92-U-234(n,total fission) ENDF/B-VII.1
768.009,0.00170111
768.091,0.00143374
768.189,0.00121765
768.32,0.00103331
768.463,9.03019E-4
768.702,7.60042E-4
769.035,6.28678E-4
769.41,5.28112E-4
769.869,4.42841E-4
770.489,3.653E-4
771.203,3.06712E-4
772.037,2.62716E-4
773.078,2.2984E-4
774.119,2.13315E-4
774.813,2.09878E-4
775.563,2.1349E-4
776.313,2.27964E-4
776.875,2.50631E-4
777.343,2.84603E-4
777.624,3.17339E-4
777.901,3.66916E-4
778.078,4.17431E-4
778.211,4.78221E-4
778.3,5.42682E-4
778.366,6.14609E-4
778.433,7.20061E-4
778.488,8.47216E-4
778.547,0.00104165
778.599,0.00128289
778.651,0.0016168
778.703,0.00207642
778.748,0.00261452
778.793,0.00331552
778.845,0.00436914
778.897,0.00576147
778.95,0.00764911
779.002,0.00999718
779.061,0.013441
779.12,0.0178388
779.189,0.0242937
779.261,0.0328608
779.349,0.0460056
779.47,0.0679829
779.749,0.124557
779.876,0.142287
779.997,0.148525
780.0,0.148528
780.118,0.142818
780.237,0.127023
780.425,0.0897784
780.591,0.0562688
780.691,0.0396274
780.776,0.0282509
780.85,0.0204692
780.917,0.015008
780.976,0.0112287
781.033,0.00838867
781.089,0.00628114
781.138,0.00482587
781.188,0.00370885
781.238,0.00286227
781.288,0.00222805
781.338,0.00175779
781.386,0.00142308
781.438,0.00115965
781.49,9.70273E-4
781.554,8.06648E-4
781.619,6.9773E-4
781.697,6.12371E-4
781.774,5.56965E-4
781.929,4.9204E-4
782.085,4.55636E-4
782.328,4.23408E-4
782.746,4.03265E-4
783.271,4.14022E-4
783.796,4.55495E-4
784.189,5.08805E-4
784.648,6.03383E-4
785.057,7.31669E-4
785.375,8.77314E-4
785.64,0.00104728
785.876,0.00125711
786.096,0.00153094
786.279,0.0018557
786.422,0.00221727
786.536,0.00263534
786.636,0.00317625
786.721,0.00387142
786.786,0.00463629
786.848,0.00563386
786.909,0.00702207
786.96,0.00859128
787.011,0.0106622
787.061,0.0133842
787.119,0.0174318
787.176,0.0228311
787.233,0.0299397
787.29,0.0391595
787.353,0.0523517
787.42,0.0704805
787.493,0.0958009
787.579,0.133407
787.681,0.189678
787.836,0.294296
788.046,0.439254
788.17,0.498737
788.292,0.521764
788.3,0.521845
788.411,0.504916
788.522,0.45755
788.698,0.342412
788.895,0.204742
789.003,0.142541
789.084,0.104746
789.158,0.0775596
789.225,0.0579005
789.286,0.0438806
789.347,0.03299
789.402,0.0254213
789.457,0.0195822
789.512,0.015135
789.567,0.0117851
789.624,0.00920447
789.675,0.00748587
789.736,0.00596497
789.797,0.00487336
789.869,0.00397421
789.944,0.00331491
790.029,0.00279482
790.129,0.0023724
790.272,0.00195949
790.427,0.00164769
790.63,0.00135522
790.875,0.00110785
791.152,9.10203E-4
791.494,7.40077E-4
791.893,6.0438E-4
792.309,5.06837E-4
792.847,4.20698E-4
793.385,3.62665E-4
794.002,3.17183E-4
794.825,2.78017E-4
795.854,2.51161E-4
797.227,2.36485E-4
797.775,2.35291E-4
799.422,2.46834E-4
800.657,2.66317E-4
802.238,3.10611E-4
803.407,3.61517E-4
804.577,4.35728E-4
805.637,5.33995E-4
806.601,6.62517E-4
807.344,8.03428E-4
808.006,9.78312E-4
808.556,0.00117756
809.111,0.00145273
809.578,0.00177599
810.003,0.00218556
810.369,0.00268077
810.683,0.00327263
810.958,0.00399636
811.193,0.00487449
811.37,0.00581974
811.517,0.0069983
811.62,0.00826153
811.709,0.00989493
811.782,0.0119159
811.851,0.0146576
811.908,0.0178682
811.965,0.0222595
812.023,0.0282487
812.08,0.0363621
812.137,0.0472456
812.189,0.0602695
812.247,0.0786873
812.304,0.102395
812.369,0.137247
812.438,0.18458
812.514,0.250053
812.603,0.348356
812.714,0.500295
813.038,1.01758
813.173,1.16833
813.3,1.22178
813.306,1.22188
813.431,1.17475
813.562,1.03973
813.865,0.615114
813.965,0.50785
814.063,0.438424
814.136,0.410336
814.202,0.401541
814.285,0.409178
814.429,0.456457
814.661,0.545104
814.789,0.56176
814.922,0.54012
815.058,0.479474
815.29,0.326333
815.46,0.215313
815.573,0.154874
815.663,0.116491
815.753,0.0864707
815.831,0.0666738
815.912,0.0508453
815.984,0.0402444
816.065,0.0313639
816.14,0.0253597
816.223,0.0205035
816.305,0.0169761
816.408,0.0138342
816.527,0.0113368
816.655,0.00944058
816.81,0.007826
816.99,0.00647895
817.216,0.00527746
817.467,0.00432412
817.783,0.00347957
818.099,0.00288258
818.485,0.00236479
818.872,0.00200224
819.271,0.00174216
819.696,0.00156682
820.122,0.00149495
820.405,0.0015257
820.618,0.0016329
820.759,0.00180855
820.866,0.00207497
820.936,0.00237779
820.998,0.00277857
821.06,0.00336907
821.114,0.00408979
821.167,0.00508283
821.22,0.00643863
821.273,0.00826957
821.326,0.010712
821.379,0.0139262
821.432,0.0180581
821.485,0.0233036
821.546,0.0311232
821.607,0.0410838
821.677,0.0554667
821.761,0.077244
821.857,0.108779
821.986,0.16003
822.238,0.267124
822.37,0.306116
822.493,0.320023
822.5,0.320059
822.622,0.307738
822.743,0.273689
822.941,0.191664
823.109,0.121287
823.211,0.085415
823.295,0.0619127
823.372,0.0447523
823.434,0.033854
823.494,0.025519
823.554,0.0190302
823.606,0.0147045
823.657,0.011323
823.711,0.00862048
823.762,0.00665618
823.813,0.00517684
823.865,0.00407338
823.916,0.00325652
823.974,0.00259202
824.026,0.00216671
824.088,0.0017994
824.163,0.00150025
824.248,0.00127804
824.356,0.00110085
824.506,9.45198E-4
824.72,8.03473E-4
825.022,6.72352E-4
825.412,5.61386E-4
825.92,4.6689E-4
826.508,3.93349E-4
827.214,3.32298E-4
828.156,2.76892E-4
829.333,2.31058E-4
830.746,1.93201E-4
832.394,1.63383E-4
834.277,1.40901E-4
836.024,1.27909E-4
838.441,1.17257E-4
839.515,1.15815E-4
841.127,1.17983E-4
842.335,1.24842E-4
843.19,1.36102E-4
843.755,1.50888E-4
844.094,1.67804E-4
844.263,1.83785E-4
844.376,2.02803E-4
844.461,2.26597E-4
844.531,2.57568E-4
844.598,3.01473E-4
844.659,3.60737E-4
844.72,4.46195E-4
844.772,5.48206E-4
844.824,6.85626E-4
844.876,8.68824E-4
844.929,0.00111017
844.981,0.00142402
845.033,0.00182653
845.094,0.0024317
845.158,0.00325023
845.222,0.00429898
845.295,0.00580902
845.378,0.00793609
845.484,0.0113393
845.675,0.0187648
845.851,0.0254212
845.977,0.0286762
846.1,0.0298136
846.217,0.0287757
846.335,0.0258812
846.511,0.0193579
846.709,0.0116075
846.811,0.00826955
846.894,0.00608606
846.967,0.00452746
847.031,0.00344006
847.095,0.00258263
847.15,0.00200628
847.205,0.00155383
847.26,0.00120452
847.315,9.39096E-4
847.37,7.40449E-4
847.425,5.93872E-4
847.48,4.87119E-4
847.545,3.99791E-4
847.6,3.48059E-4
847.674,3.01461E-4
847.77,2.66279E-4
847.885,2.44655E-4
848.039,2.31865E-4
848.395,2.25033E-4
848.935,2.33263E-4
849.599,2.5925E-4
850.263,3.01831E-4
850.927,3.65988E-4
851.475,4.44363E-4
851.944,5.41907E-4
852.374,6.70539E-4
852.715,8.15621E-4
853.031,0.00100519
853.283,0.001218
853.499,0.0014708
853.691,0.00178836
853.847,0.00217061
853.956,0.00257515
854.046,0.00307545
854.118,0.00366589
854.178,0.00436377
854.238,0.00534153
854.298,0.00672443
854.352,0.00845793
854.406,0.0108286
854.46,0.0140541
854.51,0.0180768
854.561,0.0233546
854.611,0.0302103
854.661,0.0390173
854.715,0.0510966
854.773,0.0676189
854.838,0.0915741
854.902,0.122184
854.977,0.166683
855.061,0.230016
855.168,0.330688
855.33,0.516912
855.531,0.752205
855.669,0.864713
855.795,0.902653
855.8,0.902697
855.923,0.868756
856.055,0.765336
856.275,0.510759
856.434,0.329345
856.53,0.238196
856.614,0.173338
856.692,0.125598
856.758,0.0938618
856.822,0.0694871
856.88,0.0526487
856.938,0.0396052
856.994,0.0298509
857.048,0.0227644
857.102,0.0174243
857.156,0.0134475
857.21,0.0105161
857.264,0.00837378
857.324,0.00667431
857.387,0.00543584
857.449,0.00460939
857.52,0.00396158
857.582,0.00358883
857.664,0.00326444
857.787,0.00301973
857.869,0.00297959
857.951,0.00304174
858.026,0.00321498
858.111,0.00360929
858.178,0.0041546
858.237,0.00488002
858.297,0.00593171
858.356,0.00743076
858.407,0.00918916
858.457,0.011512
858.508,0.0145436
858.561,0.0186209
858.616,0.0240724
858.67,0.031023
858.734,0.0413861
858.798,0.0545769
858.871,0.0735899
858.955,0.101401
859.061,0.144772
859.218,0.22388
859.429,0.332438
859.571,0.383032
859.697,0.399302
859.7,0.399309
859.817,0.385831
859.942,0.344801
860.135,0.2487
860.325,0.150939
860.429,0.106805
860.518,0.0766243
860.596,0.0556299
860.661,0.0418532
860.723,0.0314281
860.786,0.0233483
860.84,0.017887
860.895,0.0136581
860.95,0.0104283
861.002,0.00809262
861.054,0.00632467
861.106,0.00499744
861.158,0.00400719
861.21,0.00327101
861.273,0.0026326
861.33,0.00221498
861.408,0.00181872
861.486,0.00155122
861.595,0.00130192
861.72,0.00111352
861.908,9.23685E-4
862.158,7.53489E-4
862.449,6.17349E-4
862.752,5.17409E-4
863.115,4.31365E-4
863.593,3.52335E-4
864.12,2.91942E-4
864.734,2.42566E-4
865.349,2.07599E-4
866.227,1.73266E-4
867.28,1.4561E-4
868.35,1.2724E-4
869.549,1.14213E-4
870.987,1.05875E-4
871.979,1.04054E-4
873.324,1.07026E-4
874.67,1.17619E-4
875.567,1.30946E-4
876.336,1.49132E-4
876.977,1.72186E-4
877.617,2.0661E-4
878.146,2.48799E-4
878.599,3.01875E-4
878.979,3.66663E-4
879.287,4.40965E-4
879.543,5.26527E-4
879.783,6.37077E-4
879.988,7.70495E-4
880.159,9.30976E-4
880.279,0.00109518
880.379,0.00129539
880.464,0.0015497
880.535,0.00185933
880.592,0.00220541
880.649,0.00267803
880.709,0.00336554
880.759,0.00414309
880.809,0.00516845
880.859,0.00651445
880.914,0.00847185
880.969,0.0110674
881.02,0.0142208
881.08,0.0190025
881.14,0.0252381
881.2,0.033226
881.265,0.0443415
881.333,0.0589605
881.413,0.0803318
881.505,0.110695
881.627,0.160646
881.922,0.294845
882.059,0.339072
882.187,0.35583
882.2,0.355966
882.319,0.343915
882.437,0.310271
882.622,0.230788
882.821,0.139697
882.933,0.0975553
883.022,0.0701831
883.099,0.0515562
883.169,0.0382329
883.233,0.0286458
883.29,0.0219538
883.349,0.0165975
883.4,0.012937
883.451,0.0100751
883.503,0.00786174
883.554,0.00616634
883.605,0.00487835
883.659,0.00387129
883.716,0.00307267
883.768,0.00254991
883.832,0.00207467
883.896,0.00173872
883.973,0.00145733
884.061,0.00123729
884.172,0.00105089
884.321,8.85257E-4
884.506,7.45246E-4
884.737,6.25568E-4
885.036,5.22243E-4
885.336,4.54977E-4
885.575,4.18674E-4
885.973,3.83221E-4
886.371,3.72713E-4
886.793,3.87404E-4
887.074,4.14551E-4
887.425,4.75941E-4
887.673,5.47099E-4
887.895,6.43637E-4
888.073,7.61097E-4
888.206,8.95643E-4
888.31,0.00105433
888.4,0.00126406
888.478,0.00153256
888.543,0.00185394
888.607,0.0023062
888.667,0.00288091
888.722,0.00361042
888.778,0.00458416
888.833,0.00587411
888.888,0.00756663
888.946,0.00984537
889.005,0.0128942
889.072,0.0173557
889.138,0.0231226
889.211,0.0312022
889.295,0.0430635
889.388,0.0594404
889.508,0.0856367
889.813,0.161287
889.952,0.186297
890.083,0.196143
890.1,0.196268
890.227,0.188791
890.349,0.169305
890.55,0.121234
890.738,0.0749001
890.851,0.0520858
890.94,0.0377273
891.017,0.0277707
891.084,0.0210187
891.151,0.0157131
891.209,0.012087
891.267,0.0092547
891.321,0.00722763
891.376,0.00560628
891.432,0.00437181
891.487,0.00344046
891.543,0.00274269
891.606,0.00216357
891.67,0.0017382
891.735,0.00143477
891.813,0.00117962
891.89,0.00100231
891.994,8.39543E-4
892.105,7.19477E-4
892.253,6.06778E-4
892.438,5.07088E-4
892.69,4.1183E-4
892.948,3.42464E-4
893.259,2.82685E-4
893.614,2.33991E-4
894.014,1.94861E-4
894.48,1.6238E-4
895.027,1.35521E-4
895.755,1.10674E-4
896.548,9.22463E-5
897.464,7.76271E-5
898.609,6.52189E-5
899.982,5.53837E-5
901.585,4.76067E-5
903.874,4.0446E-5
906.926,3.47613E-5
910.589,3.08078E-5
913.642,2.88131E-5
920.662,2.69024E-5
922.188,2.6819E-5
928.904,2.7876E-5
935.13,3.09812E-5
939.156,3.45188E-5
943.183,4.0117E-5
946.538,4.71101E-5
948.971,5.43515E-5
951.068,6.34214E-5
952.662,7.35559E-5
953.794,8.46045E-5
954.549,9.60915E-5
955.083,1.0892E-4
955.472,1.23921E-4
955.706,1.38608E-4
955.862,1.55117E-4
955.979,1.76403E-4
956.076,2.06425E-4
956.154,2.44943E-4
956.222,2.95791E-4
956.287,3.66396E-4
956.344,4.53142E-4
956.401,5.71507E-4
956.458,7.31517E-4
956.515,9.45409E-4
956.572,0.00122774
956.629,0.00159529
956.686,0.00206681
956.749,0.00273444
956.813,0.00359733
956.886,0.00484635
956.968,0.00662621
957.06,0.00909731
957.182,0.013158
957.523,0.0261903
957.66,0.0297944
957.794,0.0311426
957.8,0.0311447
957.933,0.0299095
958.077,0.0261826
958.341,0.0160842
958.493,0.0105659
958.6,0.00743252
958.685,0.00544387
958.764,0.00397739
958.837,0.00293311
958.903,0.00219926
958.963,0.00168709
959.022,0.00129148
959.081,9.90878E-4
959.141,7.65998E-4
959.2,6.0018E-4
959.26,4.795E-4
959.326,3.84701E-4
959.392,3.1967E-4
959.458,2.75391E-4
959.524,2.45321E-4
959.63,2.15763E-4
959.736,1.99265E-4
959.947,1.834E-4
960.237,1.74892E-4
960.638,1.71707E-4
961.421,1.77783E-4
962.539,2.00765E-4
963.657,2.36615E-4
964.801,2.89726E-4
965.775,3.5353E-4
966.68,4.36427E-4
967.492,5.40552E-4
968.188,6.64116E-4
968.838,8.24106E-4
969.407,0.00101929
969.906,0.00125631
970.323,0.00152706
970.741,0.00189917
971.112,0.00236177
971.425,0.00290356
971.71,0.00358415
971.953,0.00439284
972.168,0.0053809
972.342,0.00649006
972.51,0.0080104
972.641,0.00971671
972.758,0.0119345
972.85,0.01438
972.934,0.0174792
973.021,0.0219264
973.093,0.0269749
973.174,0.0346029
973.25,0.0441382
973.325,0.0565926
973.408,0.0748857
973.488,0.0976615
973.572,0.127785
973.669,0.171987
973.788,0.238989
973.983,0.374202
974.217,0.537263
974.375,0.609413
974.5,0.628439
974.63,0.60784
974.765,0.547745
974.978,0.403037
975.19,0.252774
975.312,0.181431
975.417,0.132465
975.512,0.0976407
975.595,0.0740202
975.672,0.0572709
975.745,0.0449239
975.818,0.0354637
975.891,0.0282904
975.975,0.0222314
976.055,0.0180102
976.148,0.0144896
976.24,0.0119834
976.356,0.00977624
976.472,0.00821795
976.617,0.00682003
976.791,0.00562349
976.994,0.00462096
977.238,0.00375719
977.534,0.00301478
977.847,0.00245754
978.213,0.00199486
978.63,0.00162501
979.048,0.00136826
979.454,0.00119759
979.837,0.00109871
980.092,0.00107247
980.284,0.0010918
980.407,0.00114531
980.526,0.00126586
980.615,0.00144213
980.689,0.00168621
980.749,0.00197811
980.808,0.00239166
980.868,0.00297055
980.927,0.00377028
980.987,0.00485965
981.046,0.00632149
981.106,0.00825251
981.165,0.0107618
981.232,0.0144231
981.299,0.0191388
981.376,0.0260629
981.461,0.0358827
981.563,0.0507985
981.697,0.0750429
982.004,0.137806
982.154,0.159575
982.29,0.167186
982.3,0.167223
982.421,0.161813
982.543,0.146682
982.732,0.110473
982.948,0.0660675
983.062,0.0465542
983.153,0.0338796
983.238,0.0244357
983.307,0.018468
983.375,0.013753
983.439,0.0103364
983.498,0.00784225
983.558,0.00592284
983.611,0.00461046
983.664,0.003597
983.717,0.00282274
983.77,0.00223686
983.828,0.00176379
983.885,0.00142508
983.942,0.00117894
984.01,9.70836E-4
984.09,8.09222E-4
984.181,6.91039E-4
984.272,6.14322E-4
984.408,5.40106E-4
984.617,4.69408E-4
984.905,4.05547E-4
985.336,3.41531E-4
985.825,2.92161E-4
986.469,2.46682E-4
987.37,2.03434E-4
988.312,1.72381E-4
989.423,1.45363E-4
990.813,1.21716E-4
992.629,9.99457E-5
994.765,8.26206E-5
996.9,7.177E-5
999.035,6.50995E-5
1000.96,6.2831E-5
1002.66,6.49173E-5
1003.94,7.08442E-5
1004.89,8.0031E-5
1005.55,9.08169E-5
1006.08,1.04016E-4
1006.6,1.23844E-4
1007.04,1.49596E-4
1007.36,1.76652E-4
1007.66,2.14097E-4
1007.88,2.53056E-4
1008.1,3.09291E-4
1008.25,3.66091E-4
1008.38,4.34941E-4
1008.49,5.24102E-4
1008.58,6.37254E-4
1008.66,7.72746E-4
1008.73,9.55542E-4
1008.8,0.00117529
1008.87,0.00147122
1008.93,0.00186814
1009.0,0.00239623
1009.07,0.00311043
1009.14,0.00409325
1009.21,0.00537103
1009.29,0.00720472
1009.37,0.00970144
1009.46,0.0130249
1009.57,0.0183682
1009.72,0.0272726
1010.01,0.0447916
1010.15,0.0509982
1010.29,0.0532481
1010.3,0.0532531
1010.44,0.0511342
1010.58,0.0452964
1010.82,0.0306022
1011.0,0.0198678
1011.12,0.0140999
1011.22,0.0101268
1011.3,0.00749803
1011.38,0.00559895
1011.45,0.00427094
1011.52,0.00332646
1011.58,0.00257616
1011.65,0.00200391
1011.72,0.0015725
1011.78,0.0012501
1011.85,0.0010104
1011.92,8.11017E-4
1012.0,6.68477E-4
1012.09,5.51098E-4
1012.19,4.5877E-4
1012.31,3.84141E-4
1012.46,3.18212E-4
1012.65,2.64652E-4
1012.89,2.17901E-4
1013.16,1.81781E-4
1013.49,1.49973E-4
1013.9,1.23129E-4
1014.39,1.02222E-4
1014.9,8.71764E-5
1015.53,7.47914E-5
1016.29,6.50262E-5
1017.3,5.68795E-5
1018.58,5.12114E-5
1020.11,4.80562E-5
1021.44,4.74485E-5
1023.23,4.92549E-5
1025.02,5.41002E-5
1026.44,6.09157E-5
1027.83,7.11606E-5
1028.98,8.43844E-5
1029.91,9.99412E-5
1030.82,1.21968E-4
1031.5,1.45603E-4
1032.18,1.78823E-4
1032.73,2.16118E-4
1033.24,2.64807E-4
1033.69,3.25598E-4
1034.08,4.00121E-4
1034.45,4.95886E-4
1034.76,6.14351E-4
1035.04,7.64686E-4
1035.28,9.45003E-4
1035.47,0.00114661
1035.61,0.00136238
1035.72,0.00160485
1035.82,0.00190432
1035.91,0.00230977
1035.99,0.00280141
1036.07,0.00349845
1036.14,0.00433169
1036.21,0.00546802
1036.27,0.00686608
1036.34,0.0089032
1036.41,0.0116293
1036.47,0.0152318
1036.55,0.0202559
1036.62,0.0266346
1036.69,0.0356174
1036.77,0.047185
1036.86,0.063682
1036.98,0.0900022
1037.15,0.137296
1037.39,0.207589
1037.55,0.239182
1037.69,0.250695
1037.7,0.250751
1037.83,0.242793
1037.95,0.220489
1038.16,0.165365
1038.39,0.0979186
1038.51,0.0683302
1038.62,0.0490371
1038.7,0.0363556
1038.78,0.0272178
1038.85,0.0203758
1038.92,0.0155875
1038.99,0.0119032
1039.06,0.00911097
1039.12,0.00702174
1039.19,0.00547481
1039.26,0.00433704
1039.33,0.00350258
1039.41,0.00280414
1039.49,0.00229685
1039.59,0.00187516
1039.7,0.00154987
1039.84,0.00127625
1040.01,0.00105885
1040.21,8.69086E-4
1040.46,7.05148E-4
1040.73,5.77523E-4
1041.05,4.70584E-4
1041.42,3.80993E-4
1041.81,3.13251E-4
1042.28,2.56608E-4
1042.83,2.0929E-4
1043.44,1.73516E-4
1044.1,1.46813E-4
1044.89,1.26075E-4
1045.72,1.13698E-4
1046.3,1.09768E-4
1046.6,1.09502E-4
1047.15,1.12389E-4
1047.71,1.2097E-4
1048.13,1.33571E-4
1048.48,1.50915E-4
1048.75,1.72201E-4
1049.01,2.01588E-4
1049.19,2.34559E-4
1049.33,2.73369E-4
1049.42,3.12821E-4
1049.51,3.72261E-4
1049.59,4.43611E-4
1049.66,5.4069E-4
1049.72,6.64792E-4
1049.78,8.38424E-4
1049.84,0.00104976
1049.89,0.00133262
1049.95,0.0017087
1050.0,0.0022045
1050.06,0.00285187
1050.11,0.00368767
1050.17,0.00475428
1050.23,0.00635325
1050.3,0.00840945
1050.36,0.0112146
1050.44,0.0151281
1050.53,0.0208394
1050.63,0.0293706
1050.77,0.0430178
1051.09,0.0805637
1051.24,0.0936393
1051.38,0.098525
1051.4,0.0986052
1051.54,0.0946807
1051.69,0.0824006
1052.09,0.0365378
1052.21,0.0260975
1052.3,0.0190345
1052.38,0.0138353
1052.46,0.010199
1052.53,0.00761355
1052.59,0.0057006
1052.65,0.00429785
1052.72,0.00322193
1052.77,0.00246853
1052.83,0.00189316
1052.89,0.00146218
1052.94,0.00115874
1052.99,9.27858E-4
1053.05,7.31807E-4
1053.11,5.89662E-4
1053.17,4.86591E-4
1053.25,3.9615E-4
1053.32,3.34346E-4
1053.41,2.84433E-4
1053.51,2.47013E-4
1053.66,2.07672E-4
1053.86,1.7564E-4
1054.1,1.48607E-4
1054.41,1.24626E-4
1054.78,1.0494E-4
1055.22,8.89555E-5
1055.74,7.65524E-5
1056.39,6.64409E-5
1057.04,5.98294E-5
1058.07,5.36784E-5
1059.28,5.08192E-5
1059.63,5.06898E-5
1060.72,5.20666E-5
1061.65,5.55902E-5
1062.34,6.06482E-5
1063.04,6.8934E-5
1063.66,8.0959E-5
1064.12,9.5397E-5
1064.5,1.14017E-4
1064.78,1.34068E-4
1065.01,1.58663E-4
1065.17,1.85649E-4
1065.28,2.15952E-4
1065.37,2.53193E-4
1065.45,3.02245E-4
1065.52,3.64835E-4
1065.58,4.49092E-4
1065.64,5.53422E-4
1065.7,6.95997E-4
1065.75,8.89948E-4
1065.81,0.0011521
1065.87,0.00150323
1065.92,0.00190333
1065.97,0.00246972
1066.03,0.00319752
1066.1,0.00429695
1066.16,0.00572306
1066.23,0.0077023
1066.3,0.0102963
1066.38,0.0138904
1066.47,0.0189681
1066.58,0.0267898
1066.74,0.0405401
1067.0,0.0640574
1067.15,0.0729459
1067.29,0.0765521
1067.3,0.0765847
1067.43,0.0739174
1067.56,0.0664791
1067.77,0.0485528
1067.99,0.0292331
1068.1,0.0208425
1068.2,0.0148645
1068.29,0.0107804
1068.36,0.00799268
1068.43,0.00590585
1068.5,0.00450876
1068.56,0.00341605
1068.62,0.00257493
1068.67,0.00203167
1068.72,0.00158606
1068.78,0.00125247
1068.83,9.96699E-4
1068.88,8.02227E-4
1068.94,6.34683E-4
1069.0,5.14828E-4
1069.06,4.29483E-4
1069.13,3.61683E-4
1069.22,3.0653E-4
1069.33,2.65476E-4
1069.47,2.36927E-4
1069.6,2.21223E-4
1069.88,2.07571E-4
1069.97,2.06251E-4
1070.29,2.11062E-4
1070.6,2.30169E-4
1070.84,2.55914E-4
1071.08,2.95998E-4
1071.27,3.46215E-4
1071.41,4.00113E-4
1071.53,4.71025E-4
1071.63,5.63804E-4
1071.72,6.79469E-4
1071.79,8.11033E-4
1071.85,9.8001E-4
1071.91,0.00121001
1071.98,0.00152274
1072.04,0.00194611
1072.11,0.00251483
1072.17,0.00327059
1072.23,0.00418844
1072.3,0.00554774
1072.37,0.00730901
1072.45,0.00986492
1072.52,0.0131279
1072.61,0.0179389
1072.72,0.025158
1072.85,0.0358282
1073.18,0.0675154
1073.34,0.0778545
1073.48,0.0820493
1073.5,0.0821162
1073.64,0.0790397
1073.78,0.0702508
1074.01,0.0488376
1074.2,0.0311178
1074.32,0.0220589
1074.41,0.0164373
1074.5,0.0119486
1074.58,0.00893346
1074.65,0.00682219
1074.72,0.00516869
1074.79,0.00389782
1074.85,0.00304277
1074.91,0.00234048
1074.97,0.00181338
1075.04,0.00142153
1075.1,0.00113221
1075.16,9.37798E-4
1075.23,7.53809E-4
1075.31,6.24267E-4
1075.4,5.16565E-4
1075.5,4.32175E-4
1075.62,3.67406E-4
1075.78,3.11042E-4
1075.97,2.62776E-4
1076.24,2.16682E-4
1076.54,1.8163E-4
1076.91,1.53089E-4
1077.36,1.29849E-4
1077.8,1.14962E-4
1078.4,1.02821E-4
1078.99,9.6576E-5
1079.59,9.47694E-5
1080.22,9.74173E-5
1080.84,1.05925E-4
1081.32,1.18482E-4
1081.71,1.36613E-4
1081.98,1.57803E-4
1082.18,1.8242E-4
1082.34,2.14493E-4
1082.46,2.52617E-4
1082.56,3.00274E-4
1082.63,3.54289E-4
1082.72,4.39451E-4
1082.8,5.5019E-4
1082.89,7.07175E-4
1082.97,9.21565E-4
1083.06,0.00120889
1083.14,0.00157842
1083.23,0.00210005
1083.33,0.00279839
1083.45,0.00387623
1083.63,0.0059266
1083.9,0.00906129
1084.05,0.0102737
1084.2,0.0106879
1084.33,0.0103492
1084.49,0.00920236
1084.72,0.00650969
1084.93,0.00411055
1085.06,0.00297184
1085.16,0.00221637
1085.25,0.00167524
1085.32,0.00132069
1085.4,0.00104242
1085.48,8.28492E-4
1085.55,6.66987E-4
1085.63,5.4701E-4
1085.72,4.44533E-4
1085.8,3.81752E-4
1085.91,3.2501E-4
1086.04,2.84115E-4
1086.17,2.60524E-4
1086.35,2.4359E-4
1086.66,2.33261E-4
1086.75,2.3303E-4
1087.1,2.39575E-4
1087.63,2.67423E-4
1088.1,3.11073E-4
1088.53,3.70632E-4
1088.89,4.43654E-4
1089.22,5.33095E-4
1089.53,6.5465E-4
1089.79,7.9679E-4
1090.0,9.54236E-4
1090.18,0.00113792
1090.32,0.00135183
1090.43,0.00161267
1090.52,0.00193083
1090.6,0.00233575
1090.66,0.00282005
1090.73,0.00350358
1090.79,0.00438561
1090.84,0.00542795
1090.89,0.00680829
1090.95,0.00883926
1091.01,0.0115714
1091.07,0.0152145
1091.12,0.0196085
1091.18,0.0258044
1091.24,0.0338036
1091.3,0.0439943
1091.36,0.058856
1091.44,0.0801063
1091.52,0.109761
1091.6,0.150966
1091.71,0.212921
1091.83,0.304988
1092.2,0.61792
1092.34,0.705613
1092.48,0.741835
1092.5,0.742319
1092.63,0.716473
1092.77,0.644417
1092.98,0.470704
1093.19,0.284987
1093.31,0.201945
1093.41,0.144429
1093.5,0.104636
1093.57,0.0777743
1093.64,0.0588778
1093.7,0.0440228
1093.77,0.0330371
1093.83,0.0247254
1093.89,0.0188763
1093.94,0.0143877
1094.0,0.0109812
1094.05,0.00862557
1094.11,0.00679118
1094.16,0.00530975
1094.22,0.00421856
1094.28,0.00341645
1094.33,0.00282609
1094.4,0.00231667
1094.48,0.0019386
1094.57,0.00160831
1094.68,0.00135343
1094.8,0.00115547
1094.96,9.80986E-4
1095.16,8.21167E-4
1095.4,6.76183E-4
1095.7,5.50913E-4
1096.06,4.43537E-4
1096.43,3.64157E-4
1096.82,3.02542E-4
1097.33,2.4528E-4
1097.93,1.99058E-4
1098.57,1.65029E-4
1099.27,1.38977E-4
1100.14,1.17053E-4
1101.02,1.03341E-4
1102.07,9.47243E-5
1102.77,9.3285E-5
1103.53,9.5751E-5
1104.3,1.03422E-4
1104.87,1.14592E-4
1105.44,1.33018E-4
1105.94,1.58554E-4
1106.33,1.8994E-4
1106.67,2.29906E-4
1106.94,2.75818E-4
1107.15,3.27027E-4
1107.32,3.84453E-4
1107.47,4.52591E-4
1107.58,5.31267E-4
1107.68,6.31028E-4
1107.76,7.54266E-4
1107.83,8.97791E-4
1107.91,0.00111106
1107.98,0.00139121
1108.04,0.00170614
1108.1,0.00211887
1108.16,0.00265719
1108.22,0.003354
1108.28,0.00435013
1108.35,0.00567067
1108.41,0.00736885
1108.49,0.00982126
1108.57,0.013228
