28-Ni-58(n,elastic) ENDF/B-VII.1
482811.0,3.89336
482878.0,3.77046
485612.0,3.46679
485683.0,3.51765
485698.0,3.63685
485712.0,3.93877
485728.0,4.66827
485743.0,5.3418
485751.0,5.46967
485761.0,5.30144
485787.0,4.10213
485802.0,3.69245
485821.0,3.51865
485960.0,3.43125
486943.0,3.31379
487056.0,3.38089
487081.0,3.5183
487093.0,3.71626
487105.0,4.114
487116.0,4.73292
487140.0,6.79904
487150.0,7.24795
487153.0,7.26457
487161.0,7.05404
487174.0,6.1213
487190.0,4.81278
487201.0,4.17913
487213.0,3.7832
487231.0,3.52137
487273.0,3.36657
487503.0,3.25289
487511.0,3.25265
487565.0,3.30729
487579.0,3.42224
487593.0,3.68591
487623.0,4.68856
487631.0,4.78092
487641.0,4.66699
487670.0,3.72637
487687.0,3.42673
487715.0,3.29222
487950.0,3.18703
489835.0,2.79208
490566.0,2.51588
490996.0,2.2373
491225.0,2.08139
491289.0,2.13934
491323.0,2.27369
491352.0,2.53008
491369.0,2.8109
491385.0,3.22666
491399.0,3.76742
491412.0,4.55366
491427.0,5.76579
491463.0,9.51927
491477.0,10.4634
491484.0,10.6402
491497.0,10.3462
491512.0,9.16993
491545.0,5.96809
491563.0,4.65262
491580.0,3.77741
491599.0,3.02508
491622.0,2.39013
491650.0,1.80435
491678.0,1.34994
491700.0,1.06715
491714.0,0.937921
491727.0,0.868923
491735.0,0.856787
491743.0,0.875643
491754.0,0.951497
491764.0,1.09642
491774.0,1.32007
491785.0,1.6669
491798.0,2.2131
491846.0,4.55903
491863.0,5.17891
491887.0,5.67144
491904.0,5.78884
491949.0,5.60341
492061.0,4.71141
492173.0,4.16805
492336.0,3.75862
492487.0,3.58679
492572.0,3.55892
492733.0,3.68224
492846.0,4.02111
492920.0,4.46877
492992.0,5.20334
493062.0,6.2913
493152.0,7.83021
493198.0,8.12315
493251.0,7.77707
493391.0,5.58833
493451.0,4.95818
493511.0,4.64514
493531.0,4.62224
493574.0,4.77118
493602.0,5.10611
493623.0,5.57825
493644.0,6.3824
493663.0,7.58521
493680.0,9.14702
493700.0,11.9405
493727.0,15.7701
493741.0,16.909
493746.0,17.0227
493760.0,16.4624
493774.0,14.8299
493807.0,9.88396
493824.0,7.90773
493841.0,6.58914
493857.0,5.66074
493881.0,4.76669
493911.0,4.06212
493947.0,3.5506
493994.0,3.15467
494064.0,2.79257
494173.0,2.45967
494377.0,2.07236
495222.0,0.83294
495247.0,0.81414
495264.0,0.828557
495276.0,0.886864
495285.0,0.997706
495292.0,1.16549
495299.0,1.39686
495306.0,1.7772
495316.0,2.4721
495328.0,3.3127
495335.0,3.6122
495340.0,3.68901
495347.0,3.58854
495355.0,3.18702
495374.0,1.76961
495381.0,1.37825
495387.0,1.1256
495393.0,0.934063
495400.0,0.797811
495408.0,0.691149
495416.0,0.626088
495432.0,0.553215
495458.0,0.480921
495507.0,0.386206
495581.0,0.27538
495645.0,0.198751
495694.0,0.153496
495733.0,0.127742
495759.0,0.116626
495786.0,0.111032
495799.0,0.110525
495825.0,0.114568
495852.0,0.125736
495879.0,0.144556
495910.0,0.177522
495939.0,0.219248
495955.0,0.25338
495965.0,0.287938
495972.0,0.329719
495978.0,0.386697
495984.0,0.472491
495990.0,0.594915
495996.0,0.768932
496015.0,1.39963
496023.0,1.56769
496029.0,1.60599
496035.0,1.56524
496043.0,1.39108
496059.0,0.994777
496066.0,0.85714
496072.0,0.78877
496081.0,0.74407
496086.0,0.740343
496099.0,0.768566
496136.0,0.930293
496195.0,1.27435
496262.0,1.75893
496302.0,2.13754
496317.0,2.38586
496331.0,2.7252
496358.0,3.7686
496366.0,3.97631
496371.0,4.00978
496384.0,3.83715
496406.0,3.20255
496416.0,3.04545
496421.0,3.01322
496441.0,3.07317
496587.0,4.41627
496660.0,5.29295
496708.0,6.12486
496752.0,7.24521
496828.0,9.79198
496863.0,10.4315
496873.0,10.4753
496903.0,10.2375
497016.0,8.01373
497094.0,7.13107
497211.0,6.49367
497462.0,5.89135
498074.0,5.14527
498813.0,4.56538
498851.0,4.69127
498868.0,5.0136
498879.0,5.44141
498890.0,6.30099
498917.0,9.05349
498927.0,9.60568
498930.0,9.62434
498937.0,9.44201
498950.0,8.45989
498970.0,6.58785
498984.0,5.78643
498997.0,5.3415
499018.0,5.01393
499076.0,4.71184
499290.0,4.44001
500355.0,3.94934
503601.0,2.97953
503710.0,3.05514
503753.0,3.23059
503770.0,3.39753
503787.0,3.74132
503800.0,4.27524
503809.0,4.87284
503818.0,5.74998
503829.0,7.29266
503851.0,10.9999
503861.0,11.9062
503865.0,11.9847
503874.0,11.6108
503884.0,10.3605
503906.0,6.73572
503917.0,5.41917
503928.0,4.55553
503937.0,4.11136
503945.0,3.81238
503959.0,3.51332
503988.0,3.20947
504033.0,3.01262
504104.0,2.88032
504427.0,2.65263
505360.0,2.11854
505918.0,1.66993
506356.0,1.20512
506606.0,0.927643
506682.0,0.888381
506720.0,0.909708
506750.0,0.981379
506770.0,1.093
506784.0,1.24415
506794.0,1.41359
506804.0,1.67369
506813.0,2.01467
506821.0,2.50264
506830.0,3.18916
506843.0,4.47537
506856.0,5.81585
506865.0,6.39826
506873.0,6.58435
506881.0,6.3541
506890.0,5.63938
506914.0,3.03472
506922.0,2.28676
506930.0,1.75226
506937.0,1.40549
506944.0,1.13324
506952.0,0.936947
506961.0,0.762374
506972.0,0.630439
506983.0,0.527963
506997.0,0.443257
507016.0,0.360292
507038.0,0.292557
507066.0,0.230187
507100.0,0.174235
507132.0,0.132119
507166.0,0.0978172
507196.0,0.0743136
507222.0,0.0590153
507244.0,0.0499209
507260.0,0.0458589
507276.0,0.0436872
507284.0,0.0434265
507301.0,0.044745
507318.0,0.048654
507339.0,0.0573037
507360.0,0.0704875
507383.0,0.090033
507409.0,0.119112
507437.0,0.16098
507466.0,0.215013
507492.0,0.277664
507511.0,0.338233
507525.0,0.401036
507534.0,0.465727
507541.0,0.548253
507548.0,0.648786
507555.0,0.809517
507562.0,1.03656
507570.0,1.37127
507592.0,2.518
507601.0,2.82574
507608.0,2.90803
507615.0,2.83373
507624.0,2.55887
507644.0,1.83144
507653.0,1.59429
507663.0,1.4459
507673.0,1.37471
507687.0,1.35193
507716.0,1.42752
507774.0,1.72794
507877.0,2.43622
508008.0,3.5116
508074.0,4.20762
508111.0,4.78926
508137.0,5.41732
508160.0,6.28688
508179.0,7.45614
508197.0,9.18916
508223.0,11.9482
508237.0,12.6942
508241.0,12.7268
508253.0,12.3099
508268.0,10.9057
508292.0,8.22313
508309.0,6.87931
508327.0,6.02205
508345.0,5.55133
508372.0,5.21497
508417.0,5.06954
508450.0,5.15912
508477.0,5.4624
508494.0,5.93808
508507.0,6.65877
508521.0,7.83589
508554.0,11.948
508566.0,12.6421
508570.0,12.6793
508581.0,12.2999
508607.0,9.83873
508623.0,8.44937
508640.0,7.56751
508653.0,7.13823
508680.0,6.69723
508709.0,6.57052
508735.0,6.70812
508761.0,7.22865
508779.0,7.98754
508796.0,9.19703
508834.0,13.1883
508847.0,13.7993
508849.0,13.8071
508862.0,13.3669
508883.0,11.354
508907.0,9.00635
508925.0,7.88814
508942.0,7.18705
508969.0,6.58094
509004.0,6.15705
509057.0,5.8344
509236.0,5.40397
509422.0,5.16483
509452.0,5.27888
509465.0,5.5763
509478.0,6.21956
509499.0,7.41102
509508.0,7.6094
509519.0,7.3724
509547.0,5.94204
509561.0,5.52236
509580.0,5.29786
509623.0,5.14724
510080.0,4.74181
510720.0,4.46496
510897.0,4.58065
510970.0,4.79923
511025.0,5.18064
511062.0,5.6763
511089.0,6.28358
511115.0,7.19521
511141.0,8.58558
511176.0,11.2197
511203.0,13.2535
511224.0,13.9665
511226.0,13.979
511247.0,13.4837
511279.0,11.3719
511311.0,9.2113
511340.0,7.82943
511368.0,6.92098
511404.0,6.13726
511460.0,5.45933
511552.0,4.89977
511662.0,4.57577
511927.0,4.22686
512607.0,3.84636
512857.0,3.7817
513026.0,3.87364
513116.0,4.13896
513172.0,4.56767
513205.0,5.05294
513239.0,5.86572
513268.0,7.00066
513296.0,8.65294
513344.0,12.1847
513371.0,13.4279
513382.0,13.567
513407.0,13.0779
513485.0,8.99019
513520.0,7.70134
513565.0,6.61159
513620.0,5.79343
513687.0,5.22228
513772.0,4.8106
513879.0,4.58072
513911.0,4.65656
513925.0,4.82188
513938.0,5.25425
513948.0,5.86554
513960.0,7.0386
513977.0,9.02597
513987.0,9.62818
513990.0,9.66295
513997.0,9.42928
514008.0,8.40928
514027.0,6.10662
514036.0,5.35641
514047.0,4.81794
514058.0,4.52514
514073.0,4.3455
514107.0,4.19381
514257.0,4.01535
514291.0,4.11281
514306.0,4.40103
514314.0,4.78449
514325.0,5.59468
514344.0,7.34256
514354.0,7.82831
514357.0,7.85234
514366.0,7.56547
514381.0,6.36182
514394.0,5.22802
514405.0,4.61958
514416.0,4.29363
514436.0,4.07063
514501.0,3.92317
515039.0,3.6648
515798.0,3.46153
515833.0,3.5104
515852.0,3.73552
515884.0,4.60811
515890.0,4.65597
515904.0,4.45501
515926.0,3.81813
515943.0,3.55755
515978.0,3.45121
518067.0,3.02372
518258.0,3.09181
518320.0,3.23285
518361.0,3.49069
518385.0,3.85635
518401.0,4.29474
518413.0,4.88235
518424.0,5.68054
518434.0,6.84471
518447.0,8.66071
518467.0,12.0115
518476.0,13.0451
518484.0,13.3518
518494.0,12.9173
518506.0,11.3431
518529.0,7.62712
518541.0,6.14017
518553.0,5.13882
518565.0,4.49958
518584.0,3.94093
518606.0,3.58356
518635.0,3.33167
518698.0,3.09356
518816.0,2.93142
519414.0,2.68577
520724.0,2.21753
520752.0,2.28941
520767.0,2.45526
520783.0,2.84207
520800.0,3.23663
520808.0,3.29179
520819.0,3.17944
520847.0,2.47756
520862.0,2.28139
520884.0,2.17368
521059.0,2.03955
521403.0,1.88587
521475.0,1.91359
521534.0,2.03324
521571.0,2.2318
521593.0,2.45371
521616.0,2.81666
521636.0,3.34131
521657.0,4.11577
521691.0,5.63194
521709.0,6.12841
521717.0,6.19802
521733.0,6.00508
521760.0,5.10251
521791.0,3.92992
521816.0,3.25129
521838.0,2.8406
521868.0,2.47222
521905.0,2.17734
521964.0,1.8906
522046.0,1.65161
522214.0,1.33415
522769.0,0.494251
522881.0,0.348694
522959.0,0.267307
523006.0,0.231347
523053.0,0.210086
523085.0,0.205812
523116.0,0.211507
523148.0,0.228738
523179.0,0.260808
523199.0,0.296225
523208.0,0.329031
523216.0,0.370707
523223.0,0.437124
523229.0,0.526253
523235.0,0.65211
523243.0,0.850873
523259.0,1.36454
523266.0,1.53891
523273.0,1.59577
523280.0,1.54092
523289.0,1.35608
523304.0,0.920632
523312.0,0.762483
523319.0,0.664777
523327.0,0.619111
523334.0,0.609501
523349.0,0.641787
523392.0,0.826254
523448.0,1.13595
523521.0,1.62396
523642.0,2.59401
523905.0,4.81302
523957.0,5.4616
523990.0,6.22271
524007.0,6.87883
524023.0,7.91121
524038.0,9.32714
524054.0,11.5975
524080.0,15.801
524094.0,17.0161
524098.0,17.1026
524111.0,16.543
524127.0,14.3159
524152.0,10.5302
524165.0,9.1306
524183.0,7.88939
524204.0,7.00036
524230.0,6.43033
524276.0,5.95028
524359.0,5.6229
524768.0,5.08161
525610.0,4.34996
526804.0,3.7123
527551.0,3.44101
527657.0,3.50689
527707.0,3.67136
527735.0,3.92421
527753.0,4.25145
527767.0,4.75365
527779.0,5.43752
527791.0,6.51711
527803.0,8.0883
527829.0,12.3421
527838.0,13.2607
527844.0,13.4412
527852.0,13.1775
527862.0,12.0538
527891.0,7.66496
527901.0,6.4639
527913.0,5.50627
527928.0,4.76674
527945.0,4.26527
527968.0,3.91678
528000.0,3.65257
528067.0,3.395
528268.0,3.10197
528625.0,2.68645
528808.0,2.32424
528902.0,2.02561
528972.0,1.70179
529030.0,1.32978
529077.0,0.935063
529136.0,0.371228
529148.0,0.273018
529157.0,0.215006
529164.0,0.183825
529170.0,0.170499
529173.0,0.168092
529177.0,0.171966
529181.0,0.183598
529187.0,0.21158
529192.0,0.255628
529198.0,0.321261
529203.0,0.408123
529210.0,0.537977
529218.0,0.745014
529227.0,1.01762
529239.0,1.4639
529260.0,2.45344
529290.0,3.80157
529311.0,4.58431
529344.0,5.37161
529380.0,6.22395
529399.0,7.01151
529415.0,8.15431
529439.0,10.6855
529456.0,12.3416
529469.0,12.871
529483.0,12.4947
529506.0,10.5806
529531.0,8.31121
529549.0,7.19907
529568.0,6.47047
529595.0,5.79779
529632.0,5.28231
529687.0,4.84705
529805.0,4.37928
530036.0,3.96483
530385.0,3.67193
530504.0,3.63032
530574.0,3.69664
530606.0,3.9028
530618.0,4.12857
530627.0,4.45375
530638.0,5.05418
530648.0,6.02449
530660.0,7.64563
530676.0,10.0106
530686.0,10.8861
530690.0,10.9915
530700.0,10.5511
530711.0,9.25148
530729.0,6.69345
530739.0,5.61948
530748.0,5.00412
530761.0,4.43857
530779.0,4.05646
530805.0,3.82782
530862.0,3.63701
531029.0,3.47159
531967.0,3.18869
534170.0,2.81035
534196.0,2.86365
534214.0,3.05303
534239.0,3.42753
534245.0,3.44948
534259.0,3.33609
534281.0,3.00339
534299.0,2.86153
534371.0,2.79743
538007.0,2.20438
539447.0,1.86727
539583.0,1.91098
539643.0,1.99962
539685.0,2.13373
539716.0,2.32906
539743.0,2.61974
539764.0,3.01694
539780.0,3.48652
539794.0,4.10835
539809.0,5.02838
539826.0,6.42845
539851.0,8.79512
539862.0,9.48022
539872.0,9.66573
539885.0,9.31623
539902.0,8.01495
539928.0,5.51034
539944.0,4.40288
539958.0,3.67899
539973.0,3.16699
539989.0,2.76903
540010.0,2.41375
540036.0,2.13047
540072.0,1.89265
540133.0,1.66239
540212.0,1.48104
540414.0,1.16856
540422.0,1.1649
540438.0,1.19525
540450.0,1.28491
540459.0,1.43914
540469.0,1.70492
540487.0,2.30838
540497.0,2.51254
540502.0,2.53622
540510.0,2.44881
540522.0,2.12393
540539.0,1.58805
540549.0,1.34449
540560.0,1.1913
540570.0,1.09989
540591.0,1.00077
540652.0,0.843264
540920.0,0.25442
540961.0,0.178714
540986.0,0.141257
541007.0,0.120233
541021.0,0.112241
541035.0,0.110183
541048.0,0.115159
541062.0,0.128409
541076.0,0.151316
541090.0,0.185422
541104.0,0.233667
541120.0,0.305491
541137.0,0.409834
541156.0,0.557915
541176.0,0.766624
541199.0,1.05549
541226.0,1.48971
541269.0,2.29931
541344.0,3.79898
541384.0,4.39887
541418.0,4.73577
541467.0,4.97087
541493.0,5.00158
541574.0,4.85865
541745.0,4.31679
541775.0,4.30218
541806.0,4.46365
541825.0,4.85188
541840.0,5.49307
541851.0,6.31612
541868.0,8.09206
541885.0,9.87375
541897.0,10.5208
541900.0,10.5461
541911.0,10.1842
541928.0,8.69905
541947.0,6.84432
541963.0,5.83344
541981.0,5.10213
542005.0,4.57892
542042.0,4.17905
542119.0,3.77769
542212.0,3.52491
542467.0,3.13593
542916.0,2.76817
543490.0,2.50457
543552.0,2.49608
543633.0,2.54959
543664.0,2.69329
543677.0,2.88413
543687.0,3.17408
543696.0,3.65568
543705.0,4.34117
543717.0,5.60648
543732.0,7.44466
543741.0,8.06272
543746.0,8.14832
543753.0,7.9482
543762.0,7.19439
543783.0,4.63355
543792.0,3.84504
543800.0,3.34793
543809.0,3.02598
543822.0,2.74516
543843.0,2.55704
543884.0,2.43894
544036.0,2.32061
544557.0,2.17409
544656.0,2.21056
544704.0,2.31615
544726.0,2.44522
544742.0,2.63239
544757.0,2.97987
544766.0,3.34905
544775.0,3.91538
544784.0,4.74874
544795.0,6.14412
544818.0,9.54443
544828.0,10.3854
544833.0,10.5274
544842.0,10.189
544852.0,9.1455
544875.0,5.8141
544885.0,4.69359
544894.0,3.98626
544906.0,3.40591
544917.0,3.0489
544930.0,2.794
544956.0,2.52487
544993.0,2.3465
545077.0,2.18039
545290.0,2.03951
545664.0,1.92188
545719.0,1.9527
545745.0,2.06245
545760.0,2.26352
545772.0,2.56075
545785.0,3.11244
545806.0,4.13233
545818.0,4.39386
545820.0,4.40254
545829.0,4.28447
545844.0,3.73075
545863.0,2.90541
545874.0,2.56595
545886.0,2.35093
545903.0,2.17571
545933.0,2.04388
546016.0,1.92669
546398.0,1.77812
547675.0,1.42655
547717.0,1.43455
547757.0,1.48575
547783.0,1.58974
547801.0,1.76421
547813.0,1.98683
547824.0,2.31063
547833.0,2.72519
547842.0,3.3551
547853.0,4.32969
547876.0,6.70532
547886.0,7.39658
547894.0,7.57364
547901.0,7.45855
547914.0,6.70135
547940.0,4.39831
547951.0,3.69368
547963.0,3.11798
547978.0,2.65596
547993.0,2.3693
548018.0,2.09673
548055.0,1.87324
548114.0,1.70237
548206.0,1.57184
548377.0,1.45358
548913.0,1.2581
549710.0,1.04128
549838.0,1.02754
549950.0,1.06114
549995.0,1.1159
550028.0,1.20008
550049.0,1.29526
550066.0,1.42216
550084.0,1.62927
550098.0,1.90038
550110.0,2.27152
550121.0,2.76217
550132.0,3.48578
550144.0,4.5229
550167.0,6.88009
550177.0,7.5596
550186.0,7.75515
550195.0,7.54083
550207.0,6.69773
550233.0,4.02916
550244.0,3.18004
550256.0,2.55218
550266.0,2.13976
550278.0,1.81042
550292.0,1.56179
550311.0,1.34961
550336.0,1.18074
550373.0,1.04275
550409.0,0.961322
550493.0,0.855926
550647.0,0.753638
551235.0,0.500035
551964.0,0.186313
552005.0,0.174775
552018.0,0.173519
552038.0,0.177666
552053.0,0.189883
552062.0,0.207457
552069.0,0.230576
552077.0,0.269819
552083.0,0.320681
552090.0,0.395539
552096.0,0.494302
552101.0,0.625438
552108.0,0.827668
552117.0,1.15349
552134.0,1.89776
552143.0,2.14811
552151.0,2.22557
552159.0,2.13302
552169.0,1.84705
552189.0,1.06087
552198.0,0.803816
552205.0,0.630874
552213.0,0.506535
552220.0,0.419479
552229.0,0.348899
552237.0,0.30852
552248.0,0.269165
552262.0,0.235326
552280.0,0.209968
552294.0,0.198388
552315.0,0.192243
552334.0,0.19733
552352.0,0.213384
552369.0,0.241339
552384.0,0.279193
552398.0,0.335422
552412.0,0.410347
552424.0,0.504559
552435.0,0.627151
552445.0,0.780367
552455.0,0.983753
552465.0,1.25356
552474.0,1.60887
552484.0,2.09652
552494.0,2.73587
552505.0,3.62735
552533.0,6.43313
552544.0,7.29624
552554.0,7.62835
552556.0,7.64031
552565.0,7.48716
552579.0,6.68975
552611.0,4.10863
552625.0,3.20728
552639.0,2.54079
552652.0,2.08448
552668.0,1.69516
552686.0,1.38419
552707.0,1.13428
552729.0,0.94922
552756.0,0.794621
552788.0,0.670278
552828.0,0.564288
552870.0,0.493936
552922.0,0.43956
552984.0,0.406193
553042.0,0.3963
553123.0,0.411596
553204.0,0.455553
553287.0,0.531245
553382.0,0.655112
553476.0,0.824298
553581.0,1.07234
553686.0,1.39406
553769.0,1.7272
553822.0,2.02552
553848.0,2.28971
553863.0,2.57525
553874.0,2.94695
553884.0,3.42897
553895.0,4.27162
553919.0,6.57016
553926.0,7.07399
553935.0,7.27095
553944.0,7.03354
553958.0,5.98256
553974.0,4.56516
553986.0,3.89497
553997.0,3.4855
554011.0,3.22488
554031.0,3.11435
554075.0,3.16795
554395.0,4.39864
554529.0,4.73715
554689.0,4.92624
554755.0,4.94154
555003.0,4.7612
555388.0,4.16201
555415.0,4.15654
555451.0,4.22859
555476.0,4.41516
555492.0,4.69322
555509.0,5.2235
555521.0,5.89084
555536.0,7.10564
555565.0,10.1076
555579.0,10.9464
555585.0,11.0376
555595.0,10.8114
555612.0,9.61291
555637.0,7.42158
555654.0,6.40121
555674.0,5.58592
555703.0,4.94487
555728.0,4.62054
555777.0,4.23249
555883.0,3.80375
556091.0,3.34303
556503.0,2.744
557096.0,2.10488
558152.0,1.18461
558216.0,1.14839
558236.0,1.17559
558247.0,1.23909
558257.0,1.38102
558264.0,1.56167
558274.0,1.91349
558294.0,2.75442
558303.0,2.96263
558306.0,2.97614
558313.0,2.89414
558324.0,2.53945
558341.0,1.73967
558350.0,1.44808
558359.0,1.25893
558367.0,1.14593
558380.0,1.06079
558406.0,0.996035
558537.0,0.851993
559090.0,0.332864
559199.0,0.246825
559275.0,0.202095
559319.0,0.185865
559362.0,0.17971
559399.0,0.185354
559436.0,0.203608
559464.0,0.227622
559496.0,0.269378
559529.0,0.330146
559564.0,0.4176
559598.0,0.535152
559636.0,0.708234
559674.0,0.934367
559718.0,1.26708
559768.0,1.75912
559832.0,2.55318
559973.0,4.48824
560042.0,5.19055
560160.0,5.89473
560238.0,6.32771
560313.0,7.03471
560406.0,8.21023
560450.0,8.4358
560502.0,8.07196
560651.0,5.50558
560723.0,4.59755
560803.0,3.89334
560903.0,3.29709
561044.0,2.747
561224.0,2.2819
561438.0,1.90341
561714.0,1.55424
562089.0,1.21044
562516.0,0.91646
562944.0,0.686009
563345.0,0.511564
563746.0,0.371034
564058.0,0.284272
564325.0,0.226601
564593.0,0.18525
564726.0,0.170718
564905.0,0.159006
565083.0,0.155986
565261.0,0.162232
565484.0,0.184614
565662.0,0.214606
565838.0,0.255861
565985.0,0.303938
566085.0,0.350353
566162.0,0.406118
566207.0,0.462528
566238.0,0.530997
566257.0,0.60447
566271.0,0.697279
566282.0,0.806925
566291.0,0.950582
566299.0,1.13674
566307.0,1.40749
566314.0,1.73701
566322.0,2.22527
566333.0,3.07035
566350.0,4.59747
566358.0,5.12683
566366.0,5.32888
566374.0,5.1764
566382.0,4.6861
566407.0,2.5111
566416.0,1.91695
566424.0,1.50823
566432.0,1.22076
566439.0,1.04592
566449.0,0.8839
566460.0,0.770405
566475.0,0.685052
566500.0,0.619261
566524.0,0.589931
566572.0,0.573558
566671.0,0.59693
566920.0,0.729027
567338.0,1.0194
567563.0,1.19947
567580.0,1.25075
567590.0,1.32572
567601.0,1.48488
567618.0,1.85433
567631.0,2.13447
567642.0,2.2127
567654.0,2.10321
567677.0,1.69018
567688.0,1.54263
567699.0,1.46203
567722.0,1.41244
567844.0,1.46852
567890.0,1.53932
567905.0,1.6488
567935.0,2.04638
567945.0,2.0854
567960.0,1.99601
567985.0,1.75558
568006.0,1.68405
568016.0,1.67874
568303.0,1.92667
569237.0,2.92384
569339.0,3.09303
569410.0,3.32207
569446.0,3.58948
569466.0,3.8841
569482.0,4.32233
569496.0,4.90448
569509.0,5.78608
569542.0,8.76032
569552.0,9.32843
569558.0,9.42256
569568.0,9.20229
569581.0,8.29219
569607.0,5.92802
569620.0,5.06397
569634.0,4.49914
569654.0,4.02757
569682.0,3.73223
569728.0,3.55957
569803.0,3.50633
571213.0,4.35014
572329.0,4.70162
573975.0,4.87233
574080.0,5.09974
574115.0,5.44699
574131.0,5.83358
574146.0,6.53312
574158.0,7.54139
574173.0,9.36568
574191.0,11.7442
574202.0,12.8009
574208.0,12.9598
574219.0,12.5228
574234.0,10.7628
574254.0,8.18919
574266.0,7.00042
574281.0,6.13468
574296.0,5.66856
574325.0,5.26297
574384.0,5.00054
574596.0,4.85287
574664.0,4.84852
575094.0,4.99373
575263.0,5.20741
575420.0,5.63645
575534.0,6.2737
575618.0,7.12595
575682.0,8.18147
575734.0,9.58189
575779.0,11.4806
575822.0,14.149
575863.0,16.8809
575891.0,17.6855
575892.0,17.6888
575920.0,17.0153
575997.0,12.6071
576037.0,11.0109
576096.0,9.40001
576177.0,8.00668
576259.0,7.10169
576381.0,6.24971
576503.0,5.7354
576746.0,5.1707
577153.0,4.73559
578074.0,4.29251
582260.0,3.10804
582393.0,3.17857
582437.0,3.32792
582456.0,3.49111
582474.0,3.82159
582487.0,4.29583
582498.0,4.96513
582508.0,5.97157
582536.0,9.52718
582546.0,10.2956
582552.0,10.4039
582561.0,10.0741
582571.0,9.08409
582593.0,6.16786
582604.0,5.10404
582615.0,4.38067
582628.0,3.85814
582647.0,3.47407
582677.0,3.22103
582723.0,3.06848
582877.0,2.91126
585133.0,1.99457
585168.0,1.99269
585283.0,2.05054
585348.0,2.19913
585392.0,2.42766
585423.0,2.71713
585455.0,3.19931
585482.0,3.82335
585537.0,5.49666
585564.0,5.96053
585571.0,5.99191
585595.0,5.79862
585642.0,4.71066
585680.0,3.84705
585718.0,3.2604
585762.0,2.81186
585805.0,2.52049
585871.0,2.24005
585959.0,2.00856
586135.0,1.73249
586486.0,1.38378
587014.0,0.96477
587224.0,0.845555
587307.0,0.830176
587387.0,0.863481
587435.0,0.931389
587475.0,1.04358
587505.0,1.18855
587530.0,1.37306
