E(MeV)  pendfb7/Fe56:2
0.839105029  1.21684182
0.839145722  1.26857049
0.839186415  1.32729521
0.839235849  1.40831744
0.839280461  1.4906812
0.83932688  1.58588791
0.839370889  1.68509287
0.839414897  1.7925384
0.839458906  1.90782427
0.839530043  2.10894364
0.839611428  2.35642004
0.839801327  2.95429031
0.839882712  3.19236915
0.839936969  3.33675535
0.839997255  3.48058476
0.84005754  3.60503283
0.840117826  3.70848612
0.840178111  3.79062285
0.840238397  3.85201565
0.840298682  3.89392994
0.840358968  3.91812034
0.840419253  3.92662195
0.840500639  3.91695121
0.840582024  3.88769161
0.840696567  3.82278808
0.840877423  3.68618017
0.841359707  3.28057357
0.841600849  3.09908166
0.841841991  2.93986437
0.842083133  2.80241342
0.842324275  2.68512339
0.842565417  2.58656849
0.842806559  2.50614729
0.842987416  2.45810495
0.843168272  2.42164997
0.843341593  2.39935195
0.843499843  2.39209473
0.843658093  2.40116595
0.843769855  2.41985157
0.843887881  2.45414908
0.843974525  2.49128668
0.844057417  2.53865606
0.844140309  2.60031322
0.844223201  2.67974017
0.844278462  2.74476226
0.844333723  2.82137477
0.844388984  2.91162268
0.84443872  3.00653948
0.844488455  3.11655094
0.84453819  3.24376788
0.844587925  3.39208481
0.84463766  3.56504811
0.844674962  3.71334489
0.844712263  3.87982442
0.844749564  4.06679557
0.844786865  4.27680522
0.844824167  4.51263166
0.844861469  4.77722044
0.84489877  5.07360355
0.844936071  5.40476186
0.844973373  5.77333517
0.845008463  6.15590608
0.845042449  6.56043028
0.845076434  6.9979242
0.845121748  7.62802677
0.84525327  9.60519799
0.845293059  10.1626665
0.845326215  10.5734938
0.845359372  10.9154261
0.845388329  11.1446146
0.845415186  11.2914649
0.845458842  11.3850608
0.845485368  11.3534567
0.845511893  11.2584129
0.84554505  11.0588622
0.845600311  10.564881
0.845648941  10.0162145
0.845785988  8.30471369
0.845830197  7.78198103
0.845874406  7.29376003
0.845915024  6.87905476
0.845955641  6.49733223
0.845996258  6.14785421
0.846036875  5.82901673
0.846077492  5.53868945
0.846115899  5.28827259
0.846165634  4.99550305
0.846215369  4.73443499
0.846265104  4.5012144
0.846317602  4.28165746
0.846372864  4.0762717
0.846428125  3.89277991
0.846483386  3.72865129
0.846538647  3.58132727
0.846621539  3.38704507
0.846704431  3.21942031
0.846787323  3.07358292
0.846870215  2.94568513
0.846953106  2.83266888
0.847063629  2.70096232
0.847174151  2.58686716
0.847284674  2.48692843
0.847395196  2.39848935
0.84756098  2.28298155
0.847726764  2.18374864
0.8479036  2.09108174
0.84810254  1.99942824
0.848367794  1.8923905
0.848633048  1.79736193
0.849561437  1.49960354
0.849782483  1.4210184
0.849921416  1.36893377
0.849932994  1.37360408
0.849941677  1.38662251
0.849947466  1.40305188
0.849953255  1.42824653
0.849957597  1.45432624
0.849961938  1.48762329
0.849966279  1.52895786
0.849969744  1.56811374
0.849973778  1.62079581
0.849977812  1.68103759
0.849983863  1.78456127
0.849989915  1.90113189
0.850007813  2.27183833
0.850013672  2.38246471
0.850019532  2.47950184
0.850025391  2.55988267
0.85003125  2.6222579
0.85003711  2.66684822
0.850046875  2.70603854
0.850054688  2.71239558
0.8500625  2.70338504
0.850074219  2.67265108
0.850195313  2.20778851
0.85021875  2.12687495
0.850234375  2.08716241
0.850246094  2.06985447
0.850256563  2.06509887
0.850269688  2.07306875
0.850282813  2.09366213
0.8503025  2.13885147
0.8504075  2.42393457
0.85043375  2.48400869
0.850446875  2.50330735
0.85046  2.51126019
0.850472657  2.50698914
0.850485313  2.49208079
0.850510625  2.44152586
0.850949375  1.34672199
0.850974688  1.28746856
0.850991563  1.25309477
0.851006875  1.22732881
0.8510275  1.20075917
0.851055  1.17435337
0.851165  1.08347699
0.8511925  1.06537565
0.851213125  1.06039945
0.85122586  1.06322292
0.851243438  1.07470248
0.851266875  1.09957964
0.851477813  1.37323556
0.85150711  1.41636548
0.851524688  1.45057351
0.851536407  1.47978982
0.851548125  1.51513771
0.851565704  1.57898615
0.851595  1.70355322
0.851923125  3.18476189
0.851946563  3.27562368
0.851964141  3.32430202
0.851990625  3.35252696
0.85201125  3.3437033
0.852145313  3.17811011
0.852165938  3.13834494
0.852181407  3.0933294
0.852196875  3.02975486
0.852212344  2.94733719
0.852269063  2.57209178
0.852289688  2.44663547
0.852305  2.36842391
0.85232  2.305239
0.85234  2.23678571
0.85258  1.56798246
0.8526  1.51893922
0.85262  1.47933737
0.852635235  1.45721611
0.852660625  1.43290836
0.853879375  0.715618198
0.853909844  0.701239365
0.853933438  0.694663717
0.853987188  0.69146787
0.854202188  0.692503647
0.8542425  0.697994017
0.85435  0.754242036
0.854370625  0.756430791
0.85439125  0.754228093
0.85463875  0.693305962
0.854659375  0.684412768
0.854673125  0.675360428
0.854686875  0.662964832
0.854700625  0.647233552
0.8547625  0.560970634
0.85477625  0.546298882
0.854786563  0.538436817
0.854796875  0.533654691
0.854808907  0.531859234
0.85483125  0.536720067
0.85496875  0.607190934
0.85501  0.623467469
0.85503625  0.627862623
0.8550625  0.628898444
0.855154375  0.628389901
0.855200313  0.631436911
0.85522  0.637531652
0.855240625  0.648809894
0.85526125  0.664001842
0.855391875  0.774544183
0.8554125  0.788516975
0.855436563  0.795484611
0.855446875  0.793992559
0.855460625  0.787770374
0.85548125  0.771739834
0.855515625  0.740726568
0.855529375  0.731992294
0.855543125  0.728275869
0.855553438  0.729626549
0.85556375  0.734657092
0.8555775  0.746384707
0.855598125  0.771165975
0.8557425  0.976768868
0.855783438  1.02982902
0.856173125  1.45766263
0.85621875  1.51502495
0.8573625  3.18512674
0.8574  3.22984748
0.857441016  3.25897609
0.859122657  4.02103158
0.85915  4.012917
0.859183399  3.97241955
0.859650977  3.09472538
0.859684375  3.04424077
0.859717774  3.01677221
0.861966602  2.49146341
0.861988868  2.49570349
0.862008594  2.50927129
0.862034375  2.54105771
0.862515625  3.32947175
0.862553516  3.35703673
0.862578125  3.34587907
0.862634375  3.27849317
0.86326  2.43311544
0.8633  2.38551589
0.863330313  2.36539379
0.863350938  2.36214125
0.864165625  2.5341489
0.864196563  2.55242034
0.8642275  2.58823875
0.864578125  3.16459704
0.864609063  3.22572854
0.864629688  3.28659496
0.864646875  3.35955199
0.8646675  3.4748342
0.864695  3.65787189
0.8650525  6.19127354
0.86512125  6.64635318
0.865348125  8.06779199
0.865379063  8.24056622
0.86541  8.32718805
0.865425625  8.31615826
0.86544125  8.27184736
0.8654725  8.12948744
0.866363125  3.48471066
0.866386563  3.37869958
0.866402188  3.32508939
0.866415157  3.29545032
0.866440938  3.2756378
0.866471875  3.29145487
0.867161875  3.90237629
0.86719  3.91128455
0.867228125  3.89396249
0.8679525  3.20950172
0.868371875  2.79835372
0.86841  2.77166626
0.868451719  2.76423386
0.86896625  2.81076792
0.869244375  2.82021399
0.8693  2.81270574
0.869346875  2.78470968
0.87026875  2.05609627
0.8703  2.04079756
0.870324375  2.03844427
0.8709825  2.21520337
0.871823438  2.49628898
0.87186  2.51968601
0.871895625  2.5602427
0.8720025  2.71504038
0.87305625  4.36798224
0.87309  4.38863867
0.873114688  4.36904245
0.873164063  4.27857505
0.873842969  2.88071878
0.87388  2.81511198
0.873915  2.76970123
0.87402  2.66504506
0.8743875  2.32503635
0.87441375  2.30697867
0.87443125  2.30326686
0.87444875  2.30994874
0.874475  2.33854883
0.8747375  2.77977501
0.8747725  2.85081867
0.87479  2.89538232
0.874825  3.00191234
0.875055  3.76541057
0.8750825  3.84378119
0.875103125  3.8810011
0.875117032  3.88954575
0.875138125  3.87716531
0.87516625  3.8312683
0.875967813  2.19374571
0.875995938  2.14496965
0.876017735  2.11844323
0.876040938  2.1023346
0.877  1.87661073
0.87745  1.76167697
0.8774725  1.7666102
0.8774975  1.78626254
0.877515  1.80811556
0.8779875  2.55442813
0.87801375  2.58837165
0.87804  2.60231516
0.878057813  2.59508967
0.878075625  2.57637995
0.878574375  1.77223715
0.878601094  1.73714613
0.878622188  1.71805666
0.878646563  1.70519491
0.879  1.61650362
0.8801325  1.34687471
0.880480313  1.26006484
0.880505157  1.24908757
0.880521719  1.23613975
0.880537344  1.21777513
0.880559375  1.18192267
0.880618125  1.06472768
0.880632813  1.03891046
0.8806475  1.01768506
0.880662188  1.00190339
0.880676875  0.991135345
0.880698907  0.981197068
0.881  0.899185109
0.88173125  0.681695018
0.881761719  0.669639171
0.88178  0.659072312
0.8818025  0.641515594
0.881855  0.591156081
0.88187  0.579124869
0.88188125  0.572852829
0.881895313  0.56992059
0.881906875  0.572346747
0.881917188  0.578179537
0.8819275  0.586971852
0.881975625  0.643259924
0.881989375  0.655870076
0.881999688  0.66186654
0.88201  0.664129899
0.88202125  0.662060904
0.8820325  0.655604246
0.8820475  0.641763352
0.8820925  0.588769013
0.88210375  0.578135637
0.882115  0.57079648
0.882127188  0.567793682
0.882137032  0.569615731
0.882147579  0.57568886
0.882158125  0.585419269
0.882172188  0.60250142
0.882200313  0.643361337
0.882537813  1.16307657
0.88258  1.23902831
0.882605  1.29490422
0.88333  3.16697395
0.883355  3.22407573
0.88338  3.26383086
0.883410704  3.27997803
0.885345  2.55694957
0.887253125  1.85679363
0.88727  1.85791381
0.88729875  1.86998993
0.8876725  2.16485323
0.88770125  2.19419967
0.887722813  2.22895588
0.887744375  2.28178028
0.8877875  2.42973174
0.8881325  3.74249801
0.88816125  3.83787603
0.888175625  3.87095497
0.888196329  3.88906108
0.888215313  3.87314886
0.888240625  3.81955145
0.888721563  2.48840252
0.888746875  2.42985127
0.88876586  2.39779584
0.8887975  2.36833402
0.889  2.29290538
0.88965875  2.07381865
0.889689063  2.08031765
0.88971625  2.09892667
0.8900425  2.41922084
0.89026  2.64232292
0.890785625  3.10107801
0.890821875  3.11893014
0.89084  3.11285108
0.890875625  3.06219765
0.891356563  1.97603236
0.891401094  1.88989584
0.891419063  1.86710091
0.89144625  1.84729132
0.89257  1.52386555
0.893  1.50019274
0.894  1.40881596
0.89489  1.29681452
0.895064375  1.25556365
0.895776407  1.07376637
0.895794571  1.07191066
0.895812735  1.0740085
0.895835  1.08412369
0.89591  1.15080468
0.8959325  1.16459349
0.895954375  1.16818304
0.89596875  1.16543655
0.8959975  1.15289844
0.89617  1.05995038
0.89623  1.03816155
0.89626  1.03256076
0.896275  1.03454619
0.89629  1.04208669
0.896306407  1.05755207
0.896322813  1.07947523
0.896355625  1.13339224
0.89659625  1.55623798
0.896618125  1.59898771
0.89664  1.64903831
0.896661875  1.70856383
0.896705625  1.84555262
0.896924375  2.5570549
0.896957188  2.65528928
0.896973594  2.69240508
0.89699  2.71413766
0.897002306  2.71862004
0.897022813  2.70638197
0.897055625  2.65924785
0.897990782  1.07221654
0.898015391  1.03509703
0.898031797  1.01557159
0.898047344  1.00273135
0.898062032  0.995739192
0.89809875  0.992045007
0.898480625  1.01819087
0.898524375  1.02701144
0.898696875  1.09279154
0.898732813  1.09960602
0.898755  1.09612392
0.898785  1.08277464
0.898935  0.993460057
0.8989575  0.983073876
0.89898  0.978404468
0.899001563  0.980996079
0.8990375  0.995819209
0.8991525  1.05644344
0.89918125  1.07610812
0.899195625  1.09057084
0.89921  1.11020588
0.899229219  1.14547217
0.899248438  1.18908558
0.89997875  3.0923463
0.900010782  3.16266548
0.90003  3.18872422
0.900050704  3.19833033
0.900079688  3.188168
0.901040313  2.46080154
0.901065157  2.45164206
0.901081719  2.45658542
0.901100938  2.47877323
0.901122813  2.52437578
0.9011775  2.67812926
0.90174625  4.34390293
0.901768125  4.39187939
0.90179  4.41302181
0.901808907  4.40312794
0.901827813  4.37168607
0.902224844  3.35315654
0.902253204  3.29690108
0.902281563  3.26576056
0.902319375  3.25336016
0.90317  3.18143028
0.903201875  3.15930666
0.90323375  3.11155888
0.9036375  2.28394636
0.903669375  2.22755946
0.9037  2.1906814
0.90374  2.16318855
0.904075  1.98709315
0.90415  1.96083435
0.904186875  1.96759279
0.90474  2.21367833
0.905516563  2.7591057
0.905552188  2.77216744
0.90557  2.76640647
0.905594063  2.74087869
0.905618125  2.70050271
0.905979063  1.98686724
0.906015157  1.92094046
0.906039219  1.88843239
0.906063282  1.87013684
0.906099375  1.86062186
0.90711  1.77025226
0.908250313  2.01248354
0.908278125  2.02866486
0.908298985  2.05188704
0.908319844  2.08535858
0.908834375  3.15230425
0.908862188  3.19765538
0.908883047  3.20945671
0.908897422  3.20009578
0.908912266  3.17510434
0.908934532  3.11635025
0.909320469  1.82825846
0.909342735  1.76019427
0.909357579  1.72153005
0.909372422  1.69097005
0.909387266  1.66921853
0.909409532  1.64981301
0.909810313  1.50218017
0.90984  1.4944208
0.91068  1.44003334
0.912049297  1.4144297
0.912092657  1.41792771
0.91211  1.42371981
0.91214  1.44214476
0.912545  1.80367003
0.912575  1.82319914
0.91259  1.82748067
0.912615625  1.82433265
0.912666875  1.79621554
0.913  1.58309554
0.913389688  1.32524652
0.913416563  1.31203433
0.913446875  1.30657786
0.913475  1.3099714
0.9142175  1.50543967
0.91425125  1.52095383
0.91427375  1.54119499
0.91429625  1.57181997
0.91433  1.62993112
0.914825  2.5425177
0.914853125  2.57932245
0.91487  2.5875152
0.914886875  2.582394
0.914915  2.55071117
0.9151625  2.15207191
0.91519625  2.10416995
0.915213125  2.08911988
0.915227188  2.08534609
0.915254063  2.1041088
0.915278125  2.14242017
0.91571125  3.01313458
0.916251875  4.28478751
0.916280938  4.34205705
0.91631  4.36115617
0.916332618  4.33521336
0.916355235  4.2815958
0.917109141  1.97002627
0.917139297  1.88511919
0.917161915  1.83381799
0.917184532  1.7966903
0.917214688  1.76214459
0.918194766  0.842382157
0.918224922  0.816254736
0.918255313  0.794495407
0.91830125  0.769358535
0.91866875  0.587441097
0.918699375  0.574229154
0.918714688  0.569863032
0.91873  0.568129291
0.918745  0.569339347
0.91876  0.57307884
0.9188125  0.592741536
0.91883125  0.595514939
0.9188425  0.593982584
0.91885375  0.58942799
0.918865  0.581778135
0.91888  0.567425725
0.9189325  0.502959596
0.91894375  0.491135778
0.918955  0.481876112
0.91896625  0.475973107
0.9189775  0.473853033
0.91898875  0.475416746
0.919  0.480081352
0.919015  0.489659543
0.919045  0.513897655
0.9191575  0.61115972
0.91918  0.633541174
0.919195  0.651805361
0.91921  0.674311126
0.919225313  0.702245395
0.919240625  0.734571356
0.919263594  0.788164398
0.919669375  1.78799719
0.9197  1.86929685
0.919745  2.0013836
0.920015  2.83119958
0.920043125  2.90140444
0.92006  2.92846352
0.920084688  2.94252064
0.920109375  2.93474817
0.921602969  1.8330801
0.92164  1.81426668
0.92212  1.85299797
0.922154219  1.83844051
0.922804375  1.41957217
0.922832891  1.41059766
0.92285  1.41407155
0.92297  1.54990508
0.922987344  1.55425965
0.923004688  1.55147248
0.9230625  1.52238566
0.923640625  1.19569093
0.923675313  1.17911121
0.923695548  1.17547145
0.92371  1.17822751
0.923725  1.18659327
0.92374  1.19988351
0.9237925  1.25923773
0.9238075  1.27051085
0.923820625  1.27391594
0.92383375  1.26954271
0.923845  1.25931046
0.92386  1.23762638
0.9239275  1.1045064
0.9239425  1.08313017
0.9239575  1.06947293
0.92398  1.06298181
0.9240025  1.06736434
0.92419  1.14472056
0.92451375  1.26756331
0.924548438  1.27442563
0.924575313  1.27003218
0.924605938  1.25498715
0.92498875  1.00531529
0.925011719  0.993810905
0.925027032  0.990752484
0.925038516  0.992766975
0.92505  0.999543786
0.92506125  1.01114768
0.9250725  1.02731781
0.9250875  1.0543801
0.925125  1.13305029
0.9251475  1.1757428
0.9251625  1.19714003
0.9251775  1.21068563
0.9252  1.21677114
0.9252225  1.21179249
0.925365  1.14992225
0.925395  1.14483024
0.92541  1.14839891
0.925429375  1.16058049
0.92544875  1.17970501
0.9254875  1.22787879
0.925506875  1.25609164
0.92552625  1.29106717
0.925540782  1.32435709
0.925555313  1.3645701
0.925574688  1.42733438
0.92560375  1.53208027
0.925971875  2.9059649
0.926000938  3.00470445
0.926020313  3.055016
0.926039532  3.08456784
0.926058594  3.09379093
0.926087188  3.0847151
0.926601875  2.74408642
0.926620938  2.7383779
0.92664  2.74123047
0.926663125  2.7585562
0.926709375  2.82094868
0.92696375  3.20331372
0.926998438  3.23077923
0.927019532  3.22061284
0.927038594  3.19174253
0.927067188  3.12708672
0.92769625  1.5006712
0.927715313  1.45606707
0.927734375  1.41825362
0.927753438  1.38971023
0.9277725  1.36972374
0.927810625  1.34266142
0.928172813  1.12180234
0.928220469  1.10045146
0.92823  1.09903971
0.928253125  1.10084157
0.92827625  1.10817422
0.928565313  1.23631134
0.928615625  1.24664897
0.92865  1.2435466
0.929  1.17924046
0.929416875  1.07468748
0.929438438  1.07267542
0.92946  1.07607956
0.929484375  1.08821209
0.929549375  1.13899955
0.92957375  1.14810932
0.929585938  1.14568861
0.9295975  1.13797731
0.9296125  1.12038928
0.9296275  1.09611028
0.92968  0.995750557
0.929695  0.97176198
0.92971  0.953468704
0.929723594  0.94248763
0.929737188  0.936319775
0.929764375  0.933166932
0.93  0.950249128
0.93090625  0.94685585
0.9309375  0.944041666
0.930984375  0.932710336
0.93127125  0.819460607
0.931300313  0.810574326
0.931344688  0.805918465
0.931865  0.834227891
0.93242  0.851910679
0.93245625  0.863807978
0.933  1.11034528
0.933132813  1.18693695
0.93315625  1.20889605
0.933171875  1.22993117
0.9331875  1.25692924
0.933210938  1.3063455
0.934  3.2145301
0.93412  3.52189513
0.93415  3.57845015
0.934179688  3.59754833
0.9342125  3.58240416
0.935  2.88447843
0.93547125  2.52511888
0.93550375  2.4891911
0.935527813  2.44562504
0.93555125  2.38676815
0.935723125  1.85616563
0.935746563  1.78939974
0.93577  1.73463784
0.935791563  1.69838858
0.935813125  1.67279152
0.9359425  1.55860499
0.936721875  0.899014406
0.936757969  0.872801474
0.936784375  0.860074941
0.936813125  0.852504678
0.937  0.824811589
0.93739  0.743915813
0.938  0.631692615
0.93821125  0.578222224
0.938247813  0.57333547
0.938268125  0.575342304
0.9382925  0.582817103
0.938349375  0.607482603
0.93837375  0.611721977
0.938385938  0.609521779
0.938405  0.59883468
0.93842  0.584841988
0.938465  0.531203871
0.93847625  0.519763562
0.9384875  0.511443779
0.938495  0.508318027
0.9385025  0.507546883
0.93851  0.509367922
0.938518907  0.515003411
0.938527813  0.524240345
0.93853375  0.532184725
0.938545625  0.551535062
0.9385575  0.57417129
0.93858125  0.624174491
0.93881875  1.14501065
0.938854375  1.21925203
0.938872188  1.24995368
0.93889  1.27181843
0.938905625  1.28234287
0.93892125  1.28576024
0.9389525  1.28058733
0.93935875  1.12832922
0.93939  1.11083935
0.93942125  1.08623748
0.939843125  0.680139503
0.939866563  0.661722401
0.939882188  0.653537359
0.939905625  0.649919735
0.93992125  0.652857749
0.939944688  0.662044941
0.9400775  0.72649789
0.94010875  0.738683632
0.940128282  0.741659552
0.94014  0.740483783
0.940155625  0.735036972
0.94017125  0.725725582
0.9402025  0.700583912
0.940335313  0.582797935
0.94035875  0.565100012
0.940374375  0.557113826
0.94039  0.554091119
0.94040125  0.555440495
0.9404125  0.55955524
0.9404275  0.568388252
0.9404725  0.602766003
0.9404875  0.612034611
0.9405025  0.617780866
0.940514063  0.619133122
0.94052625  0.61755423
0.9405425  0.611386308
0.9406075  0.57067159
0.94062375  0.562652937
0.94064  0.557726347
0.940655  0.55635404
0.94067  0.557672378
0.9407225  0.569698369
0.94073375  0.570619017
0.94074875  0.568772657
0.94076  0.564386505
0.940772188  0.556457358
0.940784375  0.545489895
0.940800625  0.527325644
0.940849375  0.465450995
0.940865625  0.44767224
0.940877813  0.437266281
0.94089  0.430210369
0.94090125  0.426928497
0.94090875  0.426376712
0.94092  0.427619369
0.940935  0.432045216
0.94098  0.449972045
0.940995  0.453430153
0.941004375  0.454104815
0.941015938  0.45310318
0.941027813  0.449984856
0.9410575  0.435348597
0.941110938  0.402496072
0.94112875  0.393673186
0.941146563  0.387394274
0.941164375  0.38377891
0.941188125  0.381873487
0.941306875  0.381036712
0.9413425  0.381430671
0.94136625  0.383610351
0.941384063  0.387919167
0.941398125  0.393583882
0.941414375  0.402584358
0.94147125  0.443399286
0.9414875  0.453330299
0.941499688  0.458370448
0.941511875  0.460304251
0.94152375  0.458569464
0.941535  0.453526125
0.94154625  0.445546115
0.9415575  0.435313352
0.9416025  0.386700932
0.9416175  0.372652785
0.94162875  0.364403707
0.94164  0.35867927
0.941648907  0.356074707
0.941657813  0.355104124
0.941669688  0.355985651
0.9416875  0.360558512
0.941723125  0.374362119
0.94194875  0.468698429
0.9419725  0.480110202
0.941984375  0.487473907
0.94199625  0.497134817
0.942008125  0.510191535
0.942017032  0.522771739
0.942027813  0.541495993
0.942039532  0.566038619
0.94205125  0.594238514
0.942066875  0.635752952
0.942105938  0.747118396
0.9424575  1.76446509
0.94248875  1.84876894
0.942504375  1.88371708
0.94252  1.91013547
0.942535625  1.92681415
0.942566875  1.93738497
0.94298875  1.88458426
0.94302  1.89278633
0.94304375  1.90966054
0.9433525  2.26247333
0.94337625  2.28271729
0.9434  2.28908292
0.94342375  2.27692237
0.9434475  2.25088462
0.9441125  1.3162801
0.944142188  1.28123164
0.94416  1.26725618
0.94466  1.34990616
0.94468125  1.33543702
0.9447025  1.31432641
0.945235625  0.67149814
0.945262813  0.641013392
0.945280938  0.624032928
0.945299844  0.610758083
0.945319532  0.601676367
0.945349063  0.593496502
0.945880625  0.487268481
0.945910157  0.483235116
0.945935  0.482218688
0.94596  0.483324209
0.94604  0.49192858
0.9465  0.550208529
0.94653  0.555817844
0.94655  0.562571068
0.946567813  0.57200608
0.94659125  0.589357924
0.9466225  0.617561558
0.946763125  0.752767106
0.946786563  0.778342793
0.946802188  0.798381043
0.946817813  0.821765101
0.94684125  0.862888671
0.946888125  0.955955852
0.9469975  1.17948838
0.94702875  1.24749157
0.947052188  1.30606981
0.947075938  1.3765385
0.947091875  1.42975239
0.947514219  2.97729608
0.947538125  3.05304627
0.947554063  3.088723
0.947572461  3.10529133
0.947589688  3.09388937
0.947609375  3.0553572
0.94764875  2.94298484
0.948022813  1.79753291
0.948140938  1.44312474
0.948170469  1.35929436
0.948190157  1.31112439
0.948205938  1.27988218
0.94822375  1.2528634
0.9482475  1.22656787
0.9485325  0.985270684
0.94855625  0.969316072
0.948574063  0.962163622
0.9485875  0.960573531
0.94862  0.969042746
0.94891  1.1360859
0.94893  1.15097836
0.94895  1.17160311
0.94897  1.20095082
0.94899  1.23902118
0.94902  1.30580075
0.94916  1.63588023
0.94919  1.71245225
0.94921  1.77322025
0.949227969  1.83898053
0.949251875  1.94287734
0.94928375  2.09803841
0.94966625  4.02226329
0.949698125  4.16917223
0.949714063  4.22618534
0.94973  4.26340178
0.949749688  4.27825177
0.949769375  4.2651927
0.94980875  4.20332506
0.95028125  3.34884008
0.95036  3.19791163
0.95044  3.00967671
0.951078125  1.4497868
0.951101563  1.39963895
0.951117188  1.37258526
0.951132813  1.35201745
0.95115625  1.33181743
0.9511875  1.31527277
0.95205  0.941432339
0.9523625  0.801632291
0.9524  0.78821984
0.9524325  0.781093695
0.9526275  0.759160375
0.952651875  0.762640549
0.9526675  0.768791771
0.95269  0.783098587
0.9527425  0.825150459
0.9527575  0.833129637
0.9527725  0.835746048
0.952784063  0.833110677
0.95279625  0.825796412
0.9528125  0.809898833
0.952869375  0.733321713
0.952885625  0.714508306
0.952897813  0.704022812
0.95291  0.697672452
0.952922188  0.695808123
0.952934375  0.698078709
0.952950625  0.70594518
0.9530075  0.745727549
0.95302375  0.75321439
0.95304  0.755768906
0.95305625  0.752634382
0.9530725  0.744565625
0.9531375  0.696577936
0.95315375  0.688387174
0.95317  0.6850222
0.953185  0.686861877
0.9532  0.692905044
0.95326  0.731602153
0.953275  0.738095394
0.95329  0.74073205
0.95330625  0.738670696
0.9533225  0.732178372
0.9533875  0.69111775
0.95340375  0.682895623
0.95342  0.677580818
0.95343625  0.675620003
0.9534525  0.676571219
0.95363125  0.72061922
0.953655625  0.72326328
0.953671875  0.72118245
0.953687813  0.714866447
0.953703438  0.704543134
0.953726875  0.68356954
0.9538675  0.536016576
0.953887032  0.517764924
0.95389875  0.509219725
0.953910469  0.503926509
0.953918282  0.502835522
0.953926094  0.504047887
0.953934063  0.507824326
0.953942188  0.514311573
0.953950313  0.52327266
0.9539625  0.540584228
0.95397875  0.568614983
0.954019375  0.64528644
0.954035625  0.672390966
0.954047813  0.688992778
0.95406  0.701339862
0.954071954  0.708965672
0.954091875  0.712956413
0.954107813  0.710818925
0.954155625  0.695498114
0.95450625  0.571538846
0.954538125  0.562286283
0.954558048  0.559991651
0.95457  0.560867668
0.95458625  0.565107184
0.9546025  0.572378209
0.954659375  0.606104407
0.954675625  0.613466138
0.954695938  0.617336353
0.954708125  0.615956054
0.954724375  0.609875272
0.954740625  0.600125653
0.954789375  0.564391008
0.954805625  0.555017797
0.954817813  0.550575746
0.95483  0.549082686
0.954842188  0.550788672
0.954854375  0.55544326
0.954870625  0.565102275
0.9549275  0.607644912
0.95494375  0.617008294
0.95496  0.622822334
0.954975625  0.624535742
0.95499125  0.622888734
0.9550225  0.613775494
0.955163125  0.561458937
0.955186563  0.554924669
0.95521  0.552592782
0.95522625  0.554269718
0.9552425  0.558317863
0.95529125  0.575746896
0.955315625  0.580381941
0.955327813  0.579062074
0.95534  0.574254201
0.955352188  0.565662575
0.955364375  0.553585212
0.955380625  0.533405484
0.95542125  0.475541233
0.9554375  0.454348549
0.955449688  0.441280252
0.955457813  0.434534259
0.955465938  0.429672393
0.955474063  0.426838242
0.955482188  0.426031853
0.955490313  0.427109857
0.9555025  0.431677551
0.95551875  0.44155679
0.9555675  0.478010284
0.95558375  0.488091361
0.9556  0.495372359
0.95561625  0.499420537
0.9556325  0.50065813
0.955665  0.498425756
0.9556975  0.492984397
0.95571375  0.488104583
0.95573  0.480659825
0.95574625  0.470265571
0.9557625  0.457316765
0.95581125  0.412796829
0.9558275  0.400012884
0.955839688  0.392999829
0.955847813  0.390107261
0.955856954  0.388901625
0.9558675  0.390406681
0.95587875  0.395326172
0.95589  0.403153585
0.955905  0.416768096
0.9559425  0.455919002
0.9559575  0.470022541
0.9559725  0.481440774
0.955986094  0.488805305
0.955998282  0.492942218
0.95602875  0.495825766
0.95632125  0.4739692
0.956345625  0.470841439
0.95637  0.465232352
0.956394375  0.456277337
0.956435  0.436590074
0.956573125  0.365129214
0.956589375  0.357841491
0.956605625  0.352492064
0.956621875  0.350549606
0.956634063  0.352034316
0.95664625  0.356154018
0.956658438  0.362574879
0.956670625  0.370697756
0.956719375  0.408529606
0.956735625  0.419404064
0.956747813  0.425679953
0.95676  0.429812394
0.956775625  0.43172613
0.95679125  0.430315791
0.956814688  0.424340724
0.956963125  0.373332773
0.956986563  0.367211539
0.95701  0.364844416
0.957024063  0.365832908
0.957038125  0.368476611
0.95706625  0.376871145
0.957361563  0.482449623
0.957389688  0.490550989
0.957417813  0.495536637
0.95746  0.498270875
0.957867813  0.509511225
0.957922188  0.515305068
0.95825125  0.599021315
0.958275625  0.608507948
0.958293907  0.619673545
0.95831  0.633569683
0.95833  0.655912074
0.95836  0.695742614
0.9589  1.45981487
0.95893  1.50707518
0.95895625  1.55504121
0.959029375  1.70558543
0.959045625  1.73218987
0.959061875  1.74921025
0.959076094  1.75371652
0.959094375  1.74513567
0.959112657  1.72444404
0.9591675  1.63800616
0.95941125  1.23513981
0.959435625  1.18970111
0.959453907  1.14917575
0.959468125  1.1122664
0.959484375  1.06435936
0.959549375  0.846847553
0.959565625  0.796177583
0.959577813  0.762371746
0.95959  0.733342207
0.959602188  0.70948727
0.959614375  0.6904094
0.95963875  0.662250231
0.959675313  0.629687911
0.959919063  0.424055759
0.959937344  0.40998808
0.959949532  0.402037054
0.959961719  0.396112174
0.959973907  0.392989411
