E(MeV)  pendfb7/Pu240:2
8.2356757e-07  30.5909556
8.25312915e-07  31.3014135
8.27058261e-07  32.0311967
8.28803607e-07  32.7809536
8.30548952e-07  33.5513591
8.32309093e-07  34.349922
8.34069234e-07  35.1709519
8.35829375e-07  36.015232
8.37589516e-07  36.8835783
8.39364577e-07  37.7845241
8.41139639e-07  38.7117244
8.429147e-07  39.6661302
8.44689762e-07  40.6487369
8.4647987e-07  41.6692881
8.48269979e-07  42.7206916
8.50060088e-07  43.8041126
8.51850197e-07  44.9207714
8.5365548e-07  46.0818548
8.55460764e-07  47.2794144
8.56814727e-07  48.2023843
8.5816869e-07  49.1473125
8.59526478e-07  50.1176211
8.60891918e-07  51.1170259
8.62257359e-07  52.1408483
8.63622799e-07  53.1898378
8.64988239e-07  54.2647749
8.66353679e-07  55.3664689
8.67730694e-07  56.5054549
8.69107709e-07  57.6734048
8.70484724e-07  58.8712507
8.71861739e-07  60.0999614
8.73238754e-07  61.360545
8.74623551e-07  62.6614557
8.76012239e-07  64.0005732
8.77400927e-07  65.3754556
8.78789615e-07  66.7873178
8.80178303e-07  68.2374261
8.81570914e-07  69.7313657
8.82971374e-07  71.2752547
8.84371834e-07  72.8622597
8.85772294e-07  74.493918
8.87172754e-07  76.1718348
8.88573214e-07  77.8976868
8.89985546e-07  79.6884944
8.91397878e-07  81.5317136
8.9281021e-07  83.4293091
8.94222541e-07  85.3833359
8.95634872e-07  87.395948
8.97055185e-07  89.4812958
8.98479489e-07  91.6367084
8.99903793e-07  93.8589551
9.01328097e-07  96.1507022
9.02752401e-07  98.5147487
9.04180729e-07  100.961035
9.05617107e-07  103.500561
9.07053486e-07  106.123089
9.08489863e-07  108.83212
9.09926241e-07  111.631349
9.11362618e-07  114.524658
9.12811173e-07  117.541939
9.14259727e-07  120.663499
9.15225429e-07  122.804772
9.16191132e-07  124.995916
9.17156834e-07  127.238434
9.18122537e-07  129.533889
9.19088239e-07  131.883898
9.20062128e-07  134.310789
9.21036017e-07  136.796668
9.22009906e-07  139.343396
9.22983795e-07  141.952908
9.23957684e-07  144.627218
9.24931573e-07  147.368419
9.25905462e-07  150.178689
9.2687935e-07  153.060292
9.27861495e-07  156.040966
9.28843639e-07  159.09911
9.29825784e-07  162.237355
9.30807928e-07  165.458434
9.31790073e-07  168.765211
9.32772217e-07  172.160658
9.33754362e-07  175.647893
9.34736506e-07  179.230156
9.35726977e-07  182.942475
9.36717447e-07  186.758525
9.37707917e-07  190.682108
9.38698387e-07  194.717199
9.39688857e-07  198.867958
9.40679327e-07  203.138742
9.41669797e-07  207.534111
9.42660268e-07  212.058849
9.43659134e-07  216.758044
9.44658e-07  221.599294
9.45656867e-07  226.588264
9.46655733e-07  231.730886
9.476546e-07  237.033416
9.48653466e-07  242.502409
9.49652332e-07  248.144774
9.50651199e-07  253.967783
9.51630399e-07  259.858858
9.52609599e-07  265.93847
9.53588799e-07  272.21461
9.54567999e-07  278.695699
9.555472e-07  285.390621
9.565264e-07  292.308722
9.572608e-07  297.649688
9.579952e-07  303.126115
9.58738709e-07  308.813117
9.59500435e-07  314.79344
9.60262161e-07  320.935097
9.61023887e-07  327.243868
9.61785613e-07  333.725795
9.62547338e-07  340.387185
9.63309065e-07  347.234672
9.6407079e-07  354.275136
9.64832516e-07  361.515842
9.65594241e-07  368.964354
9.66355967e-07  376.628632
9.67121998e-07  384.562229
9.67890181e-07  392.75462
9.68658364e-07  401.193238
9.69426547e-07  409.887949
9.7019473e-07  418.849117
9.70962913e-07  428.087631
9.71731096e-07  437.614939
9.72499279e-07  447.44308
9.73267462e-07  457.58472
9.74035645e-07  468.053192
9.74803828e-07  478.862528
9.75559431e-07  489.841745
9.76315035e-07  501.179895
9.77070639e-07  512.892583
9.77826243e-07  524.996258
9.78581847e-07  537.508257
9.7933745e-07  550.446841
9.80093054e-07  563.83132
9.80848657e-07  577.681994
9.81604261e-07  592.020354
9.82359865e-07  606.869025
9.828636e-07  617.063375
9.833801e-07  627.770314
9.838966e-07  638.742909
9.844131e-07  649.989758
9.849296e-07  661.519781
9.854461e-07  673.342242
9.859626e-07  685.466752
9.864791e-07  697.903286
9.869956e-07  710.662201
9.875121e-07  723.754241
9.880286e-07  737.190559
9.885451e-07  750.982726
9.890616e-07  765.14275
9.895781e-07  779.683085
9.900946e-07  794.616654
9.906111e-07  809.956857
9.911276e-07  825.717589
9.916441e-07  841.913257
9.921606e-07  858.558791
9.926771e-07  875.669664
9.931936e-07  893.261903
9.937101e-07  911.352107
9.942266e-07  929.957459
9.947431e-07  949.095742
9.952596e-07  968.785349
9.957761e-07  989.045303
9.962926e-07  1009.89526
9.968091e-07  1031.35553
9.973256e-07  1053.44708
9.978421e-07  1076.19155
9.983586e-07  1099.61125
9.988751e-07  1123.72918
9.993916e-07  1148.56901
9.999081e-07  1174.15514
1.0004246e-06  1200.51263
1.0009411e-06  1227.66724
1.0014576e-06  1255.64542
1.0019741e-06  1284.4743
1.0024906e-06  1314.18169
1.0030071e-06  1344.79606
1.0035236e-06  1376.34651
1.0040401e-06  1408.86279
1.0045566e-06  1442.37525
1.0050731e-06  1476.91481
1.0055896e-06  1512.51293
1.0061061e-06  1549.20161
1.0066226e-06  1587.01331
1.0071391e-06  1625.9809
1.0076556e-06  1666.13766
1.0081721e-06  1707.51717
1.0086886e-06  1750.15326
1.0092051e-06  1794.07999
1.0097216e-06  1839.33151
1.0102381e-06  1885.94203
1.0107546e-06  1933.94569
1.0112711e-06  1983.37653
1.0117876e-06  2034.26831
1.0123041e-06  2086.6545
1.0128206e-06  2140.56807
1.0133371e-06  2196.04144
1.0138536e-06  2253.10634
1.0143701e-06  2311.79364
1.0148866e-06  2372.13327
1.0154031e-06  2434.15402
1.0159196e-06  2497.88345
1.0164361e-06  2563.34764
1.0169526e-06  2630.57114
1.0174691e-06  2699.57669
1.0179856e-06  2770.38515
1.0185021e-06  2843.01524
1.0190186e-06  2917.48339
1.0195351e-06  2993.80357
1.0200516e-06  3071.98707
1.0205681e-06  3152.04233
1.0210846e-06  3233.97475
1.0216011e-06  3317.78649
1.0221176e-06  3403.47626
1.0226341e-06  3491.03918
1.0231506e-06  3580.46653
1.0236671e-06  3671.74562
1.0241836e-06  3764.85955
1.0247001e-06  3859.78711
1.0252166e-06  3956.50252
1.0257331e-06  4054.97536
1.0262496e-06  4155.17033
1.02702435e-06  4308.60234
1.0277991e-06  4465.65978
1.02857385e-06  4626.15833
1.0293486e-06  4789.88614
1.03012335e-06  4956.60336
1.0308981e-06  5126.04174
1.0319311e-06  5355.6755
1.0329641e-06  5588.83424
1.0345136e-06  5943.25564
1.03755062e-06  6642.24179
1.03900715e-06  6972.70554
1.03997817e-06  7188.89069
1.04087688e-06  7384.93633
1.04170328e-06  7561.00807
1.04252968e-06  7732.35036
1.04335608e-06  7898.27784
1.04407918e-06  8038.48764
1.04469898e-06  8154.61242
1.04531878e-06  8266.70045
1.04593858e-06  8374.47971
1.04655838e-06  8477.68539
1.04717818e-06  8576.06112
1.04779798e-06  8669.36013
1.04841778e-06  8757.34645
1.04893428e-06  8826.44805
1.04955408e-06  8904.12188
1.05017388e-06  8975.88274
1.05079368e-06  9041.54606
1.05141348e-06  9100.94303
1.05203328e-06  9153.92142
1.05265308e-06  9200.34636
1.05327288e-06  9240.10095
1.05389268e-06  9273.08689
1.05451248e-06  9299.22495
1.05513228e-06  9318.45528
1.05565291e-06  9329.24053
1.05653716e-06  9336.29209
1.05715696e-06  9332.78242
1.05777676e-06  9322.33255
1.05839656e-06  9304.98707
1.05901636e-06  9280.80995
1.05963616e-06  9249.88424
1.06025596e-06  9212.31154
1.06087576e-06  9168.21143
1.06149556e-06  9117.72083
1.06211536e-06  9060.99328
1.06273516e-06  8998.19806
1.06325166e-06  8941.36613
1.06387146e-06  8867.93527
1.06449126e-06  8788.99401
1.06511106e-06  8704.7633
1.06573086e-06  8615.47506
1.06635066e-06  8521.37097
1.06697046e-06  8422.70137
1.06759026e-06  8319.72405
1.06831336e-06  8194.49194
1.06913976e-06  8045.17955
1.06996616e-06  7889.88711
1.07079256e-06  7729.27069
1.07168094e-06  7551.42227
1.0726313e-06  7356.11784
1.07358166e-06  7156.55699
1.0750072e-06  6851.33196
1.0791392e-06  5952.5926
1.0801722e-06  5730.13257
1.0812052e-06  5510.35807
1.0822382e-06  5294.0279
1.0832712e-06  5081.81824
1.08404595e-06  4925.72514
1.0848207e-06  4772.5054
1.08559545e-06  4622.3537
1.0863702e-06  4475.43989
1.08714495e-06  4331.90974
1.0879197e-06  4191.88588
1.08869445e-06  4055.4687
1.0894692e-06  3922.73753
1.0899857e-06  3836.32794
1.0905022e-06  3751.59624
1.0910187e-06  3668.55179
1.0915352e-06  3587.20056
1.0920517e-06  3507.54535
1.0925682e-06  3429.5859
1.0930847e-06  3353.31907
1.0936012e-06  3278.73906
