E(MeV)  pendfb7/Pu241:2
4.8614587e-06  11.7018365
4.88369845e-06  11.4803598
4.91705808e-06  11.1924539
4.9504177e-06  10.9456955
4.98711329e-06  10.7104297
5.02380888e-06  10.5046142
5.06607818e-06  10.2961204
5.11949489e-06  10.0671369
5.17291161e-06  9.86956036
5.22733315e-06  9.69589272
5.28225711e-06  9.54611914
5.33718106e-06  9.42134535
5.39365477e-06  9.32022058
5.45012848e-06  9.24885656
5.48777762e-06  9.21966456
5.53576792e-06  9.20627442
5.58914332e-06  9.22593713
5.62917487e-06  9.26683761
5.67810232e-06  9.34969081
5.73147772e-06  9.48338653
5.78485312e-06  9.66276199
5.8261301e-06  9.83151706
5.87470172e-06  10.060009
5.9556544e-06  10.4940328
6.080197e-06  11.1947288
6.14024433e-06  11.4969369
6.20029165e-06  11.7491143
6.258115e-06  11.9326655
6.3114904e-06  12.0442565
6.3826576e-06  12.1021621
6.42768167e-06  12.0847572
6.47270573e-06  12.0256193
6.51772979e-06  11.9238439
6.56275386e-06  11.7777325
6.60614423e-06  11.5922851
6.6495346e-06  11.3586184
6.69179013e-06  11.0807311
6.77852515e-06  10.4071619
6.79469477e-06  10.3093312
6.81490679e-06  10.2539898
6.82638752e-06  10.2791513
6.83587431e-06  10.3455695
6.84384733e-06  10.4418968
6.85030657e-06  10.5521197
6.85676582e-06  10.6951057
6.86322506e-06  10.8743069
6.87023551e-06  11.1132841
6.87779717e-06  11.4262101
6.88535882e-06  11.7982418
6.89292047e-06  12.2289833
6.89922185e-06  12.630579
6.9067835e-06  13.1584901
6.9168657e-06  13.9253067
6.94437572e-06  16.1402455
6.95575421e-06  16.9761348
6.96295578e-06  17.4449341
6.97015736e-06  17.8551923
6.97735893e-06  18.2000587
6.98456051e-06  18.4756528
6.99176208e-06  18.6810509
6.9982435e-06  18.8073342
7.01120634e-06  18.9066109
7.02668972e-06  18.8027875
7.04019268e-06  18.5712557
7.05369563e-06  18.2600507
7.09870547e-06  17.0839128
7.12571138e-06  16.4591043
7.15271729e-06  15.9331313
7.1797232e-06  15.4942861
7.2067291e-06  15.1252404
7.23373501e-06  14.8106482
7.26974288e-06  14.4555456
7.31025174e-06  14.121036
7.3507606e-06  13.8362772
7.41377438e-06  13.4621666
7.48579013e-06  13.1035861
7.57485771e-06  12.7237645
7.99464461e-06  11.223224
8.0794956e-06  10.8894778
8.16443688e-06  10.5067773
8.23050232e-06  10.1540327
8.27769192e-06  9.85698138
8.32370178e-06  9.51596962
8.35732437e-06  9.2245431
8.39094696e-06  8.88944221
8.44993396e-06  8.21331987
8.46763006e-06  8.02976263
8.47942746e-06  7.94082507
8.49122486e-06  7.90273684
8.49948304e-06  7.92223749
8.50656148e-06  7.98047175
8.51363992e-06  8.08716101
8.51835888e-06  8.19042323
8.52307784e-06  8.32324622
8.52809174e-06  8.50052434
8.53310563e-06  8.71895485
8.538267e-06  8.99078878
8.54342836e-06  9.31397092
8.54858972e-06  9.69161245
8.55375108e-06  10.1259839
8.55808663e-06  10.5356165
8.56242217e-06  10.9861799
8.5682029e-06  11.6493111
8.57398362e-06  12.3801126
8.57923346e-06  13.0970992
8.5863119e-06  14.1317264
8.6108505e-06  17.9913348
8.61858959e-06  19.15735
8.62500738e-06  20.053367
8.63208582e-06  20.9400721
8.63916426e-06  21.6976262
8.64600676e-06  22.2909866
8.65155154e-06  22.6650404
8.65839402e-06  22.9921605
8.66452867e-06  23.1611502
8.67063382e-06  23.2184045
8.67809568e-06  23.1509106
8.68647183e-06  22.9190941
8.69531988e-06  22.5306006
8.70711728e-06  21.8524721
8.74132974e-06  19.5594367
8.75725623e-06  18.5843775
8.77318272e-06  17.7393219
8.78498012e-06  17.1984453
8.79677752e-06  16.7237343
8.81447362e-06  16.1183716
8.8345292e-06  15.5571222
8.85576452e-06  15.0727335
8.87699984e-06  14.6729821
8.9000638e-06  14.3107815
8.93465974e-06  13.8702033
8.96925567e-06  13.5181828
9.01291044e-06  13.1623066
9.05656521e-06  12.8768207
9.11630331e-06  12.5673043
9.17757316e-06  12.3218162
9.23577952e-06  12.141739
9.31849381e-06  11.9639453
9.42265256e-06  11.879573
9.48009305e-06  11.927687
9.51455733e-06  12.0133516
9.54274146e-06  12.1373284
9.57092559e-06  12.3349236
9.59482083e-06  12.5725587
9.63617799e-06  13.0616166
9.65155671e-06  13.2037345
9.67385894e-06  13.2907021
9.68366212e-06  13.2726356
9.69836688e-06  13.1809862
9.75143929e-06  12.5265398
9.7727557e-06  12.3177099
9.78874301e-06  12.2233724
9.80828305e-06  12.1763847
9.83433644e-06  12.20023
9.88170624e-06  12.3696891
1.00332896e-05  13.0565667
1.01043443e-05  13.3005518
1.01611881e-05  13.4325365
1.02606646e-05  13.5213222
1.03352721e-05  13.4834274
1.04098795e-05  13.3781341
1.05188301e-05  13.1463284
1.10517403e-05  11.7380023
1.16415812e-05  10.3035986
1.18659088e-05  9.72461832
1.21168303e-05  8.97599921
1.22101087e-05  8.650017
1.23206118e-05  8.21186749
1.24164077e-05  7.77145683
1.26127891e-05  6.73237762
1.26431244e-05  6.62343892
1.26750564e-05  6.58456441
1.26935769e-05  6.61559128
1.27117782e-05  6.69553318
1.27299793e-05  6.83118528
1.27421134e-05  6.95404941
1.27574407e-05  7.14519627
1.2772768e-05  7.37194281
1.28307246e-05  8.36563141
1.28494047e-05  8.64470759
1.28685639e-05  8.86636051
1.28858071e-05  8.9966233
1.29078402e-05  9.06058857
1.29246044e-05  9.03521736
1.29413686e-05  8.95337498
1.29570153e-05  8.83422711
1.29804854e-05  8.59599616
1.30039553e-05  8.30822443
1.30358872e-05  7.87108881
1.31460525e-05  6.25988073
1.3171598e-05  5.907473
1.3193152e-05  5.64586186
1.32075214e-05  5.50878119
1.32186975e-05  5.43798471
1.32286763e-05  5.41515967
1.32346635e-05  5.42663251
1.32406508e-05  5.46250344
1.3246638e-05  5.52845858
1.32526253e-05  5.63139123
1.32586125e-05  5.7795828
1.3262604e-05  5.90832708
1.32665955e-05  6.06489437
1.3270587e-05  6.25301349
1.32745785e-05  6.47680553
1.32785699e-05  6.74079176
1.3281863e-05  6.9923511
1.32851559e-05  7.27760604
1.32884489e-05  7.59976463
1.32917419e-05  7.96218903
1.32950349e-05  8.36842719
1.32983279e-05  8.82219157
1.33016209e-05  9.3273415
1.33049138e-05  9.8878428
1.33082069e-05  10.5078295
1.33114998e-05  11.1913698
1.33136951e-05  11.6844569
1.33171891e-05  12.5343926
1.3320683e-05  13.4686058
1.3324177e-05  14.4919099
1.33276709e-05  15.6087844
1.33311649e-05  16.8235211
1.33346588e-05  18.1398738
1.33381527e-05  19.5611951
1.33416466e-05  21.0901971
1.33452176e-05  22.7662883
1.33487885e-05  24.5581514
1.33535498e-05  27.1277845
1.3358311e-05  29.9010216
1.33626755e-05  32.6166371
1.33686271e-05  36.5715789
1.33745787e-05  40.7887827
1.33813238e-05  45.832089
1.34059235e-05  65.2001267
1.34140177e-05  71.2679835
1.34216357e-05  76.5130666
1.34283014e-05  80.590785
1.34336975e-05  83.4652128
1.34397602e-05  86.1749926
1.34440136e-05  87.7192563
1.34497271e-05  89.3024922
1.34552818e-05  90.2834623
1.34625031e-05  90.7255425
1.34684151e-05  90.3974767
1.34732953e-05  89.6780268
1.34785327e-05  88.4815976
1.34844842e-05  86.6328279
1.34904358e-05  84.3226669
1.34963874e-05  81.6200579
1.35043228e-05  77.5336314
1.35150356e-05  71.4324446
1.35352709e-05  59.3972723
1.35432063e-05  54.8793623
1.35511417e-05  50.6176047
1.35590771e-05  46.6684019
1.35670125e-05  43.0637484
1.35729642e-05  40.5937531
1.35789157e-05  38.3228204
1.35848673e-05  36.2451687
1.35908188e-05  34.3520612
1.35967704e-05  32.6324047
1.36021268e-05  31.2227886
1.3608872e-05  29.6184209
1.36156171e-05  28.1863314
1.36223622e-05  26.907549
1.36291073e-05  25.7641434
1.36358524e-05  24.7395649
1.364597e-05  23.3931956
1.36566829e-05  22.1743406
1.3668586e-05  21.0195204
1.36804891e-05  20.0311189
1.37003277e-05  18.6635972
1.37161985e-05  17.758602
1.37340533e-05  16.8892974
1.37519079e-05  16.1414041
1.37697626e-05  15.488192
1.37876173e-05  14.9103211
1.38114235e-05  14.2326918
1.38395363e-05  13.5388663
1.3867649e-05  12.9333352
1.38957617e-05  12.3959098
1.39238744e-05  11.9120188
1.39562708e-05  11.4069001
1.40048654e-05  10.7302712
1.405346e-05  10.1272892
1.4107454e-05  9.52379683
1.4161448e-05  8.98035154
1.4215442e-05  8.49907621
1.4251438e-05  8.22122587
1.4287434e-05  7.99084167
1.4314431e-05  7.8609212
1.4341428e-05  7.78195166
1.4359426e-05  7.76682886
1.4377424e-05  7.79065034
1.43922724e-05  7.84685843
1.44071207e-05  7.94402104
1.44219691e-05  8.09160439
1.44368174e-05  8.30168916
1.44467163e-05  8.48397283
1.44566152e-05  8.7065425
1.44656142e-05  8.94953246
1.44746132e-05  9.23748641
1.44836122e-05  9.57758526
1.44926112e-05  9.97835197
1.45016102e-05  10.4499289
1.45083595e-05  10.8572755
1.45151087e-05  11.3171498
1.4521858e-05  11.836362
1.45286072e-05  12.4226607
1.45358064e-05  13.1320123
1.45430056e-05  13.9401195
1.4548405e-05  14.6194323
1.45538044e-05  15.3688953
1.45592038e-05  16.1958915
1.45646032e-05  17.1085372
1.45700026e-05  18.1157233
1.4575402e-05  19.2271475
1.45808014e-05  20.4533359
1.45862008e-05  21.8056495
1.45907003e-05  23.0376883
1.45951998e-05  24.3732288
1.45996993e-05  25.8200928
1.46041988e-05  27.3864182
1.46086983e-05  29.0806091
1.46131978e-05  30.9112722
1.46176973e-05  32.8871366
1.46221968e-05  35.0169584
1.46282712e-05  38.1517976
1.46343455e-05  41.6035657
1.46404198e-05  45.3915126
1.46464941e-05  49.5326292
