E(MeV)  pendfb7/Cr52:2
1.12373125  6.38006767
1.12402  5.50751264
1.1242675  4.99026061
1.12435  4.83168119
1.125  3.92879695
1.12533  3.50657293
1.12566  3.26683991
1.12626938  2.87235201
1.12631  2.85538815
1.12664  2.88412542
1.12668125  2.85958273
1.12692875  2.64283358
1.12697  2.62087877
1.12699063  2.61877364
1.12725875  2.71423704
1.12734125  2.72893533
1.12763  2.7164489
1.12791875  2.60955486
1.12796  2.60225764
1.12829  2.70432444
1.12835188  2.69151944
1.12862  2.59442503
1.12903  2.42626021
1.12952  2.35760633
1.13002  2.30173899
1.13051  2.27458647
1.13101  2.18211385
1.1310725  2.18003142
1.13151  2.18319648
1.132  2.16163384
1.1325  2.11487504
1.133  2.10855149
1.13346407  2.13441348
1.13355688  2.16825387
1.1339436  2.36519075
1.13399  2.37806309
1.13403688  2.37095213
1.13449  2.20201157
1.13499  2.16915404
1.13549  2.06615189
1.13599  2.03353741
1.13648  1.90436465
1.1365425  1.90140617
1.13698  1.90697108
1.1374175  1.9063622
1.13748  1.90825917
1.137855  1.96372238
1.13794875  1.98492381
1.13823  2.07192588
1.13857  2.27722884
1.13887938  2.4886249
1.13892125  2.5056101
1.13920813  2.54055936
1.13926094  2.53168965
1.13953313  2.38965494
1.139575  2.35838312
1.13963782  2.29075934
1.13991  1.97144428
1.14019875  1.722905
1.14024  1.69544425
1.14028125  1.67956821
1.14054423  1.62952558
1.14057  1.63315009
1.14060141  1.64719653
1.140905  1.87117228
1.14124  2.0074577
1.1412825  2.04033969
1.14158  2.32113272
1.14191  2.73652321
1.14222875  3.06144193
1.14229188  3.07922172
1.14254313  3.02733979
1.142585  3.00337452
1.14261641  2.9667161
1.14287813  2.51461614
1.14294125  2.41618189
1.14326  2.0128148
1.14354875  1.66521889
1.14359  1.62203614
1.1436325  1.58793903
1.14386625  1.43617519
1.14391938  1.41201328
1.14393  1.41075171
1.14395375  1.41355586
1.1439775  1.42249708
1.14423875  1.56626217
1.14431  1.59623892
1.1446425  1.69734015
1.1446979  1.70624372
1.14475313  1.70114774
1.145195  1.62550815
1.14566844  1.58564549
1.1457  1.58665839
1.14576313  1.59917101
1.14617344  1.71247242
1.146205  1.72592873
1.14626813  1.764318
1.14671  2.06828553
1.14722  2.56974982
1.1472825  2.60826108
1.14772  2.83237322
1.14823  3.06582973
1.14874  3.02428712
1.14924  3.04989718
1.14975  2.95522815
1.15077  2.82431117
1.15128  2.7767957
1.15179  2.67476257
1.1523  2.71342296
1.15281  2.61142571
1.15328813  2.45269193
1.15332  2.44741866
1.15338375  2.45278793
1.15434  2.643922
1.15485  2.57478677
1.15576063  2.67908004
1.155875  2.730323
1.15613  2.88142698
1.15647  3.14493931
1.15682  3.45930338
1.1571175  3.8117162
1.15716  3.87293435
1.15722375  3.9937761
1.1575  4.5592955
1.15784  5.07532623
1.15819  5.84049191
1.1584875  6.36545163
1.15855125  6.44475959
1.15887  6.59374879
1.1591675  6.61310885
1.15921  6.60564011
1.1594675  6.42071621
1.15954798  6.34516315
1.15959625  6.25674702
1.16024  4.68055178
1.1605025  4.14892733
1.1608875  3.40587717
1.16093  3.336542
1.1609725  3.28623704
1.1612275  3.05612686
1.16127  3.02592393
1.16133563  3.00234836
1.16162  2.94243698
1.1616625  2.94089871
1.1619175  2.94874044
1.16196  2.94434431
1.1620475  2.91062127
1.16231  2.78506545
1.16265  2.53280783
1.163  2.35663809
1.16337625  2.24492667
1.16343  2.23447511
1.16394  2.28104003
1.16446  2.14707473
1.16498  1.9441729
1.1655  1.79130464
1.16602  1.71062575
1.16654  1.73254547
1.1670275  1.79645399
1.16706  1.79660011
1.167125  1.78440013
1.1681  1.5262572
1.16862  1.46315621
1.16914  1.45305685
1.16961125  1.49240207
1.16964375  1.49897922
1.16967625  1.51232739
1.169725  1.54388492
1.1701475  1.85607143
1.17018  1.88418008
1.170245  1.95254553
1.1706675  2.42894094
1.17071657  2.47117858
1.17118032  2.69582754
1.17121758  2.7041654
1.17124625  2.69828717
1.171295  2.66651184
1.1717175  2.3146186
1.1717825  2.24789448
1.17222125  1.71405601
1.17225375  1.67938018
1.17228657  1.65340954
1.17233625  1.6296559
1.1728  1.46015252
1.1732875  1.26761759
1.17333641  1.25672042
1.17337743  1.25507534
1.173845  1.26993825
1.17433719  1.37680427
1.17437  1.3873409
1.174435  1.41787858
1.17489  1.65971179
1.17538688  1.88418754
1.17542  1.89506426
1.175485  1.90457738
1.17589938  1.93153847
1.17594  1.92717516
1.17598969  1.90799476
1.17647  1.6516022
1.17693375  1.47045115
1.177  1.44794186
1.177455  1.37402252
1.17752  1.36673136
1.17805  1.39235347
1.17858  1.36716214
1.17911  1.30105963
1.17958125  1.27743915
1.17961375  1.27964125
1.1796425  1.28712388
1.17968  1.30483129
1.18008  1.54467372
1.18043  1.78615016
1.18078  2.10745975
1.18113  2.45720166
1.1812175  2.51387388
1.18184  2.86212176
1.18219  2.92213647
1.18254  3.09022789
1.1829  3.10552711
1.18325  3.19694951
1.1836  3.37675428
1.18396  3.52485069
1.18431  3.71663548
1.18467  4.11238218
1.18502  4.47225858
1.1853575  4.67226764
1.18538  4.67309293
1.18542438  4.65128803
1.18569063  4.41167218
1.185735  4.35917568
1.18609  3.74090395
1.18639625  3.26653075
1.18644  3.20669239
1.1865075  3.13667783
1.1868  2.87171536
1.18715  2.60444137
1.18751  2.43129435
1.18786  2.28566016
1.18822  2.11029427
1.18858  2.06292325
1.18893  2.0292142
1.18938  1.94027374
1.18984375  1.92185769
1.18991  1.92578625
1.18997688  1.94831106
1.190445  2.15283875
1.19094657  2.50432891
1.19098  2.5191537
1.19101375  2.52383681
1.19148625  2.46217309
1.19153688  2.44213603
1.19202625  2.0692092
1.19209313  2.02853794
1.19255688  1.82443115
1.19260688  1.8118448
1.1926575  1.80959669
1.19313  1.81718321
1.19362782  1.83925652
1.19367  1.83607225
1.19373688  1.81612245
1.194205  1.63459585
1.19474  1.37072132
1.19522938  1.22406511
1.19528  1.21600697
1.19582  1.33565052
1.19636  1.25630797
1.19641063  1.26000888
1.1969  1.33413867
1.19744  1.39967024
1.19794625  1.48589272
1.19798  1.48780924
1.1980475  1.47976401
1.19852  1.39009002
1.19906  1.33148072
1.199605  1.34784148
1.20015  1.38864732
1.20069  1.41233812
1.20123  1.36374779
1.20177  1.3510089
1.20229853  1.29531737
1.20233688  1.29876482
1.20286  1.45924556
1.20336625  1.59821232
1.20343438  1.6084465
1.20395  1.62084154
1.204495  1.54513355
1.20500594  1.37941523
1.20507407  1.36989569
1.205585  1.39684706
1.20613  1.48068453
1.20668  1.47117251
1.20722  1.59451803
1.20777  1.64972144
1.20783875  1.67474955
1.20832  1.88371694
1.20887  2.17053584
1.20941  2.59119614
1.20987  2.84669677
1.21024  3.12687526
1.2106  3.43830944
1.21092375  3.62909269
1.21097  3.64429648
1.21134  3.53564967
1.2114075  3.55363907
1.2117  3.67802063
1.21207  3.8603608
1.21244  4.20980004
1.21317  5.34208108
1.21354  5.83536605
1.21391  6.14508262
1.21427  6.55982763
1.21464  6.6393931
1.21501  6.4162553
1.2151025  6.27781636
1.21538  5.81168357
1.21575  5.0377791
1.21611  4.44324309
1.21678063  3.67104461
1.21685  3.6039434
1.21691938  3.56972806
1.21759  3.32881727
1.21796  3.37111921
1.21833  3.33877065
1.2187  3.38512593
1.21907  3.38855588
1.21944  3.40921479
1.21983313  3.5533872
1.22018  3.50185578
1.22050375  3.3433655
1.22055  3.33214637
1.22093157  3.49085961
1.22095469  3.49188375
1.22129  3.45316589
1.22166  3.30867498
1.2224  2.88033611
1.22278  2.74060786
1.22310375  2.59956491
1.22315  2.59120866
1.22319625  2.60373852
1.22352  2.7803213
1.22389  3.11390428
1.22426  3.5977856
1.2245925  3.98460569
1.22464  4.02100617
1.22466313  4.02617613
1.22501  3.9127324
1.22538  3.65037611
1.22575  3.25186178
1.22613  2.99043053
1.22645375  2.83867363
1.2265  2.82668732
1.22654688  2.83096905
1.226875  2.92145556
1.22725  2.92988844
1.22772  2.92271666
1.22828  2.932488
1.22884  3.00240543
1.2294  3.03274817
1.22996  2.92650031
1.23003  2.945031
1.23052  3.13045162
1.23109  3.30650252
1.231615  3.34771828
1.23165  3.34456467
1.23221  3.11029226
1.23334  3.29437857
1.233905  3.15832247
1.23447  3.05841845
1.23500125  3.11425966
1.23617  3.3279458
1.23674  3.66571158
1.23731  3.70253072
1.237875  3.5958813
1.23844  3.31156123
1.23958  2.9762715
1.24015  2.88370353
1.24072  2.82630057
1.24129  2.71575008
1.24186  2.71044992
1.24243  2.56807591
1.243  2.49483526
1.24357  2.30034433
1.24414  2.0461008
1.2448625  1.91787231
1.24527219  1.85652265
1.24532594  1.86303229
1.245865  2.03099482
1.24644  2.2326961
1.24701  2.49149731
1.24754438  2.64634789
1.24758  2.65078819
1.24765188  2.64135573
1.248155  2.5208227
1.24869407  2.20582195
1.24874813  2.19242554
1.2488025  2.20090934
1.24931  2.33609703
1.24989  2.61063222
1.25046  2.83739138
1.25104  2.90222445
1.25219  3.43143461
1.25277  3.61118361
1.25335  3.91652552
1.25393  4.28140965
1.25451  4.57751073
1.25499  5.0375298
1.25538  5.59133149
1.25576  6.10469417
1.25615  6.71371183
1.25654  7.25141829
1.25692  7.57113903
1.25731  7.69307732
1.2577  7.65853295
1.25809  7.50004303
1.25886  6.6186475
1.25920125  6.57543863
1.25925  6.58222829
1.25964  6.8829614
1.26003  7.52874362
1.26042  8.06717498
1.26076125  8.11948749
1.26081  8.1127554
1.2612  7.80609567
1.26159  7.41304078
1.26198  6.79755118
1.26237  6.33562673
1.26315  5.69838582
1.26354  5.32051907
1.26393  5.06726072
1.26432  4.86846196
1.26471  4.61505289
1.2651  4.47851523
1.26549  4.4133998
1.26588  4.29777477
1.26627  4.09612636
1.26701  3.82251435
1.26706  3.81332471
1.26745  3.90510712
1.26784  3.89456017
1.268235  3.98855888
1.26863  4.1373566
1.26867875  4.1226904
1.26902  3.93504568
1.26941  3.74435181
1.27017532  3.20492308
1.27022438  3.18415864
1.27056563  3.13894858
1.27063938  3.15288843
1.270985  3.29015285
1.27138  3.57029893
1.27177  4.00022829
1.272145  4.20207742
1.27217  4.20692361
1.27224407  4.19123984
1.272565  4.06178914
1.27335  3.48012036
1.273725  3.03375802
1.27377438  2.98871835
1.27414  2.76953642
1.27454  2.64525523
1.275305  2.46445393
1.27534704  2.47114392
1.27539813  2.49704597
1.27580688  2.75291402
1.27642  3.22070742
1.27701  3.57580938
1.277535  3.59990853
1.27761  3.5950801
1.278205  3.32242791
1.2788  3.1329658
1.2794  2.90982924
1.27999  2.89314502
1.28059  2.72023415
1.28119  2.58130462
1.28179  2.3621946
1.28239  2.20736154
1.28298  2.04150934
1.28358  2.07258285
1.28418  2.02150775
1.284255  2.03962591
1.28478  2.20634556
1.28538  2.341277
1.28599  2.40268718
1.28659  2.55606636
1.2871525  2.7179597
1.28719  2.72259435
1.287265  2.7113823
1.28779  2.57629041
1.28839  2.30249026
1.28846625  2.29292978
1.289  2.26937906
1.2896  2.29454054
1.29021  2.13041871
1.29081  2.05261275
1.2913725  1.8650527
1.29142431  1.8580842
1.29148625  1.86600641
1.29202  1.97389516
1.29259188  2.16640436
1.29263  2.18752397
1.29268625  2.23678796
1.29323  2.80573843
1.29380188  3.44764399
1.29384  3.47570398
1.29387782  3.48479753
1.294445  3.39520571
1.29505  3.0724353
1.29566  2.98066059
1.29627  3.07193465
1.29688  3.19272607
1.29749  3.25181371
1.2981  3.54122639
1.29871  4.03392548
1.29930094  4.29328309
1.29932  4.29430928
1.29937719  4.27698268
1.29993  3.98569906
1.30054  3.78241379
1.30115  3.77394869
1.30176  3.60332753
1.30238  3.35669886
1.30295188  3.20173994
1.30299  3.1988971
1.30306688  3.21807603
1.30356657  3.40447651
1.303605  3.43012666
1.30368188  3.5134657
1.30422  4.16387804
1.30483  4.7538817
1.30545  5.18221631
1.30606  5.5388139
1.30652125  5.42298246
1.306675  5.37058713
1.30675188  5.30173382
1.30791  4.05815201
1.3079875  4.01768254
1.30853  3.80598198
1.30914  3.63597965
1.30976  3.57030709
1.31038  3.68343788
1.311  4.06653053
1.31162  4.48907779
1.31220125  4.84876128
1.31225938  4.86408962
1.31282125  4.72030192
1.31286  4.69861828
1.3129375  4.61667169
1.31348  3.95277062
1.31406125  3.50622314
1.31413875  3.48215968
1.31472  3.56187777
1.31534  3.68248369
1.31541813  3.6583944
1.31592594  3.44084697
1.315965  3.4159881
1.31659  2.78836441
1.3166675  2.73958818
1.31721  2.44956821
1.31779125  2.24362634
1.31787923  2.23090008
1.31846  2.24547784
1.31908  2.23731484
1.319705  2.36849187
1.32029094  2.51283496
1.32034969  2.54009763
1.32092063  2.98684214
1.32097938  3.04893763
1.32158  3.92548844
1.32221  5.01855733
1.32228875  5.09892324
1.32284  5.55740559
1.32291813  5.56645956
1.323465  5.53036912
1.32354313  5.48203126
1.32409  5.05318366
1.32472  4.34839783
1.32535  3.59813585
1.32542875  3.54374963
1.32594063  3.25070375
1.32602923  3.22994175
1.32661  3.2583108
1.3273975  3.2376725
1.32787  3.2405081
1.3285  3.32532901
1.32977  3.17141566
1.3304  3.33275971
1.33103  3.24443537
1.33166  3.31417457
1.3323  3.27955046
1.33293  3.39188671
1.33357  3.45740568
1.33418032  3.56919681
1.3342  3.56765841
1.334835  3.26783388
1.33611  2.97396372
1.33675  2.96895365
1.33739  2.9910038
1.33802  2.9315219
1.33866  2.91351188
1.3393  2.85253571
1.33994  2.91527143
1.34058  2.8793292
1.34122  2.62209453
1.34186  2.57345265
1.34234  2.5722225
1.34314  2.58129882
1.34379  2.51981226
1.34443  2.44242314
1.345075  2.47304041
1.34572  2.48510591
1.34636  2.65372999
1.347  2.71708253
1.34765  2.75569691
1.34829  2.6090498
1.34894  2.71172471
1.34959  2.72091222
1.35023  2.81917067
1.35077  3.09710736
1.35117313  3.43599252
1.3512275  3.4674732
1.35164  3.58508359
1.35207  3.45524449
1.3525  3.51081891
1.35290313  3.72200917
1.35295688  3.76950224
1.35336  4.26335905
1.3538  4.75772697
1.35423  5.03055975
1.35466  5.42813091
1.3551  5.79110132
1.35553  6.24818299
1.355915  6.49141532
1.35597  6.50898074
1.35605063  6.47922695
1.3564  6.27014585
1.35683  5.88291212
1.35727  5.36118763
1.35814  4.78946994
1.35857  4.41988125
1.35901  3.97575874
1.35941313  3.41282762
1.3594675  3.35485222
1.35988  3.06073639
1.36032  2.88332356
1.36069625  2.67589834
1.36076407  2.65721085
1.360825  2.66996378
1.36135  2.84199513
1.36195  3.01317659
1.36261  3.41831321
1.36326  3.76185507
1.36392  4.43692131
1.3640025  4.46972671
1.36454907  4.6056726
1.36460047  4.59371517
1.365235  4.06789456
1.36589  3.37507273
1.36655  2.83565221
1.36721  2.41568993
1.36848875  1.88968296
1.36853  1.87714294
1.3686125  1.86734316
1.36919  1.83411988
1.37018  1.73417488
1.37051  1.70552321
1.37118  1.78060699
1.37184  1.71655354
1.3725  1.66795973
1.37316  1.7559757
1.37383  1.66882899
1.37441782  1.65835831
1.37446938  1.66049889
1.37451079  1.66936221
1.375155  1.95144481
1.37582  2.2625417
1.37644813  2.72711906
1.37651063  2.75941149
1.37712423  2.86221009
1.37717094  2.85355138
1.37782  2.48165403
1.37844813  1.95623354
1.37849  1.92560047
1.3785725  1.88172516
1.37910875  1.63406951
1.37915  1.62160087
1.37919188  1.61811666
1.37982  1.66182353
1.38049  1.55577863
1.38116  1.48005576
1.38183  1.43649069
1.3825  1.30937166
1.38252094  1.30861132
1.38317  1.34965267
1.38384  1.34133131
1.38451  1.3069366
1.38519  1.25736601
1.385805  1.3173775
1.38638157  1.40674761
1.38644813  1.42464877
1.38681375  1.57091541
1.38687  1.59942
1.38692625  1.64013342
1.38732  1.96136051
1.38777  2.20258127
1.38819188  2.4507056
1.3882475  2.47235735
1.3886325  2.54045261
1.38866  2.53849678
1.38871688  2.5186387
1.389115  2.31383246
1.38957  2.1199767
1.38965438  2.05731752
1.38999188  1.78511022
1.39007625  1.74047374
1.39047  1.6002108
1.39086375  1.47161224
1.39092  1.45832703
1.39097625  1.45554768
1.39131375  1.46945015
1.39137  1.47813474
1.39142625  1.5000207
1.39182  1.70075344
1.39227  2.02516018
1.39269188  2.34876551
1.39277625  2.38335175
1.39314891  2.44954402
1.39319844  2.44184123
1.39359657  2.2626875
1.393625  2.24439482
1.39368188  2.19334996
1.39405157  1.79946383
1.39408  1.77372607
1.39413625  1.73345076
1.39492375  1.25452299
1.39495188  1.24116809
1.39498711  1.2341086
1.39503688  1.24498088
1.39540657  1.40736527
1.39546344  1.4261057
1.39584735  1.50191831
1.39589  1.51812758
1.39593219  1.54533699
1.39634  1.8877559
1.3968  2.35244445
1.39722188  2.69454342
1.39725  2.71011243
1.3973075  2.72527761
1.39768125  2.7568177
1.39771  2.7545008
1.39816  2.59334524
1.39820219  2.59048131
1.39861  2.61969433
1.39918  2.76643542
1.39987  3.11246151
1.4005075  3.34575075
1.40057141  3.35584951
1.401235  3.25148787
1.40192  2.84865273
1.402005  2.83147312
1.4026  2.76279007
1.40329  2.72114957
1.403975  2.85864556
1.40466  2.97235773
1.40535  3.23903172
1.40603  3.40729083
1.40672  3.43711924
1.40741  3.27032881
1.4081  3.22396402
1.40879  3.27404226
1.40948  3.29316292
1.41017  3.16822355
1.41086  3.09209347
1.41155  3.05713621
1.41224  2.97917801
1.41288688  2.94921339
1.41293  2.95247342
1.413625  3.20003017
1.41429829  3.32052768
1.41436344  3.30811723
1.415015  3.02615743
1.41571  2.76436413
1.41624469  2.72772305
1.41629  2.73276048
1.4163475  2.75557245
1.41675  2.97843072
1.41721  3.36133398
1.41768  3.83107775
1.41814  4.40450287
1.41861  5.03969284
1.41907  5.56320851
1.41951063  5.99902615
1.41956907  6.02818047
1.41971438  6.03293619
1.420005  6.03065872
1.42044094  5.97171474
1.42049875  5.93652181
1.42093  5.46339693
1.4214  4.74619935
1.42186  4.13550313
1.42233  3.46468648
1.4228  2.99577711
1.42326  2.63573186
1.42373  2.29433515
1.42414125  2.11723103
1.4242  2.09710487
1.424545  2.05843484
1.42466  2.05013344
1.42513  2.09131984
1.4256  2.06991786
1.42604063  2.1616328
1.42609938  2.18854897
1.42651063  2.47324064
1.42656875  2.49875162
1.427  2.57062093
1.42739657  2.52905425
1.42748469  2.51100857
1.42841  2.09394143
1.42888  1.9128949
1.42935  1.84805452
1.42979063  1.87565978
1.42984938  1.89131562
1.43029  2.09947524
1.43073063  2.41585667
1.43078938  2.44572755
1.43120063  2.56297896
1.43124469  2.56727499
1.4317  2.49831793
1.43214063  2.35398813
1.43217  2.35071662
1.43222938  2.35989076
1.43261532  2.48173897
1.43267469  2.51607438
1.43312  2.87184484
1.43356063  3.25823101
1.43361938  3.29462345
1.43406  3.44858996
1.43453  3.4850837
1.43491188  3.48151839
1.435  3.49543946
1.43506  3.5406066
1.43548  3.95669311
1.43595  4.44824226
1.43636125  4.81888103
1.43644969  4.85896635
1.436895  4.73007594
1.43698407  4.65098728
1.43737  4.24818175
1.43781063  3.72465163
1.43787  3.67346718
1.43829  3.45229474
1.43834969  3.44255383
1.438795  3.53259965
1.43927  3.71629417
1.43971063  4.06318546
1.43975485  4.07636599
1.43982907  4.05781563
1.440215  3.90061858
1.44069  3.50819626
1.44111  3.22540888
1.44117  3.1970854
1.44212  3.32093003
1.44218  3.36348495
1.4426  3.73745746
1.44307  4.08775129
1.44355  4.49290378
1.44403  4.86136293
1.44447063  4.94561974
1.44453  4.93027087
1.44498  4.61819472
1.44546  4.13781765
1.44594  3.68733865
1.44635125  3.40511802
1.44641  3.37651796
1.4464475  3.37135981
1.44686  3.41890716
1.44692  3.44371578
1.44731  3.71948069
1.44737  3.77462628
1.44743  3.85715549
1.44785  4.5280851
1.44833  5.51191959
1.44878  6.59978741
1.44881  6.65583458
1.44887  6.72711617
1.44929  7.04314727
1.44938  7.01952796
1.44977  6.8220154
1.45037  6.05769
1.45073  5.57661167
1.45121  5.25933774
1.45169  5.06430651
1.45217  4.81283161
1.45226  4.80572582
1.45313  4.81717749
1.45361  4.7701025
1.454275  4.85359689
1.45485688  4.86266863
1.45494  4.85812958
1.455665  4.59284311
1.45639  4.24561378
1.45711  3.70526738
1.45779438  3.12948118
1.45784  3.0978446
1.45793125  3.06094589
1.45857  2.86140234
1.45929  2.76421926
1.46002  2.83902977
1.46075  2.93313877
1.46148  3.21690363
1.4622  3.47985834
1.46366  4.16735179
1.46439  4.66864781
1.46513  5.37470025
1.46581438  5.80160538
1.46588282  5.82055377
1.46654438  5.66325998
1.46659  5.64028301
1.46668125  5.54915244
1.46732  4.81338858
1.46806  3.89661531
1.46879  3.28819739
1.46947438  3.01095871
1.46953149  3.00048772
1.47007125  3.11718743
1.470255  3.16474578
1.47034688  3.21797993
1.47094407  3.61587303
1.47101313  3.68122975
1.47173  4.65335235
1.47242375  5.18869059
1.47247  5.20693101
1.47253891  5.18968493
1.47315907  4.86157434
1.473205  4.82555671
1.47394  3.8819989
1.47468  3.27268336
1.47542  2.82660715
1.47611375  2.44456888
1.47616  2.42585417
1.47622938  2.41562352
1.4769  2.39114124
1.47764  2.41653916
1.47838  2.32003167
1.47912  2.44506112
1.47986  2.72636339
1.48061  3.1893045
1.48135  3.45291702
1.48209  3.46048332
1.48216032  3.49922398
1.48284  3.98525529
1.48358  4.93215129
1.48428313  5.40025563
1.48437657  5.42705164
1.48502844  5.37264895
1.485075  5.35473308
1.48582  4.62241662
1.48652313  4.14780692
1.48661657  4.12321489
1.487315  4.22619941
1.48806  4.44480108
1.48876313  4.21363156
1.48881  4.18957598
1.48946625  3.57744325
1.48956  3.48348356
1.49026313  2.58661379
1.49031  2.5353009
1.49035688  2.49753399
1.49101313  2.09351366
1.49106  2.07281312
1.49110688  2.06449357
1.49171625  2.06096424
1.49181  2.06342319
1.492565  2.19449638
1.4935075  2.29103511
1.49403485  2.33744448
1.4940936  2.33139149
1.494825  2.08486971
1.49558  1.92719808
1.49633  1.74024228
1.49709  1.68314684
1.49784  1.61336631
1.498505  1.63526786
1.4986  1.64296845
1.498695  1.66855071
1.4993125  1.86347823
1.49936  1.88378684
1.49943032  1.92809653
1.50011  2.41193427
1.50087  2.84877591
1.5015825  3.05512583
1.50163  3.05988789
1.50170125  3.0433667
1.50239  2.78694574
1.5031025  2.42524683
1.50315  2.41143511
1.50391  2.59970742
1.50398125  2.59158949
1.50467  2.43863899
1.50543  2.10447486
1.5061425  1.87313388
1.50619  1.86701928
1.50623782  1.87526275
1.506955  2.13370801
1.5076961  2.22341325
1.50774391  2.21780392
1.508485  1.95589229
1.50920219  1.59272401
1.50925  1.5745457
1.5092975  1.56605557
1.5099625  1.53417263
1.51001  1.53778754
1.51005782  1.55055044
1.51072719  1.81203362
1.510775  1.83878741
1.51082282  1.88001692
1.51154  2.6626867
1.51226188  3.63054136
1.51231  3.6760841
1.51236978  3.69165111
1.51302719  3.63405403
1.51309891  3.61077681
1.51384  3.05608315
1.51461  2.63067697
1.51538  2.25968454
1.51615  2.00446315
1.51692  1.93408893
1.51769  1.80051058
1.51846  1.52713056
1.51919125  1.37359949
1.51926407  1.36477278
1.51931219  1.36407597
1.52001  1.373359
1.52078  1.41595531
1.52156  1.60399172
1.52230594  1.89762169
1.52235407  1.92811317
1.5231  2.58048402
1.52388  3.41855053
1.52461125  4.0353336
1.52466  4.06485861
1.52480532  4.07788539
1.52538657  4.07590464
1.525435  4.06659084
1.52621  3.61452125
1.52699  3.22270799
1.52777  3.01884755
1.52855  2.83391802
1.5286475  2.84664291
1.52933  2.98575896
1.53011  3.21695771
1.530695  3.66834849
1.53089  3.82683187
1.53167  4.70205668
1.53245  5.4585091
1.53320563  5.69210623
1.53325454  5.67742415
1.534015  4.99579477
1.5348  4.17513998
1.53558  3.62766861
1.53637  3.31601237
1.53715  3.15066419
1.53794  2.95719126
1.53952  2.88914242
1.5403  2.87829358
1.54109  3.10966856
1.54188  3.14817546
1.54267  3.40898932
1.54346  3.72495414
1.54425  4.06287666
1.54504  4.72087502
1.54663  5.51438155
1.54742  5.61761659
1.548215  5.43984888
1.54901  4.98348852
1.5506  3.91439774
1.5514  3.64050345
1.5522  3.2296404
1.55459  2.59242913
1.5546275  2.59065944
1.55539  2.63941994
1.55619  2.74065113
1.55629063  2.72065959
1.556995  2.53579301
1.5578  2.27035836
1.558525  2.25515328
1.5586  2.26062339
1.558675  2.28497381
1.5594  2.58698231
1.5602  3.09082785
1.5608075  3.23746029
1.56101  3.27873127
1.561815  3.19184794
1.56262  3.06548894
1.56342  2.92206196
1.56423  2.69639853
1.56504  2.56870024
1.56584  2.52437315
1.56665  2.29268524
1.56746  1.92379272
1.56816875  1.70818161
1.56827  1.68693097
1.56832063  1.69310848
1.56908  1.90981675
1.56989  2.30753583
1.5707  2.76804511
1.57146875  3.3979701
1.57152  3.4276378
1.57157063  3.43618495
1.57227938  3.37932019
1.57233  3.36762034
1.57243125  3.31287067
1.57314  2.8632206
1.57393438  2.05930178
1.57398532  2.01656235
1.57474469  1.51915277
1.57479563  1.492608
1.57556438  1.19448241
1.57564094  1.18293672
1.57569188  1.18234346
1.576405  1.18447088
1.57722  1.20533472
1.57804  1.1186478
1.57814125  1.12305918
1.57885  1.17545494
1.57959313  1.28103655
1.57964438  1.29285798
1.57968282  1.31128208
1.57972125  1.33977763
1.58043875  1.99131757
1.58054125  2.09344777
1.58131  2.91941487
1.58207875  3.44735504
1.58215579  3.47039257
1.582955  3.2428735
1.58378  3.08884475
1.58454875  2.82617691
1.5846  2.81740134
1.58465125  2.82346763
1.58542  3.0445933
1.58624  3.1166812
1.58631782  3.15697413
1.58704407  3.60932682
1.58714735  3.62757201
1.587895  3.60395262
1.58872  3.3174434
1.58954  2.87552571
1.59037  2.68811987
1.59114813  2.33006733
1.59123243  2.31104216
1.59203  2.39193214
1.59286  2.32992894
1.59363813  2.40447296
1.59369  2.41488602
1.59379375  2.45806801
1.59452  2.80168632
1.59535  3.17041353
1.59618  3.2693449
1.59701  3.26116891
1.59784  3.599282
1.59868  4.06635238
1.59951  4.49873329
1.60034  4.6004685
1.60118  4.55027176
1.60202  4.37278999
1.60285  4.22617927
1.60369  3.78310543
1.60450375  3.02294152
1.60455625  2.98657939
1.60537  2.62158915
1.60614813  2.0604839
1.6062  2.03219111
1.60625313  2.01954908
1.60699688  1.97640013
1.60705  1.98023678
1.6071025  1.99569294
1.6078375  2.30822756
1.60789  2.33756555
1.60796875  2.40216615
1.60873  3.09359056
1.608835  3.14859302
1.6095175  3.45684586
1.6096225  3.47622838
1.6103575  3.41431009
1.61041  3.39990887
1.61048875  3.3489826
1.61125  2.7523382
1.61204688  2.21051689
1.6121  2.18016219
1.61217875  2.15184487
1.6131525  1.88085216
1.61376344  1.71759431
1.61384282  1.71068494
1.61458219  1.73298979
1.614635  1.73978669
1.61474063  1.7722655
1.61548  2.02929222
1.61633  2.28369381
1.61718  2.40605058
1.61802  2.61751263
1.61885672  2.80461895
1.61892313  2.79190722
1.61972  2.47452168
1.62057  2.07254956
1.62142  1.77808957
1.62222625  1.5515465
1.62228  1.54222728
1.62313  1.63403848
1.62398  1.55347603
1.62403344  1.56256307
1.624835  1.77748563
1.62566997  1.87739548
1.62574344  1.86955189
1.626545  1.68288486
1.62737329  1.46787686
1.62746719  1.46029815
1.62826  1.47106102
1.62912  1.501688
1.62997  1.67342878
1.63083  1.86886296
1.63169  2.11814214
1.63255  2.50550729
1.63427  3.66676618
1.63514  3.97024324
1.636  3.9977527
1.63773  3.31966822
1.63859  3.03167175
1.63943282  2.67239298
1.63954063  2.65890218
1.64023938  2.66529181
1.64032  2.66236684
1.64119  2.47809884
1.64206  2.61820905
1.64292  2.49197321
