E(MeV)  pendfb7/U235:102
2.09593526e-06  17.0934076
2.09706309e-06  16.5452128
2.09819092e-06  16.0193453
2.09931876e-06  15.515129
2.10044658e-06  15.0318864
2.10157442e-06  14.5688961
2.10270225e-06  14.1254583
2.10383008e-06  13.700853
2.10495791e-06  13.2943649
2.10608574e-06  12.9052833
2.10721357e-06  12.5329052
2.10834141e-06  12.1765353
2.10946923e-06  11.8355034
2.11059707e-06  11.5091333
2.1117249e-06  11.1967868
2.11285273e-06  10.897832
2.11398056e-06  10.6116593
2.11510839e-06  10.3376797
2.11623622e-06  10.075325
2.11736406e-06  9.82404591
2.11849188e-06  9.58332368
2.11961972e-06  9.35264583
2.12074755e-06  9.1315362
