24-Cr-52(n,&gamma;) ENDF/B-VII.1
691878.0,1.72747E-4
692090.0,2.01229E-4
692248.0,2.34957E-4
692380.0,2.7729E-4
692486.0,3.26804E-4
692579.0,3.88818E-4
692658.0,4.64181E-4
692732.0,5.6431E-4
692800.0,6.95356E-4
692859.0,8.61537E-4
692910.0,0.00106578
692954.0,0.00131976
692994.0,0.00164107
693027.0,0.00201902
693059.0,0.00252446
693085.0,0.00310177
693108.0,0.00379645
693128.0,0.00464495
693147.0,0.0057499
693164.0,0.00705962
693180.0,0.0088738
693195.0,0.0111296
693208.0,0.0138437
693221.0,0.0175494
693234.0,0.0224886
693247.0,0.0295236
693264.0,0.0405733
693292.0,0.0623194
693306.0,0.069057
693316.0,0.0707338
693328.0,0.0685378
693343.0,0.0601643
693377.0,0.0343619
693391.0,0.0256502
693404.0,0.0197044
693417.0,0.0154941
693430.0,0.0123971
693443.0,0.010062
693458.0,0.00810308
693474.0,0.006552
693493.0,0.00523486
693512.0,0.00427098
693535.0,0.00343057
693562.0,0.00273346
693592.0,0.00219764
693624.0,0.00178108
693661.0,0.00143901
693700.0,0.00117924
693745.0,9.6635E-4
693799.0,7.81269E-4
693859.0,6.37939E-4
693930.0,5.21728E-4
694003.0,4.36414E-4
694095.0,3.60741E-4
694188.0,3.07988E-4
694320.0,2.56587E-4
694478.0,2.16769E-4
694647.0,1.89268E-4
694837.0,1.68986E-4
695158.0,1.48569E-4
695514.0,1.36613E-4
696021.0,1.29089E-4
696402.0,1.27652E-4
697130.0,1.32245E-4
697606.0,1.41913E-4
697935.0,1.54915E-4
698209.0,1.74565E-4
698374.0,1.94408E-4
698518.0,2.21492E-4
698638.0,2.57099E-4
698734.0,3.01135E-4
698809.0,3.52804E-4
698881.0,4.26418E-4
698936.0,5.09332E-4
698984.0,6.13143E-4
699025.0,7.40135E-4
699061.0,8.96011E-4
699095.0,0.00110508
699123.0,0.00135409
699147.0,0.00165133
699169.0,0.0020443
699189.0,0.00251319
699205.0,0.00307091
699220.0,0.00377945
699235.0,0.00473351
699247.0,0.00589313
699258.0,0.00731159
699268.0,0.00922756
699278.0,0.0116676
699287.0,0.0150056
699297.0,0.0193119
699307.0,0.0257744
699321.0,0.0363232
699340.0,0.0517869
699350.0,0.05799
699361.0,0.0605256
699362.0,0.060529
699371.0,0.0589908
699382.0,0.0529264
699415.0,0.0271518
699425.0,0.0205768
699435.0,0.0156815
699444.0,0.0121666
699453.0,0.00975159
699463.0,0.0078325
699473.0,0.00630024
699485.0,0.00508399
699497.0,0.00420024
699512.0,0.00338718
699527.0,0.00276681
699546.0,0.00223267
699569.0,0.00179144
699591.0,0.00147568
699616.0,0.00122522
699648.0,9.9369E-4
699685.0,8.05946E-4
699721.0,6.77008E-4
699764.0,5.68566E-4
699815.0,4.77834E-4
699883.0,3.97609E-4
699960.0,3.37198E-4
700036.0,2.96906E-4
700139.0,2.61508E-4
700241.0,2.38701E-4
700446.0,2.13047E-4
700650.0,2.00505E-4
701009.0,1.94287E-4
701469.0,2.00344E-4
702015.0,2.19714E-4
702560.0,2.52098E-4
703038.0,2.95055E-4
703447.0,3.48303E-4
703788.0,4.10263E-4
704129.0,4.97278E-4
704402.0,5.93423E-4
704661.0,7.1661E-4
704907.0,8.79015E-4
705125.0,0.00108195
705309.0,0.00132524
705452.0,0.00159499
705572.0,0.00191346
705667.0,0.00227153
705763.0,0.00278328
705834.0,0.00333004
705905.0,0.00408733
705967.0,0.00501966
706025.0,0.00625317
706077.0,0.00778824
706135.0,0.0100662
706210.0,0.0140386
706279.0,0.0177489
706317.0,0.0188992
706337.0,0.0190704
706377.0,0.0184214
706431.0,0.0159465
706525.0,0.0106986
706583.0,0.00818887
706639.0,0.00641072
706694.0,0.00515238
706755.0,0.00414138
706817.0,0.00341292
706902.0,0.00269378
706988.0,0.00219499
707088.0,0.00179027
707189.0,0.0015036
707303.0,0.00126793
707475.0,0.00102893
707656.0,8.56305E-4
707885.0,7.13866E-4
708114.0,6.17275E-4
708343.0,5.54108E-4
708572.0,5.0653E-4
708877.0,4.67048E-4
709305.0,4.40182E-4
709549.0,4.36327E-4
710038.0,4.49022E-4
710526.0,4.8797E-4
711015.0,5.5667E-4
711503.0,6.63357E-4
711992.0,8.19896E-4
712480.0,0.00103601
713335.0,0.00148184
713701.0,0.00159141
713824.0,0.00160178
714190.0,0.00154973
714801.0,0.00128647
715167.0,0.00113903
715365.0,0.00110462
715480.0,0.00111998
715594.0,0.00118786
715690.0,0.00132257
715749.0,0.00148354
715798.0,0.00169898
715844.0,0.0020197
715877.0,0.0023675
715906.0,0.00282475
715930.0,0.00337055
715951.0,0.00400368
715972.0,0.00493608
715989.0,0.00598803
716006.0,0.00742826
716023.0,0.0094091
716041.0,0.012288
716062.0,0.0165511
716092.0,0.0229862
716109.0,0.0253409
716119.0,0.0257251
716134.0,0.0248929
716150.0,0.0222405
716192.0,0.0130798
716210.0,0.00999767
716227.0,0.00783729
716245.0,0.00622981
716263.0,0.004983
716284.0,0.00403107
716304.0,0.00334774
716329.0,0.00273818
716355.0,0.00230476
716388.0,0.00190305
716423.0,0.00161136
716469.0,0.00134379
716526.0,0.0011279
716596.0,9.54127E-4
716687.0,8.08409E-4
716791.0,7.01706E-4
716939.0,6.05096E-4
717104.0,5.34561E-4
717394.0,4.55369E-4
717792.0,3.89102E-4
718176.0,3.48329E-4
718591.0,3.20738E-4
719028.0,3.09091E-4
719383.0,3.20715E-4
719595.0,3.47829E-4
719756.0,3.92249E-4
719858.0,4.41752E-4
719945.0,5.10285E-4
720019.0,6.01254E-4
720079.0,7.1445E-4
720125.0,8.41911E-4
720169.0,0.00101597
720205.0,0.00122212
720239.0,0.00149519
720267.0,0.00181169
720295.0,0.00225064
720320.0,0.00276771
720344.0,0.00346488
720371.0,0.00452214
720405.0,0.00625252
720438.0,0.00796505
720458.0,0.00861016
720472.0,0.00877983
720493.0,0.00850105
720521.0,0.00731086
720571.0,0.00468234
720596.0,0.003666
720621.0,0.00289073
720646.0,0.00234227
720673.0,0.00188556
720701.0,0.00155541
720733.0,0.00127769
720770.0,0.00105351
720810.0,8.81499E-4
720862.0,7.3037E-4
720920.0,6.18975E-4
720975.0,5.46527E-4
721041.0,4.88112E-4
721106.0,4.49961E-4
721198.0,4.19792E-4
721291.0,4.1111E-4
721373.0,4.21873E-4
721456.0,4.56349E-4
721512.0,5.00122E-4
721567.0,5.72417E-4
721613.0,6.70048E-4
721650.0,7.89895E-4
721681.0,9.38317E-4
721706.0,0.00111939
721731.0,0.00136878
721750.0,0.00166212
721767.0,0.00202227
721781.0,0.00243217
721793.0,0.00293463
721803.0,0.00351258
721813.0,0.00432159
721821.0,0.00522813
721829.0,0.00648826
721836.0,0.00816806
721844.0,0.010376
721850.0,0.0132507
721858.0,0.0172578
721866.0,0.0230614
721874.0,0.031374
721889.0,0.0489458
721902.0,0.0638318
721911.0,0.070896
721920.0,0.0735377
721929.0,0.0709698
721939.0,0.0633293
721967.0,0.0308419
721976.0,0.0226383
721984.0,0.0169333
721991.0,0.0130043
721997.0,0.010367
722004.0,0.00831706
722011.0,0.0066883
722019.0,0.00536663
722027.0,0.00441861
722037.0,0.00357584
722047.0,0.00297614
722059.0,0.00245659
722072.0,0.00203391
722089.0,0.00166297
722109.0,0.00136053
722132.0,0.0011163
722159.0,9.11318E-4
722187.0,7.69366E-4
722223.0,6.42592E-4
722259.0,5.54657E-4
722311.0,4.68324E-4
722371.0,4.03499E-4
722455.0,3.46733E-4
722527.0,3.15359E-4
722671.0,2.77223E-4
722814.0,2.55973E-4
723086.0,2.36298E-4
723477.0,2.28668E-4
723868.0,2.35939E-4
724162.0,2.52717E-4
724358.0,2.72724E-4
724553.0,3.05172E-4
724700.0,3.43498E-4
724847.0,4.03247E-4
724969.0,4.82268E-4
725064.0,5.76211E-4
725142.0,6.88208E-4
725208.0,8.26747E-4
725270.0,0.00101644
725321.0,0.00124254
725364.0,0.00150385
725402.0,0.00183529
725436.0,0.00224213
725468.0,0.00277591
725497.0,0.00346619
725521.0,0.00428415
725544.0,0.00534313
725563.0,0.00662157
725582.0,0.0083243
725597.0,0.0102071
725612.0,0.0127049
725626.0,0.0161214
725641.0,0.0206784
725656.0,0.0271729
725674.0,0.0369825
725703.0,0.0540268
725718.0,0.0595373
725728.0,0.0607672
725739.0,0.0593141
725753.0,0.0540602
725795.0,0.0293843
725810.0,0.0223694
725825.0,0.017289
725840.0,0.0135579
725855.0,0.0107854
725870.0,0.00875383
725886.0,0.00710578
725906.0,0.0056917
725928.0,0.0045317
725953.0,0.00364401
725979.0,0.00296094
726009.0,0.00240213
726042.0,0.00196784
726080.0,0.00159914
726126.0,0.00129108
726177.0,0.00105132
726236.0,8.61381E-4
726302.0,7.13521E-4
726368.0,6.09261E-4
726461.0,5.08139E-4
726559.0,4.35964E-4
726681.0,3.75653E-4
726852.0,3.23068E-4
726999.0,2.95049E-4
727195.0,2.72145E-4
727464.0,2.58589E-4
727537.0,2.57892E-4
727721.0,2.64665E-4
727832.0,2.77729E-4
727931.0,3.00483E-4
727999.0,3.2859E-4
728062.0,3.74461E-4
728107.0,4.29269E-4
728145.0,5.01436E-4
728174.0,5.87536E-4
728198.0,6.947E-4
728218.0,8.24341E-4
728236.0,9.97274E-4
728251.0,0.00121036
728262.0,0.00144791
728272.0,0.00173019
728280.0,0.00204752
728287.0,0.00249746
728293.0,0.00296866
728300.0,0.00370485
728305.0,0.00448943
728310.0,0.0056121
728315.0,0.00711513
728321.0,0.0091007
728327.0,0.0118666
728333.0,0.0157371
728340.0,0.0216765
728350.0,0.0315479
728366.0,0.048203
728376.0,0.055623
728385.0,0.0583968
728386.0,0.0584259
728393.0,0.0568972
728401.0,0.051454
728415.0,0.0382507
728428.0,0.0246473
728435.0,0.0179823
728442.0,0.0133453
728448.0,0.0101335
728454.0,0.00777947
728460.0,0.00601787
728465.0,0.00483193
728470.0,0.00391014
728476.0,0.00314465
728483.0,0.00259657
728490.0,0.00212157
728499.0,0.00174122
728509.0,0.00145005
728519.0,0.00124177
728532.0,0.00104192
728549.0,8.68191E-4
728568.0,7.25716E-4
728593.0,6.06663E-4
728620.0,5.2004E-4
728657.0,4.41066E-4
728702.0,3.82171E-4
728762.0,3.34439E-4
728837.0,3.01114E-4
728897.0,2.84193E-4
729028.0,2.64658E-4
729159.0,2.54785E-4
729377.0,2.50429E-4
729726.0,2.58165E-4
730075.0,2.78471E-4
730403.0,3.12414E-4
730676.0,3.5926E-4
730894.0,4.18338E-4
731085.0,4.9755E-4
731248.0,5.99899E-4
731385.0,7.24268E-4
731521.0,9.03007E-4
731651.0,0.00114424
731795.0,0.00150475
731978.0,0.00198979
732057.0,0.00210173
732092.0,0.00211597
732170.0,0.00206172
732280.0,0.00183077
732490.0,0.00126616
732624.0,9.93359E-4
732738.0,8.2593E-4
732874.0,6.83254E-4
733011.0,5.85106E-4
733174.0,5.05737E-4
733393.0,4.40404E-4
733611.0,4.03218E-4
733938.0,3.7936E-4
734047.0,3.77742E-4
734375.0,3.90705E-4
734615.0,4.21898E-4
734811.0,4.71924E-4
734942.0,5.29401E-4
735062.0,6.15703E-4
735144.0,7.06641E-4
735212.0,8.23588E-4
735270.0,9.73799E-4
735324.0,0.00117988
735359.0,0.00137961
735395.0,0.00166257
735425.0,0.00202127
735451.0,0.00245096
735473.0,0.00296699
735494.0,0.00364753
735510.0,0.00443451
735525.0,0.00536106
735539.0,0.00659246
735552.0,0.00825335
735564.0,0.0102182
735576.0,0.0128829
735588.0,0.0165476
735601.0,0.0220045
735620.0,0.0319754
735640.0,0.0425661
735652.0,0.0468346
735662.0,0.047985
735672.0,0.0467259
735684.0,0.0425145
735722.0,0.0223544
735735.0,0.016828
735747.0,0.0131737
735758.0,0.0105473
735770.0,0.00847816
735783.0,0.0068519
735798.0,0.00547956
735813.0,0.00450737
735832.0,0.00366539
735850.0,0.00306858
735874.0,0.00252648
735902.0,0.00209366
735930.0,0.00179304
735966.0,0.00152319
736012.0,0.00130557
736058.0,0.00116802
736123.0,0.00105227
736171.0,0.00100676
736265.0,9.75572E-4
736375.0,0.0010081
736484.0,0.00109991
736586.0,0.00124278
736688.0,0.00145653
736790.0,0.00177098
736880.0,0.00216832
736958.0,0.00265483
737034.0,0.00330549
737111.0,0.0041848
737198.0,0.00550846
737324.0,0.00762358
737382.0,0.00823701
737417.0,0.00834549
737456.0,0.00820614
737524.0,0.00741262
737694.0,0.00462317
737778.0,0.00355131
737858.0,0.00279626
737930.0,0.00229324
738013.0,0.00187231
738105.0,0.00153818
738196.0,0.0012961
738301.0,0.00109516
738439.0,9.10798E-4
738619.0,7.57606E-4
738768.0,6.72468E-4
738992.0,5.92707E-4
739216.0,5.4825E-4
739459.0,5.3066E-4
739730.0,5.47127E-4
739963.0,5.98466E-4
740141.0,6.80032E-4
740281.0,7.85152E-4
740393.0,9.20595E-4
740491.0,0.00110175
740561.0,0.00128887
740636.0,0.00156825
740701.0,0.00192115
740760.0,0.00237301
740816.0,0.00298596
740867.0,0.00377308
740918.0,0.00481419
741046.0,0.00812984
741088.0,0.00877055
741103.0,0.00882994
741136.0,0.00860875
741183.0,0.00763557
741282.0,0.00494262
741337.0,0.0038043
741390.0,0.0029843
741440.0,0.00242952
741494.0,0.00198563
741560.0,0.0016026
741629.0,0.00132548
741712.0,0.00109352
741806.0,9.1369E-4
741924.0,7.65169E-4
742057.0,6.5763E-4
742199.0,5.82215E-4
742397.0,5.16172E-4
742690.0,4.63279E-4
743027.0,4.36834E-4
743346.0,4.28628E-4
743876.0,4.41432E-4
744406.0,4.84339E-4
744831.0,5.48282E-4
745202.0,6.40451E-4
745467.0,7.40851E-4
745733.0,8.89245E-4
745945.0,0.00106352
746130.0,0.00128041
746290.0,0.0015392
746440.0,0.00187513
746571.0,0.00227146
746712.0,0.00285165
746846.0,0.0035905
747020.0,0.00484153
747212.0,0.00631474
747292.0,0.00672315
747376.0,0.00688278
747483.0,0.00662632
747626.0,0.0056869
747863.0,0.00386479
748013.0,0.00297815
748146.0,0.00239541
748279.0,0.00196038
748438.0,0.00157958
748597.0,0.00130567
748782.0,0.0010762
748968.0,9.11248E-4
749233.0,7.4683E-4
749499.0,6.34955E-4
749870.0,5.30339E-4
750241.0,4.61673E-4
750772.0,3.98252E-4
751408.0,3.52069E-4
752257.0,3.17151E-4
753318.0,2.97927E-4
753739.0,2.96174E-4
754652.0,3.06061E-4
755316.0,3.31878E-4
755815.0,3.71688E-4
756167.0,4.20468E-4
756479.0,4.89344E-4
756738.0,5.79707E-4
756946.0,6.89054E-4
757127.0,8.29724E-4
757283.0,0.00100404
757413.0,0.00120819
757542.0,0.00149373
757659.0,0.00185362
757774.0,0.00234368
757886.0,0.00299637
758027.0,0.00408608
758172.0,0.00527536
758255.0,0.00569237
758302.0,0.00576035
758363.0,0.0056445
758446.0,0.00517257
758683.0,0.00324108
758802.0,0.00249064
758914.0,0.00196894
759032.0,0.0015721
759161.0,0.00126126
759291.0,0.00103979
759447.0,8.51354E-4
759628.0,6.99728E-4
759810.0,5.94351E-4
760069.0,4.9249E-4
760329.0,4.25196E-4
760630.0,3.72689E-4
761003.0,3.29935E-4
761460.0,2.97289E-4
762124.0,2.70697E-4
762954.0,2.56283E-4
763494.0,2.53896E-4
764531.0,2.6162E-4
765532.0,2.86934E-4
766239.0,3.24355E-4
766638.0,3.60621E-4
766970.0,4.08163E-4
767257.0,4.74266E-4
767478.0,5.5655E-4
767653.0,6.58148E-4
767777.0,7.66546E-4
767902.0,9.26577E-4
768001.0,0.00111673
768085.0,0.00134905
768163.0,0.00165385
768231.0,0.00203149
768297.0,0.00255271
768355.0,0.00318362
768416.0,0.00408043
768511.0,0.00589382
768569.0,0.00693734
768602.0,0.00730247
768630.0,0.00740522
768664.0,0.00725371
768720.0,0.00647473
768840.0,0.00417459
768898.0,0.0033015
768963.0,0.00260144
769018.0,0.0021621
769084.0,0.00178412
769158.0,0.00148314
769238.0,0.00125311
769331.0,0.00106883
769438.0,9.28151E-4
769615.0,7.88925E-4
769786.0,7.1504E-4
769957.0,6.73871E-4
770298.0,6.45322E-4
770355.0,6.44802E-4
770867.0,6.72226E-4
771890.0,8.06931E-4
772686.0,9.06402E-4
773255.0,9.31295E-4
773824.0,9.02011E-4
774734.0,7.72739E-4
776014.0,5.68745E-4
776724.0,4.85083E-4
777435.0,4.29975E-4
778040.0,4.09904E-4
778431.0,4.24165E-4
778644.0,4.52746E-4
778822.0,5.00295E-4
778955.0,5.62682E-4
779062.0,6.47107E-4
779154.0,7.6406E-4
779226.0,9.02602E-4
779286.0,0.00107745
779340.0,0.00130821
779383.0,0.00157662
779420.0,0.00190322
779457.0,0.00236015
779490.0,0.00293532
779519.0,0.00365409
779547.0,0.00461947
779571.0,0.0057801
779597.0,0.00745599
779628.0,0.0100898
779670.0,0.0141273
779688.0,0.015387
779709.0,0.0159175
779731.0,0.0153009
779760.0,0.0130477
779808.0,0.00850205
779833.0,0.00660464
779859.0,0.00514773
779885.0,0.00408542
779912.0,0.00326657
779943.0,0.00262046
779971.0,0.00218591
780005.0,0.00180708
780045.0,0.00147979
780091.0,0.00121732
780149.0,9.92618E-4
780210.0,8.30788E-4
780286.0,6.94107E-4
780375.0,5.88658E-4
780486.0,5.02704E-4
780597.0,4.45972E-4
780763.0,3.91075E-4
780957.0,3.51887E-4
781234.0,3.19296E-4
781649.0,2.9582E-4
781926.0,2.91752E-4
782203.0,3.00573E-4
782376.0,3.21163E-4
782480.0,3.47627E-4
782565.0,3.86338E-4
782622.0,4.28839E-4
782680.0,4.98982E-4
782719.0,5.75348E-4
782752.0,6.71411E-4
782780.0,7.9073E-4
782802.0,9.36397E-4
782822.0,0.0011132
782838.0,0.001322
782852.0,0.00158318
782864.0,0.00187977
782873.0,0.00220876
782882.0,0.00267578
782889.0,0.00318412
782896.0,0.00391606
782902.0,0.00485679
782908.0,0.00601476
782913.0,0.00760259
782918.0,0.0095738
782923.0,0.0121911
782928.0,0.0154734
782934.0,0.0203887
782939.0,0.0267071
782946.0,0.0363284
782953.0,0.0499709
782977.0,0.101126
782987.0,0.11444
782995.0,0.118429
783003.0,0.114741
783013.0,0.100969
783030.0,0.063662
783041.0,0.0424922
783048.0,0.0304486
783054.0,0.023055
783059.0,0.017529
783065.0,0.0132996
783070.0,0.0104162
783075.0,0.0081648
783080.0,0.00649794
783085.0,0.0052703
783091.0,0.00426954
783098.0,0.00345188
783105.0,0.00288106
783112.0,0.00241849
783122.0,0.00200015
783134.0,0.00166744
783148.0,0.00138748
783163.0,0.00116372
783183.0,9.70036E-4
783202.0,8.32998E-4
783226.0,7.10086E-4
783256.0,6.06174E-4
783292.0,5.21888E-4
783341.0,4.47655E-4
783396.0,3.94654E-4
783479.0,3.46888E-4
783562.0,3.18598E-4
783672.0,2.95753E-4
783924.0,2.70981E-4
784270.0,2.57904E-4
784788.0,2.529E-4
785565.0,2.5951E-4
786083.0,2.75271E-4
786450.0,2.99969E-4
786666.0,3.27539E-4
786828.0,3.62186E-4
786963.0,4.0918E-4
787071.0,4.69322E-4
787166.0,5.52231E-4
787241.0,6.55799E-4
787301.0,7.82437E-4
787350.0,9.33816E-4
787392.0,0.0011179
787427.0,0.00134101
787461.0,0.00163887
787491.0,0.00202669
787514.0,0.00243484
787535.0,0.00296973
787556.0,0.00370477
787573.0,0.00453778
787590.0,0.00570463
787605.0,0.00717023
787619.0,0.00894378
787632.0,0.011363
787645.0,0.0145516
787660.0,0.0194724
787698.0,0.0352889
787711.0,0.0389473
787724.0,0.040277
787735.0,0.0391817
787750.0,0.035022
787788.0,0.0193473
787803.0,0.0145322
787816.0,0.0112639
787829.0,0.00904389
787841.0,0.00734467
787856.0,0.00588822
787869.0,0.00487054
787886.0,0.00394022
787904.0,0.00326423
787923.0,0.00270543
787948.0,0.00218773
787977.0,0.00176623
788004.0,0.00148126
788039.0,0.00122721
788080.0,0.00101523
788128.0,8.43471E-4
788186.0,7.04291E-4
788247.0,6.06156E-4
788329.0,5.18616E-4
788439.0,4.43547E-4
789320.0,3.01807E-4
789937.0,2.89312E-4
790290.0,2.87941E-4
795577.0,3.11945E-4
798044.0,3.19103E-4
798925.0,3.34448E-4
799454.0,3.55746E-4
799894.0,3.89754E-4
800247.0,4.33785E-4
800555.0,4.99682E-4
800776.0,5.75058E-4
800930.0,6.50936E-4
801095.0,7.61559E-4
801227.0,8.92302E-4
801359.0,0.00108046
801475.0,0.00131986
801574.0,0.00161624
801668.0,0.00201207
801745.0,0.00247901
801811.0,0.00303495
801874.0,0.0037576
801931.0,0.00464909
801987.0,0.0058355
802043.0,0.00738577
802109.0,0.00977885
802210.0,0.0137333
802254.0,0.0147052
802276.0,0.0148273
802312.0,0.0144711
802357.0,0.0132247
802484.0,0.00818629
802544.0,0.00634943
802600.0,0.00506105
802661.0,0.00401737
802727.0,0.00320086
802800.0,0.00257473
802877.0,0.0020997
802967.0,0.00171938
803068.0,0.00142748
803176.0,0.00122034
803292.0,0.00107913
803398.0,0.00100226
803545.0,9.64905E-4
803658.0,9.89903E-4
803772.0,0.00107202
803857.0,0.00118306
803957.0,0.00138552
804055.0,0.0016849
804265.0,0.00252778
804324.0,0.00265506
804351.0,0.00266942
804408.0,0.0026017
804489.0,0.00231953
804665.0,0.00153974
804762.0,0.00121558
804854.0,9.94046E-4
804953.0,8.20851E-4
805067.0,6.82026E-4
805209.0,5.64526E-4
805379.0,4.72248E-4
805550.0,4.10752E-4
805777.0,3.55947E-4
806061.0,3.11952E-4
806434.0,2.7604E-4
806954.0,2.47698E-4
807603.0,2.32342E-4
807798.0,2.31351E-4
808252.0,2.37452E-4
808577.0,2.52984E-4
808845.0,2.79601E-4
809064.0,3.19437E-4
809246.0,3.76055E-4
809361.0,4.32741E-4
809470.0,5.13325E-4
809566.0,6.21859E-4
809640.0,7.43489E-4
809707.0,9.04503E-4
809767.0,0.00111208
809818.0,0.0013653
809860.0,0.00165896
809896.0,0.00200591
809933.0,0.0025003
809962.0,0.00304205
809991.0,0.00380575
810014.0,0.00466387
810038.0,0.0058776
810059.0,0.00737211
810079.0,0.00931111
810097.0,0.0117971
810113.0,0.0149011
810130.0,0.0191377
810149.0,0.0252965
810189.0,0.0409118
810205.0,0.0450474
810219.0,0.0462651
810230.0,0.0453601
810246.0,0.041527
810297.0,0.0224483
810315.0,0.0169642
810332.0,0.0132691
810350.0,0.0104281
810368.0,0.00831657
810387.0,0.00665621
810408.0,0.00536187
810433.0,0.00428336
810460.0,0.00343396
810488.0,0.0027986
810519.0,0.00228319
810555.0,0.00185898
810597.0,0.00150659
810645.0,0.00122347
810696.0,0.00101003
810759.0,8.24444E-4
810831.0,6.78293E-4
810915.0,5.61783E-4
811018.0,4.66026E-4
811144.0,3.91037E-4
811298.0,3.33939E-4
811478.0,2.96494E-4
811635.0,2.82016E-4
811688.0,2.80896E-4
811792.0,2.86491E-4
811897.0,3.07723E-4
811969.0,3.4003E-4
812029.0,3.87866E-4
812065.0,4.34135E-4
812099.0,4.99225E-4
812129.0,5.85168E-4
812154.0,6.91736E-4
812177.0,8.40247E-4
812196.0,0.00102657
812210.0,0.00121945
812222.0,0.00147239
812232.0,0.00175589
812240.0,0.00207356
812247.0,0.00246481
812254.0,0.00300606
812260.0,0.00368328
812266.0,0.00463112
812272.0,0.005824
812277.0,0.00740346
812283.0,0.00950625
812289.0,0.0125069
812295.0,0.0165701
812302.0,0.0227499
812311.0,0.0319785
812333.0,0.0599034
812342.0,0.0690817
812352.0,0.0729002
812353.0,0.0729656
812361.0,0.070972
812369.0,0.0648721
812382.0,0.0492465
812397.0,0.0304311
812405.0,0.0215075
812412.0,0.015725
812418.0,0.0119746
812424.0,0.00920423
812429.0,0.00725689
812434.0,0.00577596
812440.0,0.00466124
812446.0,0.00372553
812452.0,0.0030397
812459.0,0.00248764
812467.0,0.00203985
812475.0,0.00172453
812484.0,0.00146376
812498.0,0.00119065
812512.0,0.0010011
812528.0,8.3897E-4
812550.0,6.8968E-4
812577.0,5.70182E-4
812607.0,4.80431E-4
812646.0,4.04263E-4
812692.0,3.45608E-4
812754.0,2.96638E-4
812816.0,2.66546E-4
812909.0,2.38272E-4
813034.0,2.16711E-4
813220.0,2.00241E-4
813550.0,1.88975E-4
813716.0,1.87665E-4
814088.0,1.91651E-4
814460.0,2.05474E-4
814771.0,2.28005E-4
815029.0,2.59894E-4
815236.0,3.0019E-4
815417.0,3.53661E-4
815572.0,4.21621E-4
815701.0,5.0288E-4
815831.0,6.18484E-4
815947.0,7.65774E-4
816063.0,9.70049E-4
816198.0,0.00128969
816380.0,0.00177378
816462.0,0.0019013
816504.0,0.0019181
816586.0,0.00184876
816692.0,0.00161115
816884.0,0.00109567
816996.0,8.66529E-4
817107.0,6.95218E-4
817227.0,5.63115E-4
817356.0,4.61912E-4
817511.0,3.7816E-4
817666.0,3.20697E-4
817873.0,2.69123E-4
818131.0,2.2839E-4
818390.0,2.02833E-4
818721.0,1.8292E-4
819093.0,1.70906E-4
819507.0,1.66518E-4
820003.0,1.72756E-4
820334.0,1.86592E-4
820582.0,2.05964E-4
820830.0,2.37927E-4
821033.0,2.81327E-4
821177.0,3.29353E-4
821314.0,3.98678E-4
821430.0,4.87008E-4
821526.0,5.94708E-4
821606.0,7.24894E-4
821681.0,8.98182E-4
821745.0,0.00111403
821799.0,0.00136786
821851.0,0.00171088
821895.0,0.00212723
821935.0,0.0026518
821972.0,0.0033155
822006.0,0.00418242
822037.0,0.0052494
822066.0,0.00658428
