94-Pu-240(n,elastic) ENDF/B-VII.1
2368.46,23.7392
2368.89,20.8511
2369.47,18.5243
2370.48,16.1003
2371.91,14.0202
2372.32,13.8881
2372.85,14.5722
2373.61,16.0032
2373.73,16.0522
2374.19,15.6254
2375.22,13.7404
2376.52,12.7882
2383.47,10.5729
2384.35,10.198
2384.76,10.5058
2385.01,11.1476
2385.39,13.0276
2386.03,16.9146
2386.33,17.7309
2386.38,17.7537
2386.65,17.3652
2387.64,13.2543
2388.06,12.2979
2388.49,11.8226
2390.08,11.1757
2400.27,9.56008
2402.22,8.94873
2403.05,8.57355
2403.39,8.72668
2403.62,9.21017
2403.83,10.0453
2404.11,11.8773
2404.85,18.6428
2405.13,19.9506
2405.23,20.0534
2405.53,19.2676
2406.42,13.2466
2406.75,11.8215
2407.14,10.9139
2407.73,10.2982
2412.36,8.2406
2413.73,7.15096
2413.85,7.12755
2414.09,7.3472
2414.25,7.87278
2414.42,8.89609
2414.55,10.108
2414.69,12.1221
2414.86,15.4011
2415.05,20.2454
2415.35,30.1091
2415.72,42.2565
2415.97,47.4443
2416.16,48.8026
2416.4,46.8666
2416.68,40.6671
2417.23,25.7944
2417.49,20.4138
2417.7,17.3414
2417.97,14.8824
2418.3,13.26
2418.77,12.1158
2419.76,11.0867
2421.28,10.2598
2427.1,8.11368
2428.96,7.05495
2430.22,5.9309
2431.08,4.79234
2431.6,4.03985
2431.82,3.90188
2431.97,4.01904
2432.08,4.30337
2432.19,4.84035
2432.3,5.73004
2432.39,6.82959
2432.48,8.28805
2432.59,10.6492
2432.7,13.8371
2432.8,18.0101
2432.92,23.9823
2433.05,32.362
2433.2,44.85
2433.39,63.8629
2433.95,129.233
2434.18,148.311
2434.4,156.102
2434.43,156.249
2434.63,151.944
2434.87,136.449
2435.51,73.9269
2435.75,55.6292
2435.95,43.7384
2436.14,36.0745
2436.32,30.644
2436.54,26.2649
2436.76,23.4243
2437.13,20.5738
2437.66,18.3078
2438.55,16.2324
2439.73,14.6937
2441.73,13.277
2445.51,11.9669
2455.89,9.93179
2457.48,9.24582
2457.84,9.50039
2458.13,10.2938
2458.37,11.5875
2458.66,14.0116
2459.24,19.4372
2459.53,20.8548
2459.65,20.983
2459.92,20.3131
2460.43,16.8287
2460.86,14.0596
2461.2,12.6324
2461.66,11.667
2462.4,11.0491
2466.97,9.47056
2468.58,8.47758
2468.81,8.46828
2469.1,8.8981
2469.29,9.69167
2469.48,11.1016
2469.67,13.2814
2469.89,16.7166
2470.32,25.6947
2470.64,31.6916
2470.89,34.087
2471.0,34.3107
2471.21,33.3269
2471.53,29.2784
2472.08,20.2569
2472.35,17.0086
2472.62,14.8677
2472.92,13.4809
2473.35,12.5109
2474.44,11.5759
2477.38,10.6782
2482.39,9.60221
2483.53,9.21815
2483.92,9.62329
2484.17,10.3533
2484.46,11.8302
2485.19,16.7327
2485.51,17.7054
2485.59,17.7357
2485.92,16.9884
2486.76,13.0018
2487.02,12.1653
2487.54,11.2564
2488.06,10.8751
2490.76,10.2325
2509.52,8.45356
2513.56,7.72164
2515.67,7.05023
2517.25,6.164
2518.52,4.99537
2518.67,4.96601
2518.82,5.07912
2518.97,5.43189
2519.08,5.97117
2519.22,7.01304
2519.34,8.37419
2519.46,10.2817
2519.58,12.8422
2519.72,16.9186
2519.88,22.8085
2520.07,32.1019
2520.67,65.3786
2520.91,74.6729
2521.13,77.7924
2521.36,74.9365
2521.6,66.6734
2522.21,38.0053
2522.44,29.2764
2522.66,23.1977
2522.88,19.0259
2523.1,16.2221
2523.39,14.1637
2523.81,12.5495
2524.44,11.3376
2525.49,10.2191
2527.69,8.85567
2531.6,6.81355
2533.19,5.64539
2534.3,4.50835
2535.26,3.2119
2535.66,2.67536
2535.82,2.54356
2535.9,2.51978
2536.01,2.56779
2536.13,2.76402
2536.23,3.09305
2536.33,3.63192
2536.42,4.33599
2536.52,5.4217
2536.61,6.92749
2536.71,8.9578
2536.8,11.6309
2536.91,15.5651
2537.03,21.0881
2537.15,28.7231
2537.28,39.0577
2537.44,54.8429
2537.64,79.4129
2538.23,165.954
2538.48,190.803
2538.71,200.606
2538.74,200.716
2538.98,192.332
2539.24,167.983
2539.85,93.0215
2540.09,69.9469
2540.27,56.4043
2540.47,45.3109
2540.67,37.4596
2540.88,31.792
2541.13,27.3407
2541.42,23.9511
2541.82,21.1253
2542.42,18.4962
2543.37,15.92
2544.91,13.2882
2546.89,10.2096
2547.12,10.1083
2547.36,10.5335
2547.53,11.4763
2547.7,13.0574
2547.87,15.7207
2548.04,19.5812
2548.24,25.5124
2548.55,37.2264
2548.93,52.2758
2549.19,58.6066
2549.38,60.1205
2549.57,58.7735
2549.87,52.1119
2550.46,33.1608
2550.74,26.4513
2550.98,22.3442
2551.28,19.2787
2551.63,17.2804
2552.03,16.1061
2552.86,14.8459
2554.52,13.5987
2558.11,12.3286
2568.96,10.4201
2571.12,9.84072
2572.7,8.96592
2573.19,8.72252
2573.49,8.97972
2573.74,9.83331
2573.95,11.2789
2574.16,13.5996
2574.38,17.0828
2575.07,30.7584
2575.34,33.9375
2575.5,34.4973
2575.73,33.5328
2576.05,29.4864
2576.62,20.4971
2576.9,17.2906
2577.18,15.1925
2577.49,13.8417
2577.92,12.8991
2579.05,11.9863
2582.31,11.111
2591.74,10.2332
2615.05,8.67564
2622.43,7.81294
2627.16,6.87918
2630.04,5.96133
2631.89,5.09637
2633.44,4.07109
2634.57,3.07317
2636.04,1.47371
2636.27,1.29932
2636.43,1.25399
2636.56,1.29723
2636.67,1.42959
2636.78,1.65767
2636.87,1.9793
2636.95,2.38116
2637.04,2.97124
2637.12,3.7695
2637.22,4.9104
2637.31,6.42538
2637.41,8.54607
2637.51,11.4082
2637.61,15.1107
2637.71,19.9713
2637.83,26.8495
2637.95,36.5005
2638.1,50.4685
2638.25,69.4288
2638.46,99.9097
2638.83,168.716
2639.18,229.181
2639.44,258.027
2639.65,265.551
2639.89,255.03
2640.15,226.342
2640.81,123.307
2641.07,92.0756
2641.29,71.9554
2641.51,57.4153
2641.71,48.213
2641.92,41.1106
2642.21,34.7165
2642.5,30.5424
2642.87,26.9157
2643.45,23.3286
2644.17,20.4802
2645.31,17.6882
2646.68,15.5968
2650.35,11.7146
2650.59,11.6332
2650.95,12.1184
2651.17,13.0391
2651.43,14.8877
2651.81,18.9298
2652.29,24.1215
2652.58,25.7823
2652.68,25.9149
2652.96,25.2056
2653.38,22.0628
2653.92,17.7083
2654.27,15.8547
2654.68,14.6162
2655.56,13.5111
2657.62,12.4723
2661.92,11.4127
2677.87,8.94351
2682.49,7.79773
2685.16,6.70046
2686.87,5.60255
2688.06,4.50798
2688.95,3.41236
2689.69,2.39428
2689.91,2.20924
2690.01,2.17964
2690.15,2.23945
2690.26,2.42897
2690.36,2.71183
2690.45,3.15107
2690.55,3.79234
2690.64,4.62532
2690.73,5.73645
2690.82,7.29565
2690.93,9.60957
2691.03,12.6365
2691.15,16.9919
2691.28,23.1864
2691.43,31.8381
2691.59,44.1122
2691.78,62.6991
2692.14,103.625
2692.49,143.357
2692.76,163.011
2693.01,168.887
2693.24,162.79
2693.53,142.198
2694.17,83.2641
2694.42,65.1413
2694.66,52.1381
2694.9,42.8302
2695.13,36.3736
2695.43,31.029
2695.74,27.4356
2696.21,23.9528
2696.88,21.0138
2697.66,18.8572
2698.84,16.8298
2700.86,14.8763
2703.23,13.5631
2707.97,12.0389
2713.66,10.4652
2715.53,9.40542
2715.9,9.56603
2716.15,10.2027
2716.41,11.569
2716.62,13.463
2716.9,16.9318
2717.49,25.1815
2717.77,27.4866
2717.94,27.8861
2718.22,26.8202
2718.66,22.5315
2719.14,17.4094
2719.42,15.3552
2719.8,13.6845
2720.32,12.5919
2720.85,12.0839
2722.95,11.1582
2731.29,8.98135
2733.37,8.05724
2734.85,6.99634
2735.85,5.87469
2736.44,5.07869
2736.7,4.93054
2736.9,5.13845
2737.03,5.5643
2737.16,6.34447
2737.27,7.46301
2737.39,9.09822
2737.51,11.3805
2737.63,14.4445
2737.75,18.8181
2737.89,24.7836
2738.06,34.1068
2738.27,49.0622
2738.86,96.3775
2739.11,110.226
2739.33,114.99
2739.36,115.061
2739.57,111.403
2739.8,100.864
2740.49,55.1267
2740.74,41.9754
2740.95,33.8145
2741.17,27.6159
2741.4,23.3669
2741.66,20.2722
2741.98,17.945
2742.53,15.7639
2743.36,13.8399
2745.93,9.58288
2746.19,9.40057
2746.37,9.56991
2746.55,10.1911
2746.73,11.5044
2746.89,13.4364
2747.05,16.2832
2747.23,20.8178
2747.43,27.583
2747.79,42.4549
2748.15,57.1243
2748.41,63.6437
2748.61,65.1978
2748.82,63.4154
2749.11,56.3335
2749.74,35.549
2750.01,28.5771
2750.29,23.8456
2750.56,20.835
2750.91,18.6051
2751.34,17.1475
2752.03,15.9192
2753.62,14.5129
2756.13,13.4618
2760.5,12.5652
2770.52,11.6291
2807.45,9.93945
2813.02,9.26531
2814.8,8.60102
2815.46,8.33809
2815.77,8.57501
2816.05,9.34855
2816.28,10.64
2816.51,12.6669
2816.83,16.5512
2817.37,24.0253
2817.66,26.3592
2817.81,26.7445
2818.07,26.0099
2818.37,23.4608
2819.01,16.7825
2819.36,14.2397
2819.65,12.9394
2820.05,11.9498
2820.68,11.2862
2821.95,10.7323
2826.4,9.96038
2834.5,8.81135
2837.31,8.0045
2838.72,7.30094
2839.78,6.44902
2840.78,5.33386
2841.01,5.25204
2841.19,5.43323
2841.37,6.00309
2841.51,6.94526
2841.63,8.12965
2841.74,9.71073
2841.86,11.9598
2841.98,14.9137
2842.12,19.6062
2842.27,26.1489
2842.47,36.5364
2842.79,57.8208
2843.16,82.2173
2843.41,93.5184
2843.63,97.485
2843.66,97.5514
2843.88,94.7631
2844.12,85.4127
2844.82,47.2355
2845.06,36.9898
2845.27,30.2024
2845.5,24.8559
2845.74,21.336
2846.03,18.6379
2846.38,16.7994
2846.74,15.6997
2847.44,14.3865
2848.85,13.0006
2850.72,12.0306
2856.88,10.0848
2857.73,9.75343
2858.05,9.957
2858.36,10.6452
2858.64,11.9042
2859.0,14.4093
2859.57,18.6329
2859.9,19.8096
2860.01,19.865
2860.29,19.2496
2861.27,14.0966
2861.65,12.8657
2862.09,12.0745
2863.2,11.3683
2867.42,10.5903
2876.47,9.58465
2878.98,8.95374
2880.06,8.63525
2880.37,8.95125
2880.67,9.82534
2880.97,11.464
2881.38,14.765
2881.85,18.5693
2882.16,19.8066
2882.26,19.8818
2882.55,19.2474
2883.03,16.4528
2883.56,13.2872
2883.93,11.8978
2884.42,10.9494
2885.21,10.3479
2891.08,8.62045
2892.7,7.71619
2893.3,7.39068
2893.59,7.57588
2893.81,8.16302
2893.98,9.01767
2894.18,10.6255
2894.38,13.0223
2894.6,16.7747
2895.02,25.6853
2895.38,32.7279
2895.64,35.6617
2895.8,36.1209
2896.0,35.2882
2896.27,31.9957
2896.95,20.435
2897.22,16.8636
2897.49,14.3949
2897.75,12.8028
2898.09,11.6325
2898.54,10.7721
2899.69,9.61797
2901.53,7.98135
2902.46,6.95932
2902.59,6.92692
2902.78,7.07819
2902.97,7.63461
2903.14,8.65944
2903.29,10.0914
2903.43,12.1856
2903.57,15.0735
2903.74,19.4694
2903.91,25.5101
2904.18,36.6928
2904.66,59.2584
2904.94,67.7152
2905.17,70.3159
2905.41,68.0966
2905.69,60.4886
2906.32,36.6266
2906.6,28.5566
2906.83,23.7286
2907.05,20.3776
2907.27,18.2221
2907.52,16.6449
2907.85,15.3697
2908.5,14.0442
2909.6,12.9468
2911.57,11.9547
2916.36,10.8799
2929.21,9.13408
2931.82,8.44564
2933.53,7.6424
2934.75,6.61427
2935.39,5.99218
2935.49,5.96382
2935.67,6.06459
2935.81,6.35742
2935.98,7.05425
2936.11,8.06996
2936.25,9.6114
2936.39,11.814
2936.53,14.8066
2936.69,19.4478
2936.88,26.6153
2937.13,38.6829
2937.66,66.3336
2937.93,75.8352
2938.16,78.7937
2938.19,78.7944
2938.44,75.4566
2938.77,63.8837
2939.33,39.7546
2939.6,30.9156
2939.8,25.8618
2940.05,21.4452
2940.31,18.6329
2940.62,16.588
2941.05,15.0529
2941.74,13.8017
2942.96,12.6652
2945.0,11.7073
2949.96,10.6368
2961.44,8.95738
2964.21,8.06105
2965.43,7.27803
2966.18,6.76206
2966.39,6.86371
2966.59,7.28079
2966.75,7.92183
2966.92,9.17819
2967.1,11.1472
2967.26,13.7119
2967.46,17.8342
2967.71,24.6452
2968.28,42.2836
2968.55,47.8979
2968.78,49.4371
2969.04,47.6006
2969.36,41.1328
2969.96,25.9378
2970.22,21.0718
2970.45,17.8244
2970.74,15.1451
2971.02,13.548
2971.43,12.3214
2972.0,11.4177
2973.66,10.0913
2976.55,8.23862
2977.98,6.86251
2978.11,6.85174
2978.3,7.04452
2978.5,7.65384
2978.67,8.70837
2978.82,10.2892
2978.98,12.6126
2979.13,15.8129
2979.32,20.892
2979.55,28.9232
2980.17,54.1437
2980.44,61.5828
2980.69,63.8242
2980.89,62.1986
2981.15,56.1599
2981.85,32.759
2982.1,26.2329
2982.36,21.3186
2982.58,18.5097
2982.82,16.4619
2983.13,14.7696
2983.67,13.1915
2984.33,12.1491
2984.83,11.8091
2985.27,12.044
2986.36,13.8691
2986.58,13.9439
2987.13,13.3575
2987.94,11.8597
2988.77,10.9743
2991.75,9.04967
2992.4,8.61899
2992.72,8.79002
2992.91,9.24469
2993.11,10.1284
2993.3,11.5814
2993.54,14.2023
2993.81,18.4516
2994.43,29.8798
2994.72,33.119
2994.91,33.7595
2995.13,32.9543
2995.45,29.5257
2996.09,20.005
2996.42,16.5113
2996.69,14.5113
2997.02,13.0622
2997.56,11.8453
2998.69,10.7081
3000.78,9.045
3001.62,8.32793
3001.66,8.32325
3001.95,8.55962
3002.14,9.12609
3002.33,10.2122
3002.51,11.9996
3002.71,14.7546
3002.91,18.6538
3003.19,25.7219
3003.7,39.4157
3003.98,44.2871
3004.21,45.5125
3004.47,43.761
3004.8,38.0532
3005.39,25.1032
3005.66,20.7347
3005.92,17.7924
3006.17,15.838
3006.55,14.1447
3006.97,13.1785
3007.86,12.1693
3010.19,10.8295
3013.5,9.14193
3014.61,8.18525
3015.39,7.35528
3015.55,7.30269
3015.78,7.507
3015.96,8.02726
3016.09,8.80661
3016.25,10.2732
3016.42,12.5128
3016.58,15.6939
3016.76,20.631
3016.97,27.863
3017.32,43.2087
3017.7,59.2153
3017.97,66.7363
3018.2,68.6668
3018.38,67.1782
3018.63,61.4381
3019.37,35.6371
3019.65,28.1459
3019.88,23.6382
3020.14,20.2037
3020.36,18.2748
3020.65,16.6475
3021.1,15.2889
3021.98,13.9527
3023.38,12.8596
3027.15,11.0505
3027.63,11.4277
3028.02,12.5104
3028.98,16.799
3029.34,17.3626
3029.71,16.8583
3030.69,13.7319
3031.32,12.6459
3032.27,12.0563
3036.45,11.264
3046.98,10.1883
3050.37,9.54626
3052.6,8.54635
3052.92,8.79644
3053.13,9.31992
3053.37,10.3727
3053.62,12.1946
3053.96,15.7892
3054.52,22.0886
3054.84,24.1304
3054.97,24.4031
3055.3,23.5551
3055.78,19.911
3056.27,16.0551
3056.59,14.2741
3057.02,12.8631
3057.52,12.0559
3058.02,11.6416
3060.04,10.8912
3069.55,9.23859
3072.0,8.45274
3073.23,7.76687
3074.77,6.37286
3074.85,6.34545
3075.03,6.40634
3075.23,6.8042
3075.39,7.47425
3075.54,8.61032
3075.69,10.3651
3075.85,12.8944
3076.0,16.3337
3076.18,21.6041
3076.4,30.0625
3077.07,60.167
3077.34,68.2706
3077.58,70.762
3077.83,68.5199
3078.1,61.112
3078.77,36.5349
3079.03,29.2646
3079.28,23.8542
3079.54,20.1998
3079.77,17.9998
3080.02,16.5009
3080.34,15.2547
3081.0,13.9088
3082.23,12.6268
3085.87,10.3499
3086.32,10.6207
3086.64,11.5658
3086.95,13.3207
3087.39,17.0369
3087.88,21.2122
3088.19,22.5062
3088.28,22.5934
3088.55,22.1075
3089.03,19.3386
3089.63,15.5389
3089.99,14.111
3090.34,13.2567
3091.05,12.4638
3092.84,11.7633
3099.08,10.8985
3105.04,10.3452
3108.95,9.66614
3110.5,9.05962
3110.88,9.2986
3111.14,9.92507
3111.41,11.147
3111.69,13.2276
3112.52,21.4244
3112.84,23.0941
3112.96,23.2551
3113.3,22.3518
3113.88,18.1037
3114.3,15.1878
3114.67,13.5227
3115.06,12.5093
3115.66,11.7976
3116.88,11.2657
3121.93,10.5872
3152.35,8.97539
3160.19,8.11463
3163.52,7.43181
3165.96,6.59539
3167.56,5.68429
3168.65,4.72079
3169.53,3.76874
3169.73,3.69369
3169.93,3.83321
3170.04,4.07618
3170.18,4.63349
3170.29,5.3554
3170.42,6.53546
3170.54,8.16241
3170.66,10.3808
3170.78,13.4408
3170.91,17.5066
3171.06,23.78
3171.24,33.1508
3171.47,47.9514
3172.13,98.1038
3172.39,111.73
3172.62,116.928
3172.66,117.078
3172.9,113.471
3173.21,99.3761
3173.89,55.6273
3174.14,42.9722
3174.37,34.1528
3174.6,27.8362
3174.85,23.2839
3175.13,19.9621
3175.45,17.65
3175.93,15.6465
3176.6,14.0364
3177.63,12.5639
3179.35,11.0768
3185.38,7.63986
3187.0,6.34581
3188.18,5.00389
3189.27,3.44215
3189.51,3.23864
3189.58,3.22277
3189.76,3.33728
3189.89,3.63242
3190.02,4.19731
3190.13,4.95472
3190.24,6.11136
3190.36,7.74555
3190.46,9.76569
3190.57,12.6613
3190.69,16.4137
3190.82,22.0559
3190.96,29.5317
3191.12,40.6168
3191.3,56.4947
3191.57,84.4624
3192.12,147.121
3192.4,169.137
3192.64,176.832
3192.67,177.041
3192.92,171.757
3193.23,150.923
3193.94,84.7584
3194.23,64.0532
3194.46,51.2533
3194.7,42.0556
3194.93,35.8813
3195.23,30.4533
3195.61,26.3607
3196.15,23.013
3196.87,20.4497
3197.81,18.3783
3199.33,16.4383
3201.8,14.7367
3204.65,13.6526
3210.72,12.4295
3229.88,10.4122
3232.97,9.66787
3234.52,8.79966
3235.03,8.50533
3235.29,8.58158
3235.54,9.06356
3235.8,10.2192
3236.0,11.9362
3236.21,14.5039
3236.47,18.8926
3237.23,35.1201
3237.53,39.0356
3237.73,39.8146
3237.95,38.8475
3238.26,34.9443
3238.97,22.9893
3239.28,19.0948
3239.58,16.5622
3239.95,14.794
3240.36,13.7795
3241.21,12.8448
3243.57,11.886
3249.13,11.0592
3259.27,9.91563
3262.73,9.03828
3264.3,8.2188
3265.84,6.85547
3265.91,6.8431
3266.15,7.0124
3266.34,7.51438
3266.52,8.54471
3266.69,10.0922
3266.85,12.4187
3267.02,15.6881
3267.2,20.51
3267.41,27.8875
3267.74,41.986
3268.18,60.7791
3268.46,68.6374
3268.72,70.9109
3268.93,68.9615
3269.21,62.0518
3269.95,36.1976
3270.24,28.53
3270.5,23.718
3270.75,20.4834
3271.05,18.1399
3271.47,16.3536
3272.12,14.9663
3273.36,13.7494
3275.25,12.8554
3280.15,11.9184
3290.17,11.2542
3327.34,10.2231
3330.11,9.79368
3330.69,9.99412
3331.19,10.7108
3332.15,12.719
3332.49,12.9408
3333.09,12.4881
3334.02,11.3687
3335.1,10.8833
3341.09,10.4787
3376.84,9.69771
3379.81,9.55172
3382.48,10.0202
3384.28,10.2108
3412.18,9.31045
3417.67,8.90323
3420.65,8.18333
3421.08,8.35604
3421.41,8.95433
3421.72,10.1519
3422.08,12.3713
3422.8,17.8003
3423.14,19.1395
3423.29,19.2693
3423.55,18.8326
3424.01,16.6024
3424.63,13.1828
3424.99,11.8592
3425.34,11.0531
3426.09,10.3115
3426.84,10.0186
3431.37,9.38931
3445.24,8.2733
3449.9,7.58029
3452.74,6.83103
3454.35,6.08872
3455.44,5.46732
3455.51,5.46421
3455.82,5.65998
3456.0,6.04557
3456.22,6.89671
3456.42,8.15404
3456.62,10.0741
3456.86,13.141
3457.21,18.8772
3457.67,26.6084
3457.97,29.7138
3458.16,30.3825
3458.42,29.4895
3458.71,26.4184
3459.46,15.376
3459.72,12.2876
3460.01,9.88323
3460.29,8.23554
3460.62,6.96452
3461.08,5.8013
3461.98,4.11799
3462.31,3.65702
3462.55,3.51951
3462.71,3.62458
3462.83,3.87162
3462.95,4.32323
3463.07,5.0316
3463.18,6.08275
3463.3,7.57021
3463.42,9.69414
3463.55,12.6595
3463.68,16.7113
3463.81,21.9155
3463.96,29.4453
3464.14,40.7353
3464.36,57.7551
3464.71,91.7688
3465.11,129.238
3465.39,148.138
3465.64,155.388
3465.67,155.622
3465.91,151.815
3466.18,138.548
3467.02,73.2742
3467.3,56.1957
3467.54,45.5143
3467.79,37.2009
3468.05,31.3235
3468.35,26.9474
3468.73,23.5693
3469.23,20.8765
3470.05,18.3375
3471.13,16.4075
3473.0,14.5397
3475.63,13.1466
3480.89,11.7264
3486.46,10.6835
3489.53,9.75714
3491.07,8.92521
3491.37,9.11631
3491.66,9.85667
3491.9,11.1537
3492.14,13.2758
3492.42,16.7488
3492.9,24.9184
3493.3,31.1922
3493.6,33.7198
3493.75,34.0614
3494.02,33.0302
3494.42,28.7761
3495.06,20.4264
3495.4,17.2453
3495.69,15.4923
3495.92,14.5549
3496.45,13.3552
3497.54,12.4406
3499.22,11.852
3504.3,11.1273
3520.82,10.2718
3541.29,9.32495
3546.98,8.71874
3550.21,7.92539
3551.85,7.01359
3552.45,6.74866
3552.68,6.90345
3552.91,7.40483
3553.08,8.13272
3553.28,9.51078
3553.48,11.6034
3553.67,14.3591
3553.89,18.6616
3554.31,28.5867
3554.72,37.7279
3555.01,41.8219
3555.2,42.6162
3555.42,41.7105
3555.75,37.3561
3556.52,22.7955
3556.82,18.4689
3557.09,15.7355
3557.36,13.9166
3557.77,12.3325
3558.21,11.4389
3559.12,10.4815
3562.92,8.06614
3564.66,6.38831
3564.83,6.35216
3564.99,6.46947
3565.21,6.99923
3565.37,7.82678
3565.54,9.18032
3565.7,11.2184
3565.86,14.0967
3566.03,18.1069
3566.22,24.0611
3566.48,34.0705
3567.14,63.9687
3567.44,72.845
3567.71,75.6413
3568.0,72.4995
3568.33,63.0718
3569.0,38.4753
3569.29,30.3275
3569.54,25.3862
3569.78,21.8767
3570.08,19.0106
3570.49,16.8016
3570.97,15.4254
3571.74,14.2375
3573.19,13.0702
3575.4,12.1631
3580.58,11.1983
3591.03,10.0003
3592.65,9.52726
3593.16,9.66452
3593.6,10.4396
3593.98,11.8061
3594.9,16.5157
3595.25,17.323
3595.37,17.3609
3595.74,16.7518
3596.72,13.2219
3597.02,12.4657
3597.67,11.5555
3598.33,11.1903
3602.12,10.5898
3635.29,9.07115
3643.71,8.24347
3648.01,7.35265
3650.44,6.4154
3651.98,5.42926
3653.09,4.34479
3653.8,3.59307
3654.0,3.51623
3654.21,3.64286
3654.36,3.96685
3654.5,4.54019
3654.62,5.31867
3654.74,6.44369
3654.86,8.00422
3654.98,10.0978
3655.11,12.9808
3655.26,17.2795
3655.4,22.7893
3655.57,30.4515
3655.78,43.1153
3656.09,65.7006
3656.59,103.647
3656.87,118.503
3657.15,124.734
3657.2,124.85
3657.43,121.422
3657.75,107.409
3658.51,60.215
3658.8,46.262
3659.04,37.2396
3659.27,31.0512
3659.53,26.0855
3659.85,22.0892
3660.22,19.3273
3660.73,17.0454
3661.54,14.7929
3662.55,12.9083
3662.85,12.706
3663.16,12.9773
3663.42,13.803
3663.67,15.3518
3664.01,18.4822
3664.79,27.8068
3665.14,30.0222
3665.27,30.2419
3665.6,29.2708
3666.09,25.0619
3666.64,19.8011
3667.07,17.0225
3667.39,15.7232
3667.99,14.4245
3668.59,13.7885
3670.98,12.6311
3676.04,11.6252
3694.98,9.98415
3698.27,9.27862
3699.6,8.77232
3700.01,9.0987
3700.29,9.83823
3700.57,11.227
3700.86,13.4768
3701.32,18.3549
3701.8,23.417
3702.13,25.2535
3702.26,25.459
3702.56,24.7747
3702.95,22.1174
3703.62,16.6384
3704.03,14.2809
3704.51,12.7697
3705.05,11.9792
3706.39,11.2663
3709.97,10.6074
3715.18,10.0264
3718.89,9.275
3720.52,8.58661
3720.91,8.8676
3721.22,9.70685
3721.48,11.0758
3721.74,13.3162
3722.09,17.3409
3722.73,25.8443
3723.06,28.4399
3723.26,28.9263
3723.58,27.8924
3724.02,24.0742
3724.63,17.8961
3724.96,15.5765
3725.28,14.0404
3725.79,12.7597
3726.29,12.1633
3727.86,11.435
3731.16,10.8947
3744.6,10.2604
3783.11,9.30727
3791.82,8.67815
3794.99,8.00385
3796.37,7.34417
3797.03,6.9191
3797.36,6.84028
3797.59,6.99202
3797.82,7.47922
3798.0,8.18492
3798.2,9.521
3798.41,11.6536
3798.61,14.5984
3798.86,19.2744
3799.31,30.0577
3799.72,39.2677
3800.03,43.4057
3800.21,44.1523
3800.44,43.2744
3800.79,38.6745
3801.54,24.4591
3801.87,19.703
3802.19,16.5461
3802.47,14.778
3802.89,13.2516
3803.36,12.3852
3804.35,11.5327
3806.33,10.7841
3810.38,10.1519
3832.0,8.81829
3837.29,8.18281
3839.89,7.44769
3841.36,6.74217
3841.7,6.91676
3841.93,7.36821
3842.17,8.29445
3842.4,9.85935
3842.63,12.0366
3842.9,15.6106
3843.69,28.3382
3844.01,31.5429
3844.23,32.2119
3844.54,30.9586
3844.93,26.6552
3845.57,18.2318
3845.91,14.8298
3846.26,12.5576
3846.62,11.0969
3847.03,10.1518
3848.09,8.81644
3849.26,7.72597
3849.43,7.6996
3849.67,7.87766
3849.92,8.4883
3850.16,9.77378
3850.36,11.5462
3850.57,14.0833
3850.82,18.4265
3851.22,27.0385
3851.69,37.5153
3852.01,41.8169
3852.24,42.7603
3852.52,41.3196
3852.9,35.9957
3853.56,23.9937
3853.89,19.5621
3854.17,16.9007
3854.44,15.1003
3854.86,13.5066
3855.32,12.5799
3856.3,11.6491
3858.25,10.7878
3863.09,9.80107
3866.28,9.26288
3868.78,8.52122
3869.49,8.27283
3869.98,8.51464
3870.27,9.12842
3870.59,10.4082
3870.9,12.4362
3871.78,19.8594
3872.13,21.4485
3872.29,21.626
3872.66,20.7402
3873.31,16.6925
3873.77,13.9062
3874.18,12.3024
3874.61,11.3162
3875.27,10.612
3876.63,10.0609
3882.25,9.17066
3889.68,8.1331
3893.16,7.22104
3894.96,6.35779
3896.09,5.48102
3896.9,4.75331
3897.06,4.70198
3897.3,4.83967
3897.5,5.2991
3897.67,6.06751
3897.81,7.03575
3897.96,8.6356
3898.11,10.8266
3898.28,14.0959
3898.44,18.3879
3898.63,24.7585
3898.88,35.2609
3899.59,69.7451
3899.89,80.0511
3900.15,83.7732
3900.19,83.8721
3900.46,81.4637
3900.76,73.1995
3901.57,40.9171
3901.83,32.8982
3902.11,26.2365
3902.4,21.678
3902.7,18.5799
3903.0,16.63
3903.45,14.8984
3904.14,13.4522
3905.22,12.1817
3907.56,10.6588
3911.96,8.46487
3913.47,7.17242
3914.11,6.62439
3914.2,6.60654
3914.38,6.68444
3914.63,7.16491
3914.81,7.9705
3914.99,9.33062
3915.17,11.4174
3915.35,14.3946
3915.55,18.6888
3915.77,25.0275
3916.07,35.8773
3916.63,57.2595
3916.95,65.2738
3917.21,67.6759
3917.47,65.9845
3917.78,59.4883
3918.59,34.9547
3918.9,27.6516
3919.2,22.6996
3919.51,19.4507
3919.81,17.4056
3920.22,15.772
3920.63,14.8182
3921.46,13.7151
3923.4,12.4329
3926.69,11.4413
3933.83,10.465
3944.34,9.44465
3948.56,8.65991
3950.42,7.8423
3951.35,7.35185
3951.61,7.46933
3951.88,7.96062
3952.08,8.71991
3952.31,10.1963
3952.52,12.1723
3952.77,15.4396
3953.11,21.3519
3953.69,32.0323
3954.02,35.8517
3954.26,36.7497
3954.58,35.3088
3954.98,30.4626
3955.64,21.0716
