92-U-234(n,&gamma;) ENDF/B-VII.1
1157.27,0.0441025
1157.38,0.0516985
1157.46,0.0610984
1157.53,0.0732756
1157.59,0.088113
1157.66,0.108743
1157.72,0.137409
1157.78,0.175507
1157.84,0.223189
1157.89,0.286123
1157.95,0.368452
1158.01,0.488675
1158.07,0.646717
1158.14,0.859268
1158.21,1.14255
1158.27,1.50316
1158.35,2.01677
1158.44,2.78083
1158.54,3.89276
1158.65,5.48512
1158.82,8.26536
1159.08,12.9862
1159.24,14.9524
1159.39,15.6874
1159.4,15.692
1159.54,15.1458
1159.68,13.4801
1159.9,9.78816
1160.12,5.97159
1160.24,4.21089
1160.34,3.03489
1160.43,2.21768
1160.5,1.66307
1160.58,1.22756
1160.64,0.926383
1160.71,0.705802
1160.77,0.534822
1160.83,0.404191
1160.89,0.314395
1160.94,0.245536
1161.0,0.193226
1161.06,0.153835
1161.12,0.121604
1161.18,0.0984054
1161.25,0.0817681
1161.32,0.0678772
1161.4,0.0584788
1161.5,0.0503297
1161.62,0.0441737
1161.77,0.0397889
1161.96,0.0365209
1162.22,0.0339787
1162.57,0.0327017
1162.99,0.0334864
1163.42,0.0366814
1163.74,0.0409885
1164.06,0.0476059
1164.35,0.0566682
1164.59,0.0673772
1164.78,0.0807078
1164.93,0.0962092
1165.03,0.113021
1165.12,0.134279
1165.2,0.159796
1165.27,0.196184
1165.34,0.242502
1165.4,0.2972
1165.46,0.37668
1165.52,0.484572
1165.59,0.630006
1165.65,0.824233
1165.71,1.08073
1165.78,1.41545
1165.84,1.84614
1165.91,2.48105
1165.98,3.29744
1166.06,4.42125
1166.15,6.06907
1166.25,8.39098
1166.37,12.0138
1166.59,19.7126
1166.79,26.3738
1166.95,30.24
1167.1,31.5765
1167.1,31.5777
1167.25,30.3133
1167.4,26.8263
1167.64,18.4938
1167.82,12.0527
1167.95,8.42442
1168.04,6.22142
1168.13,4.56694
1168.21,3.35449
1168.29,2.49575
1168.36,1.86917
1168.42,1.43343
1168.48,1.0945
1168.55,0.834464
1168.61,0.637354
1168.67,0.494167
1168.73,0.386672
1168.79,0.306513
1168.85,0.247001
1168.92,0.198727
1168.99,0.163987
1169.06,0.137362
1169.15,0.114177
1169.25,0.09596
1169.37,0.0818415
1169.54,0.0684234
1169.73,0.05776
1169.97,0.0481745
1170.26,0.0399124
1170.6,0.0328499
1171.01,0.027073
1171.51,0.0221583
1172.05,0.0185199
1172.7,0.0155812
1173.35,0.013586
1174.22,0.01187
1175.09,0.0108897
1175.96,0.0104636
1176.39,0.010445
1177.2,0.0107376
1178.01,0.0115508
1178.62,0.0127053
1179.22,0.0145713
1179.76,0.0172027
1180.17,0.0202066
1180.5,0.0238401
1180.79,0.0283204
1181.06,0.0342847
1181.26,0.0410841
1181.39,0.0480068
1181.5,0.0570005
1181.59,0.068021
1181.67,0.081508
1181.74,0.10109
1181.81,0.126428
1181.87,0.157681
1181.93,0.197827
1181.99,0.252006
1182.04,0.32405
1182.1,0.419041
1182.16,0.54315
1182.22,0.721896
1182.29,0.960532
1182.35,1.26936
1182.43,1.71827
1182.5,2.29491
1182.58,3.09606
1182.66,4.14371
1182.77,5.81732
1182.9,8.29313
1183.27,16.6847
1183.43,19.4122
1183.58,20.4605
1183.6,20.4788
1183.73,19.8148
1183.88,17.7549
1184.1,12.912
1184.33,7.75545
1184.46,5.38
1184.56,3.82889
1184.65,2.77175
1184.73,2.03125
1184.81,1.505
1184.87,1.14536
1184.94,0.864557
1185.0,0.648747
1185.06,0.492996
1185.12,0.38065
1185.18,0.294953
1185.24,0.230147
1185.29,0.185777
1185.35,0.148405
1185.41,0.120135
1185.47,0.0975252
1185.54,0.0795787
1185.62,0.0659041
1185.72,0.0549874
1185.84,0.0466779
1185.99,0.0392183
1186.21,0.0326311
1186.46,0.0275607
1186.78,0.0231748
1187.1,0.0199608
1187.51,0.0172023
1188.02,0.014951
1188.53,0.0135587
1189.14,0.0126467
1189.75,0.0123207
1190.43,0.0125916
1191.11,0.0136711
1191.61,0.0152248
1192.04,0.0172782
1192.46,0.020466
1192.77,0.023938
1193.02,0.0281688
1193.22,0.0332456
1193.34,0.0377604
1193.47,0.0446948
1193.55,0.0522735
1193.62,0.06098
1193.7,0.0732756
1193.77,0.090857
1193.83,0.112448
1193.89,0.142094
1193.95,0.180986
1194.01,0.233281
1194.07,0.303046
1194.13,0.395239
1194.19,0.515789
1194.25,0.671496
1194.31,0.895325
1194.38,1.20579
1194.45,1.60518
1194.53,2.17939
1194.62,2.99495
1194.71,4.07201
1194.83,5.76013
1195.0,8.76377
1195.26,13.7335
1195.43,15.9935
1195.58,16.8368
1195.6,16.8503
1195.74,16.2172
1195.9,14.2987
1196.15,9.77579
1196.34,6.2964
1196.46,4.42021
1196.55,3.27784
1196.64,2.36462
1196.72,1.78107
1196.79,1.34478
1196.86,1.00289
1196.92,0.769314
1196.98,0.586562
1197.05,0.447716
1197.11,0.341442
1197.17,0.261012
1197.23,0.200792
1197.28,0.159623
1197.34,0.127339
1197.4,0.101673
1197.46,0.0829839
1197.52,0.0693603
1197.6,0.0573094
1197.69,0.0476456
1197.79,0.0411958
1197.93,0.0348134
1198.11,0.0294354
1198.35,0.0249917
1198.61,0.0214634
1199.01,0.0178843
1199.49,0.0151297
1200.04,0.0131363
1200.73,0.01163
1201.65,0.0105368
1202.56,0.0100389
1203.47,0.00992258
1204.93,0.0103225
1206.38,0.0112989
1207.74,0.0128616
1208.91,0.0149673
1209.89,0.0175296
1210.74,0.020819
1211.39,0.0244549
1212.05,0.0296833
1212.57,0.0357717
1212.99,0.0427535
1213.35,0.0512409
1213.65,0.0613462
1213.9,0.0729142
1214.1,0.0867747
1214.25,0.101181
1214.37,0.119948
1214.47,0.141013
1214.54,0.166229
1214.62,0.202242
1214.7,0.251968
1214.76,0.309627
1214.82,0.387616
1214.89,0.49269
1214.95,0.63341
1215.01,0.820208
1215.08,1.06567
1215.14,1.36659
1215.2,1.79332
1215.27,2.33942
1215.34,3.13793
1215.42,4.20154
1215.51,5.68368
1215.61,7.897
1215.73,11.1271
1215.91,17.1433
1216.16,25.5135
1216.32,29.6738
1216.47,31.3513
1216.5,31.4015
1216.64,30.3104
1216.79,26.9893
1217.03,19.262
1217.25,11.7934
1217.37,8.36703
1217.47,6.03146
1217.56,4.48237
1217.64,3.36393
1217.71,2.5667
1217.78,1.9771
1217.84,1.51406
1217.91,1.156
1217.97,0.883157
1218.04,0.678051
1218.1,0.531965
1218.16,0.42534
1218.23,0.345803
1218.3,0.278569
1218.37,0.231291
1218.45,0.194145
1218.55,0.164202
1218.68,0.142611
1218.79,0.13052
1219.01,0.117962
1219.22,0.112834
1219.29,0.112246
1219.59,0.114958
1219.82,0.122864
1220.05,0.138239
1220.2,0.156237
1220.33,0.182418
1220.42,0.212075
1220.51,0.254536
1220.58,0.302799
1220.65,0.370128
1220.72,0.46401
1220.78,0.579354
1220.85,0.733367
1220.91,0.937302
1220.98,1.22165
1221.04,1.573
1221.1,2.02231
1221.18,2.69646
1221.25,3.56303
1221.33,4.77102
1221.42,6.50671
1221.53,9.13501
1221.65,12.8291
1221.87,20.7562
1222.07,28.2061
1222.24,32.5033
1222.39,34.0345
1222.4,34.0397
1222.54,32.8619
1222.69,29.3289
1222.92,21.2821
1223.15,12.9394
1223.27,9.22871
1223.37,6.81245
1223.46,5.01462
1223.54,3.75709
1223.61,2.85099
1223.68,2.14322
1223.75,1.66982
1223.81,1.2805
1223.88,0.997068
1223.94,0.780281
1224.0,0.616186
1224.07,0.493062
1224.14,0.392708
1224.21,0.320687
1224.28,0.268789
1224.36,0.225095
1224.45,0.195444
1224.56,0.169404
1224.7,0.149156
1224.87,0.134123
1225.16,0.119657
1225.49,0.111331
1225.82,0.108469
1226.18,0.110105
1226.55,0.116289
1227.02,0.130718
1227.48,0.154509
1227.85,0.183246
1228.16,0.217143
1228.44,0.261249
1228.69,0.313953
1228.9,0.374682
1229.09,0.456274
1229.24,0.549569
1229.38,0.672612
1229.49,0.815539
1229.6,1.0061
1229.69,1.24143
1229.78,1.56941
1229.86,1.99661
1229.94,2.55832
1230.02,3.30936
1230.11,4.30048
1230.19,5.67854
1230.28,7.51678
1230.39,10.2365
1230.5,13.9177
1230.63,19.572
1230.91,33.5581
1231.12,43.6147
1231.28,48.3087
1231.4,49.4187
1231.54,47.8879
1231.7,42.9414
1231.93,31.8105
1232.17,19.5571
1232.3,13.9079
1232.41,10.2147
1232.51,7.66777
1232.6,5.84394
1232.68,4.44171
1232.77,3.41684
1232.85,2.6386
1232.93,2.05553
1233.01,1.62292
1233.1,1.27839
1233.19,1.03118
1233.29,0.831202
1233.4,0.684524
1233.53,0.567251
1233.68,0.466064
1233.86,0.382506
1234.07,0.316895
1234.32,0.260213
1234.62,0.209796
1234.98,0.168513
1235.34,0.139011
1235.77,0.113455
1236.27,0.0926821
1236.84,0.0756461
1237.46,0.0628518
1238.13,0.0529527
1238.96,0.0448056
1239.94,0.038771
1240.6,0.036416
1241.58,0.0350618
1242.3,0.0358112
1243.02,0.0384083
1243.56,0.042181
1244.1,0.0484874
1244.58,0.057479
1244.92,0.0673952
1245.2,0.0793732
1245.46,0.0952064
1245.63,0.110792
1245.78,0.131175
1245.89,0.153097
1245.97,0.178352
1246.06,0.214592
1246.13,0.259944
1246.21,0.32402
1246.27,0.397453
1246.33,0.495532
1246.4,0.64116
1246.47,0.832893
1246.53,1.07691
1246.6,1.39504
1246.66,1.80465
1246.74,2.42413
1246.81,3.20596
1246.89,4.30251
1246.98,5.85733
1247.08,8.02027
1247.2,11.3719
1247.36,16.7454
1247.67,27.9807
1247.84,32.4015
1247.99,33.8766
1248.0,33.8791
1248.15,32.6165
1248.3,29.1145
1248.53,21.0077
1248.76,12.776
1248.88,8.97487
1248.99,6.49351
1249.08,4.82218
1249.16,3.5931
1249.24,2.6566
1249.31,2.01239
1249.38,1.51544
1249.45,1.1467
1249.52,0.872274
1249.58,0.683798
1249.65,0.52863
1249.71,0.42402
1249.78,0.345701
1249.85,0.280173
1249.92,0.231211
1250.0,0.19644
1250.08,0.168426
1250.19,0.144643
1250.34,0.123327
1250.51,0.107857
1250.72,0.095452
1251.0,0.0849748
1251.35,0.0778754
1251.72,0.0755058
1252.1,0.0778711
1252.47,0.0855306
1252.75,0.0960187
1252.99,0.109589
1253.18,0.125839
1253.33,0.145666
1253.45,0.169948
1253.56,0.201475
1253.64,0.240455
1253.72,0.284473
1253.79,0.345005
1253.86,0.428618
1253.93,0.544031
1253.98,0.672603
1254.04,0.839222
1254.1,1.05367
1254.17,1.37968
1254.24,1.80741
1254.31,2.36066
1254.39,3.17953
1254.46,4.23514
1254.54,5.56519
1254.64,7.61256
1254.75,10.6676
1254.9,15.647
1255.25,29.0655
1255.41,33.6582
1255.57,35.7351
1255.6,35.8063
1255.74,34.6133
1255.88,31.2793
1256.1,23.3926
1256.34,14.0924
1256.48,9.85869
1256.58,7.21634
1256.68,5.23495
1256.76,3.83159
1256.84,2.85292
1256.91,2.20057
1256.98,1.68171
1257.05,1.28191
1257.12,0.978061
1257.18,0.747191
1257.25,0.578525
1257.31,0.465036
1257.38,0.371098
1257.45,0.302333
1257.53,0.243528
1257.62,0.20011
1257.72,0.167153
1257.84,0.140476
1257.99,0.116985
1258.19,0.0974699
1258.45,0.0799406
1258.72,0.0668918
1259.05,0.0556923
1259.46,0.0459729
1259.95,0.0379277
1260.48,0.0320188
1261.11,0.0273092
1261.73,0.0241413
1262.49,0.0217038
1263.23,0.020263
1264.23,0.0194959
1265.17,0.0199484
1266.11,0.0215972
1266.81,0.0239463
1267.52,0.0277341
1268.14,0.0329107
1268.66,0.0394953
1269.11,0.0477842
1269.48,0.057722
1269.83,0.0710724
1270.1,0.0861071
1270.31,0.101979
1270.48,0.119521
1270.62,0.141323
1270.73,0.164541
1270.83,0.19594
1270.92,0.234772
1270.99,0.279986
1271.06,0.342193
1271.13,0.422584
1271.19,0.52056
1271.26,0.649865
1271.32,0.819696
1271.39,1.06672
1271.46,1.39407
1271.52,1.8079
1271.6,2.41389
1271.67,3.2006
1271.75,4.32837
1271.84,5.88778
1271.95,8.15744
1272.07,11.5598
1272.22,16.9294
1272.58,30.7059
1272.73,34.9073
1272.89,36.5796
1272.9,36.5871
1273.05,35.2393
1273.21,31.2878
1273.45,22.1637
1273.67,13.8197
1273.8,9.69959
1273.9,6.97627
1274.0,5.15188
1274.08,3.84409
1274.15,2.91842
1274.22,2.23147
1274.3,1.68338
1274.36,1.31963
1274.42,1.03554
1274.48,0.815869
1274.54,0.652394
1274.61,0.523006
1274.67,0.424965
1274.74,0.338368
1274.82,0.276399
1274.89,0.231748
1274.99,0.190288
1275.09,0.162062
1275.22,0.136498
1275.39,0.11522
1275.62,0.0955384
1275.87,0.0814856
1276.12,0.0720085
1276.38,0.0660008
1276.55,0.0648045
1276.71,0.0672852
1276.83,0.0740108
1276.92,0.0830733
1276.98,0.0939412
1277.06,0.112754
1277.12,0.136124
1277.19,0.168542
1277.25,0.212847
1277.32,0.272483
1277.38,0.351542
1277.45,0.454724
1277.51,0.587318
1277.59,0.790989
1277.67,1.06769
1277.75,1.41957
1277.84,1.92442
1277.95,2.64477
1278.1,3.89191
1278.45,7.30862
1278.62,8.48761
1278.78,8.96141
1278.8,8.97042
1278.95,8.6116
1279.11,7.623
1279.36,5.20661
1279.57,3.29929
1279.69,2.31361
1279.79,1.68811
1279.88,1.24607
1279.96,0.926702
1280.03,0.709738
1280.1,0.537943
1280.17,0.404415
1280.24,0.307344
1280.29,0.24087
1280.35,0.189011
1280.41,0.148955
1280.47,0.118312
1280.53,0.0950574
1280.59,0.0750628
1280.66,0.0607821
1280.72,0.0518617
1280.8,0.0433613
1280.88,0.03699
1280.99,0.0317595
1281.12,0.028069
1281.28,0.0251505
1281.53,0.0221736
1281.85,0.0197117
1282.3,0.0173885
1282.9,0.0155131
1283.65,0.0143458
1284.26,0.0141252
1284.8,0.0144893
1285.35,0.0155882
1285.76,0.0172435
1286.1,0.0196908
1286.31,0.0222558
1286.45,0.0251285
1286.55,0.028466
1286.65,0.0337354
1286.73,0.0402656
1286.8,0.0486072
1286.87,0.0605279
1286.93,0.0747127
1286.99,0.0938456
1287.05,0.11948
1287.1,0.152618
1287.17,0.198778
1287.23,0.259382
1287.29,0.337974
1287.36,0.450052
1287.43,0.594742
1287.5,0.792809
1287.58,1.05979
1287.66,1.43567
1287.76,1.95556
1287.86,2.68426
1288.01,3.89253
1288.37,7.31077
1288.54,8.37541
1288.69,8.76708
1288.7,8.76827
1288.84,8.47988
1288.99,7.60494
1289.22,5.5644
1289.46,3.32313
1289.59,2.30165
1289.7,1.65867
1289.79,1.20121
1289.88,0.876892
1289.95,0.660236
1290.02,0.501081
1290.09,0.377261
1290.15,0.291829
1290.21,0.225362
1290.27,0.174299
1290.33,0.135514
1290.39,0.106371
1290.45,0.0855862
1290.51,0.0695948
1290.58,0.0564029
1290.64,0.0471548
1290.73,0.039408
1290.82,0.034453
1290.92,0.0307637
1291.02,0.0285322
1291.23,0.0262748
1291.5,0.0253476
1291.86,0.0260338
1292.22,0.0286266
1292.5,0.0321737
1292.72,0.0368278
1292.9,0.0426991
1293.04,0.0500174
1293.14,0.0576687
1293.23,0.069195
1293.31,0.0828793
1293.39,0.102655
1293.45,0.127191
1293.52,0.161212
1293.58,0.204331
1293.64,0.259641
1293.7,0.332499
1293.76,0.427655
1293.82,0.564824
1293.89,0.74455
1293.95,0.981578
1294.02,1.28476
1294.1,1.72807
1294.17,2.29241
1294.26,3.11814
1294.35,4.2103
1294.47,5.88041
1294.62,8.66201
1294.94,15.112
1295.12,17.7732
1295.27,18.7685
1295.3,18.7888
1295.45,18.0736
1295.6,16.0928
1295.84,11.41
1296.06,7.17848
1296.19,5.0322
1296.29,3.67472
1296.38,2.69038
1296.47,1.97547
1296.54,1.50558
1296.61,1.11809
1296.68,0.859112
1296.74,0.65618
1296.81,0.499341
1296.87,0.379665
1296.93,0.295259
1296.99,0.230838
1297.05,0.177906
1297.11,0.142248
1297.17,0.115545
1297.24,0.0922412
1297.31,0.0766986
1297.38,0.064025
1297.48,0.0532354
1297.59,0.0447792
1297.73,0.0383288
1297.91,0.0324195
1298.18,0.0266967
1298.5,0.02209
1298.9,0.0182934
1299.36,0.0152734
1299.9,0.0129076
1300.52,0.0111129
1301.13,0.00990005
1302.06,0.00869904
1302.9,0.00801783
1304.49,0.0073498
1306.09,0.00713634
1306.62,0.00713614
1308.64,0.00744488
1310.65,0.0082204
1312.55,0.00949751
1314.23,0.011221
1315.63,0.0134429
1316.81,0.016188
1317.81,0.019574
1318.65,0.0235316
1319.45,0.0287669
1320.14,0.0352241
1320.73,0.0430713
1321.26,0.0532109
1321.73,0.0658696
1322.11,0.080157
1322.47,0.0994942
1322.75,0.120563
1323.0,0.147015
1323.2,0.17942
1323.35,0.213151
1323.47,0.255937
1323.58,0.311899
1323.67,0.382506
1323.75,0.465681
1323.82,0.567461
1323.9,0.721681
1323.96,0.894267
1324.03,1.11903
1324.09,1.40952
1324.16,1.78188
1324.23,2.34014
1324.31,3.13548
1324.39,4.16859
1324.48,5.64651
1324.58,7.57964
1324.69,10.4089
1324.83,14.9451
1325.09,25.4103
1325.29,33.0806
1325.46,37.2636
1325.6,38.3954
1325.75,36.9934
1325.91,33.0792
1326.35,16.9431
1326.47,13.4248
1326.55,11.8003
1326.62,10.7313
1326.69,10.1133
1326.77,9.9499
1326.84,10.2317
1326.94,11.3368
1327.06,13.5389
1327.25,18.4695
1327.5,25.3464
1327.68,28.3501
1327.8,29.0169
1327.95,27.96
1328.11,24.839
1328.35,17.6383
1328.58,11.0009
1328.71,7.65915
1328.82,5.59775
1328.91,4.11364
1329.0,3.01445
1329.08,2.25715
1329.15,1.73898
1329.22,1.33378
1329.29,1.00881
1329.36,0.784616
1329.43,0.614091
1329.48,0.496902
1329.55,0.398037
1329.62,0.318248
1329.7,0.256395
1329.78,0.212999
1329.88,0.175988
1329.98,0.151144
1330.12,0.128128
1330.29,0.109628
1330.56,0.0910117
1330.88,0.0760074
1331.28,0.063078
1331.75,0.0527983
1332.22,0.0457637
1332.89,0.0391838
1333.48,0.0355583
1334.37,0.0327267
1334.96,0.0322369
1335.74,0.0331791
1336.53,0.0361976
1337.12,0.0402553
1337.71,0.0465431
1338.24,0.0551037
1338.72,0.0666906
1339.14,0.0813019
1339.48,0.0988711
1339.76,0.118645
1340.01,0.144149
1340.22,0.174215
1340.39,0.211372
1340.52,0.254158
1340.64,0.309751
1340.72,0.36987
1340.81,0.454254
1340.88,0.551076
1340.95,0.681246
1341.02,0.848164
1341.09,1.06896
1341.16,1.35902
1341.23,1.73673
1341.3,2.22336
1341.37,2.90075
1341.45,3.80343
1341.54,5.08861
1341.62,6.77601
1341.73,9.169
1341.85,12.8453
1342.01,18.723
1342.33,31.6674
1342.52,37.0917
1342.67,39.0605
1342.7,39.1003
1342.86,37.6304
1343.01,33.5591
1343.26,23.9674
1343.49,14.8093
1343.62,10.6885
1343.73,7.66625
1343.84,5.58962
1343.93,4.115
1344.01,3.05193
1344.09,2.31723
1344.16,1.78254
1344.23,1.41589
1344.29,1.12902
1344.36,0.906521
1344.44,0.705839
1344.51,0.559816
1344.6,0.447127
1344.68,0.364476
1344.78,0.297394
1344.88,0.250853
1345.02,0.207913
1345.16,0.177059
1345.36,0.146296
1345.6,0.120611
1345.87,0.100097
1346.22,0.0814921
1346.56,0.0682264
1346.97,0.057038
1347.45,0.0475451
1348.02,0.039799
1348.72,0.0337295
1349.23,0.0307617
1349.92,0.0284163
1350.62,0.0277188
1351.09,0.0283974
1351.56,0.0307088
1351.8,0.0333611
1351.98,0.0374366
1352.09,0.0425731
1352.18,0.0488903
1352.26,0.0567673
1352.33,0.0681724
1352.4,0.08462
1352.47,0.105407
1352.53,0.13185
1352.6,0.170636
1352.67,0.222863
1352.74,0.292237
1352.81,0.38305
1352.87,0.500104
1352.95,0.669608
1353.03,0.886424
1353.11,1.18018
1353.2,1.60485
1353.32,2.24548
1353.46,3.2532
1353.86,6.51453
1354.02,7.47046
1354.18,7.84669
1354.2,7.85016
1354.35,7.56567
1354.5,6.77389
1354.74,4.90644
1354.97,3.0569
1355.1,2.13475
1355.22,1.51976
1355.31,1.12988
1355.39,0.857951
1355.46,0.645568
1355.54,0.482067
1355.61,0.37386
1355.68,0.290027
1355.74,0.226071
1355.81,0.178043
1355.88,0.14251
1355.94,0.116627
1356.02,0.0955363
1356.1,0.0815417
1356.19,0.0717312
1356.3,0.0646501
1356.46,0.0612303
1356.53,0.0609796
1356.76,0.0633344
1357.07,0.071108
1357.3,0.080311
1357.54,0.0940912
1357.74,0.11165
1357.88,0.130187
1358.0,0.153894
1358.1,0.18473
1358.19,0.221015
1358.27,0.272954
1358.34,0.333523
1358.41,0.416035
1358.48,0.524534
1358.55,0.679987
1358.61,0.850763
1358.69,1.119
1358.76,1.47406
1358.83,1.93736
1358.91,2.60796
1358.99,3.47553
1359.08,4.69692
1359.17,6.23545
1359.28,8.69013
1359.42,12.5322
1359.68,21.329
1359.89,27.8916
1360.06,31.4213
1360.2,32.4643
1360.34,31.4156
1360.49,28.3104
1360.73,20.9312
1360.98,12.5295
1361.11,8.88873
1361.23,6.39713
1361.32,4.70454
1361.41,3.48541
1361.49,2.63894
1361.57,1.96616
1361.64,1.51325
1361.71,1.16453
1361.78,0.900559
1361.84,0.718987
1361.91,0.583324
1361.98,0.474738
1362.04,0.40991
1362.09,0.377795
1362.16,0.354383
1362.19,0.350451
1362.25,0.357672
1362.32,0.390372
1362.4,0.451365
1362.47,0.544746
1362.54,0.6761
1362.61,0.852159
1362.69,1.09938
1362.77,1.45288
1362.87,1.96517
1362.98,2.68867
1363.1,3.74438
1363.3,5.80104
1363.57,8.6096
1363.74,9.79277
1363.9,10.1921
1364.06,9.78352
1364.22,8.66201
1364.49,5.85641
1364.69,3.7956
1364.82,2.64684
1364.93,1.91057
1365.02,1.42155
1365.1,1.06321
1365.18,0.801093
1365.25,0.597113
1365.32,0.453927
1365.39,0.343796
1365.46,0.260402
1365.53,0.202771
1365.59,0.161515
1365.65,0.129995
1365.7,0.106097
1365.78,0.085049
1365.85,0.0701163
1365.92,0.0595274
1366.02,0.0499674
1366.13,0.0425322
1366.25,0.0378919
1366.42,0.0337909
1366.66,0.0298296
1367.07,0.0255476
1367.56,0.0222
1368.12,0.0197347
1368.85,0.0176943
1369.78,0.0164403
1370.51,0.0162371
1371.18,0.0167095
1371.85,0.0180316
1372.35,0.0198299
1372.86,0.0227393
1373.25,0.026279
1373.57,0.0307662
1373.85,0.0364682
1374.04,0.0427194
1374.17,0.0493484
1374.27,0.0572487
1374.36,0.0669152
1374.44,0.081085
1374.52,0.099724
1374.59,0.123143
1374.66,0.156328
1374.72,0.199669
1374.79,0.258562
1374.86,0.337926
1374.92,0.4438
1374.99,0.583425
1375.06,0.765221
1375.13,1.00862
1375.19,1.31943
1375.27,1.77302
1375.35,2.34897
1375.44,3.21461
1375.55,4.42293
1375.67,6.25384
1375.85,9.41459
1376.17,15.389
1376.33,17.5821
1376.5,18.3541
1376.5,18.3545
1376.66,17.6487
1376.81,15.6953
1377.06,11.0881
1377.29,6.94283
1377.42,4.84979
1377.53,3.54449
1377.62,2.59965
1377.71,1.92194
1377.78,1.44949
1377.86,1.09059
1377.93,0.812929
1378.0,0.617291
1378.06,0.467382
1378.13,0.353986
1378.19,0.275925
1378.25,0.217613
1378.31,0.173333
1378.38,0.135876
1378.45,0.108843
1378.51,0.0914638
1378.58,0.0768025
1378.67,0.063937
1378.77,0.0538741
1378.88,0.0465636
1379.01,0.0406752
1379.23,0.0343162
1379.5,0.0292699
1379.87,0.0246664
1380.33,0.0209745
1380.89,0.0182255
1381.56,0.0162727
1382.55,0.0148116
1383.55,0.0143645
1384.66,0.0146862
1386.04,0.0160584
1387.14,0.0180421
1388.27,0.0211869
1389.16,0.0248709
1389.91,0.029251
1390.53,0.034264
1391.21,0.0420862
1391.79,0.0518657
1392.31,0.0643176
1392.67,0.0768109
1393.04,0.0941231
1393.33,0.113452
1393.57,0.135547
1393.78,0.161383
1393.96,0.19369
1394.11,0.231397
1394.24,0.280298
1394.35,0.342717
1394.44,0.418055
1394.51,0.504954
1394.59,0.622698
1394.67,0.782444
1394.74,0.998489
1394.82,1.28214
1394.89,1.6575
1394.97,2.1484
1395.04,2.78154
1395.12,3.64169
1395.21,4.91986
1395.31,6.73621
1395.43,9.34238
1395.56,13.2482
1395.76,20.4189
1396.04,30.9579
1396.22,35.7671
1396.38,37.5814
1396.4,37.5983
1396.56,36.165
1396.74,31.5048
1397.2,14.4494
1397.34,10.3196
1397.45,7.51387
1397.55,5.55669
1397.64,4.2008
1397.72,3.18978
1397.8,2.40566
1397.87,1.86733
1397.95,1.42843
1398.02,1.13287
1398.09,0.90542
1398.16,0.731573
1398.24,0.576932
1398.32,0.465734
1398.4,0.385476
1398.5,0.321528
1398.61,0.268028
1398.72,0.230619
1398.86,0.195641
1399.03,0.167176
1399.28,0.138968
1399.57,0.115811
1399.89,0.0984226
1400.31,0.082663
1400.74,0.07239
1401.24,0.0647316
1401.74,0.0604909
1402.4,0.0584135
1403.08,0.059797
1403.77,0.0647636
1404.45,0.0740422
1405.05,0.0871087
1405.59,0.105054
1406.05,0.127304
1406.45,0.155358
1406.78,0.188526
1407.06,0.228347
1407.3,0.27465
1407.49,0.326151
1407.64,0.383206
1407.78,0.452793
1407.9,0.549056
1408.02,0.673923
1408.12,0.830684
1408.21,1.03507
1408.29,1.28614
1408.38,1.62374
1408.46,2.07488
1408.54,2.67173
1408.63,3.50194
1408.73,4.68307
1408.82,6.21726
1408.92,8.32007
1409.04,11.3149
1409.19,16.083
1409.47,27.1932
1409.68,35.2279
1409.87,39.9665
1410.04,41.4312
1410.22,39.8456
1410.67,30.3793
1410.87,27.896
1411.02,27.5028
1411.35,28.2164
1411.55,27.2523
1411.72,24.7172
1411.95,19.4433
1412.27,10.6156
1412.42,7.43449
1412.53,5.38834
1412.63,4.02929
1412.72,2.96199
1412.8,2.29362
1412.87,1.76659
1412.95,1.35835
1413.03,1.04726
1413.1,0.81364
1413.18,0.646592
1413.25,0.517633
1413.34,0.413631
1413.42,0.347615
1413.51,0.289289
1413.63,0.242542
1413.74,0.211208
1413.88,0.184265
1414.12,0.154392
1414.46,0.126576
1414.87,0.103025
1415.35,0.0836964
1415.93,0.0676361
1416.57,0.0552286
1417.24,0.0460101
1418.01,0.0385697
1418.92,0.0323873
1420.0,0.0274037
1421.25,0.0237072
1422.49,0.0214945
1423.74,0.0203713
1424.63,0.020116
1426.13,0.0207591
1427.64,0.0230087
1428.64,0.0257005
1429.64,0.0298017
1430.48,0.0349347
1431.15,0.0408849
1431.76,0.0485617
1432.3,0.0580755
1432.8,0.0710408
1433.19,0.0858137
1433.47,0.100903
1433.68,0.117095
1433.84,0.136416
1433.97,0.158465
1434.07,0.185971
1434.16,0.217747
1434.24,0.262786
1434.32,0.32093
1434.39,0.393337
1434.46,0.49085
1434.53,0.621449
1434.6,0.794963
1434.67,1.02308
1434.74,1.35355
1434.81,1.74301
1434.89,2.26245
1434.97,3.02004
1435.06,4.1162
1435.16,5.59024
1435.27,7.6257
1435.42,11.026
1435.87,22.9532
1436.04,26.0995
1436.2,27.1526
1436.36,26.1989
1436.52,23.272
1436.79,16.222
1437.01,10.5518
1437.14,7.75195
1437.25,5.83618
1437.34,4.54399
1437.43,3.65853
1437.52,3.09685
1437.6,2.76878
1437.67,2.6669
1437.68,2.6663
1437.74,2.73624
1437.81,2.9342
1437.89,3.40563
1437.97,4.13048
1438.07,5.27697
1438.16,6.84713
1438.26,9.00589
1438.4,12.5749
1438.56,18.2271
1438.95,32.4775
