94-Pu-239(n,&gamma;) ENDF/B-VII.1
950.396,0.373243
950.455,0.465375
950.519,0.595347
950.578,0.753999
950.649,1.00189
950.721,1.32472
950.792,1.73455
950.875,2.33519
950.97,3.19108
951.104,4.68757
951.413,8.50748
951.546,9.65776
951.681,10.1327
951.692,10.1353
951.826,9.7323
951.966,8.55425
952.237,5.21568
952.378,3.58156
952.487,2.54313
952.573,1.893
952.652,1.41979
952.723,1.08845
952.795,0.834526
952.866,0.645206
952.929,0.521007
952.993,0.429931
953.056,0.365027
953.127,0.316521
953.191,0.289347
953.283,0.271527
953.328,0.270242
953.42,0.281261
953.511,0.310925
953.603,0.362943
953.683,0.432279
953.763,0.530854
953.843,0.667047
953.925,0.85641
954.012,1.12056
954.108,1.50544
954.21,2.0315
954.338,2.85069
954.69,5.43864
954.843,6.20684
954.976,6.43604
955.11,6.20127
955.268,5.40934
955.648,2.66151
955.765,1.96764
955.872,1.46942
955.968,1.13466
956.051,0.916475
956.134,0.757327
956.228,0.634615
956.313,0.56441
956.409,0.519518
956.525,0.500328
956.544,0.499997
956.64,0.508333
956.793,0.551906
956.933,0.624515
957.06,0.726504
957.17,0.86009
957.265,1.02685
957.344,1.22157
957.428,1.51069
957.502,1.86005
957.576,2.33206
957.649,2.96569
957.727,3.86254
957.808,5.10853
957.89,6.74511
957.974,8.93186
958.075,12.2877
958.193,17.2383
958.378,26.8046
958.606,38.7222
958.757,44.1312
958.892,45.7986
959.023,44.1989
959.153,39.7735
959.374,28.5322
959.577,17.8708
959.693,12.88
959.785,9.65542
959.874,7.21196
959.956,5.44795
960.032,4.19167
960.108,3.23195
960.183,2.51083
960.261,1.96308
960.335,1.58179
960.419,1.26544
960.493,1.06414
960.593,0.868361
960.704,0.720235
960.83,0.60462
960.988,0.507709
961.176,0.433941
961.363,0.391708
961.527,0.375459
961.598,0.373743
961.878,0.388673
962.2,0.407198
962.398,0.39394
962.633,0.350366
962.998,0.269013
963.161,0.244506
963.351,0.22916
963.461,0.226313
963.68,0.231268
963.923,0.251108
964.167,0.288118
964.361,0.337596
964.516,0.400246
964.63,0.470482
964.731,0.559295
964.831,0.687466
964.917,0.843176
965.003,1.05843
965.089,1.35389
965.174,1.754
965.263,2.3048
965.353,3.03678
965.451,4.06205
965.571,5.65433
965.74,8.44733
965.986,12.7956
966.128,14.7036
966.265,15.6236
966.309,15.6836
966.433,15.2211
966.575,13.6706
966.797,9.92328
967.002,6.35037
967.133,4.49309
967.238,3.30828
967.328,2.51512
967.413,1.93465
967.494,1.51562
967.574,1.19763
967.654,0.959742
967.739,0.774072
967.83,0.632915
967.935,0.518445
968.055,0.430926
968.196,0.364282
968.346,0.317543
968.547,0.277613
968.747,0.252862
968.948,0.238007
969.269,0.229151
969.59,0.235971
969.911,0.259854
970.181,0.297583
970.407,0.346004
970.663,0.425334
970.934,0.541601
971.555,0.864592
971.772,0.938624
972.013,0.966919
972.526,0.910375
972.697,0.935492
972.799,0.99815
972.897,1.11811
972.984,1.30269
973.055,1.52521
973.134,1.88373
973.204,2.3272
973.283,3.00491
973.362,3.91575
973.441,5.10444
973.524,6.68888
973.62,9.00864
973.752,12.9603
974.103,25.2188
974.257,28.9077
974.392,30.0292
974.523,28.9566
974.659,25.8383
974.876,18.4287
975.068,11.7312
975.184,8.38627
975.283,6.10192
975.368,4.55798
975.445,3.46072
975.519,2.65268
975.588,2.06402
975.658,1.61582
975.727,1.27951
975.797,1.03006
975.867,0.84657
975.943,0.701889
976.023,0.594096
976.12,0.506998
976.233,0.443751
976.329,0.412052
976.439,0.395991
976.484,0.395351
976.575,0.405715
976.688,0.445331
976.785,0.51086
976.873,0.603718
976.962,0.735902
977.051,0.914407
977.154,1.18769
977.281,1.61842
977.673,3.24139
977.818,3.64933
977.952,3.78547
978.091,3.64678
978.247,3.20489
978.627,1.68262
978.76,1.26874
978.862,1.03083
978.969,0.853462
979.077,0.741734
979.206,0.674569
979.335,0.657584
979.507,0.6785
979.934,0.767215
980.105,0.776774
980.377,0.743278
980.73,0.631305
981.234,0.447824
981.501,0.377008
981.769,0.330028
982.089,0.301143
982.303,0.296087
982.576,0.305027
982.848,0.333145
983.105,0.383858
983.292,0.445465
983.442,0.522462
983.554,0.609563
983.655,0.725804
983.749,0.88399
983.829,1.07967
983.896,1.30383
983.963,1.60387
984.029,2.00409
984.099,2.55844
984.174,3.35759
984.249,4.42069
984.323,5.80705
984.406,7.78872
984.494,10.4849
984.591,14.1647
984.719,20.2139
985.059,38.6535
985.211,44.5065
985.352,46.532
985.358,46.535
985.491,44.8385
985.631,39.8391
985.866,27.3018
986.05,17.5349
986.164,12.5737
986.264,9.08636
986.352,6.70961
986.431,5.03583
986.509,3.78634
986.578,2.93186
986.648,2.28148
986.717,1.79287
986.783,1.44771
986.86,1.14856
986.937,0.934778
987.027,0.760094
987.118,0.639266
987.224,0.540252
987.354,0.459388
987.502,0.397147
987.686,0.345704
987.918,0.308791
988.076,0.300215
988.233,0.309333
988.351,0.332548
988.465,0.372746
988.588,0.441665
988.711,0.541342
988.859,0.70297
989.154,1.116
989.415,1.44821
989.736,1.77611
989.869,2.00866
989.983,2.33517
990.095,2.80668
990.228,3.5748
990.602,6.23463
990.747,6.88381
990.848,7.02786
990.982,6.77939
991.116,6.08117
991.337,4.34283
991.525,2.82165
991.638,2.06818
991.73,1.57384
991.816,1.20479
991.903,0.92268
991.975,0.745487
992.047,0.612561
992.118,0.516121
992.199,0.442752
992.286,0.395761
992.39,0.373278
992.425,0.372852
992.529,0.392021
992.598,0.423544
992.685,0.489844
992.754,0.571495
992.825,0.689909
992.891,0.84494
992.958,1.05506
993.031,1.36812
993.104,1.78983
993.177,2.34595
993.256,3.12826
993.345,4.26516
993.445,5.91894
993.563,8.3609
993.788,14.0151
993.968,18.3452
994.102,20.5646
994.236,21.3585
994.365,20.6291
994.492,18.6072
994.695,13.7439
994.901,8.57761
995.019,6.10883
995.115,4.50694
995.201,3.3717
995.279,2.56488
995.357,1.94831
995.426,1.54002
995.494,1.23188
995.563,1.00408
995.631,0.839183
995.709,0.709087
995.788,0.624726
995.875,0.56887
996.002,0.535941
996.044,0.534218
996.171,0.550629
996.298,0.59723
996.425,0.678401
996.552,0.80651
996.666,0.978969
996.767,1.19558
996.869,1.49185
996.974,1.90529
997.085,2.49548
997.196,3.27905
997.307,4.29679
997.419,5.60611
997.548,7.52546
997.689,10.2238
997.846,13.9951
998.081,21.0146
998.349,28.9799
998.502,31.7829
998.6,32.3843
998.75,31.2151
998.906,27.5055
999.142,19.1024
999.328,12.4023
999.444,8.95648
999.542,6.60295
999.632,4.8928
999.714,3.69917
999.781,2.92236
999.849,2.31354
999.917,1.84346
999.985,1.48548
1000.05,1.21589
1000.13,0.980925
1000.22,0.804262
1000.31,0.690107
1000.41,0.594453
1000.54,0.5227
1000.7,0.469108
1000.87,0.444834
1000.96,0.441193
1001.14,0.453387
1001.31,0.491565
1001.48,0.567625
1001.64,0.678159
1001.82,0.842905
1002.06,1.149
1002.39,1.59579
1002.59,1.7598
1002.71,1.78816
1002.84,1.75147
1003.04,1.58331
1003.39,1.09277
1003.62,0.789433
1003.78,0.613751
1003.95,0.482282
1004.11,0.391908
1004.27,0.331917
1004.39,0.305358
1004.53,0.292078
1004.63,0.298423
1004.74,0.32365
1004.84,0.374479
1004.93,0.445777
1005.02,0.547995
1005.11,0.687064
1005.22,0.908173
1005.35,1.24223
1005.53,1.83767
1005.92,3.20027
1006.21,4.17132
1006.39,4.96659
1006.68,6.86719
1006.87,7.90988
1007.02,8.25905
1007.03,8.25914
1007.16,7.97114
1007.3,7.18299
1007.5,5.34144
1007.72,3.23687
1007.84,2.2866
1007.94,1.64163
1008.02,1.21194
1008.1,0.923557
1008.17,0.699678
1008.23,0.555056
1008.3,0.437607
1008.36,0.348835
1008.42,0.282386
1008.5,0.227454
1008.56,0.193182
1008.63,0.165432
1008.71,0.146349
1008.82,0.128293
1008.92,0.118251
1009.12,0.108629
1009.39,0.104889
1009.66,0.106553
1009.98,0.115582
1010.18,0.126454
1010.37,0.145389
1010.51,0.16854
1010.62,0.197987
1010.71,0.23532
1010.78,0.277955
1010.86,0.345496
1010.94,0.42952
1011.01,0.543927
1011.08,0.702264
1011.16,0.919202
1011.23,1.20448
1011.31,1.5711
1011.39,2.05972
1011.5,2.86218
1011.62,4.11378
1011.98,8.22901
1012.14,9.57371
1012.28,10.0438
1012.29,10.048
1012.43,9.661
1012.58,8.53086
1012.84,5.46367
1013.0,3.67732
1013.11,2.70127
1013.21,1.97372
1013.3,1.45729
1013.38,1.12016
1013.45,0.860466
1013.53,0.665219
1013.6,0.521838
1013.67,0.428775
1013.75,0.353801
1013.83,0.303553
1013.9,0.272263
1013.99,0.254204
1014.05,0.252009
1014.16,0.264484
1014.27,0.298328
1014.38,0.353379
1014.51,0.44653
1014.71,0.631561
1014.96,0.871102
1015.13,0.974164
1015.32,1.00661
1015.44,1.00227
1015.56,1.0172
1015.67,1.08421
1015.75,1.21052
1015.82,1.37935
1015.88,1.62725
1015.95,1.98406
1016.03,2.51013
1016.11,3.30458
1016.2,4.33872
1016.29,5.86004
1016.43,8.43657
1016.75,15.593
1016.9,17.8758
1017.04,18.7109
1017.05,18.7146
1017.18,18.0091
1017.32,15.9748
1017.55,11.2196
1017.74,7.07154
1017.85,5.02276
1017.95,3.67987
1018.03,2.74457
1018.11,2.09294
1018.19,1.59752
1018.26,1.26782
1018.32,1.02384
1018.38,0.868136
1018.45,0.743756
1018.52,0.664727
1018.59,0.624758
1018.63,0.618132
1018.7,0.629234
1018.79,0.687456
1018.88,0.797911
1018.96,0.969235
1019.05,1.21458
1019.14,1.53849
1019.23,2.01682
1019.34,2.70795
1019.45,3.69818
1019.61,5.28683
1019.93,9.0037
1020.09,10.2432
1020.23,10.6379
1020.38,10.2268
1020.52,9.08045
1020.8,5.87905
1020.98,3.88945
1021.1,2.80734
1021.21,2.10519
1021.3,1.58921
1021.39,1.23321
1021.47,0.963003
1021.55,0.77567
1021.64,0.618223
1021.73,0.505401
1021.84,0.413777
1021.94,0.351478
1022.06,0.302769
1022.22,0.263524
1022.4,0.234923
1022.58,0.218122
1022.83,0.207531
1022.95,0.206305
1023.22,0.213685
1023.43,0.233095
1023.56,0.259354
1023.66,0.291893
1023.77,0.342181
1023.85,0.404005
1023.94,0.490966
1024.02,0.611023
1024.11,0.77596
1024.2,1.01063
1024.31,1.35707
1024.42,1.86688
1024.59,2.75202
1024.85,4.21777
1025.01,4.84395
1025.15,5.07267
1025.16,5.07366
1025.28,4.94121
1025.41,4.53312
1025.63,3.47552
1025.86,2.29951
1025.98,1.78953
1026.09,1.4607
1026.19,1.20953
1026.3,1.05588
1026.4,0.970886
1026.49,0.94854
1026.57,0.974053
1026.66,1.05177
1026.75,1.19177
1026.84,1.42688
1026.93,1.72853
1027.01,2.14671
1027.09,2.71289
1027.17,3.46197
1027.26,4.5881
1027.36,6.04675
1027.46,8.15018
1027.6,11.4491
1027.96,21.8992
1028.11,25.0384
1028.26,26.3415
1028.28,26.3649
1028.41,25.5071
1028.56,22.7218
1028.8,16.0096
1029.0,10.3838
1029.12,7.59426
1029.23,5.58877
1029.32,4.25246
1029.41,3.25731
1029.5,2.52534
1029.59,1.99432
1029.68,1.62161
1029.77,1.37178
1029.86,1.21553
1029.96,1.14313
1029.99,1.13886
1030.08,1.18853
1030.17,1.31279
1030.25,1.53312
1030.32,1.82776
1030.39,2.24459
1030.46,2.81513
1030.53,3.5752
1030.61,4.72534
1030.69,6.22915
1030.78,8.1825
1030.87,11.0987
1030.99,15.4915
1031.34,30.3873
1031.5,35.2467
1031.64,37.0163
1031.66,37.0331
1031.79,35.8096
1031.91,32.4028
1032.12,24.141
1032.33,15.3539
1032.45,11.2007
1032.55,8.51526
1032.64,6.87265
1032.72,5.72053
1032.78,5.14469
1032.87,4.70414
1032.94,4.56918
1033.03,4.63209
1033.4,5.63156
1033.48,5.6973
1033.63,5.47902
1033.8,4.81953
1034.14,2.98324
1034.26,2.50147
1034.37,2.19101
1034.49,2.03816
1034.59,1.99173
1034.83,2.07837
1035.4,2.49733
1035.71,2.71967
1035.78,2.7304
1035.99,2.62142
1036.29,2.19265
1036.66,1.651
1037.12,1.03842
1037.35,0.725298
1037.49,0.582449
1037.61,0.505271
1037.7,0.47251
1037.76,0.465707
1037.86,0.475329
1038.0,0.528516
1038.21,0.663616
1038.69,1.01573
1038.91,1.2394
1039.33,1.78662
1039.5,1.91123
1039.54,1.91866
1039.7,1.85398
1039.85,1.66166
1040.11,1.17217
1040.3,0.812121
1040.41,0.640073
1040.51,0.526273
1040.6,0.459017
1040.68,0.42173
1040.73,0.414614
1040.81,0.424085
1040.89,0.45897
1040.97,0.519544
1041.06,0.632278
1041.17,0.821219
1041.31,1.10712
1041.65,1.94523
1041.81,2.2108
1041.94,2.29017
1042.1,2.20238
1042.31,1.85453
1042.49,1.54579
1042.58,1.43924
1042.66,1.41125
1042.74,1.45885
1042.82,1.60056
1042.9,1.85772
1042.99,2.27212
1043.07,2.87985
1043.16,3.69871
1043.25,4.80798
1043.36,6.62153
1043.51,9.50672
1043.82,16.1824
1043.97,18.4884
1044.11,19.4114
1044.13,19.4258
1044.27,18.7001
1044.41,16.8542
1044.63,12.2702
1044.84,7.82727
1044.96,5.65927
1045.07,4.1019
1045.16,3.10945
1045.25,2.34185
1045.33,1.81132
1045.4,1.44687
1045.47,1.16921
1045.56,0.9314
1045.65,0.763606
1045.74,0.639793
1045.85,0.543738
1045.98,0.478418
1046.08,0.447995
1046.27,0.430646
1046.45,0.443281
1046.67,0.493228
1046.87,0.577063
1047.05,0.683637
1047.22,0.83839
1047.36,1.02443
1047.5,1.27891
1047.62,1.58945
1047.75,2.05165
1047.87,2.66086
1048.03,3.61939
1048.46,6.64701
1048.66,7.62019
1048.88,8.05272
1049.38,8.20941
1049.68,7.93298
1050.15,6.795
1050.35,6.68488
1050.49,6.71212
1050.71,6.51114
1050.88,5.8964
1051.07,4.71589
1051.37,2.53188
1051.5,1.76981
1051.61,1.27471
1051.69,0.971099
1051.77,0.741294
1051.85,0.560574
1051.92,0.44112
1051.99,0.351086
1052.06,0.284507
1052.14,0.230409
1052.21,0.197378
1052.29,0.171306
1052.39,0.150578
1052.51,0.13631
1052.71,0.125316
1053.03,0.120634
1053.42,0.124411
1053.81,0.137779
1054.11,0.158446
1054.33,0.184817
1054.47,0.209246
1054.6,0.245432
1054.72,0.290532
1054.82,0.35165
1054.92,0.434454
1055.01,0.535571
1055.09,0.672825
1055.18,0.856722
1055.27,1.11357
1055.36,1.44851
1055.46,1.92122
1055.57,2.59845
1055.71,3.64755
1055.94,5.79977
1056.41,10.1991
1057.0,15.564
1057.18,16.3852
1057.21,16.3979
1057.37,15.7463
1057.54,13.7908
1057.79,9.51946
1057.99,5.97143
1058.11,4.18757
1058.21,3.09874
1058.29,2.35319
1058.37,1.7864
1058.45,1.35219
1058.52,1.07579
1058.59,0.86338
1058.65,0.703082
1058.72,0.58028
1058.8,0.488041
1058.87,0.424956
1058.93,0.390319
1059.01,0.358532
1059.1,0.342915
1059.19,0.339226
1059.34,0.355253
1059.5,0.399872
1059.6,0.448105
1059.71,0.520055
1059.8,0.621955
1059.89,0.75401
1059.98,0.938026
1060.06,1.18613
1060.15,1.52336
1060.25,2.01765
1060.34,2.63894
1060.46,3.65444
1060.61,5.22639
1060.93,8.91138
1061.09,10.1529
1061.23,10.4983
1061.36,10.1709
1061.5,9.09164
1061.73,6.57812
1061.94,4.08854
1062.07,2.94324
1062.17,2.15997
1062.26,1.64613
1062.34,1.24653
1062.42,0.974018
1062.5,0.766141
1062.58,0.610477
1062.65,0.495763
1062.74,0.403723
1062.84,0.33466
1062.93,0.289795
1063.05,0.257276
1063.15,0.241992
1063.28,0.236046
1063.4,0.244252
1063.5,0.262415
1063.6,0.295338
1063.68,0.338868
1063.76,0.40294
1063.84,0.49496
1063.91,0.604549
1063.99,0.775219
1064.07,1.00505
1064.15,1.30706
1064.23,1.6933
1064.32,2.25537
1064.43,3.15381
1064.59,4.67349
1064.9,7.82006
1065.05,8.87364
1065.19,9.24393
1065.32,8.95324
1065.46,8.0431
1065.68,5.86238
1065.9,3.60132
1066.02,2.57316
1066.12,1.89471
1066.21,1.40733
1066.3,1.06838
1066.37,0.829452
1066.45,0.648256
1066.52,0.525623
1066.59,0.425334
1066.67,0.354809
1066.75,0.307298
1066.83,0.275976
1066.88,0.264736
1066.98,0.258082
1067.09,0.269065
1067.22,0.305432
1067.38,0.372954
1067.76,0.57876
1067.94,0.634374
1068.04,0.643055
1068.2,0.625053
1068.53,0.530693
1068.64,0.517484
1068.75,0.53834
1068.82,0.583476
1068.9,0.664979
1068.97,0.796231
1069.04,0.965611
1069.11,1.20889
1069.18,1.54363
1069.25,1.99219
1069.31,2.58121
1069.39,3.44477
1069.47,4.5616
1069.54,5.96734
1069.64,8.21349
1069.75,11.4172
1069.92,17.3527
1070.16,25.9552
1070.32,30.2577
1070.46,31.8425
1070.48,31.8729
1070.61,30.8423
1070.74,27.9074
1070.96,20.5367
1071.17,13.0437
1071.29,9.48089
1071.4,7.01732
1071.49,5.47574
1071.58,4.22971
1071.68,3.27357
1071.77,2.61096
1071.85,2.13155
1071.95,1.73
1072.06,1.3662
1072.19,1.06138
1072.33,0.79709
1072.46,0.612147
1072.58,0.489472
1072.7,0.393959
1072.83,0.324544
1072.95,0.279837
1073.1,0.250607
1073.25,0.239771
1073.27,0.2396
1073.43,0.250309
1073.53,0.271413
1073.64,0.313998
1073.74,0.369715
1073.85,0.461165
1073.95,0.585275
1074.07,0.76787
1074.22,1.06983
1074.44,1.61137
1074.68,2.31435
1074.84,2.9435
1074.96,3.62343
1075.08,4.53286
1075.2,5.73038
1075.34,7.74573
1075.68,13.2769
1075.84,15.0719
1075.97,15.5664
1076.11,15.0165
1076.23,13.589
1076.44,10.1371
1076.66,6.08496
1076.78,4.29867
1076.87,3.22164
1076.96,2.41289
1077.04,1.84397
1077.1,1.48875
1077.17,1.19536
1077.25,0.992603
1077.32,0.864246
1077.39,0.797041
1077.48,0.771443
1077.57,0.79572
1077.94,1.03719
1078.09,1.07606
1078.27,1.03286
1078.57,0.878814
1078.63,0.865033
1078.76,0.882413
1078.87,0.972833
1078.98,1.11942
1079.11,1.38158
1079.42,2.15791
1079.57,2.41382
1079.7,2.48616
1079.83,2.40453
1079.98,2.1146
1080.25,1.37822
1080.41,0.94518
1080.52,0.693292
1080.62,0.520231
1080.71,0.404669
1080.78,0.330806
1080.85,0.282912
1080.91,0.254134
1080.97,0.23767
1081.02,0.233325
1081.09,0.242062
1081.15,0.264519
1081.2,0.302683
1081.27,0.367605
1081.34,0.457803
1081.4,0.57827
1081.47,0.756138
1081.54,0.988992
1081.62,1.31917
1081.71,1.77959
1081.81,2.45929
1081.93,3.5536
1082.31,7.32067
1082.46,8.41333
1082.6,8.81261
1082.61,8.81455
1082.75,8.49136
1082.89,7.50543
1083.14,5.02559
1083.31,3.3334
1083.43,2.36508
1083.52,1.75556
1083.6,1.33686
1083.68,1.01058
1083.75,0.801061
1083.82,0.640352
1083.89,0.520998
1083.96,0.429586
1084.02,0.38066
1084.08,0.351723
1084.14,0.340931
1084.2,0.347697
1084.26,0.372814
1084.32,0.418611
1084.38,0.489107
1084.44,0.595083
1084.51,0.743153
1084.57,0.944816
1084.63,1.21413
1084.7,1.56758
1084.77,2.07578
1084.83,2.71572
1084.9,3.5963
1084.99,4.84003
1085.08,6.68144
1085.19,9.46543
1085.35,14.2585
1085.62,23.0718
1085.78,26.6573
1085.92,27.9659
1085.93,27.9749
1086.06,27.0542
1086.2,24.3265
1086.41,17.8754
1086.62,10.9191
1086.75,7.57708
1086.85,5.47518
1086.93,4.07995
1087.0,3.13083
1087.07,2.38302
1087.14,1.80789
1087.2,1.43913
1087.26,1.15843
1087.32,0.943761
1087.38,0.78275
1087.45,0.645961
1087.5,0.569255
1087.57,0.512542
1087.65,0.48595
1087.73,0.494907
1087.82,0.538156
1087.9,0.619054
1087.98,0.74526
1088.06,0.928338
1088.14,1.18331
1088.22,1.5278
1088.3,2.00809
1088.39,2.70038
1088.49,3.58544
1088.6,4.94689
1088.76,7.24654
1089.06,12.0671
1089.22,13.7655
1089.37,14.3493
1089.37,14.3493
1089.51,13.8289
1089.67,12.1185
1090.1,5.46485
1090.22,3.90541
1090.32,2.87409
1090.41,2.1324
1090.49,1.64537
1090.56,1.28423
1090.64,1.00461
1090.71,0.791692
1090.79,0.631818
1090.86,0.505874
1090.95,0.408962
1091.04,0.334851
1091.14,0.284595
1091.23,0.249965
1091.35,0.221537
1091.53,0.193185
1091.75,0.175485
1091.92,0.170795
1092.08,0.176933
1092.2,0.192508
1092.29,0.215767
1092.37,0.247124
1092.45,0.292451
1092.54,0.365046
1092.63,0.466279
1092.72,0.60184
1092.82,0.797839
1092.94,1.10262
1093.12,1.66006
1093.38,2.49665
1093.54,2.83231
1093.67,2.92007
1093.8,2.8321
1093.93,2.55603
1094.17,1.84851
1094.37,1.20531
1094.49,0.903714
1094.59,0.703225
1094.69,0.558594
1094.79,0.455615
1094.88,0.38775
1094.96,0.352237
1095.05,0.333385
1095.1,0.328416
1095.21,0.333458
1095.35,0.36411
1095.46,0.409601
1095.58,0.483216
1095.68,0.581201
1095.77,0.703625
1095.84,0.845169
1095.92,1.05589
1095.99,1.32112
1096.07,1.67681
1096.14,2.14945
1096.21,2.76917
1096.29,3.64746
1096.37,4.8497
1096.46,6.55644
1096.57,9.01781
1096.69,12.8286
1096.89,20.2378
1097.1,28.3075
1097.27,32.7559
1097.41,34.3392
1097.43,34.3507
1097.57,33.1254
1097.73,29.0348
1098.03,17.3721
1098.2,11.5745
1098.32,8.22893
1098.42,5.97441
1098.5,4.50626
1098.58,3.41748
1098.66,2.62101
1098.73,2.01326
1098.81,1.55692
1098.89,1.2188
1098.96,0.97052
1099.04,0.780523
1099.13,0.637873
1099.21,0.536189
1099.31,0.450298
1099.41,0.389964
1099.56,0.328074
1099.72,0.286067
1099.92,0.247268
1100.12,0.220314
1100.44,0.192498
1100.8,0.17556
1101.15,0.168894
1101.27,0.168629
1101.59,0.172684
1101.98,0.188949
1102.22,0.207112
1102.46,0.236949
1102.62,0.271078
1102.74,0.313104
1102.84,0.367761
1102.92,0.432324
1103.0,0.524601
1103.08,0.656332
1103.15,0.815857
1103.23,1.05346
1103.3,1.34364
1103.37,1.72026
1103.46,2.29124
1103.54,3.02721
1103.64,4.15925
1103.75,5.73008
1103.9,8.39795
1104.2,14.0289
1104.34,16.0209
1104.49,16.8091
1104.5,16.8147
1104.63,16.3274
1104.76,14.8582
1104.95,11.4079
1105.19,6.94599
1105.32,4.92679
1105.42,3.70329
1105.51,2.83772
1105.6,2.24713
1105.68,1.82598
1105.74,1.59938
1105.79,1.4888
1105.87,1.41267
1105.88,1.41094
1105.94,1.4421
1106.0,1.54612
1106.06,1.72732
1106.14,2.0455
1106.22,2.56762
1106.3,3.28256
1106.39,4.34775
1106.49,5.88528
1106.61,8.08577
1106.77,11.9525
1107.05,18.8591
1107.21,21.5312
1107.37,22.4575
1107.37,22.4583
1107.52,21.6363
1107.69,19.0663
1108.05,12.2899
1108.2,10.0518
1108.38,8.1604
1108.79,5.12536
1109.11,2.91113
1109.26,2.01483
1109.38,1.45594
1109.48,1.10712
1109.58,0.837089
1109.66,0.657317
1109.74,0.521716
1109.83,0.42546
1109.92,0.34591
1110.02,0.293792
1110.11,0.262788
1110.19,0.250505
1110.22,0.248158
1110.3,0.250867
1110.38,0.263711
1110.47,0.295456
1110.57,0.346843
1110.66,0.42045
1110.77,0.528678
1110.89,0.700438
1111.14,1.12286
1111.33,1.41488
1111.49,1.57719
1111.6,1.61115
1111.74,1.5541
1111.89,1.38185
1112.16,0.91918
1112.34,0.617167
1112.46,0.462647
1112.56,0.356871
1112.64,0.295761
1112.72,0.252217
1112.8,0.225125
1112.87,0.214157
1112.9,0.212784
1112.99,0.218852
1113.06,0.236475
1113.16,0.277411
1113.27,0.346487
1113.4,0.457015
1113.81,0.875306
1113.97,0.985606
1114.1,1.01624
1114.24,0.982534
1114.38,0.886659
1114.63,0.628587
1114.82,0.43204
1114.95,0.325451
1115.06,0.252526
1115.16,0.205943
1115.24,0.178282
1115.32,0.161455
1115.39,0.155851
1115.42,0.155454
1115.5,0.160919
1115.57,0.176683
1115.63,0.19962
1115.71,0.23965
1115.78,0.296994
1115.86,0.375372
1115.93,0.478778
1116.02,0.632594
1116.11,0.856708
1116.22,1.17284
1116.37,1.70494
1116.7,3.07457
1116.85,3.51566
1117.0,3.66915
1117.0,3.66931
1117.15,3.52247
1117.31,3.05998
1117.66,1.71488
1117.77,1.3942
1117.85,1.23979
1117.94,1.1606
1117.96,1.15586
1118.04,1.20464
1118.12,1.35771
1118.18,1.57422
1118.26,1.95158
1118.34,2.49967
1118.44,3.33663
1118.54,4.49656
1118.7,6.69767
1118.99,11.0984
1119.14,12.64
1119.29,13.2268
1119.3,13.2288
1119.44,12.741
1119.6,11.2222
1119.93,7.07112
1120.04,6.06854
1120.16,5.37902
1120.25,5.12706
1120.31,5.08368
1120.44,5.22848
1120.73,5.85778
1120.8,5.89126
1120.95,5.68056
1121.08,5.15593
1121.29,3.89584
1121.53,2.31246
1121.65,1.67195
1121.76,1.20487
1121.85,0.88649
1121.93,0.675402
1122.01,0.513214
1122.08,0.408031
1122.15,0.328351
1122.22,0.269295
1122.29,0.226501
1122.37,0.191481
1122.47,0.167161
1122.54,0.156112
1122.66,0.149877
1122.67,0.149795
1122.8,0.154783
1122.93,0.171093
1123.04,0.195608
1123.13,0.230119
1123.2,0.274234
1123.28,0.337941
1123.35,0.4131
1123.42,0.513718
1123.48,0.646809
1123.56,0.840596
1123.63,1.09578
1123.7,1.43203
1123.78,1.893
1123.87,2.53668
1123.98,3.52487
1124.11,5.07307
1124.49,10.3501
1124.64,11.7896
1124.79,12.3534
1124.8,12.3559
1124.93,11.962
1125.09,10.5389
1125.33,7.34576
1125.53,4.62105
1125.65,3.27789
1125.75,2.36356
1125.84,1.77654
1125.92,1.34922
1125.99,1.0185
1126.06,0.800168
1126.13,0.631663
1126.2,0.499833
1126.27,0.401566
1126.34,0.331782
1126.41,0.282273
1126.48,0.253064
1126.55,0.23724
1126.62,0.232534
1126.72,0.24108
1126.83,0.270724
1126.94,0.320406
1127.07,0.402975
1127.45,0.691579
1127.62,0.778668
1127.75,0.798124
1127.89,0.768
1128.06,0.670009
1128.47,0.336825
1128.6,0.246845
1128.72,0.18792
1128.83,0.146978
1128.93,0.11748
1129.04,0.0971442
1129.14,0.0836588
1129.25,0.0749956
1129.37,0.0690737
1129.54,0.0646592
1129.78,0.0619937
1130.08,0.0611863
1130.6,0.0625369
1131.12,0.067003
1131.52,0.0733775
1131.85,0.0823264
1132.08,0.0933138
1132.21,0.104519
1132.33,0.119524
1132.42,0.139203
1132.5,0.162483
1132.57,0.195733
1132.65,0.243117
1132.71,0.300464
1132.78,0.377415
1132.84,0.479526
1132.92,0.628496
1132.99,0.825055
1133.07,1.10564
1133.15,1.46767
1133.24,1.99515
1133.33,2.71459
1133.46,3.88304
1133.86,8.20749
1134.01,9.36333
1134.16,9.75284
1134.29,9.421
1134.44,8.43721
1134.65,6.21707
1134.86,3.83927
1134.98,2.76042
1135.08,2.03899
1135.17,1.54562
1135.25,1.15919
1135.33,0.887538
1135.41,0.682452
1135.48,0.533956
1135.55,0.43138
1135.63,0.358011
1135.71,0.301098
1135.78,0.2697
1135.86,0.24619
1135.98,0.232646
1136.03,0.231655
1136.15,0.239563
1136.27,0.26472
1136.37,0.302454
1136.46,0.350529
1136.54,0.41922
1136.63,0.514978
1136.71,0.645094
