92-U-238(n,elastic) ENDF/B-VII.1
854.479,5.25909
854.643,4.81115
854.686,4.7835
854.75,4.86753
854.815,5.16879
854.879,5.78795
854.932,6.64263
854.986,7.90915
855.039,9.70653
855.093,12.1746
855.15,15.7269
855.207,20.439
855.266,26.7544
855.325,34.7972
855.393,46.4996
855.47,63.3141
855.564,89.1931
855.681,128.95
855.998,250.94
856.135,287.778
856.267,301.751
856.281,301.842
856.395,292.62
856.521,264.663
856.758,184.83
856.929,128.049
857.051,95.6861
857.16,73.7144
857.255,59.3645
857.35,48.8271
857.449,40.9974
857.556,35.1952
857.663,31.2599
857.84,27.1862
858.079,24.0187
858.49,20.9622
858.974,18.8276
859.696,16.8871
860.634,15.3602
862.52,13.6104
865.049,11.9356
865.629,11.5398
865.846,11.8983
866.042,12.8501
866.588,17.3392
866.765,17.8655
866.947,17.4875
867.498,14.2878
867.889,13.1177
868.207,12.729
870.274,11.8829
876.704,10.8895
893.494,9.25226
898.368,8.42447
900.788,7.58549
902.025,6.76266
902.8,5.87506
903.561,4.54493
903.625,4.50901
903.722,4.60769
903.819,5.02739
903.884,5.59648
903.948,6.50355
904.013,7.86439
904.073,9.64163
904.132,12.0437
904.199,15.6548
904.271,20.8092
904.341,27.2304
904.42,36.4849
904.52,51.0193
904.657,75.8607
904.943,132.21
905.086,151.481
905.217,158.103
905.229,158.114
905.345,153.238
905.5,134.564
905.866,71.0125
905.998,52.7042
906.11,40.8961
906.209,33.117
906.309,27.4863
906.42,23.1464
906.543,20.0425
906.667,18.0804
906.851,16.3186
907.207,14.5665
907.855,12.9513
908.91,11.6579
911.501,10.2962
917.455,8.86862
921.532,7.83308
922.607,7.36463
923.919,6.4328
924.065,6.68101
924.162,7.1115
924.283,8.11523
924.39,9.57181
924.493,11.5919
924.616,14.846
924.831,22.069
925.045,28.9992
925.2,31.9251
925.289,32.4025
925.424,31.3827
925.597,27.6372
925.955,17.4475
926.101,14.3458
926.246,12.169
926.392,10.7641
926.527,9.94429
926.789,9.09852
927.138,8.55692
928.434,7.54509
931.441,5.71145
932.799,4.53918
933.623,3.56775
934.281,2.57975
935.008,1.33387
935.154,1.15337
935.255,1.10036
935.322,1.12511
935.39,1.2258
935.446,1.39345
935.502,1.66788
935.547,1.99013
935.597,2.49599
935.648,3.19791
935.693,4.03257
935.743,5.27244
935.794,6.91281
935.844,9.05545
935.895,11.82
935.951,15.7903
936.007,20.9159
936.07,28.3256
936.133,37.8491
936.204,51.7977
936.276,69.5144
936.357,94.4727
936.456,132.625
936.582,192.688
936.914,375.3
937.067,435.742
937.207,458.556
937.231,458.832
937.376,438.11
937.534,380.026
937.902,197.897
938.03,146.77
938.141,112.107
938.232,90.2209
938.336,71.3027
938.437,58.0929
938.538,48.6616
938.656,41.0353
938.791,35.231
938.959,30.5324
939.184,26.5571
939.464,23.3442
939.84,20.5055
940.445,17.6327
941.311,15.2081
942.406,13.323
944.166,11.5027
947.352,9.42096
951.25,7.08136
953.064,5.59307
954.245,4.26786
955.096,3.03483
956.158,1.21272
956.35,0.951007
956.439,0.868207
956.513,0.829767
956.542,0.824761
956.623,0.851814
956.69,0.933288
956.749,1.06827
956.804,1.26682
956.859,1.55775
956.911,1.93853
956.965,2.47807
957.014,3.15168
957.065,4.05944
957.115,5.20998
957.168,6.82114
957.221,8.92254
957.271,11.4708
957.327,15.1253
957.386,20.1123
957.445,26.5433
957.51,35.6628
957.575,47.371
957.646,63.6612
957.723,86.1368
957.806,116.697
957.9,160.339
958.018,227.812
958.237,379.233
958.449,520.269
958.59,581.33
958.722,601.38
958.857,581.262
959.001,520.566
959.429,257.934
959.571,188.572
959.693,143.082
959.804,112.344
959.914,89.926
960.027,73.6433
960.154,61.0381
960.298,51.4984
960.443,45.0771
960.656,38.7562
960.915,33.7375
961.273,29.1862
961.773,25.1021
962.491,21.4873
963.419,18.6546
964.805,16.1525
966.329,14.4499
968.517,12.8643
972.952,10.7533
978.152,8.68962
982.041,6.63677
984.187,5.0642
985.659,3.63121
986.873,2.1864
987.829,0.973481
988.117,0.657898
988.3,0.494795
988.431,0.40645
988.51,0.368434
988.615,0.339756
988.654,0.336628
988.719,0.34219
988.798,0.369251
988.879,0.424879
988.955,0.507357
989.034,0.629823
989.107,0.784928
989.191,1.02062
989.274,1.33263
989.358,1.73971
989.447,2.30394
989.536,3.04284
989.62,3.9464
989.704,5.11564
989.788,6.63758
989.871,8.63355
989.955,11.2728
990.039,14.7901
990.112,18.8388
990.186,24.0903
990.259,30.9094
990.332,39.7518
990.406,51.1728
990.479,65.827
990.563,87.4911
990.646,115.556
990.741,156.292
990.842,212.231
990.961,296.28
991.102,420.318
991.484,805.001
991.656,925.266
991.811,965.55
991.924,948.645
992.092,859.808
992.348,637.333
992.568,442.176
992.719,333.545
992.856,256.921
992.994,200.213
993.123,161.61
993.265,131.746
993.422,108.899
993.611,90.5139
993.846,75.4598
994.129,63.6118
994.474,53.9896
994.941,45.4465
995.49,38.8999
996.267,32.9734
997.041,29.1376
998.317,25.0756
1000.11,21.7137
1002.39,19.1963
1006.09,16.8716
1010.92,15.2437
1011.04,15.2414
1011.43,15.2576
1013.96,14.4389
1019.29,13.2794
1021.41,12.3795
1021.93,12.0345
1022.14,12.2578
1022.32,12.9928
1022.53,14.6215
1023.06,21.1417
1023.24,22.1687
1023.31,22.2136
1023.5,21.468
1024.01,16.9095
1024.35,15.0874
1024.69,14.3213
1025.37,13.7668
1028.26,13.0545
1029.28,13.583
1030.47,12.7072
1044.11,10.8497
1048.12,9.76374
1050.11,8.67571
1051.2,7.64699
1051.92,6.56957
1052.52,5.25511
1052.79,4.62067
1052.91,4.46398
1052.96,4.46202
1053.06,4.67562
1053.14,5.13445
1053.21,5.8149
1053.27,6.87113
1053.34,8.47979
1053.4,10.481
1053.46,13.542
1053.53,17.6557
1053.6,23.0355
1053.67,30.7552
1053.75,41.6588
1053.84,56.7054
1053.96,80.568
1054.12,123.486
1054.39,198.343
1054.55,227.763
1054.68,238.451
1054.7,238.628
1054.84,230.28
1054.99,205.63
1055.41,105.937
1055.55,79.7923
1055.67,61.9775
1055.77,50.334
1055.88,41.7937
1056.01,34.6123
1056.14,29.932
1056.29,26.5151
1056.47,23.8793
1056.81,21.1853
1057.36,18.7749
1058.23,16.8343
1059.65,15.1876
1062.19,13.8422
1066.75,12.75
1067.35,12.7059
1067.73,12.7127
1073.63,11.9666
1080.9,11.373
1081.72,11.4379
1093.58,10.0704
1094.14,9.98467
1095.23,10.2796
1095.81,9.84932
1097.32,8.29399
1097.42,8.27656
1097.62,8.60583
1097.77,9.4537
1097.88,10.6478
1097.99,12.4818
1098.11,15.2644
1098.24,19.5663
1098.68,36.3498
1098.85,40.4153
1098.97,41.2523
1099.14,39.5189
1099.34,34.2186
1099.68,22.9774
1099.86,18.7119
1100.02,16.0637
1100.21,14.0813
1100.38,13.1184
1100.75,12.1093
1101.66,11.2014
1103.26,10.6084
1106.09,9.09323
1107.12,8.10173
1107.69,7.36562
1107.84,7.50999
1107.95,7.94283
1108.06,8.84145
1108.15,10.1055
1108.23,11.9931
1108.32,14.6524
1108.42,18.3813
1108.53,24.3312
1108.66,33.1882
1109.05,64.4232
1109.21,72.8615
1109.35,75.3499
1109.46,73.8335
1109.62,66.8758
1110.07,36.8236
1110.23,28.642
1110.38,23.1371
1110.52,19.5994
1110.66,17.3064
1110.83,15.5855
1111.12,14.1663
1111.68,12.9886
1112.84,11.9177
1115.55,10.892
1127.51,8.57402
1130.51,7.78117
1131.42,8.09119
1131.87,7.77726
1132.44,7.03385
1134.85,5.29415
1136.01,4.1215
1136.87,2.97418
1137.93,1.27742
1138.12,1.03465
1138.23,0.952027
1138.28,0.938978
1138.36,0.955427
1138.43,1.03063
1138.5,1.18877
1138.56,1.40811
1138.63,1.73543
1138.68,2.1695
1138.74,2.72642
1138.79,3.47937
1138.84,4.43886
1138.9,5.83565
1138.96,7.55962
1139.02,10.0739
1139.08,13.1696
1139.14,17.624
1139.21,23.7223
1139.28,31.6023
1139.35,42.1686
1139.43,56.8919
1139.51,77.2132
1139.6,104.824
1139.71,144.167
1139.85,208.031
1140.27,439.692
1140.42,497.359
1140.58,522.129
1140.59,522.381
1140.74,505.758
1140.9,453.308
1141.37,225.079
1141.52,165.16
1141.66,127.112
1141.77,102.015
1141.88,83.3191
1142.01,68.0292
1142.14,57.4262
1142.3,48.8694
1142.45,43.0551
1142.7,36.9207
1143.01,32.0429
1143.46,27.5396
1143.95,24.3746
1144.62,21.5166
1145.54,19.0378
1147.01,16.6672
1149.28,14.6353
1153.07,12.7759
1160.6,10.1617
1162.87,8.9641
1164.31,7.69637
1165.16,6.47529
1165.94,4.85322
1166.08,4.7317
1166.19,4.87751
1166.28,5.30747
1166.35,5.85831
1166.42,6.86928
1166.5,8.40968
1166.56,10.2765
1166.63,13.0945
1166.7,16.8654
1166.78,22.3313
1166.86,30.1257
1166.95,40.5279
1167.06,55.9126
1167.2,81.4336
1167.58,162.288
1167.74,186.061
1167.89,194.092
1167.9,194.149
1168.05,186.645
1168.21,166.521
1168.64,86.6783
1168.79,65.2257
1168.92,50.5092
1169.04,40.6251
1169.16,33.3307
1169.27,28.9328
1169.41,24.9501
1169.58,21.885
1169.85,19.3114
1170.25,17.1964
1170.97,15.0295
1172.2,12.9341
1174.48,9.91052
1175.65,8.05305
1175.72,8.03794
1175.88,8.34493
1175.99,9.10749
1176.07,10.0968
1176.16,11.7152
1176.24,13.9812
1176.32,17.1966
1176.4,21.636
1176.48,27.4209
1176.58,36.3781
1176.7,50.4994
1176.89,76.6177
1177.16,117.41
1177.32,133.421
1177.47,138.862
1177.49,138.867
1177.61,135.077
1177.77,121.898
1178.23,63.4754
1178.38,48.3777
1178.52,38.5817
1178.64,32.3544
1178.77,27.3877
1178.94,23.4721
1179.12,21.0214
1179.34,19.2503
1179.67,17.731
1180.52,15.7348
1181.7,14.3228
1184.28,12.6818
1189.56,10.181
1191.07,8.985
1191.99,7.82697
1192.66,6.54451
1193.13,5.45268
1193.28,5.31572
1193.38,5.45167
1193.48,5.95271
1193.56,6.7453
1193.63,7.93905
1193.71,9.72428
1193.78,12.2766
1193.85,15.3911
1193.93,20.2154
1194.01,26.5501
1194.09,35.4737
1194.19,48.3048
1194.3,67.3476
1194.47,101.412
1194.77,167.642
1194.94,192.967
1195.09,202.084
1195.11,202.166
1195.24,196.231
1195.4,176.923
1195.87,89.2527
1196.02,67.2104
1196.15,52.4776
1196.27,43.0255
1196.39,35.9408
1196.52,30.7993
1196.67,26.9676
1196.86,24.0279
1197.16,21.3968
1197.68,18.9911
1198.48,17.0253
1199.55,15.5902
1201.82,14.0527
1209.23,11.5276
1209.86,11.2372
1210.09,11.5426
1210.28,12.4092
1210.45,13.9466
1210.65,16.8601
1211.14,26.5665
1211.34,28.6208
1211.42,28.8008
1211.56,28.1737
1211.79,25.1807
1212.19,18.3748
1212.42,15.6585
1212.65,14.1243
1212.94,13.2662
1213.68,12.5765
1216.51,11.804
1230.7,9.58942
1234.71,8.49472
1237.44,7.28413
1239.18,6.09966
1240.41,4.87772
1241.29,3.7238
1242.07,2.43067
1242.63,1.4595
1242.82,1.20775
1242.95,1.12137
1242.98,1.11603
1243.06,1.14537
1243.14,1.245
1243.21,1.43205
1243.27,1.7169
1243.34,2.11937
1243.39,2.63676
1243.45,3.36296
1243.51,4.35688
1243.57,5.59247
1243.63,7.19373
1243.69,9.54213
1243.75,12.613
1243.82,16.58
1243.89,21.963
1243.96,29.6549
1244.04,40.0878
1244.12,54.7808
1244.21,73.4973
1244.31,101.066
1244.42,140.669
1244.56,202.746
1245.0,423.129
1245.17,481.118
1245.32,503.072
1245.34,503.336
1245.47,492.303
1245.65,440.496
1246.01,280.954
1246.2,202.172
1246.35,153.387
1246.47,122.016
1246.61,96.8092
1246.74,78.4756
1246.88,65.5775
1247.04,54.6874
1247.22,47.2978
1247.47,40.4971
1247.82,34.5377
1248.24,30.0646
1248.78,26.4479
1249.48,23.3501
1250.4,20.8195
1252.0,18.225
1254.01,16.3543
1257.77,14.4261
1263.32,12.3113
1264.73,11.3289
1265.69,10.2189
1265.89,10.4649
1266.05,11.363
1266.18,12.7389
1266.3,14.9497
1266.42,18.166
1266.56,23.1005
1266.79,33.5911
1267.07,46.1683
1267.25,51.2806
1267.37,52.3098
1267.53,50.6865
1267.73,44.7169
1268.13,29.1908
1268.31,23.9444
1268.49,20.2837
1268.65,18.1196
1268.78,16.947
1269.05,15.5656
1269.62,14.2262
1271.69,11.4751
1271.92,11.8642
1272.07,12.8695
1272.19,14.371
1272.32,16.6749
1272.47,20.8283
1272.68,28.3927
1273.01,41.5499
1273.2,46.1536
1273.33,47.0479
1273.49,45.4994
1273.73,39.3585
1274.1,27.52
1274.28,23.1107
1274.46,20.1968
1274.58,18.8003
1274.83,17.1079
1275.21,15.9408
1276.21,14.8821
1278.7,13.8222
1285.62,12.8399
1296.97,11.8263
1297.71,11.608
1298.09,11.7771
1298.71,13.0983
1299.1,13.7057
1299.17,13.7243
1300.41,12.5175
1302.22,12.1567
1315.41,11.5692
1316.03,11.7122
1316.62,12.5435
1317.17,13.4294
1317.22,13.4386
1317.63,12.9578
1318.15,11.9377
1318.71,11.5074
1330.43,11.113
1331.54,11.1809
1336.76,10.9021
1337.44,10.9089
1360.51,9.98228
1361.68,10.1017
1375.07,9.07944
1381.02,8.24617
1384.98,7.24559
1387.35,6.20747
1388.9,5.12636
1389.87,4.16395
1390.67,3.09617
1391.55,1.70222
1391.73,1.50906
1391.82,1.47603
1391.9,1.51942
1391.97,1.62662
1392.04,1.8245
1392.1,2.10265
1392.16,2.56843
1392.22,3.15938
1392.28,3.90737
1392.34,5.04121
1392.4,6.49581
1392.47,8.41778
1392.53,11.1675
1392.6,14.6951
1392.66,19.0854
1392.74,25.1367
1392.82,34.1639
1392.9,45.6529
1393.0,62.2117
1393.1,85.6181
1393.24,121.212
1393.42,182.422
1393.75,297.443
1393.92,341.52
1394.09,359.526
1394.12,360.053
1394.27,349.458
1394.46,309.782
1394.95,158.404
1395.12,117.996
1395.26,89.8582
1395.4,71.0781
1395.52,58.7458
1395.66,48.2352
1395.8,40.986
1395.97,35.1343
1396.19,30.1811
1396.49,26.1465
1396.86,22.9921
1397.46,19.8203
1398.13,17.5453
1399.18,15.2517
1401.26,12.2975
1402.84,10.0137
1403.74,8.09173
1403.86,7.95379
1403.99,8.0245
1404.11,8.47601
1404.2,9.2143
1404.31,10.7144
1404.4,12.7413
1404.49,15.6513
1404.58,19.6353
1404.69,25.8667
1404.79,33.9743
1404.93,47.1675
1405.15,72.8023
1405.43,106.334
1405.61,120.738
1405.77,124.905
1405.9,121.859
1406.08,110.497
1406.6,57.619
1406.75,45.5313
1406.9,36.7581
1407.02,31.1563
1407.17,26.6651
1407.35,23.099
1407.55,20.8452
1407.92,18.6313
1408.4,17.121
1409.46,15.3998
1411.28,13.9459
1415.24,12.3844
1416.24,12.1724
1416.75,12.1932
1417.64,11.7837
1418.66,10.9849
1418.96,11.2312
1419.2,12.0246
1419.48,13.731
1419.96,17.1676
1420.21,17.8511
1420.5,17.2026
1421.12,13.937
1421.48,12.8154
1421.84,12.2752
1423.93,11.1773
1425.56,10.2863
1426.63,9.35681
1426.82,9.62017
1426.99,10.4637
1427.13,11.8189
1427.27,13.9144
1427.42,17.348
1427.6,22.9405
1428.04,39.267
1428.23,43.8035
1428.37,44.8119
1428.55,43.2449
1428.79,37.5084
1429.2,25.1273
1429.41,20.4456
1429.6,17.5405
1429.8,15.7683
1430.05,14.538
1430.41,13.7016
1431.41,12.7589
1432.98,12.1063
1441.19,10.4238
1442.8,9.60558
1443.04,9.85604
1443.22,10.5128
1443.37,11.5407
1443.56,13.5514
1443.81,17.3871
1444.18,23.535
1444.39,25.467
1444.48,25.7004
1444.67,25.0102
1444.95,21.8397
1445.34,16.8686
1445.56,14.8409
1445.78,13.5581
1446.13,12.543
1446.71,11.9416
1449.63,11.0601
1462.25,9.54052
1466.77,8.54569
1468.76,7.69916
1469.89,6.92004
1470.81,5.94984
1471.54,4.77961
1471.96,4.05314
1472.09,3.96099
1472.21,4.06577
1472.29,4.32377
1472.37,4.8141
1472.45,5.63149
1472.52,6.64816
1472.6,8.28111
1472.67,10.4055
1472.75,13.234
1472.83,17.4318
1472.91,22.902
1473.01,30.6982
1473.1,41.155
1473.23,58.0489
1473.39,85.2918
1473.8,162.401
1473.97,186.257
1474.13,195.847
1474.17,196.17
1474.33,189.983
1474.5,170.221
1475.01,87.2051
1475.17,66.2977
1475.32,51.251
1475.45,41.7509
1475.58,34.8535
1475.73,29.3113
1475.88,25.7905
1476.08,22.6633
1476.38,20.0149
1476.77,18.1109
1477.32,16.4693
1478.06,15.1278
1479.5,13.6657
1481.89,12.4585
1486.88,11.3168
1507.64,8.86985
1511.48,8.12764
1514.8,6.98566
1516.5,6.07937
1517.74,5.13239
1518.73,4.08724
1519.54,2.96914
1520.3,1.74853
1520.46,1.56332
1520.59,1.48094
1520.61,1.47938
1520.71,1.5306
1520.78,1.64182
1520.86,1.87282
1520.92,2.18058
1520.98,2.6271
1521.05,3.22386
1521.11,4.02977
1521.17,5.09809
1521.24,6.67091
1521.3,8.74913
1521.37,11.5408
1521.45,15.5198
1521.53,20.8338
1521.61,27.9876
1521.69,37.0801
1521.78,49.9939
1521.88,67.4231
1522.0,94.5954
1522.15,136.05
1522.42,225.463
1522.69,314.075
1522.88,354.02
1523.04,365.47
1523.21,352.682
1523.37,321.942
1523.69,227.368
1523.93,158.382
1524.11,117.131
1524.27,90.6322
1524.4,73.0869
1524.54,60.2036
1524.7,49.2216
1524.86,42.0863
1525.03,37.1867
1525.28,32.0608
1525.61,28.078
1526.01,24.8657
1526.69,21.5147
1527.66,18.7583
1529.12,16.4215
1531.06,14.7351
1534.25,13.2856
1539.7,12.0024
1545.96,11.2072
1547.33,11.4193
1549.01,10.9277
1549.65,11.139
1550.62,12.0611
1550.63,12.0613
1551.19,11.5642
1551.89,10.7775
1555.46,10.3307
1563.25,9.45892
1564.18,9.17745
1564.61,9.35256
1565.02,10.1634
1565.62,11.7604
1565.86,11.9378
1566.29,11.4029
1566.91,10.3293
1567.82,9.80008
1574.18,8.8706
1581.87,7.69776
1585.93,6.69732
1588.72,5.65056
1590.4,4.72122
1591.46,4.15461
1592.11,3.79941
1592.88,3.02186
1594.6,1.04725
1594.88,0.78388
1595.07,0.658436
1595.2,0.610421
1595.24,0.607185
1595.34,0.623449
1595.42,0.673902
1595.51,0.772626
1595.59,0.922436
1595.67,1.14506
1595.75,1.44041
1595.82,1.81444
1595.89,2.31085
1595.96,2.99058
1596.03,3.81722
1596.1,4.92605
1596.17,6.35911
1596.25,8.42674
1596.33,11.0385
1596.41,14.5341
1596.49,19.2055
1596.57,25.2143
1596.66,33.9362
1596.75,45.173
1596.86,61.175
1596.97,83.7534
1597.09,115.026
1597.24,162.493
1597.44,241.146
1597.81,403.956
1598.01,467.517
1598.19,494.737
1598.25,496.246
1598.42,480.284
1598.61,431.12
1599.19,219.264
1599.38,163.313
1599.53,128.887
1599.68,102.901
1599.83,83.8762
1599.99,69.7872
1600.17,58.6843
1600.37,50.0601
1600.63,42.8865
1600.97,36.6372
1601.45,31.0209
1602.03,26.7366
1602.82,23.0014
1603.95,19.7782
1605.47,17.1566
1607.71,14.9061
1610.4,13.2204
1617.24,9.98377
1618.95,8.70255
1619.9,7.55799
1620.83,5.93165
1620.97,5.83242
1621.11,6.00335
1621.22,6.45075
1621.33,7.33384
1621.42,8.54217
1621.51,10.3242
1621.6,12.8345
1621.69,16.589
1621.79,21.4938
1621.89,28.373
1622.01,38.5035
1622.16,54.4872
1622.42,88.2428
1622.68,122.212
1622.87,138.761
1623.04,144.081
1623.05,144.096
1623.22,139.193
1623.42,123.089
1623.92,67.2817
1624.09,51.2687
1624.25,40.5418
1624.39,33.664
1624.54,28.3647
1624.71,24.4549
1624.85,22.2205
1625.14,19.533
1625.55,17.5326
1626.18,15.8621
1627.5,14.0396
1629.67,12.5084
1634.21,10.2964
1635.5,9.28601
1636.46,8.17396
1636.69,8.37984
1636.83,8.95558
1636.97,10.1235
1637.1,11.9783
1637.22,14.6779
1637.34,18.4392
1637.49,24.171
1637.68,34.1267
1638.08,56.8564
1638.28,64.5834
1638.45,66.7711
1638.62,64.8769
1638.83,57.9039
1639.32,34.1661
1639.52,27.0387
1639.7,22.1797
1639.89,18.9518
1640.1,16.6891
1640.33,15.2973
1640.7,14.1463
1641.58,12.9043
1643.5,11.6989
1648.91,10.0071
1653.65,8.48143
1656.08,7.25096
1657.69,5.9775
1658.61,4.94106
1659.42,3.71776
1660.15,2.42652
1660.29,2.2629
1660.42,2.21525
1660.52,2.30557
1660.61,2.56077
1660.69,2.93209
1660.76,3.47352
1660.83,4.25771
1660.9,5.35492
1660.97,6.84969
1661.04,8.81692
1661.12,11.6135
1661.19,15.2642
1661.27,20.3828
1661.36,27.5088
1661.46,37.3179
1661.56,50.6074
1661.68,70.5451
1661.81,97.9552
1662.0,145.614
1662.36,243.864
1662.56,283.432
1662.74,300.818
1662.8,301.622
1662.98,289.893
1663.2,251.612
1663.7,135.643
1663.89,100.521
1664.05,78.2852
1664.19,63.342
1664.35,51.3268
1664.51,42.9002
1664.7,36.2445
1664.9,31.933
1665.22,27.4974
1665.67,23.9361
1666.3,20.9274
1667.22,18.3616
1668.42,16.3876
1670.25,14.6377
1673.58,12.894
1682.72,9.80028
1684.68,8.63232
1685.79,7.50016
1686.66,6.10101
1686.9,5.71958
1687.03,5.64696
1687.15,5.75882
1687.27,6.19232
1687.36,6.79149
1687.46,7.9322
1687.55,9.4128
1687.63,11.4893
1687.72,14.2975
1687.82,18.4793
1687.91,24.0617
1688.03,32.4457
1688.17,45.2881
1688.35,66.6652
1688.76,118.552
1688.96,136.33
1689.14,142.496
1689.16,142.507
1689.33,137.482
1689.54,121.124
1690.03,67.2834
1690.21,51.1178
1690.38,40.3108
1690.54,32.5932
1690.7,27.5603
1690.87,23.878
1691.02,21.7837
1691.32,19.2633
1691.78,17.2607
1692.58,15.4525
1693.63,14.1738
1695.98,12.6734
1704.1,9.92923
1706.3,8.69742
1707.16,7.79061
1707.97,6.55146
1708.09,6.49335
1708.26,6.72417
1708.39,7.31605
1708.49,8.20882
1708.59,9.6235
1708.7,11.7223
1708.8,14.679
1708.9,18.6622
1709.02,24.7914
1709.14,32.6299
1709.3,46.0449
1709.78,92.2253
1709.97,105.249
1710.15,109.87
1710.17,109.9
1710.32,107.113
1710.51,96.8757
1711.06,52.3335
1711.23,41.2463
1711.39,33.3492
1711.55,27.6557
1711.73,23.2771
1711.93,20.1847
1712.18,18.0903
1712.57,16.3247
1713.25,14.7566
1714.46,13.3898
1716.65,12.1565
1720.42,10.6204
1721.42,10.031
1721.71,10.3251
1721.92,11.0977
1722.13,12.595
1722.38,15.4594
1722.89,22.5444
1723.14,24.3208
1723.24,24.4861
1723.5,23.3952
1724.22,15.9105
1724.46,14.3126
1724.81,12.9327
1725.3,12.1744
1726.46,11.5252
1731.05,10.5595
1745.79,8.41138
1749.51,7.21462
1751.17,6.36829
1752.32,5.46967
1753.1,4.55546
1753.84,3.50595
1753.95,3.44218
1754.06,3.48093
1754.17,3.68995
1754.27,4.10994
1754.34,4.63027
1754.43,5.53842
1754.51,6.86879
1754.59,8.55741
1754.67,10.6448
1754.76,13.9268
1754.85,18.4805
1754.95,24.6782
1755.05,32.8337
1755.17,45.202
1755.34,65.2422
1755.83,138.007
1756.03,158.152
1756.2,165.538
1756.24,165.684
1756.42,159.711
1756.64,138.691
1757.13,75.8006
1757.32,56.4268
1757.46,45.4153
1757.61,36.1684
1757.75,30.0646
1757.91,24.9915
1758.11,21.1908
1758.33,18.6125
1758.66,16.3343
1759.11,14.5687
1759.66,13.2625
1760.81,11.6198
1762.55,10.2137
1766.23,8.37529
1770.98,6.21118
1773.54,4.70565
1775.39,3.31879
1776.7,2.14151
1777.89,0.992072
1778.27,0.671431
1778.52,0.505063
1778.69,0.42124
1778.82,0.378806
1778.95,0.360126
1779.05,0.365289
1779.16,0.396705
1779.26,0.454053
1779.37,0.549078
1779.46,0.67297
1779.56,0.840643
1779.66,1.06167
1779.75,1.34819
1779.85,1.7158
1779.96,2.27447
1780.07,3.0144
1780.18,3.95486
1780.29,5.19128
1780.4,6.82146
1780.51,8.97639
1780.6,11.4707
1780.7,14.6683
1780.8,18.7569
1780.9,24.5513
1781.02,32.8214
1781.13,43.624
1781.25,57.5008
1781.38,77.1812
1781.52,104.748
1781.68,144.255
1781.87,203.113
1782.19,322.584
1782.62,485.081
1782.89,554.863
1783.14,577.907
1783.38,557.488
1783.62,498.4
