Batch-based tally statistics for PINSPEC
Tally type: Flux
Tally Domain: Geometry
Logarithmically spaced bins
# batches: 25	, # bins: 5000
Bin center, Mu, Variance, Std Dev, Rel Err
0.0220242401, 0.0029151516, 0.0000000001, 0.0000080549, 0.0027631018
0.0221157123, 0.0027086133, 0.0000000001, 0.0000073753, 0.0027229168
0.0222075645, 0.0025725279, 0.0000000000, 0.0000067763, 0.0026341180
0.0222997982, 0.0027298940, 0.0000000001, 0.0000073424, 0.0026896278
0.0223924149, 0.0029744090, 0.0000000001, 0.0000075896, 0.0025516451
0.0224854163, 0.0026435176, 0.0000000001, 0.0000090213, 0.0034126063
0.0225788039, 0.0026659038, 0.0000000001, 0.0000087560, 0.0032844244
0.0226725795, 0.0029717121, 0.0000000001, 0.0000076579, 0.0025769457
0.0227667444, 0.0028169901, 0.0000000001, 0.0000081409, 0.0028899114
0.0228613005, 0.0026993620, 0.0000000000, 0.0000051394, 0.0019039334
0.0229562493, 0.0028039996, 0.0000000001, 0.0000077510, 0.0027642544
0.0230515924, 0.0031069786, 0.0000000001, 0.0000098328, 0.0031647476
0.0231473316, 0.0027359195, 0.0000000000, 0.0000063821, 0.0023327146
0.0232434683, 0.0027852636, 0.0000000001, 0.0000081307, 0.0029191925
0.0233400043, 0.0030516941, 0.0000000001, 0.0000077603, 0.0025429482
0.0234369413, 0.0029516536, 0.0000000001, 0.0000071092, 0.0024085357
0.0235342809, 0.0028224816, 0.0000000001, 0.0000076192, 0.0026994562
0.0236320247, 0.0029182220, 0.0000000001, 0.0000077899, 0.0026693993
0.0237301745, 0.0032141646, 0.0000000001, 0.0000076158, 0.0023694633
0.0238287320, 0.0028310965, 0.0000000001, 0.0000075232, 0.0026573400
0.0239276988, 0.0029191640, 0.0000000001, 0.0000088472, 0.0030307414
0.0240270766, 0.0031086056, 0.0000000001, 0.0000083210, 0.0026767748
0.0241268671, 0.0030870493, 0.0000000000, 0.0000063056, 0.0020426138
0.0242270721, 0.0029274345, 0.0000000001, 0.0000071395, 0.0024388358
0.0243276933, 0.0030060887, 0.0000000001, 0.0000078736, 0.0026192261
0.0244287324, 0.0033355957, 0.0000000001, 0.0000089680, 0.0026885815
0.0245301912, 0.0029156795, 0.0000000000, 0.0000067465, 0.0023138552
0.0246320713, 0.0030068547, 0.0000000001, 0.0000090444, 0.0030079393
0.0247343745, 0.0032042550, 0.0000000001, 0.0000097699, 0.0030490369
0.0248371027, 0.0032483300, 0.0000000001, 0.0000074547, 0.0022949430
0.0249402575, 0.0029954402, 0.0000000001, 0.0000087099, 0.0029077357
0.0250438407, 0.0031024764, 0.0000000001, 0.0000085585, 0.0027586096
0.0251478541, 0.0034777431, 0.0000000001, 0.0000099459, 0.0028598599
0.0252522996, 0.0030499506, 0.0000000000, 0.0000066154, 0.0021690292
0.0253571788, 0.0030690204, 0.0000000000, 0.0000056212, 0.0018316092
0.0254624936, 0.0033113455, 0.0000000001, 0.0000071334, 0.0021542320
0.0255682458, 0.0034294678, 0.0000000001, 0.0000073535, 0.0021442216
0.0256744372, 0.0030744905, 0.0000000001, 0.0000091487, 0.0029756807
0.0257810697, 0.0031799985, 0.0000000001, 0.0000085811, 0.0026984500
0.0258881450, 0.0036201316, 0.0000000001, 0.0000088606, 0.0024475844
0.0259956651, 0.0031949045, 0.0000000001, 0.0000100177, 0.0031355117
0.0261036317, 0.0031451413, 0.0000000001, 0.0000073978, 0.0023521442
0.0262120467, 0.0033911300, 0.0000000001, 0.0000076747, 0.0022631618
0.0263209120, 0.0036155331, 0.0000000001, 0.0000093547, 0.0025873711
0.0264302294, 0.0031682878, 0.0000000001, 0.0000088627, 0.0027973287
0.0265400009, 0.0032492601, 0.0000000001, 0.0000078757, 0.0024238327
0.0266502282, 0.0037064437, 0.0000000001, 0.0000092531, 0.0024964907
0.0267609134, 0.0033604894, 0.0000000001, 0.0000081708, 0.0024314355
0.0268720583, 0.0032511687, 0.0000000001, 0.0000080987, 0.0024909986
0.0269836648, 0.0034799785, 0.0000000000, 0.0000051144, 0.0014696647
0.0270957348, 0.0037463286, 0.0000000000, 0.0000066787, 0.0017827293
0.0272082702, 0.0032813840, 0.0000000001, 0.0000081464, 0.0024826258
0.0273212731, 0.0033529239, 0.0000000001, 0.0000074250, 0.0022144723
0.0274347453, 0.0038039318, 0.0000000001, 0.0000097569, 0.0025649547
0.0275486888, 0.0035275228, 0.0000000001, 0.0000105707, 0.0029966424
0.0276631055, 0.0033614915, 0.0000000001, 0.0000077395, 0.0023023940
0.0277779974, 0.0035967714, 0.0000000001, 0.0000077362, 0.0021508605
0.0278933665, 0.0039065221, 0.0000000000, 0.0000064054, 0.0016396704
0.0280092147, 0.0033683758, 0.0000000001, 0.0000103546, 0.0030740540
0.0281255441, 0.0034625417, 0.0000000000, 0.0000058452, 0.0016881352
0.0282423566, 0.0038513584, 0.0000000001, 0.0000071846, 0.0018654813
0.0283596543, 0.0037059807, 0.0000000001, 0.0000085839, 0.0023162176
0.0284774392, 0.0034466363, 0.0000000001, 0.0000075919, 0.0022027086
0.0285957132, 0.0036979002, 0.0000000001, 0.0000090343, 0.0024430991
0.0287144785, 0.0039569553, 0.0000000001, 0.0000079107, 0.0019991908
0.0288337370, 0.0035788123, 0.0000000000, 0.0000066274, 0.0018518460
0.0289534908, 0.0035637797, 0.0000000001, 0.0000089057, 0.0024989532
0.0290737420, 0.0038877509, 0.0000000001, 0.0000104124, 0.0026782630
