Batch-based tally statistics for PINSPEC
Tally type: Flux
Tally Domain: Material
Logarithmically spaced bins
# batches: 25	, # bins: 5000
Bin center, Mu, Variance, Std Dev, Rel Err
0.0240270766, 0.0025993444, 0.0000000003, 0.0000175490, 0.0067513346
0.0241268671, 0.0025532860, 0.0000000003, 0.0000183878, 0.0072016305
0.0242270721, 0.0024736278, 0.0000000003, 0.0000159677, 0.0064551821
0.0243276933, 0.0025120936, 0.0000000002, 0.0000152250, 0.0060606908
0.0244287324, 0.0027816649, 0.0000000001, 0.0000118968, 0.0042768797
0.0245301912, 0.0024802608, 0.0000000002, 0.0000135847, 0.0054771250
0.0246320713, 0.0025178934, 0.0000000002, 0.0000124198, 0.0049326313
0.0247343745, 0.0026715126, 0.0000000001, 0.0000110577, 0.0041391336
0.0248371027, 0.0026977284, 0.0000000004, 0.0000192608, 0.0071396294
0.0249402575, 0.0025359779, 0.0000000002, 0.0000122603, 0.0048345393
0.0250438407, 0.0025707658, 0.0000000002, 0.0000140753, 0.0054751230
0.0251478541, 0.0029009343, 0.0000000003, 0.0000184109, 0.0063465483
0.0252522996, 0.0025940850, 0.0000000003, 0.0000165396, 0.0063759022
0.0253571788, 0.0025990671, 0.0000000002, 0.0000144039, 0.0055419500
0.0254624936, 0.0027898431, 0.0000000003, 0.0000163985, 0.0058779168
0.0255682458, 0.0028727713, 0.0000000003, 0.0000160820, 0.0055980668
0.0256744372, 0.0026158514, 0.0000000002, 0.0000126172, 0.0048233746
0.0257810697, 0.0026779255, 0.0000000003, 0.0000160249, 0.0059840615
0.0258881450, 0.0030362029, 0.0000000002, 0.0000138077, 0.0045477028
0.0259956651, 0.0026938838, 0.0000000003, 0.0000174310, 0.0064705796
0.0261036317, 0.0026545472, 0.0000000002, 0.0000129131, 0.0048645167
0.0262120467, 0.0028719844, 0.0000000003, 0.0000181956, 0.0063355543
0.0263209120, 0.0030405233, 0.0000000002, 0.0000146225, 0.0048092050
0.0264302294, 0.0026606221, 0.0000000002, 0.0000155952, 0.0058614846
0.0265400009, 0.0027558961, 0.0000000003, 0.0000177739, 0.0064493981
0.0266502282, 0.0031027962, 0.0000000003, 0.0000159854, 0.0051519387
0.0267609134, 0.0028129702, 0.0000000001, 0.0000109323, 0.0038863936
0.0268720583, 0.0027522149, 0.0000000002, 0.0000131250, 0.0047688769
0.0269836648, 0.0029499266, 0.0000000005, 0.0000215001, 0.0072883366
0.0270957348, 0.0031394044, 0.0000000004, 0.0000193612, 0.0061671467
0.0272082702, 0.0027990343, 0.0000000002, 0.0000135103, 0.0048267603
0.0273212731, 0.0028461453, 0.0000000003, 0.0000178323, 0.0062654114
0.0274347453, 0.0031828888, 0.0000000002, 0.0000138943, 0.0043653044
0.0275486888, 0.0029625288, 0.0000000002, 0.0000142897, 0.0048234829
0.0276631055, 0.0028426831, 0.0000000004, 0.0000189562, 0.0066684069
0.0277779974, 0.0030340381, 0.0000000002, 0.0000156089, 0.0051445998
0.0278933665, 0.0032678052, 0.0000000003, 0.0000168439, 0.0051544938
0.0280092147, 0.0028919752, 0.0000000002, 0.0000139072, 0.0048088922
0.0281255441, 0.0029343493, 0.0000000002, 0.0000153508, 0.0052314003
0.0282423566, 0.0032762878, 0.0000000003, 0.0000185086, 0.0056492670
0.0283596543, 0.0031152810, 0.0000000003, 0.0000174846, 0.0056125275
0.0284774392, 0.0029495920, 0.0000000003, 0.0000183625, 0.0062254462
0.0285957132, 0.0031301064, 0.0000000003, 0.0000183202, 0.0058529072
0.0287144785, 0.0033360080, 0.0000000003, 0.0000182172, 0.0054607814
0.0288337370, 0.0030586627, 0.0000000003, 0.0000166893, 0.0054564016
0.0289534908, 0.0030577255, 0.0000000003, 0.0000180814, 0.0059133660
0.0290737420, 0.0033134852, 0.0000000004, 0.0000195198, 0.0058910187
0.0291944927, 0.0033243822, 0.0000000002, 0.0000141210, 0.0042476997
0.0293157448, 0.0030467530, 0.0000000003, 0.0000185831, 0.0060993120
0.0294375005, 0.0032160741, 0.0000000003, 0.0000162863, 0.0050640412
0.0295597620, 0.0034275176, 0.0000000002, 0.0000152848, 0.0044594363
0.0296825312, 0.0032558115, 0.0000000005, 0.0000219847, 0.0067524344
0.0298058103, 0.0031330879, 0.0000000002, 0.0000155020, 0.0049478241
0.0299296014, 0.0033729708, 0.0000000003, 0.0000159617, 0.0047322504
0.0300539066, 0.0034951917, 0.0000000002, 0.0000136396, 0.0039023967
0.0301787281, 0.0032473414, 0.0000000002, 0.0000154426, 0.0047554637
0.0303040680, 0.0033080794, 0.0000000002, 0.0000125064, 0.0037805769
0.0304299285, 0.0034520266, 0.0000000002, 0.0000152530, 0.0044185773
0.0305563118, 0.0035175116, 0.0000000003, 0.0000158409, 0.0045034486
0.0306832199, 0.0032310716, 0.0000000003, 0.0000175437, 0.0054296824
0.0308106551, 0.0034569148, 0.0000000003, 0.0000183634, 0.0053120812
0.0309386196, 0.0035918749, 0.0000000002, 0.0000157093, 0.0043735519
0.0310671155, 0.0035049676, 0.0000000002, 0.0000154562, 0.0044097939
0.0311961452, 0.0033919816, 0.0000000002, 0.0000155980, 0.0045985010
0.0313257107, 0.0035162118, 0.0000000004, 0.0000198344, 0.0056408428
0.0314558143, 0.0037916229, 0.0000000003, 0.0000164809, 0.0043466721
0.0315864583, 0.0033432282, 0.0000000003, 0.0000181352, 0.0054244431
0.0317176449, 0.0035034939, 0.0000000004, 0.0000188244, 0.0053730329
0.0318493763, 0.0036553465, 0.0000000004, 0.0000207203, 0.0056684820
0.0319816549, 0.0037680102, 0.0000000004, 0.0000208381, 0.0055302657
0.0321144828, 0.0034630002, 0.0000000002, 0.0000154135, 0.0044509087
0.0322478624, 0.0035808693, 0.0000000001, 0.0000107438, 0.0030003321
0.0323817960, 0.0039158675, 0.0000000003, 0.0000172755, 0.0044116772
0.0325162858, 0.0036043873, 0.0000000005, 0.0000222959, 0.0061857610
0.0326513342, 0.0035528223, 0.0000000003, 0.0000163618, 0.0046052846
