94-Pu-239(n,elastic) ENDF/B-VII.1
1592.19,10.9556
1594.15,9.93195
1594.48,9.92997
1595.27,10.1709
1596.03,9.76959
1597.29,8.62036
1597.51,8.78012
1597.73,9.54041
1597.91,10.8632
1598.1,13.0615
1598.34,17.147
1598.74,24.4894
1598.96,26.8875
1599.08,27.2613
1599.27,26.5432
1599.5,23.8359
1599.97,17.0956
1600.24,14.3666
1600.51,12.6634
1600.88,11.4681
1601.62,10.3785
1602.39,9.86977
1602.61,9.84622
1603.33,9.95234
1604.41,9.48729
1604.7,9.77288
1604.93,10.5292
1605.15,11.8661
1605.72,16.331
1605.98,17.1926
1606.01,17.2027
1606.26,16.6401
1607.02,11.9865
1607.31,10.873
1607.71,10.1555
1608.85,9.3649
1610.37,7.27958
1610.85,6.61787
1610.96,6.58397
1611.13,6.80899
1611.26,7.32981
1611.39,8.31356
1611.52,9.92955
1611.64,12.3464
1611.78,15.8533
1611.93,21.2969
1612.13,30.1133
1612.51,48.6619
1612.73,55.9347
1612.91,58.4398
1612.94,58.5159
1613.17,56.3314
1613.46,48.145
1613.95,31.8164
1614.21,24.9219
1614.43,20.6989
1614.68,17.314
1614.93,15.0379
1615.17,13.6379
1615.41,13.1344
1615.61,13.5472
1615.78,14.6479
1615.98,16.899
1616.58,26.3363
1616.81,28.1778
1616.88,28.281
1617.11,27.2378
1617.45,22.9882
1617.79,18.267
1618.08,15.5147
1618.37,13.8659
1618.8,12.6845
1619.4,12.2449
1619.9,12.5946
1620.21,13.4339
1620.98,17.1038
1621.2,17.4411
1621.5,16.9487
1622.3,13.7932
1622.75,12.7338
1623.19,12.3962
1623.49,12.975
1623.79,14.4857
1624.34,18.0364
1624.59,18.6431
1624.83,18.2678
1625.63,14.6545
1626.06,13.9523
1627.22,13.386
1629.74,11.901
1630.29,11.7964
1632.24,12.1365
1633.87,11.8147
1634.49,11.9148
1635.61,11.2585
1635.92,11.5547
1636.14,12.2875
1636.46,14.2836
1636.95,18.0395
1637.23,18.8863
1637.27,18.8909
1637.59,18.0151
1638.27,14.5638
1638.73,13.3296
1639.59,12.5602
1642.73,11.4349
1645.45,10.592
1646.37,11.1234
1647.24,11.5021
1649.22,10.563
1649.77,10.8074
1650.57,11.7137
1650.65,11.7315
1652.11,10.8228
1652.26,10.8165
1652.66,10.8355
1655.77,9.79435
1656.84,9.06615
1657.15,9.03209
1657.76,9.44564
1657.98,9.9451
1658.2,10.9384
1658.42,12.7783
1658.68,16.0932
1659.12,22.3732
1659.35,24.2263
1659.46,24.4541
1659.63,23.9161
1659.91,21.3579
1660.38,16.0134
1660.67,13.8171
1660.99,12.4576
1661.5,11.3536
1662.69,9.72824
1662.95,9.59691
1663.23,9.86829
1663.47,10.7356
1663.69,12.3721
1664.0,15.7737
1664.38,20.1462
1664.62,21.4865
1664.71,21.591
1664.9,21.0357
1665.24,18.2944
1665.64,14.7837
1665.91,13.068
1666.31,11.6711
1667.06,10.4634
1668.08,9.61309
1668.36,9.56166
1668.96,9.92664
1670.0,11.3725
1670.3,11.4799
1670.91,11.0528
1671.63,10.0121
1671.68,9.99654
1671.85,10.1601
1672.0,10.72
1672.15,11.866
1672.3,13.7876
1672.46,16.7793
1672.65,21.5808
1673.13,36.66
1673.35,41.1348
1673.52,42.1841
1673.67,41.1791
1673.92,36.5133
1674.42,23.8758
1674.66,19.6467
1674.86,17.1443
1675.14,15.1373
1675.51,13.86
1676.32,12.757
1678.33,11.1231
1678.88,10.8511
1679.59,11.3713
1680.08,11.6797
1680.64,11.2273
1682.59,8.65221
1682.77,8.58547
1683.02,8.88105
1683.19,9.55959
1683.35,10.7909
1683.52,12.8703
1683.68,15.8125
1683.9,21.1951
1684.33,33.2194
1684.55,37.0694
1684.72,37.9735
1684.9,36.9379
1685.14,32.9085
1685.6,23.1248
1685.87,18.8919
1686.08,16.672
1686.33,15.0702
1686.75,13.717
1687.43,12.7433
1689.2,11.5477
1691.2,10.8625
1692.11,10.2374
1692.37,10.4787
1692.6,11.2362
1692.85,12.8413
1693.52,19.281
1693.78,20.4074
1693.82,20.4361
1694.1,19.6191
1694.78,14.7294
1695.11,13.1404
1695.44,12.2676
1696.1,11.4661
1698.42,10.0214
1699.48,9.44668
1700.14,8.71644
1700.4,8.56236
1700.6,8.74838
1700.8,9.47657
1700.95,10.5676
1701.13,12.6006
1701.32,15.7879
1701.86,27.2309
1702.08,30.0267
1702.21,30.4948
1702.42,29.4069
1702.68,25.5614
1703.04,19.5448
1703.2,17.4869
1703.38,16.2379
1703.56,15.8759
1703.95,16.8101
1704.27,17.4004
1704.6,16.6474
1705.09,14.576
1705.27,14.3358
1705.45,14.6558
1705.76,16.3492
1706.21,19.2441
1706.44,19.7555
1706.76,18.8626
1707.55,14.0709
1708.0,12.4724
1708.65,11.3247
1708.81,11.2269
1709.1,11.5836
1709.28,12.4655
1709.47,14.207
1709.67,17.0472
1710.02,24.052
1710.32,29.4549
1710.54,31.4253
1710.61,31.5806
1710.78,31.0161
1711.04,27.9843
1711.55,20.3118
1711.8,17.5965
1712.06,15.8394
1712.4,14.5242
1712.96,13.4751
1713.86,12.9117
1715.13,12.4739
1717.2,11.5108
1718.4,11.1097
1719.18,11.6181
1719.63,11.875
1722.11,10.4808
1722.56,10.9277
1723.26,12.1249
1723.38,12.1736
1723.83,11.8061
1724.83,10.5421
1725.37,10.1591
1725.71,10.4784
1726.0,11.5396
1726.34,13.8308
1726.74,16.5148
1727.01,17.2029
1727.3,16.6258
1728.01,13.5517
1728.46,12.5685
1729.3,11.9214
1730.26,11.5981
1730.77,12.0758
1731.42,13.0813
1731.55,13.1136
1734.63,9.98927
1734.77,9.93141
1735.13,10.2386
1735.36,10.978
1735.76,13.1203
1736.2,15.5719
1736.5,16.1462
1736.72,15.8286
1737.62,12.3655
1738.09,11.2387
1738.56,10.7715
1738.87,11.1967
1739.16,12.5086
1739.52,15.4083
1739.91,18.3292
1740.16,19.0859
1740.44,18.5146
1741.14,14.4714
1741.58,12.8756
1742.2,11.9797
1745.4,9.85314
1746.0,9.39557
1746.25,9.6242
1746.42,10.1628
1746.63,11.4971
1746.84,13.7372
1747.11,17.8294
1747.48,23.5583
1747.72,25.6917
1747.84,25.9656
1748.06,25.1966
1748.38,21.956
1748.81,17.1479
1749.13,14.7744
1749.53,13.2698
1750.17,12.2825
1753.09,10.5095
1753.17,10.5046
1753.61,10.9095
1754.51,13.3807
1754.71,13.5216
1755.12,12.9837
1755.76,11.4725
1756.26,10.7794
1756.46,10.7367
1756.79,11.0487
1757.61,12.8171
1757.8,12.9321
1758.17,12.6318
1759.08,11.2079
1762.31,9.2584
1762.43,9.23968
1762.84,9.45542
1763.13,10.0509
1763.47,11.4053
1763.78,13.5255
1764.47,19.7041
1764.73,20.8611
1764.8,20.9132
1765.03,20.363
1765.45,17.4017
1765.83,14.6332
1766.13,13.1942
1766.43,12.3305
1767.09,11.4239
1769.66,10.0791
1769.77,10.0714
1770.51,10.1821
1771.51,9.74175
1771.75,9.93239
1772.04,10.8213
1772.3,12.315
1772.87,16.5285
1773.15,17.4155
1773.2,17.4298
1773.39,17.0946
1773.86,14.6123
1774.26,12.5761
1774.49,11.7786
1774.92,10.9339
1775.83,10.4364
1777.62,9.37962
1778.2,9.79929
1778.81,10.3893
1778.9,10.3977
1780.14,9.6063
1780.58,9.97108
1781.42,11.8093
1781.7,11.9886
1782.25,11.4256
1783.1,10.2961
1785.15,9.16159
1786.49,8.44362
1786.81,8.62385
1787.04,9.17125
1787.3,10.4644
1787.63,13.0805
1788.04,16.583
1788.3,17.615
1788.36,17.6656
1788.64,16.9627
1789.33,12.4381
1789.68,11.0025
1790.11,10.2586
1791.66,8.85494
1793.96,6.36833
1794.27,6.22379
1794.5,6.41475
1794.64,6.84109
1794.76,7.56582
1794.88,8.70633
1795.0,10.444
1795.12,13.0823
1795.24,16.7341
1795.38,22.072
1795.54,30.3059
1795.8,46.5673
1796.11,66.5894
1796.32,75.8127
1796.52,78.5086
1796.73,75.0119
1796.94,65.9105
1797.44,39.0767
1797.63,30.8895
1797.83,24.6452
1798.02,20.3232
1798.2,17.7208
1798.42,15.4911
1798.69,13.7111
1799.03,12.3984
1799.34,11.9245
1799.58,12.3329
1799.84,13.7815
1800.18,17.0171
1800.55,20.4084
1800.79,21.3067
1800.81,21.3094
1801.07,20.4399
1801.48,16.6901
1801.75,14.4129
1801.91,13.6279
1802.0,13.5187
1802.18,14.026
1802.35,15.6403
1802.54,18.6803
1802.86,25.7537
1803.17,32.2244
1803.39,34.5469
1803.47,34.7589
1803.66,33.8492
1803.91,30.0109
1804.45,19.5789
1804.71,15.8358
1804.96,13.4729
1805.25,11.739
1805.77,9.78406
1806.12,8.90443
1806.3,8.72625
1806.47,8.91899
1806.65,9.76254
1806.81,11.18
1806.96,13.41
1807.13,16.913
1807.35,22.9234
1807.75,35.0019
1807.99,39.5412
1808.22,40.8278
1808.49,39.0878
1808.88,35.402
1809.1,34.7673
1809.64,35.8922
1809.93,34.6067
1810.35,29.4368
1810.82,23.3002
1811.14,20.43
1811.52,18.3134
1811.99,16.8452
1812.99,15.1947
1814.79,13.1273
1815.08,13.2462
1815.59,14.4137
1816.12,15.6598
1816.29,15.7378
1816.91,14.8318
1817.7,13.4276
1818.94,12.4577
1820.59,11.9484
1823.34,10.1675
1824.24,9.52314
1824.34,9.51111
1824.74,9.81263
1825.17,10.8815
1825.96,13.5304
1827.07,15.5958
1827.2,15.686
1827.63,15.3338
1828.73,12.8048
1830.42,10.3983
1830.66,10.29
1830.9,10.6123
1831.08,11.3354
1831.26,12.613
1831.49,15.083
1832.04,22.532
1832.28,24.3115
1832.38,24.5126
1832.58,23.8844
1832.85,21.2174
1833.27,16.0147
1833.49,14.0978
1833.63,13.4379
1833.7,13.339
1833.85,13.676
1834.01,14.9882
1834.17,17.3759
1834.35,21.3254
1834.93,37.8098
1835.16,41.8312
1835.3,42.5941
1835.51,41.2846
1835.81,35.8073
1836.29,25.451
1836.55,21.4651
1836.81,18.7949
1837.17,16.7387
1837.57,15.4887
1838.5,14.0027
1839.84,12.7956
1840.03,12.7768
1840.95,13.1351
1841.77,12.6214
1843.23,11.3242
1843.33,11.3065
1844.06,11.7773
1844.42,11.9992
1845.15,11.6715
1845.46,12.0444
1845.74,13.1938
1846.43,17.695
1846.71,18.3412
1847.03,17.6284
1847.78,13.8257
1848.24,12.4478
1848.7,11.9216
1848.88,11.889
1849.53,12.0238
1850.21,11.5594
1850.63,11.214
1850.89,11.3254
1851.23,12.0912
1852.0,14.7063
1853.01,16.5921
1853.45,17.2007
1853.69,16.941
1854.62,14.1238
1855.24,13.275
1856.71,12.906
1857.17,13.2183
1857.68,14.5648
1858.28,16.3541
1858.57,16.5484
1859.33,15.3261
1860.15,14.1567
1861.86,13.0459
1862.21,13.0126
1862.64,13.0232
1865.03,12.3072
1865.16,12.3074
1867.1,11.7327
1868.46,11.4132
1869.27,11.4473
1870.45,11.1995
1871.45,10.5895
1872.76,9.27378
1872.82,9.26992
1873.15,9.64541
1873.45,10.7888
1873.82,13.1352
1874.32,16.5869
1874.63,17.6319
1874.72,17.7066
1875.09,17.0642
1875.91,13.8797
1876.5,12.6949
1877.18,12.2278
1877.57,12.5589
1878.02,13.968
1878.54,15.873
1878.77,16.173
1879.17,15.6262
1880.02,13.3931
1880.58,12.7179
1881.93,12.383
1883.79,12.0243
1885.55,11.3205
1886.87,12.0997
1890.08,11.1593
1891.1,10.7186
1891.7,10.382
1892.21,10.7128
1893.07,12.3792
1893.26,12.4768
1893.71,12.0506
1894.87,10.0639
1895.78,8.8965
1895.99,8.81398
1896.32,9.03362
1896.64,9.82794
1896.91,11.1482
1897.14,13.1209
1897.38,16.0983
1897.7,21.6631
1898.08,28.376
1898.32,30.6993
1898.43,30.991
1898.66,30.0787
1899.02,25.6127
1899.44,19.7317
1899.7,17.1417
1899.97,15.4058
1900.39,13.9655
1901.02,12.9029
1903.54,11.1445
1903.92,11.4882
1904.85,13.6333
1905.05,13.7595
1905.62,13.1754
1906.53,11.8631
1907.07,11.6236
1907.99,11.868
1909.03,11.1851
1910.43,10.1338
1910.45,10.1331
1910.77,10.4325
1910.99,11.2424
1911.18,12.5484
1911.36,14.5799
1911.61,18.5788
1912.1,27.2549
1912.34,29.7779
1912.47,30.1668
1912.71,29.0931
1913.06,24.674
1913.48,18.9412
1913.78,16.1864
1914.11,14.4735
1914.56,13.3897
1915.75,12.3179
1918.03,11.1388
1918.55,11.4696
1919.37,12.6025
1919.5,12.6379
1920.01,12.2283
1920.62,11.5567
1920.76,11.5239
1921.95,12.2717
1922.77,11.7022
1923.46,11.133
1923.64,11.1068
1924.2,11.5983
1924.9,12.5857
1925.05,12.6339
1925.73,12.0765
1927.08,10.8334
1927.83,10.2845
1928.19,10.2058
1928.51,10.5457
1928.91,11.7872
1929.51,14.0829
1929.77,14.4321
1930.15,13.9315
1931.06,11.4043
1931.54,10.8557
1931.92,11.063
1932.9,12.7146
1933.96,13.0646
1934.51,12.7804
1935.77,11.2978
1937.11,10.3944
1937.48,10.5706
1937.8,11.3598
1938.12,12.9024
1938.72,16.5022
1939.02,17.2047
1939.31,16.7389
1940.13,12.9967
1940.45,12.1362
1940.76,11.833
1941.81,12.4337
1943.99,10.8858
1946.68,9.57481
1947.72,8.74035
1948.03,9.02147
1948.21,9.64938
1948.42,11.0478
1948.64,13.2841
1948.98,18.2297
1949.32,22.8888
1949.55,24.5909
1949.65,24.7753
1949.86,24.0535
1950.15,21.2407
1950.63,15.5583
1950.9,13.5218
1951.11,12.6933
1951.35,12.435
1951.93,12.8002
1952.45,12.2116
1952.68,11.9933
1952.9,12.3686
1953.07,13.4632
1953.25,15.5426
1953.41,18.3943
1953.62,23.464
1954.09,36.4705
1954.33,40.584
1954.49,41.4234
1954.72,39.8859
1955.03,33.9789
1955.46,24.2476
1955.72,19.8866
1955.99,17.0582
1956.28,15.2336
1956.57,14.2341
1957.16,13.2179
1959.23,11.2429
1959.39,11.2229
1959.82,11.7389
1960.68,14.293
1960.95,14.5332
1961.47,13.7885
1962.29,12.138
1963.93,10.8922
1964.01,10.8711
1964.52,11.2532
1966.06,14.6748
1966.68,16.4189
1966.83,16.5304
1967.13,16.1796
1968.12,13.0916
1968.95,11.8712
1970.2,10.6996
1970.47,10.6431
1971.24,10.977
1971.56,11.5861
1971.81,12.6274
1972.14,15.0224
1972.69,19.8774
1972.98,21.0896
1973.02,21.1261
1973.32,20.5473
1974.15,15.8985
1974.71,13.8852
1975.38,12.6223
1975.95,12.2644
1976.95,12.6365
1978.71,12.0191
1981.0,11.22
1981.07,11.2191
1981.44,11.2257
1982.55,10.9025
1983.9,10.2624
1984.52,10.596
1985.46,11.6355
1985.55,11.6644
1986.52,11.3307
1987.11,11.7639
1987.77,12.4331
1987.86,12.444
1988.57,11.8975
1989.78,10.814
1990.51,10.5795
1991.29,10.7041
1993.5,10.1438
1993.9,9.99528
1994.27,10.2015
1995.22,11.9273
1995.89,12.4628
1996.17,13.4717
1996.53,15.9655
1996.96,18.9677
1997.22,19.6371
1997.49,19.0037
1998.0,15.6749
1998.36,13.4512
1998.66,12.284
1999.04,11.7021
1999.09,11.6935
1999.47,12.1106
2000.34,14.5128
2000.56,14.6791
2000.98,14.1422
2001.78,12.325
2002.44,11.6148
2004.45,10.9935
2006.25,10.0458
2006.35,10.0446
2007.65,10.5945
2008.08,11.4148
2008.58,13.4247
2009.04,15.2014
2009.3,15.4929
2009.58,15.1071
2010.4,12.5051
2010.97,11.4884
2012.16,10.8265
2012.31,10.8127
2013.42,11.1344
2014.35,10.6521
2015.64,9.91061
2016.79,9.41981
2017.59,8.90668
2017.95,9.14542
2018.21,9.77665
2018.49,11.0529
2019.23,15.5756
2019.51,16.3811
2019.61,16.4186
2019.95,15.7347
2020.63,13.2099
2020.91,12.8433
2021.19,13.0983
2021.99,15.0966
2022.17,15.2127
2022.69,14.5045
2023.5,12.8411
2024.5,11.8256
2025.83,11.3652
2027.3,11.08
2028.31,11.5725
2028.9,11.8003
2032.1,10.6421
2032.29,10.6352
2032.98,10.6687
2035.02,10.0434
2035.95,10.1983
2038.23,9.55881
2038.67,9.82846
2039.64,11.6132
2040.05,11.8506
2041.08,11.3829
2041.69,11.0223
2042.03,11.3975
2042.33,12.3227
2043.0,15.2039
2043.32,15.6168
2043.62,15.1484
2044.48,12.4621
2045.09,11.4851
2045.97,11.0673
2046.76,11.1442
2050.64,10.1319
2051.79,10.2293
2052.91,9.88711
2053.8,9.51187
2054.28,9.91662
2054.73,11.0287
2055.41,13.1303
2055.72,13.4106
2056.16,12.8226
2057.0,11.1703
2058.12,10.1743
2058.46,10.0622
2059.2,10.4659
2059.83,10.8307
2061.87,9.76831
2064.47,8.3286
2064.75,8.50428
2064.96,9.03425
2065.16,10.0751
2065.37,11.8842
2065.59,14.8499
2066.17,24.0195
2066.42,26.3887
2066.56,26.7463
2066.78,25.8907
2067.11,22.39
2067.49,17.6097
2067.77,15.2661
2068.07,13.9838
2069.53,11.9653
2071.29,9.88407
2071.51,9.7503
2071.85,10.0362
2072.06,10.7287
2072.33,12.2257
2073.0,17.3722
2073.28,18.3676
2073.35,18.4071
2073.61,17.8742
2074.39,13.5866
2074.79,12.202
2075.35,11.417
2076.9,10.1263
2077.19,10.2869
2077.55,11.225
2078.38,15.2493
2078.67,15.7362
2078.98,15.2283
2079.82,12.0436
2080.24,11.0844
2080.91,10.4852
2082.24,9.86303
2083.19,9.04087
2083.59,8.8502
2084.11,9.10327
2084.73,10.1398
2085.15,11.4335
2085.93,14.9976
2086.19,15.4007
2086.42,15.0947
2086.98,13.0989
2087.16,12.9015
2087.33,13.2451
2087.51,14.3432
2087.72,16.6041
2088.35,25.8304
2088.59,27.714
2088.71,27.9122
2088.96,26.8483
2089.29,23.1229
2089.75,17.459
2090.06,14.8012
2090.35,13.353
2090.8,12.2219
2092.68,10.4612
2093.86,9.84046
2094.2,10.1195
2094.5,10.9454
2094.97,13.3397
2095.38,15.218
2095.59,15.567
2095.87,15.2076
2096.68,11.8325
2096.99,11.2038
2097.05,11.1936
2097.3,11.5986
2097.59,12.996
2098.27,17.9846
2098.56,18.8516
2098.59,18.8607
2098.82,18.4437
2099.21,16.2876
2099.72,13.1547
2100.12,11.6178
2100.51,10.8799
2100.64,10.8057
2100.95,11.0196
2101.22,11.7069
2101.96,14.3877
2102.23,14.6973
2102.63,14.1052
2103.48,11.8893
2104.1,11.0877
2105.85,10.1943
2106.94,9.38467
2107.02,9.37377
2107.39,9.62754
2107.76,10.5318
2108.43,12.7067
2108.69,12.9755
2109.06,12.4216
2109.85,9.97875
2110.19,9.57911
2110.46,9.90913
2110.68,10.7179
2111.05,12.9752
2111.55,16.0947
2112.22,18.3882
2112.51,20.0185
2113.12,24.3991
2113.31,24.878
2113.55,24.2758
2113.87,21.6977
2114.43,16.2396
2114.75,14.0858
2115.06,12.8234
2115.54,11.7368
2116.79,10.3282
2117.87,9.73826
2118.74,9.23523
2119.48,8.49011
2119.72,8.71153
2119.92,9.46574
2120.08,10.6511
2120.24,12.515
2120.41,15.3291
2120.63,20.278
2121.16,34.6965
2121.4,38.776
2121.59,39.7254
2121.78,38.5076
2122.02,34.5469
2122.59,21.7711
2122.82,17.9597
2123.03,15.5166
2123.27,13.8578
2123.5,13.0686
2123.8,12.8448
2124.27,13.0059
2124.72,12.6226
2125.25,11.9485
2125.47,12.2456
2125.7,13.2586
2125.92,15.0811
2126.59,22.3434
2126.86,23.7724
2126.95,23.8309
2127.16,23.1935
2127.51,20.4429
2128.05,15.5904
2128.35,13.7199
2128.76,12.1979
2129.18,11.396
2129.33,11.2995
2129.6,11.5494
2129.83,12.3228
2130.14,14.2887
2130.78,19.7705
2131.06,20.8907
2131.11,20.9386
2131.43,20.1622
2132.19,15.8363
2132.68,14.3062
2133.99,12.2289
2136.05,10.7008
2136.59,10.4959
2137.11,10.8933
2138.0,12.3357
2138.22,12.4055
2142.04,10.1078
2143.0,9.86823
2143.59,9.88784
2145.73,9.34307
2146.49,9.75485
2147.22,10.3222
2147.36,10.3447
2147.96,10.246
2148.37,10.4768
2148.86,11.5814
2149.41,12.9379
2149.61,13.0484
2149.93,12.6364
2150.68,10.4575
2151.07,9.95856
2151.1,9.95408
2151.47,10.2931
2151.9,11.4739
2152.21,12.9315
2152.5,15.055
2152.89,19.3791
2153.31,23.8757
2153.56,25.2163
2153.63,25.3031
2153.81,24.9361
2154.19,22.1825
2154.73,16.9181
2155.06,14.6684
2155.47,12.9529
2155.89,12.1348
2156.02,12.0789
2156.34,12.3974
2156.91,14.2328
2157.33,15.3706
2157.44,15.4519
2157.79,15.031
2158.59,12.6873
2159.09,12.1362
2159.17,12.1282
2159.8,12.6042
2160.74,14.2547
2160.89,14.3039
2161.36,13.7731
2162.49,11.4642
2163.23,10.636
2163.39,10.6162
2163.7,10.9768
2164.0,11.9813
2164.81,16.369
2165.08,16.9499
2165.42,16.399
2166.29,12.6324
2166.82,11.3641
2167.55,10.5466
2167.63,10.535
2167.97,10.9284
2168.23,11.9997
2168.49,13.8644
2169.13,19.5737
2169.4,20.7638
2169.48,20.8284
2169.76,20.0679
2170.5,15.1984
2170.78,14.29
2170.95,14.2012
2171.5,15.2644
2171.89,15.8085
2172.19,15.5091
2173.27,12.4686
2174.0,11.5457
2174.84,11.1807
2175.29,11.5256
2176.29,13.9805
2176.44,14.0802
2176.81,13.6837
2177.39,12.444
2177.58,12.3583
2177.86,12.8562
2178.13,14.0728
2178.75,17.4986
2179.06,18.0735
2179.42,17.3261
2180.23,14.1161
2180.76,13.0372
2182.03,11.8488
2183.5,11.0458
2183.68,11.0332
2185.01,11.5616
2189.17,9.87525
2190.05,10.0106
2190.76,9.73092
2191.85,8.91444
2191.97,8.90239
2192.49,9.23926
2192.92,10.1593
2193.44,12.1323
2193.98,14.2228
2194.35,14.6665
2194.98,13.7301
2195.63,13.0885
2196.4,12.5444
2197.54,10.7792
2197.9,10.6093
2198.26,10.8932
2199.14,12.5044
2199.3,12.5637
2199.72,12.079
2200.75,9.59095
2201.27,8.8947
2201.37,8.86297
2201.66,9.16174
2201.87,10.0262
2202.02,11.144
2202.18,13.0494
2202.36,15.954
2202.58,20.869
2203.14,35.7456
2203.39,39.8352
2203.55,40.7566
2203.73,40.0092
2203.97,36.5432
2204.62,22.9301
2204.85,19.3513
2205.06,17.2224
2205.29,15.7447
2205.6,15.0363
2205.71,15.0076
2206.45,15.6184
2206.97,15.0011
2207.96,12.6523
2208.76,11.662
2209.9,11.1101
2210.75,10.7662
2211.65,10.0785
2211.95,10.335
2212.21,11.208
2212.45,12.6699
2212.8,15.9846
2213.23,20.2008
2213.51,21.5203
2213.58,21.5927
2213.84,20.9929
2214.64,15.4507
2214.97,14.2326
2215.5,13.7257
2216.03,13.3669
2217.26,11.665
2219.58,10.85
2220.78,11.7903
2221.25,11.5088
2222.05,10.5885
2222.13,10.5798
2222.49,11.0141
2222.79,12.1084
2223.55,16.3028
2223.85,16.9483
2224.06,16.7369
2224.57,14.7421
2225.13,12.4739
2225.61,11.4148
2226.46,10.7371
2226.86,10.6291
2227.29,10.9347
2227.59,11.7225
2227.91,13.3196
2228.5,16.6401
2228.82,17.3097
2228.85,17.31
2229.19,16.6053
2229.94,13.4548
2230.49,12.0932
2231.29,11.2305
2232.89,10.6441
2233.09,10.6232
2234.01,11.0394
2234.56,11.2918
2235.36,10.8561
2237.08,9.6754
2237.33,9.6244
2237.78,9.86909
2238.21,10.7248
2238.87,12.3495
2239.14,12.5279
2239.47,12.1755
2240.23,10.5839
2240.38,10.4723
2240.68,10.7191
2241.02,11.853
2241.74,15.5325
2242.06,16.1081
2242.35,15.6372
2243.18,12.5528
2243.65,11.62
2244.29,11.2986
2245.91,11.5953
2247.19,11.15
2248.75,10.3885
2250.05,10.1064
2250.56,10.3799
2251.58,12.4667
2251.85,12.6314
2252.36,12.5505
2253.04,13.1341
2253.54,13.4995
2254.1,12.8987
2255.02,11.5403
2257.72,9.66934
2258.32,9.45142
2258.69,9.67093
2258.97,10.2738
2259.48,12.2767
2259.91,13.7869
2260.12,14.01
2260.41,13.6366
2261.06,11.7203
2261.15,11.6214
2261.39,11.8804
2261.57,12.689
2261.79,14.4823
2262.13,18.7359
2262.53,23.5799
2262.79,25.2436
2262.89,25.3673
2263.12,24.5957
2263.47,21.4238
2263.96,16.277
2264.19,14.5786
2264.5,13.0939
2264.95,12.2384
2265.99,11.3228
2266.99,10.1629
2267.33,10.0487
2268.41,10.6195
2268.75,11.2227
2269.02,12.298
2269.38,14.7577
2269.92,18.8555
2270.22,19.9212
2270.26,19.95
2270.49,19.6031
2270.98,17.0874
2271.47,14.4202
2271.84,13.1246
2272.38,12.1429
2273.66,11.0928
2274.15,10.9796
2275.09,11.138
2277.94,10.1357
2278.71,10.5103
2279.43,10.9811
2280.18,10.6338
2281.25,9.88821
2281.5,9.84447
2282.83,10.325
2286.31,8.79219
2287.36,8.2584
2287.66,8.43744
2287.92,9.02387
2288.19,10.1615
2288.51,12.34
2289.03,16.2668
2289.33,17.3819
2289.41,17.4436
2289.69,16.8933
2290.19,14.0996
2290.61,11.8188
2290.93,10.6058
2291.28,9.79039
2291.9,9.08764
2293.24,8.54027
2294.14,7.54929
2294.83,6.62194
2295.07,6.44974
2295.27,6.56677
2295.43,6.99262
2295.59,7.90169
2295.72,9.19236
2295.85,11.1283
2295.97,13.7473
2296.11,17.4365
2296.27,23.3662
2296.45,32.1696
2297.04,64.8431
2297.27,73.5513
2297.48,76.6206
2297.67,74.7508
2297.92,66.6458
2298.54,37.9072
2298.75,29.8936
2298.97,23.9735
2299.14,20.6564
2299.37,17.6122
2299.65,15.2848
2300.05,13.4459
2300.77,11.6551
2302.08,9.19954
2302.44,8.85671
2302.69,9.11547
2302.88,9.74123
2303.14,11.3026
2303.46,14.3546
2303.93,19.0405
2304.23,20.7109
2304.37,20.9282
2304.65,20.45
2305.31,17.9209
2305.95,17.2113
2306.46,16.4788
2307.64,13.1735
2308.95,11.0842
2309.72,10.1836
2309.88,10.1478
2310.23,10.5288
2310.53,11.5122
2311.29,15.0747
2311.64,15.7212
2311.67,15.7256
2312.01,15.2994
2312.91,12.705
2313.56,11.5652
2315.4,9.59274
2315.73,9.44615
2316.17,9.76347
2316.86,11.382
2317.99,14.151
2318.72,16.2077
2318.98,16.4106
2319.32,16.0294
2320.44,13.0091
2321.26,11.9955
2322.42,11.3249
2322.87,11.5347
2323.84,12.9847
2323.98,13.0129
2324.62,12.3035
2325.25,11.7592
2325.3,11.7565
2325.86,11.8456
2326.53,11.4376
2329.1,9.11243
2329.27,9.08318
2329.53,9.3248
2329.72,9.88088
2329.95,11.0482
2330.21,13.1291
2330.84,19.4628
2331.1,20.948
2331.23,21.1224
2331.46,20.5775
2331.82,18.0741
2332.34,13.8161
2332.65,12.0468
2332.97,10.9362
2333.28,10.28
2333.66,9.96062
2333.87,10.1118
2334.09,10.6893
2334.3,11.8056
2334.51,13.5989
2334.77,16.7711
2335.3,24.1669
2335.57,26.315
2335.73,26.6647
2335.95,25.9412
2336.28,22.8392
2336.79,17.1223
2337.0,15.5224
2337.26,14.6285
2337.31,14.5989
2337.51,14.8912
2337.84,16.6157
2338.39,20.1792
2338.65,20.8013
2338.92,20.3215
2339.41,17.4072
2339.9,14.3998
2340.36,12.6429
2341.06,11.3873
2342.61,9.75679
2342.91,9.64982
2343.21,9.91799
2343.43,10.5963
2343.61,11.6752
2343.81,13.6909
2344.05,16.9491
2344.66,27.6959
2344.92,30.5483
2345.07,31.048
2345.27,30.388
2345.59,26.8575
2346.01,20.988
2346.23,19.0031
2346.45,18.2649
2346.67,18.8014
2347.05,21.6861
2347.45,24.62
2347.64,25.091
