Batch-based tally statistics for PINSPEC
Tally type: Flux
Tally Domain: Isotope
Logarithmically spaced bins
# batches: 10	, # bins: 2000
Bin center, Mu, Variance, Std Dev, Rel Err
0.1340466079, 0.5923200151, 0.0000731426, 0.0085523432, 0.0144387206
0.1354427704, 0.5880116649, 0.0001350043, 0.0116191347, 0.0197600412
0.1368534746, 0.5670102372, 0.0000286005, 0.0053479452, 0.0094318319
0.1382788721, 0.5559761725, 0.0002005745, 0.0141624319, 0.0254730914
0.1397191157, 0.5428853684, 0.0000817678, 0.0090425533, 0.0166564689
0.1411743603, 0.5362759151, 0.0000966602, 0.0098315894, 0.0183330804
0.1426447619, 0.5134732472, 0.0000995747, 0.0099787135, 0.0194337554
0.1441304785, 0.5089715113, 0.0000894869, 0.0094597535, 0.0185860177
0.1456316696, 0.5078816393, 0.0001300738, 0.0114049914, 0.0224560025
0.1471484963, 0.4579982283, 0.0001247921, 0.0111710399, 0.0243910111
0.1486811215, 0.4841888653, 0.0000437646, 0.0066154818, 0.0136630192
0.1502297098, 0.4796330554, 0.0000317763, 0.0056370438, 0.0117528259
0.1517944274, 0.4128444853, 0.0001645812, 0.0128289190, 0.0310744589
0.1533754424, 0.4521043592, 0.0000577087, 0.0075966264, 0.0168028161
0.1549729244, 0.4337942754, 0.0001847204, 0.0135911892, 0.0313309556
0.1565870450, 0.3867116285, 0.0000782845, 0.0088478501, 0.0228797105
0.1582179774, 0.4202306119, 0.0001828089, 0.0135206827, 0.0321744355
0.1598658968, 0.3688795156, 0.0000808376, 0.0089909743, 0.0243737425
0.1615309802, 0.3817375309, 0.0000559582, 0.0074805236, 0.0195959868
0.1632134062, 0.3727324140, 0.0000824000, 0.0090774459, 0.0243537871
0.1649133555, 0.3469025520, 0.0001588693, 0.0126043380, 0.0363339443
0.1666310106, 0.3623386042, 0.0001282654, 0.0113254311, 0.0312564849
0.1683665560, 0.3185702759, 0.0000441356, 0.0066434642, 0.0208539991
0.1701201780, 0.3251163503, 0.0001708972, 0.0130727657, 0.0402094993
0.1718920648, 0.3234733249, 0.0000648405, 0.0080523609, 0.0248934310
0.1736824067, 0.2973486770, 0.0001333593, 0.0115481315, 0.0388370031
0.1754913959, 0.3072941678, 0.0000802959, 0.0089607988, 0.0291603284
0.1773192266, 0.2668720464, 0.0000375882, 0.0061309244, 0.0229732729
0.1791660951, 0.2897656959, 0.0001150723, 0.0107271746, 0.0370201677
0.1810321997, 0.2635410873, 0.0000224269, 0.0047357061, 0.0179695172
0.1829177406, 0.2559506720, 0.0000583917, 0.0076414475, 0.0298551568
0.1848229204, 0.2507973410, 0.0001224531, 0.0110658514, 0.0441226822
0.1867479437, 0.2364591364, 0.0000660969, 0.0081300014, 0.0343822681
0.1886930170, 0.2407095623, 0.0000302951, 0.0055040976, 0.0228661359
0.1906583492, 0.2239991731, 0.0000288413, 0.0053704064, 0.0239751170
0.1926441513, 0.2136256561, 0.0000448955, 0.0067004112, 0.0313651987
0.1946506366, 0.2135584541, 0.0000561221, 0.0074914717, 0.0350792562
0.1966780204, 0.1981024945, 0.0000665610, 0.0081584901, 0.0411831769
0.1987265204, 0.1970139810, 0.0000235020, 0.0048478836, 0.0246067997
0.2007963566, 0.1834051794, 0.0000513179, 0.0071636538, 0.0390591683
0.2028877512, 0.1887364343, 0.0000752160, 0.0086727183, 0.0459514788
0.2050009286, 0.1683974544, 0.0000285321, 0.0053415406, 0.0317198415
0.2071361159, 0.1706163676, 0.0000403108, 0.0063490752, 0.0372125796
0.2092935422, 0.1603513136, 0.0000382480, 0.0061845000, 0.0385684400
0.2114734392, 0.1583285597, 0.0000187978, 0.0043356418, 0.0273838266
0.2136760410, 0.1543462632, 0.0000366488, 0.0060538226, 0.0392223466
0.2159015839, 0.1413484283, 0.0000350739, 0.0059223183, 0.0418987203
0.2181503069, 0.1401342550, 0.0000561021, 0.0074901311, 0.0534496800
0.2204224516, 0.1300819716, 0.0000342651, 0.0058536413, 0.0449996353
0.2227182617, 0.1325593689, 0.0000196525, 0.0044331131, 0.0334424728
0.2250379839, 0.1246593291, 0.0000194092, 0.0044055911, 0.0353410462
0.2273818672, 0.1200040214, 0.0000430028, 0.0065576484, 0.0546452390
0.2297501631, 0.1159780716, 0.0000157319, 0.0039663409, 0.0341990586
0.2321431261, 0.1102779216, 0.0000019734, 0.0014047941, 0.0127386706
0.2345610129, 0.1105599148, 0.0000358641, 0.0059886679, 0.0541667198
0.2370040833, 0.1029919706, 0.0000210640, 0.0045895506, 0.0445622180
0.2394725994, 0.0998196506, 0.0000192784, 0.0043907221, 0.0439865510
0.2419668264, 0.0963457336, 0.0000168591, 0.0041059788, 0.0426171318
0.2444870320, 0.0895865925, 0.0000092746, 0.0030454305, 0.0339942659
0.2470334868, 0.0907464956, 0.0000147687, 0.0038430079, 0.0423488297
0.2496064642, 0.0848468482, 0.0000151301, 0.0038897453, 0.0458443107
0.2522062405, 0.0834753066, 0.0000235160, 0.0048493255, 0.0580929340
0.2548330947, 0.0797257703, 0.0000383730, 0.0061945981, 0.0776988179
0.2574873090, 0.0760076676, 0.0000193472, 0.0043985496, 0.0578698142
0.2601691682, 0.0747575701, 0.0000163217, 0.0040400111, 0.0540414980
0.2628789603, 0.0723514053, 0.0000330278, 0.0057469819, 0.0794315168
0.2656169762, 0.0720959496, 0.0000175068, 0.0041841114, 0.0580353182
0.2683835100, 0.0684568773, 0.0000198086, 0.0044506902, 0.0650145076
0.2711788586, 0.0685400349, 0.0000075912, 0.0027552078, 0.0401985171
0.2740033221, 0.0648612346, 0.0000226270, 0.0047567875, 0.0733379118
0.2768572039, 0.0609627456, 0.0000060736, 0.0024644631, 0.0404257233
0.2797408102, 0.0573179902, 0.0000090043, 0.0030007173, 0.0523521028
0.2826544508, 0.0551917966, 0.0000152060, 0.0038994856, 0.0706533545
0.2855984384, 0.0562851427, 0.0000149980, 0.0038727196, 0.0688053615
0.2885730890, 0.0545371696, 0.0000187845, 0.0043341129, 0.0794708082
0.2915787222, 0.0538209230, 0.0000033415, 0.0018279760, 0.0339640402
0.2946156605, 0.0503267629, 0.0000041880, 0.0020464629, 0.0406635119
0.2976842301, 0.0480970452, 0.0000069332, 0.0026331042, 0.0547456546
0.3007847604, 0.0484575857, 0.0000127295, 0.0035678462, 0.0736282277
0.3039175842, 0.0476009741, 0.0000110682, 0.0033268924, 0.0698912678
0.3070830379, 0.0472100115, 0.0000112661, 0.0033565083, 0.0710973833
0.3102814615, 0.0452368130, 0.0000214478, 0.0046311768, 0.1023762831
0.3135131982, 0.0419378961, 0.0000039658, 0.0019914364, 0.0474853664
0.3167785951, 0.0427532845, 0.0000130661, 0.0036147060, 0.0845480311
0.3200780027, 0.0412245720, 0.0000084835, 0.0029126474, 0.0706531874
0.3234117753, 0.0424131410, 0.0000051662, 0.0022729244, 0.0535900983
0.3267802708, 0.0397172651, 0.0000072780, 0.0026977773, 0.0679245474
0.3301838509, 0.0387494509, 0.0000061688, 0.0024837136, 0.0640967430
0.3336228810, 0.0391231265, 0.0000107288, 0.0032754867, 0.0837225184
0.3370977303, 0.0386843465, 0.0000093931, 0.0030648088, 0.0792260706
0.3406087719, 0.0364063501, 0.0000056659, 0.0023803240, 0.0653821106
0.3441563827, 0.0341150455, 0.0000065158, 0.0025526092, 0.0748235625
0.3477409437, 0.0341684814, 0.0000095814, 0.0030953831, 0.0905917678
0.3513628397, 0.0343938085, 0.0000043675, 0.0020898675, 0.0607628976
0.3550224595, 0.0356221555, 0.0000132387, 0.0036385065, 0.1021416721
0.3587201962, 0.0334841957, 0.0000056964, 0.0023867109, 0.0712787300
0.3624564465, 0.0337387465, 0.0000054991, 0.0023450169, 0.0695051591
0.3662316119, 0.0340171161, 0.0000059400, 0.0024372084, 0.0716465311
0.3700460974, 0.0322468656, 0.0000119007, 0.0034497320, 0.1069788323
