E(MeV)  pendfb7/Zr90:102
0.0190783517  0.342115121
0.0190785079  0.369218921
0.019078664  0.397951507
0.0190788868  0.441863386
0.0190791095  0.489207334
0.0190793323  0.540034454
0.019079555  0.594262944
0.0190797778  0.65185584
0.0190800451  0.72516013
0.0190803668  0.81898587
0.0190807529  0.938512021
0.0190821488  1.39841059
0.0190825844  1.53515509
0.0190829705  1.64646894
0.0190832972  1.73060376
0.0190835645  1.79105427
0.0190837922  1.83576532
0.0190840496  1.87805155
0.0190843664  1.91710603
0.0190846298  1.93801069
0.019085  1.9489167
0.0190852851  1.94239374
0.0190855445  1.92527853
0.0190858316  1.89427874
0.0190860692  1.85948062
0.0190863464  1.80910548
0.0190866137  1.75139899
0.0190869206  1.67537441
0.019087277  1.57608943
0.0190876928  1.4488847
0.0190890194  1.01156592
0.019089356  0.903922131
0.0190897124  0.795185864
0.01908995  0.726399307
0.0190902272  0.650411331
0.0190904648  0.589212702
0.0190907024  0.531822627
0.01909094  0.478337174
0.0190911776  0.428789387
0.019091336  0.397935678
0.019091534  0.361785942
0.019091732  0.328268058
0.0190918805  0.30481201
0.019092029  0.282756542
0.0190921775  0.262059717
0.019092326  0.242676034
0.0190924745  0.22455706
0.019092623  0.207652044
0.0190927715  0.191908486
0.01909292  0.177272669
0.0190930438  0.16587863
0.0190931675  0.155193319
0.0190932913  0.145167825
0.019093415  0.135786939
0.0190935388  0.127004386
0.0190936625  0.118803741
0.0190937863  0.111141664
0.01909391  0.104001152
0.0190940338  0.097342002
0.0190941575  0.091147165
0.0190942813  0.085379676
0.019094405  0.080022864
0.0190945288  0.075043028
0.0190946525  0.070424202
0.0190947763  0.066135905
0.0190949  0.062163112
0.0190950485  0.057776436
0.019095197  0.05377502
0.0190953455  0.050126809
0.019095494  0.046801836
0.0190956425  0.043772175
0.019095791  0.041011874
0.0190959395  0.038496887
0.019096088  0.036204992
0.0190962365  0.034115707
0.019096385  0.032210201
0.0190965335  0.030471203
0.019096682  0.028882908
0.0190968305  0.027430889
0.019096979  0.026102
0.0190971275  0.024884289
0.019097276  0.023766913
0.019097474  0.022416316
0.019097672  0.021206025
0.01909787  0.020117984
0.019098068  0.019136493
0.019098266  0.018247933
0.019098464  0.017440516
0.019098761  0.016359639
0.019099058  0.015410065
0.019099355  0.014568858
0.019099652  0.013817693
0.019099949  0.01314192
0.019100246  0.012529811
0.0191005678  0.011927563
0.019100939  0.01129956
0.0191013103  0.010731881
0.0191016815  0.01021578
0.0191021765  0.009595386
0.0191026715  0.009040623
0.0191031665  0.008541367
0.0191036615  0.00808967
0.0191041565  0.007679152
0.0191047753  0.007216017
0.0191053322  0.006840412
0.019105889  0.006498745
0.0191066315  0.006088779
0.019107374  0.005723703
0.0191081165  0.00539699
0.019108859  0.005103301
0.0191096015  0.004838225
0.019110344  0.004598086
0.0191110865  0.004379796
0.019111829  0.004180743
0.019112819  0.003941466
0.019113809  0.003728055
0.019114799  0.003536883
0.019115789  0.003364947
0.019116779  0.003209744
0.019117769  0.003069166
0.0191197601  0.002823765
0.0191212561  0.002666623
0.0191227522  0.002528595
0.0191242482  0.002406692
0.0191257443  0.00229848
0.0191272403  0.002202017
0.0191287363  0.002115688
0.0191308336  0.002009204
0.0191326374  0.001929155
0.0191350425  0.001836236
0.0191374476  0.001756477
0.0191398526  0.001687629
0.0191422577  0.001627894
0.0191446627  0.001575774
0.0191482703  0.001509199
0.0191512766  0.001462465
0.0191548842  0.001414985
0.0191584918  0.001375234
0.0191620994  0.001341819
0.0191675108  0.001301301
0.0191729222  0.001270151
0.0191783335  0.001245965
0.019184747  0.001224336
0.0191911605  0.001209011
0.0192007808  0.001195226
0.0192120044  0.001189749
0.0192210234  0.001192092
0.019236055  0.001206302
0.019248882  0.001226675
0.019261709  0.00125406
0.019274536  0.001288104
0.019287363  0.001328788
0.01930019  0.001376353
0.019313017  0.001431268
0.019325844  0.001494215
0.019338671  0.001566101
0.019351498  0.001648083
0.019364325  0.001741611
0.019377152  0.001848066
0.0193867723  0.001937847
0.0193963925  0.002037844
0.0194060128  0.002149053
0.019415633  0.002273053
0.0194252533  0.00241175
0.0194348735  0.002567399
0.0194444938  0.002742753
0.019454114  0.002941117
0.0194605275  0.003088123
0.019466941  0.003248574
0.0194733545  0.003424121
0.019479768  0.003616672
0.0194861815  0.003828452
0.019492595  0.004062063
0.0194990085  0.004320564
0.019505422  0.004607571
0.0195118355  0.004927322
0.019518249  0.005283656
0.0195230592  0.005579118
0.0195278693  0.005903357
0.0195326794  0.006259142
0.0195374895  0.00665049
0.0195422997  0.007082279
0.0195471098  0.007560229
0.0195519199  0.008091141
0.01955673  0.008683105
0.0195615402  0.009345832
0.0195647469  0.009832622
0.0195679537  0.010360084
0.019572363  0.011160368
0.0195765719  0.01201733
0.0195793778  0.012646523
0.0195821837  0.013328013
0.0195849896  0.014067745
0.0195877955  0.014872496
0.0195906014  0.015749872
0.0195931668  0.016622788
0.0195966541  0.017932295
0.019598979  0.018895361
0.0196013039  0.019940961
0.0196036288  0.021078651
0.0196059537  0.022318525
0.0196082786  0.023672278
0.0196106034  0.025153796
0.0196132491  0.027016059
0.0196158946  0.029093882
0.0196176583  0.03061694
0.019619422  0.032265088
0.0196211857  0.034052491
0.0196229494  0.035994892
0.0196247131  0.038110274
0.0196268777  0.040973876
0.0196290423  0.044175413
0.0196304853  0.046524213
0.0196319284  0.049066824
0.0196333714  0.051824744
0.0196348144  0.054823157
0.0196362574  0.058090808
0.0196375401  0.061248198
0.0196388228  0.064671207
0.0196401055  0.068390414
0.0196413882  0.072440898
0.0196426709  0.076863027
0.0196439536  0.0817034
0.0196452363  0.087015994
0.019646519  0.092863624
0.0196479621  0.100174212
0.0196489241  0.105536565
0.0196498861  0.111340148
0.0196508482  0.117635564
0.0196518102  0.124478804
0.0196527722  0.131936353
0.0196537342  0.140084033
0.0196546161  0.148234154
0.0196554178  0.15627513
0.0196562195  0.164986523
0.0196570212  0.174444014
0.0196578229  0.184734065
0.0196586246  0.195955807
0.0196594263  0.208223297
0.0196602279  0.221666449
0.0196609494  0.234898378
0.0196615908  0.247668609
0.0196622321  0.261490976
0.0196628735  0.276485727
0.0196635148  0.29277967
0.0196641562  0.310527313
0.0196647975  0.329893128
0.0196654389  0.351076881
0.0196660401  0.37277688
0.0196666013  0.39482892
0.0196671625  0.418808192
0.0196677237  0.444926444
0.0196682849  0.473420277
0.0196688461  0.504553194
0.0196694073  0.538617298
0.0196699685  0.575934353
0.0196704695  0.612282343
0.0196709105  0.646867618
0.0196713514  0.684071991
0.0196717923  0.724104948
0.0196722332  0.767173989
0.0196726742  0.813499713
0.0196731151  0.863268634
0.019673556  0.916690492
0.0196741372  0.99300268
0.0196746784  1.07037228
0.0196752195  1.15402095
0.0196757607  1.24406823
0.0196763018  1.34041843
0.0196769992  1.47348902
0.0196776726  1.6104984
0.0196802701  2.17799129
0.019681184  2.36762924
0.0196817933  2.4821233
0.0196824347  2.58787791
0.019683076  2.67471291
0.0196835571  2.72542091
0.0196840381  2.76246109
0.0196845062  2.78458535
0.019685  2.79249802
0.0196854073  2.78696041
0.0196859909  2.76023658
0.0196864431  2.72484007
0.0196869241  2.67397593
0.0196875654  2.58695219
0.0196882389  2.47532263
0.0196889123  2.34735523
0.019689698  2.18364993
0.0196917182  1.73918703
0.0196924157  1.59110215
0.0196931373  1.44580149
0.0196938588  1.31039994
0.0196943999  1.21599783
0.019694941  1.12794844
0.0196955423  1.03756508
0.0196961436  0.954855457
0.0196967449  0.87948259
0.0196973461  0.811017362
0.0196979473  0.748946618
0.0196984083  0.705353585
0.0196989294  0.659931654
0.0196994505  0.618275594
0.0196999716  0.580061929
0.0197004927  0.544985508
0.0197010138  0.512762022
0.0197015349  0.483129151
0.019702056  0.455846703
0.0197025971  0.429770484
0.0197031583  0.404917426
0.0197037195  0.382077212
0.0197042807  0.361051604
0.0197048418  0.341667032
0.019705403  0.323758888
0.0197059642  0.30719017
0.0197068059  0.284580534
0.0197075275  0.267093355
0.019708249  0.251148762
0.0197089705  0.236572674
0.019709692  0.223215985
0.0197104136  0.210947151
0.0197111351  0.199656078
0.0197118566  0.189241617
0.0197125781  0.17961651
0.01971346  0.168812364
0.0197143418  0.158952089
0.0197152237  0.149927977
0.0197161055  0.141650731
0.0197169874  0.134038997
0.0197178692  0.127025099
0.0197187511  0.120546626
0.0197196329  0.114551638
0.0197207553  0.107545644
0.0197218777  0.101162095
0.0197230001  0.09532934
0.0197241224  0.089986447
0.0197252448  0.085079559
0.0197263671  0.080563656
0.0197274895  0.076397869
0.0197286118  0.072547814
0.0197298945  0.068494204
0.0197311772  0.064771918
0.0197324599  0.061345882
0.0197337426  0.058185523
0.0197356667  0.053885433
0.0197375907  0.050046998
0.0197388734  0.047712421
0.0197404768  0.045018014
0.0197420802  0.042546721
0.0197436836  0.040274594
0.0197452869  0.038180954
0.0197468903  0.03624743
0.0197492954  0.033613663
0.0197517004  0.031260319
0.0197536245  0.029553611
0.0197555485  0.027984662
0.0197574726  0.026538007
0.0197603587  0.02456984
0.0197632447  0.022813252
0.0197661308  0.021239439
0.0197683755  0.020126661
0.0197709409  0.018961139
0.0197735063  0.017896608
0.0197760717  0.016920855
0.0197786371  0.016023378
0.0197812025  0.015195892
0.0197837679  0.014431612
0.019787616  0.0133906
0.0197908228  0.012608289
0.0197940295  0.011893909
0.0197972363  0.011239771
0.019800443  0.010639317
0.0198036498  0.01008679
0.0198068565  0.009577248
0.0198116667  0.008884116
0.0198164768  0.008265527
0.0198212869  0.007711137
0.019826097  0.007212349
0.0198309072  0.006761947
0.0198357173  0.006353874
0.0198405274  0.00598297
0.0198453375  0.005644846
0.0198501477  0.005335747
0.0198549578  0.00505274
0.0198613713  0.004711795
0.0198677848  0.00440471
0.0198741983  0.004127868
0.0198806118  0.003877695
0.0198870253  0.003650861
0.0198934388  0.003444539
0.0198998523  0.003256317
0.0199062658  0.003084129
0.0199126793  0.002926193
0.0199190928  0.002780971
0.019928713  0.002584097
0.0199383333  0.002409051
0.0199479535  0.00225269
0.0199575738  0.002112434
0.019967194  0.001986121
0.0199768143  0.001871951
0.0199864345  0.001768398
0.0199960548  0.001674174
0.020005675  0.001588473
0.020018502  0.001485254
0.020031329  0.001392788
0.020044156  0.00130987
0.020056983  0.00123521
0.02006981  0.001167727
0.020082637  0.001106516
0.020095464  0.001050806
0.020108291  0.000999943
0.020133945  0.000910604
0.0201531855  0.000852774
0.020172426  0.000801275
0.0201916665  0.000755414
0.020210907  0.000714178
0.0202301475  0.000677114
0.020249388  0.00064351
0.0202686285  0.00061306
0.020300696  0.000568177
0.02032635  0.000536622
0.0203552108  0.000505159
0.0203840715  0.000477088
0.0204129323  0.00045216
0.020441793  0.00042967
0.0204706538  0.000409486
0.020505928  0.000387293
0.020544409  0.000365909
0.02058289  0.000346771
0.020621371  0.000329788
0.020659852  0.000314421
0.0207055003  0.000298299
0.0207454889  0.000285488
0.0208254661  0.000263218
0.020885449  0.000248848
0.0209454319  0.000236274
0.0210054148  0.000224979
0.0210653977  0.000214953
0.0211653692  0.000200305
0.0212453464  0.000190202
0.0213253236  0.00018126
0.0214053008  0.000173298
0.021485278  0.000166168
0.0216452324  0.000153959
0.0217252096  0.000148707
0.0218451754  0.00014175
0.0219651411  0.000135609
0.0220851069  0.000130306
0.0222850499  0.000122804
0.0224450043  0.000117896
0.0226049587  0.000113787
0.0227649131  0.000110379
0.0229248675  0.000107596
0.0230848219  0.00010539
0.0232447762  0.000103724
0.0234047306  0.000102583
0.0236646565  0.000101851
0.0238845938  0.000102405
0.0240445482  0.000103567
0.0242045026  0.000105481
0.0243244684  0.000107528
0.0244444342  0.000110119
0.0246043885  0.000114756
0.0246843657  0.000117676
0.0247643429  0.000121087
0.0248443201  0.000125073
0.0249242973  0.000129745
0.0250042745  0.00013524
0.0250842517  0.000141731
0.0251442346  0.000147422
0.0252042174  0.000153869
0.0252642003  0.000161363
0.0253441775  0.000173155
0.0253841661  0.00018001
0.025444149  0.000191677
0.0254841376  0.00020065
0.0255241262  0.000210713
0.0255641148  0.00022205
0.0256041034  0.00023488
0.025644092  0.000249455
0.0256740835  0.000261766
0.0257040749  0.000275391
0.0257340664  0.000290639
0.0257640578  0.000307613
0.0257940492  0.000326776
0.0258214547  0.000346312
0.0258475672  0.000367239
0.0258736796  0.00039059
0.0258997921  0.000416967
0.0259346087  0.000457522
0.025952017  0.000480561
0.0259694253  0.000505746
0.0259868336  0.000533353
0.0260042419  0.000563703
0.0260303543  0.00061507
0.0260477626  0.000654055
0.0260651709  0.000697424
0.0260825792  0.000745723
0.0260956355  0.000785719
0.0261086917  0.000829543
0.0261217479  0.000877566
0.0261348041  0.000930324
0.0261478604  0.000988487
0.0261609166  0.001052796
0.0261739728  0.00112418
0.026187029  0.001203692
0.0262000853  0.001292658
0.0262131415  0.001392607
0.0262218456  0.001466281
0.0262305498  0.001546352
0.0262392539  0.001633587
0.0262479581  0.001728876
0.0262566622  0.001833252
0.0262653664  0.001947924
0.0262740705  0.002074308
0.0262827747  0.002214083
0.0262914788  0.002369226
0.026299095  0.002518975
0.0263067111  0.002683838
0.0263143273  0.002867088
0.0263219434  0.003070791
0.0263276556  0.003238896
0.0263333677  0.00342191
0.0263390798  0.003621717
0.0263447918  0.003840516
0.0263505039  0.004080917
0.026355939  0.004332603
0.0263612355  0.004602774
0.026366532  0.004900555
0.0263718285  0.00522905
0.026377125  0.005594303
0.026382401  0.006002527
0.026387636  0.006458272
0.026391126  0.006794265
0.026394616  0.007159921
0.026398106  0.007559191
0.026401596  0.007997152
0.026405086  0.008480586
0.026408576  0.009017385
0.0264122405  0.009648759
0.0264146835  0.010114896
0.0264171265  0.010623117
0.0264195695  0.011179699
0.0264220125  0.011792619
0.0264244555  0.012472277
0.0264268985  0.013232
0.0264289925  0.013959599
0.0264307375  0.014629934
0.0264324825  0.01536884
0.0264342275  0.016188662
0.0264359725  0.017105087
0.0264377175  0.018138328
0.0264390263  0.019005592
0.026440335  0.019967563
0.0264416438  0.021042512
0.0264426035  0.021915709
0.0264436505  0.022965249
0.0264446975  0.024133979
0.0264457445  0.025445332
0.0264467915  0.026929476
0.0264475768  0.028179458
0.026448362  0.029570106
0.0264491473  0.031129408
0.0264499325  0.032893241
0.026450456  0.03420651
0.0264511104  0.036035846
0.0264517648  0.038120417
0.0264522556  0.039891633
0.0264527464  0.041883443
0.0264532371  0.044146676
0.0264537279  0.046750206
0.0264540551  0.04871819
0.0264543823  0.050910544
0.0264547095  0.053368082
0.0264550367  0.056140042
0.0264553639  0.059285658
0.026455691  0.06287476
0.0264560183  0.06699561
0.0264562364  0.070084644
0.0264564545  0.073487411
0.0264566726  0.077241986
0.0264568908  0.081392655
0.0264571089  0.085982434
0.026457327  0.091064766
0.0264575451  0.096696396
0.0264577633  0.102942468
0.0264579814  0.109865031
0.0264581995  0.117540359
0.0264584176  0.126047957
0.0264586358  0.135477894
0.0264588539  0.145913094
0.026459072  0.157455107
0.0264592574  0.168213846
0.0264594864  0.182808626
0.0264597155  0.198976761
0.0264599445  0.216840126
0.0264601736  0.236554753
0.0264604025  0.258237023
0.0264606316  0.28207013
0.0264608606  0.308169607
0.0264610897  0.336701881
0.0264613187  0.367781637
0.0264615477  0.401553993
0.0264617375  0.431675056
0.0264619643  0.47029594
0.0264621912  0.511889148
0.026462418  0.556499372
0.0264626449  0.604227833
0.0264628717  0.655071777
0.0264630986  0.70908984
0.0264633254  0.766219774
0.0264636133  0.843180699
0.0264639623  0.942890682
0.0264643113  1.0491573
0.0264647476  1.19011964
0.0264652536  1.3624971
0.0264665798  1.82951314
0.0264671382  2.01554106
0.0264676268  2.16386337
0.0264680456  2.27597684
0.0264683597  2.3489417
0.0264686389  2.40471323
0.0264689705  2.45879375
0.0264692706  2.49555582
0.026469665  2.52529098
0.0264700063  2.5334321
0.0264703769  2.52358272
0.0264707678  2.49238821
0.0264710819  2.45239376
0.0264714309  2.3932501
0.0264717712  2.32182484
0.0264721289  2.23364667
0.0264725303  2.12097103
0.0264730014  1.97396269
0.0264735773  1.77938497
0.0264747464  1.36842941
0.0264752699  1.19098741
0.0264757062  1.05098376
0.0264760552  0.945534019
0.0264763867  0.851464247
0.026476631  0.786195579
0.0264768753  0.724496172
0.0264771196  0.666429445
0.0264773639  0.612016504
0.0264776082  0.561240111
0.0264778525  0.514048888
0.0264780968  0.470361657
0.0264783521  0.428335642
0.0264786073  0.389887825
0.0264789476  0.34386993
0.0264791177  0.322995913
0.0264792878  0.303464637
0.0264794579  0.285217579
0.0264796281  0.268185792
0.0264797982  0.252329663
0.0264799684  0.23757098
0.0264801385  0.223868046
0.0264803087  0.211146482
0.0264804788  0.19936412
0.0264806489  0.188457482
0.026480819  0.178372425
0.0264810352  0.166657674
0.0264812513  0.156087312
0.0264814674  0.146558081
0.0264816835  0.137978022
0.0264818997  0.130257539
0.0264821158  0.123323333
0.0264823319  0.117097006
0.026482548  0.111509594
0.0264827642  0.106495459
0.0264829803  0.102001093
0.0264831964  0.097971003
0.0264834125  0.094356959
0.0264837367  0.089620882
0.0264840608  0.085594999
0.0264842769  0.083249024
0.0264846257  0.079951181
0.0264849745  0.077167999
0.0264853233  0.074813635
0.026485672  0.072817897
0.0264861952  0.070370852
0.0264867183  0.06844867
0.0264872414  0.066938063
0.0264877645  0.065756031
0.026488462  0.064587508
0.0264891595  0.063792278
0.0264901443  0.063171972
0.0264910059  0.063020663
0.0264921547  0.063285059
0.0264933035  0.064002861
0.0264944523  0.065117894
0.0264956011  0.066595175
0.0264967499  0.068414411
0.0264978987  0.070566359
0.0264990475  0.073050742
0.0265003495  0.076278093
0.0265016515  0.079964257
0.0265029535  0.084142447
0.0265042555  0.088857203
0.0265055575  0.094165087
0.0265068595  0.100136183
0.0265081615  0.106856576
0.026509138  0.11245129
0.0265103825  0.120362992
0.0265113015  0.12683861
0.0265122206  0.133922876
0.0265131396  0.141687952
0.0265140587  0.150221598
0.0265149777  0.159622825
0.0265158968  0.170012484
0.0265168158  0.181528993
0.0265175051  0.191006962
0.0265181944  0.201295912
0.0265188837  0.212491189
0.026519573  0.224703114
0.0265202623  0.238059977
0.0265209516  0.25271177
0.0265216409  0.268834892
0.0265223301  0.286635396
0.0265228663  0.301803526
0.0265234024  0.318271999
0.0265239385  0.336202476
0.0265244746  0.355779811
0.0265250107  0.377220004
0.0265255468  0.400776613
0.0265260829  0.426748584
0.026526619  0.455489782
0.0265270786  0.482650982
0.0265275381  0.51245934
0.0265279976  0.545281979
0.0265284571  0.581539388
0.0265289167  0.621729653
0.0265293762  0.666402897
0.0265298357  0.716224412
0.0265301804  0.757430077
0.0265304867  0.797122574
0.0265308697  0.851269441
0.0265312526  0.910977537
0.0265316356  0.976937511
0.0265320185  1.04983763
0.0265324015  1.13050168
0.0265327844  1.21973252
0.0265331673  1.31844843
0.0265335119  1.41617736
0.0265338183  1.51073775
0.0265341246  1.61300356
0.026534431  1.72354377
0.0265347373  1.84277776
0.0265350437  1.97125448
0.02653535  2.10932876
0.0265356564  2.25748454
0.0265360776  2.4781365
0.0265364798  2.70770395
0.0265368818  2.95584246
0.0265372839  3.22263851
0.026537686  3.50752912
0.0265381647  3.86890124
0.0265387965  4.37838739
0.0265410175  6.3044696
0.0265416608  6.83221247
0.0265421433  7.19548016
0.0265425952  7.50134197
0.0265430318  7.75842931
0.0265434683  7.97183147
0.0265439279  8.14392567
0.0265443874  8.2575832
0.026545  8.31324168
0.0265454733  8.27969261
0.0265459191  8.18785423
0.0265462254  8.0920561
0.0265466543  7.9156071
0.0265470832  7.69352159
0.0265475658  7.39527239
0.0265480483  7.05375222
0.0265487146  6.52743835
0.0265508973  4.6347714
0.0265515292  4.11016469
0.026552027  3.72017439
0.0265525248  3.35484034
0.0265528982  3.09848924
0.0265532715  2.85804743
0.0265536736  2.61706284
0.0265540757  2.39469856
0.0265544778  2.19057946
0.0265548798  2.00411331
0.0265552819  1.83437059
0.0265555883  1.71568368
0.0265559329  1.59256782
0.0265562776  1.47972096
0.0265566222  1.37649296
0.0265569669  1.28210911
0.0265573115  1.19592315
0.0265576562  1.11720698
0.0265580008  1.04535907
0.0265583838  0.972793277
0.0265586997  0.918179693
0.0265590156  0.867864871
0.0265594368  0.806817398
0.026559858  0.751930408
0.0265602793  0.702466867
0.0265607005  0.657807338
0.0265611217  0.617373323
0.0265615429  0.580668313
0.0265619451  0.548699893
0.0265623472  0.519411866
0.0265628833  0.48402457
0.0265634194  0.452287284
0.0265639555  0.423705891
0.0265644916  0.397865324
0.0265650277  0.374416013
0.0265655638  0.353062536
0.0265661382  0.332225293
0.0265667509  0.312040265
0.0265673636  0.293701616
0.0265679763  0.276983963
0.026568589  0.261696199
0.0265692017  0.247675322
0.0265698144  0.234781529
0.0265704271  0.222894271
0.0265711164  0.210594492
0.0265718823  0.198111752
0.0265726482  0.186730347
0.026573414  0.176323448
0.0265741799  0.166778641
0.0265749458  0.158002898
0.0265757117  0.149914497
0.0265768604  0.138919116
0.0265777795  0.130983574
0.0265786985  0.12371991
0.0265796176  0.117051752
0.0265805366  0.110916031
0.0265814557  0.10525554
0.0265828343  0.097552951
0.0265842128  0.090675139
0.0265854382  0.085160497
0.0265866636  0.080139516
0.026587889  0.075554657
0.0265891144  0.071356382
0.0265903398  0.067501904
0.0265915652  0.063954207
0.0265927906  0.060681221
0.026594016  0.057655079
0.0265955478  0.054182659
0.0265970795  0.051017287
0.0265986113  0.048123387
0.026600143  0.045471049
0.0266016748  0.043033723
0.0266032065  0.040788972
0.0266047383  0.03871668
0.02660627  0.036799787
0.0266081847  0.034598944
0.0266100994  0.032591336
0.0266120141  0.030754896
0.0266139288  0.029070631
0.0266158435  0.027522123
0.0266177582  0.026095136
0.0266215875  0.023557938
0.0266238852  0.022211356
0.0266261828  0.020978831
0.0266284804  0.019847523
0.026630778  0.018805968
0.0266330757  0.017844334
0.0266365221  0.016534641
0.0266399685  0.01536472
0.026643032  0.014426816
0.0266460955  0.013573024
0.026649159  0.012793559
0.0266522225  0.012080013
0.026655286  0.01142514
0.0266583495  0.010822662
0.026661413  0.010267121
0.0266644765  0.009753754
0.026667923  0.009221441
0.0266713694  0.008732065
0.0266748159  0.008281095
0.0266782623  0.007864627
0.026683432  0.007297181
0.0266886016  0.006789813
0.0266939627  0.006318338
0.0266997068  0.005866464
0.0267054509  0.005462335
0.0267111949  0.005100236
0.026716939  0.004773409
0.026722683  0.004476848
0.0267284271  0.004207533
0.0267341712  0.003962307
0.0267399152  0.003738381
0.0267456593  0.003533348
0.0267514034  0.003345139
0.0267571474  0.003171964
0.0267648062  0.002961769
0.0267724649  0.002772377
0.0267801237  0.002601123
0.0267877824  0.002445764
0.0267954412  0.002304385
0.0268030999  0.002175359
0.0268107587  0.002057283
0.0268184174  0.001948955
0.0268260762  0.001849326
0.0268337349  0.001757492
0.026845223  0.001632656
0.0268536477  0.00155004
0.0268662846  0.001437756
0.0268789215  0.001337831
0.026888112  0.001271975
0.0269018978  0.001182547
0.0269156835  0.001102859
0.0269283205  0.001037412
0.0269409574  0.00097795
0.0269539773  0.000922323
0.026967763  0.000868923
0.0269815488  0.000820478
0.0269953345  0.000776398
0.0270091203  0.000736182
0.027022906  0.000699382
0.0270389577  0.000660374
0.0270550093  0.000624987
0.027071061  0.000592809
0.0270871126  0.000563509
0.0271085148  0.000528257
0.0271299169  0.000496737
0.0271513191  0.000468508
0.0271727212  0.00044313
0.0271941234  0.000420237
0.0272155255  0.000399518
0.0272369277  0.000380709
0.0272583299  0.000363588
0.0273011342  0.000333663
0.0273332375  0.000314453
0.0273653407  0.000297409
0.0273974439  0.000282392
0.0274295472  0.000268966
0.0274884031  0.000248047
0.0275365579  0.000233793
0.0275793622  0.000222874
0.0276221665  0.000213367
0.0276649708  0.000205076
0.0277077751  0.000197844
0.0277505795  0.000191544
0.0277933838  0.000186076
0.0278789924  0.000177334
0.027964601  0.0001712
0.0280502096  0.000167525
0.0281251173  0.000166423
0.0281786226  0.000167095
0.0282214269  0.000168656
0.0282642312  0.00017135
0.0282963345  0.000174326
0.0283284377  0.000178279
0.028371242  0.000185619
0.0283926441  0.000190417
0.0284119819  0.000195576
0.0284313196  0.000201683
0.0284506574  0.000208937
0.0284699951  0.000217561
0.0284844985  0.000225143
0.0284990018  0.00023392
0.0285135051  0.000244097
0.0285280084  0.000255959
0.0285388859  0.000266187
0.0285497634  0.000277772
0.0285606409  0.000290952
0.0285715183  0.000306025
0.0285823958  0.000323359
0.0285932733  0.000343377
0.028600525  0.000358427
0.0286077767  0.000375253
0.0286150283  0.000394031
0.02862228  0.000415054
0.0286295316  0.000438691
0.0286367833  0.00046539
0.028642222  0.000487749
0.0286476608  0.000512413
0.0286530995  0.000539708
0.0286585382  0.000570021
0.028663977  0.000603812
0.0286694157  0.000641631
0.0286748545  0.000684144
0.0286802932  0.000732143
0.028683919  0.000767625
0.0286875448  0.000806254
0.0286911706  0.000848496
0.0286947964  0.000894892
0.0286984222  0.000945973
0.028702048  0.001002351
0.0287062  0.001074366
0.028708968  0.00112742
0.028711736  0.001185055
0.028714504  0.001247814
0.028717272  0.001316321
0.02872004  0.001391286
0.028722808  0.001473541
0.0287253165  0.001555214
0.0287275655  0.001634947
0.0287298145  0.001721581
0.0287320635  0.00181593
0.0287343125  0.001918919
0.0287365615  0.002031618
0.0287388105  0.002155279
0.0287410595  0.002291395
0.028743049  0.002423599
0.028744779  0.002548713
0.028746509  0.002684398
0.028748239  0.002831879
0.028749969  0.00299256
0.028751699  0.003168066
0.028753429  0.003360283
0.028755159  0.003571412
0.028756716  0.003779723
0.0287581  0.003981266
0.028759484  0.004200068
0.028760868  0.004438172
0.028762252  0.004697931
0.028763636  0.004982068
0.02876502  0.005293745
0.028766404  0.005636659
0.028767615  0.00596573
0.028769172  0.006434386
0.02877021  0.006779199
0.028771248  0.007153409
0.028772286  0.007560528
0.028773324  0.008004621
0.028774362  0.008490409
0.0287754  0.009023395
0.028776265  0.009508225
0.02877713  0.010034625
0.028777995  0.010607588
0.02877886  0.011232894
0.028779725  0.011917273
0.02878059  0.012668606
0.028781455  0.013496176
0.02878232  0.014410997
0.028783012  0.015214436
0.028783704  0.016090047
0.028784396  0.017047125
0.028785088  0.018096612
0.02878578  0.019251489
0.028786472  0.020527311
0.028787164  0.021942934
0.028787856  0.023521552
0.028788375  0.024829667
0.028788894  0.026260725
0.028789413  0.027833109
0.028789932  0.029569547
0.028790451  0.031498583
0.02879097  0.033656632
0.0287913593  0.035453555
0.028792008  0.038863055
0.0287924405  0.041489805
0.0287927649  0.043687584
0.0287930893  0.046115547
0.0287934137  0.048812216
0.028793738  0.051822884
0.0287940624  0.055204915
0.0287943868  0.059023926
0.028794603  0.061850417
0.0287948193  0.064934608
0.0287950355  0.068304101
0.0287952518  0.071996124
0.028795468  0.076045335
0.0287957275  0.08143939
0.028795987  0.087494141
0.0287962465  0.094302787
0.0287964195  0.099312037
0.0287965925  0.104736948
0.0287967655  0.110614367
0.0287969385  0.116983895
0.0287971115  0.123888003
0.0287972845  0.131372129
0.0287974575  0.139484769
0.0287976305  0.14827755
0.0287978035  0.157805289
0.0287979765  0.168126031
0.0287981495  0.179301059
0.0287983096  0.19045991
0.0287985301  0.207215835
0.0287987507  0.225722039
0.0287989713  0.246126347
0.0287991919  0.268591108
0.0287994124  0.293273507
0.028799633  0.320370384
0.0287998536  0.350050026
0.0288000742  0.382494452
0.0288002947  0.417870361
0.0288005153  0.456392756
0.0288007099  0.493118199
0.0288008916  0.52984222
0.0288010732  0.568990908
0.0288013154  0.625162891
0.0288015576  0.686041617
0.0288017998  0.751803766
0.028802042  0.822598645
0.0288022842  0.898542834
0.0288025264  0.979714756
0.0288027859  1.07252446
