94-Pu-239(n,total fission) ENDF/B-VII.1
1814.12,1.84255
1814.27,1.79252
1814.42,1.84581
1814.55,2.00115
1814.69,2.29002
1814.87,2.83254
1815.12,3.88497
1815.45,5.28837
1815.65,5.85143
1815.8,5.98369
1816.0,5.74253
1816.2,5.04185
1816.72,2.64348
1816.88,2.02634
1817.01,1.62518
1817.16,1.31437
1817.3,1.09908
1817.44,0.964127
1817.61,0.881926
1817.76,0.862647
1817.96,0.892959
1818.17,0.988172
1818.38,1.14585
1818.7,1.47702
1819.07,1.88852
1819.33,2.05106
1819.45,2.0672
1819.7,1.97992
1820.0,1.71832
1820.4,1.32068
1820.66,1.13981
1820.82,1.07051
1821.11,1.00559
1821.29,0.996132
1821.69,1.02597
1822.15,1.11875
1822.55,1.26384
1822.88,1.4513
1823.16,1.70837
1823.4,2.03617
1823.59,2.42302
1823.78,2.97559
1823.94,3.64304
1824.12,4.62364
1824.3,5.94356
1824.5,7.93288
1824.74,10.9941
1825.31,19.2472
1825.59,22.1346
1825.85,23.3479
1825.94,23.4621
1826.32,22.8287
1826.88,20.3284
1827.22,17.6764
1827.89,10.6337
1828.18,8.36111
1828.44,6.9067
1828.74,5.78051
1829.18,4.63352
1829.61,3.81251
1830.04,3.22026
1830.4,2.91079
1830.64,2.83169
1830.88,2.90622
1831.12,3.18761
1831.36,3.695
1831.86,5.06635
1832.12,5.44075
1832.19,5.46344
1832.41,5.27611
1832.67,4.66499
1833.04,3.55459
1833.19,3.24982
1833.37,3.11386
1833.48,3.19519
1833.6,3.44894
1833.74,4.00006
1833.87,4.86351
1834.01,6.06515
1834.18,8.00999
1834.49,12.4886
1834.77,16.4536
1834.97,18.1298
1835.11,18.4907
1835.3,17.7907
1835.49,15.8894
1836.05,7.92491
1836.23,5.81757
1836.37,4.51324
1836.52,3.54106
1836.65,2.91816
1836.78,2.46899
1836.92,2.1489
1837.1,1.91503
1837.31,1.78689
1837.49,1.75602
1837.81,1.79535
1838.64,2.01867
1839.05,2.10124
1839.27,2.23125
1839.51,2.53618
1839.79,3.10512
1840.18,4.03983
1840.43,4.38872
1840.53,4.42324
1840.75,4.26476
1841.01,3.74807
1841.45,2.61733
1841.69,2.17377
1841.89,1.92723
1842.06,1.80192
1842.34,1.72224
1842.4,1.72006
1842.71,1.76505
1843.14,1.94693
1843.78,2.4223
1844.43,2.86473
1844.81,3.14257
1845.07,3.5201
1845.28,4.06944
1845.52,4.99567
1846.04,7.55478
1846.3,8.30578
1846.41,8.38427
1846.59,8.16121
1846.83,7.29571
1847.3,4.99211
1847.5,4.28651
1847.69,3.90105
1847.88,3.78282
1848.11,3.91618
1848.88,5.02427
1849.35,5.37485
1849.6,5.40769
1850.07,5.37384
1850.43,5.50757
1850.74,5.8991
1851.11,6.75243
1851.69,8.30063
1852.11,8.80214
1853.4,9.67934
1853.96,9.4975
1854.46,9.68857
1855.63,11.3224
1856.71,11.6826
1857.09,12.3096
1857.7,14.0298
1857.83,14.1293
1858.1,13.5764
1858.35,12.131
1859.01,6.75215
1859.25,5.24825
1859.43,4.3945
1859.64,3.68309
1859.91,3.07427
1860.22,2.59085
1860.59,2.22365
1860.9,2.05429
1861.05,2.0306
1861.26,2.06974
1861.52,2.23756
1862.08,2.75436
1862.29,2.81854
1862.51,2.7385
1862.78,2.43529
1863.33,1.60941
1863.53,1.39395
1863.69,1.29907
1863.85,1.26632
1864.02,1.30615
1864.2,1.41129
1864.81,1.97141
1865.06,2.07021
1865.1,2.0707
1865.36,1.98007
1865.76,1.62952
1866.05,1.37838
1866.3,1.24024
1866.49,1.1964
1866.59,1.19423
1866.8,1.23553
1867.05,1.36936
1867.34,1.62264
1867.67,2.03951
1868.43,3.16244
1868.74,3.44473
1869.0,3.52946
1869.29,3.44618
1869.77,3.01857
1870.51,2.23123
1871.0,1.84978
1871.4,1.6417
1871.73,1.57018
1871.93,1.62676
1872.09,1.78916
1872.23,2.0407
1872.34,2.3871
1872.46,2.88785
1872.57,3.58021
1872.71,4.65121
1872.84,6.06
1873.0,8.31995
1873.21,11.8745
1873.67,20.4185
1873.88,23.2022
1874.08,24.2642
1874.11,24.277
1874.3,23.4381
1874.52,20.7297
1874.9,13.6396
1875.14,9.34597
1875.32,6.829
1875.46,5.33031
1875.58,4.34386
1875.7,3.6404
1875.8,3.23886
1875.94,2.92341
1876.06,2.79714
1876.19,2.77095
1876.64,2.87433
1877.24,2.71958
1877.43,2.79413
1877.67,3.09764
1878.26,4.32582
1878.5,4.5215
1878.51,4.52186
1878.71,4.38812
1879.02,3.81483
1879.4,2.96668
1879.63,2.64528
1879.85,2.50009
1879.96,2.48837
1880.18,2.5619
1880.6,2.90855
1881.26,3.55002
1881.61,3.70766
1881.72,3.71141
1882.03,3.60522
1882.49,3.17287
1883.34,2.14557
1883.76,1.75636
1884.19,1.48184
1884.52,1.34622
1884.85,1.28371
1884.89,1.2823
1885.18,1.32333
1885.48,1.47089
1886.08,1.93626
1886.37,2.04266
1886.4,2.0433
1886.67,1.97006
1887.13,1.70483
1887.42,1.62895
1888.11,1.707
1888.59,1.65716
1888.85,1.6893
1889.11,1.8425
1889.65,2.33329
1889.87,2.40866
1890.08,2.33775
1890.37,2.05737
1890.8,1.51354
1891.03,1.32243
1891.2,1.26655
1891.23,1.26581
1891.36,1.3017
1891.51,1.42183
1891.68,1.66172
1891.87,2.06934
1892.13,2.84707
1892.46,3.87168
1892.67,4.31411
1892.84,4.43826
1893.05,4.26065
1893.27,3.72412
1893.79,2.04053
1893.98,1.55217
1894.13,1.26605
1894.29,1.0698
1894.42,0.964627
1894.59,0.906848
1894.63,0.9048
1894.76,0.928983
1894.87,0.99231
1895.01,1.13908
1895.13,1.32516
1895.25,1.62858
1895.37,2.01665
1895.5,2.60712
1895.65,3.47976
1895.82,4.79399
1896.04,6.97711
1896.48,11.4735
1896.73,13.3312
1896.99,14.2249
1897.14,14.3177
1897.95,13.3647
1898.24,12.1985
1898.49,10.3806
1899.04,5.00533
1899.22,3.56023
1899.36,2.69523
1899.49,2.05683
1899.6,1.63523
1899.72,1.32362
1899.83,1.10855
1899.95,0.947954
1900.06,0.858794
1900.21,0.798917
1900.31,0.786899
1900.5,0.814681
1900.69,0.901332
1900.91,1.06496
1901.26,1.4263
1901.61,1.7856
1901.85,1.90714
1901.93,1.91581
1902.18,1.83793
1902.61,1.529
1902.77,1.47484
1902.91,1.51626
1903.03,1.63151
1903.16,1.88154
1903.28,2.25486
1903.42,2.87349
1903.58,3.78266
1903.83,5.57753
1904.13,7.90112
1904.36,9.09276
1904.54,9.47214
1904.56,9.47382
1904.74,9.16034
1904.91,8.37832
1905.27,5.92602
1905.53,4.17786
1905.7,3.2721
1905.85,2.67789
1905.98,2.31917
1906.11,2.08643
1906.24,1.96359
1906.34,1.93375
1906.53,2.00006
1906.78,2.25738
1907.19,2.80735
1907.43,2.97146
1907.49,2.97878
1907.72,2.86337
1908.01,2.46124
1908.45,1.73641
1908.64,1.50571
1908.83,1.35864
1909.06,1.27146
1909.2,1.25969
1909.52,1.31097
1910.69,1.8136
1910.89,1.99615
1911.06,2.29566
1911.24,2.782
1911.43,3.51727
1911.95,6.02427
1912.16,6.67443
1912.3,6.80165
1912.5,6.55615
1912.69,5.86101
1913.25,3.05319
1913.44,2.32427
1913.59,1.87427
1913.73,1.5786
1913.89,1.3244
1914.06,1.16693
1914.27,1.05927
1914.5,1.00559
1915.06,0.974588
1915.87,0.995676
1917.26,1.10018
1917.64,1.1874
1917.93,1.33467
1918.2,1.5792
1918.6,2.11357
1918.92,2.51727
1919.2,2.69509
1919.34,2.71277
1919.66,2.66797
1919.91,2.72425
1920.1,2.93748
1920.29,3.3507
1920.53,4.13542
1920.97,5.79697
1921.17,6.24822
1921.3,6.3273
1921.51,6.05731
1921.72,5.32139
1922.27,2.7071
1922.43,2.08377
1922.59,1.607
1922.72,1.33138
1922.84,1.14503
1922.96,1.03645
1923.09,0.996088
1923.11,0.995669
1923.26,1.04586
1923.41,1.18349
1923.59,1.44257
1923.85,1.95138
1924.18,2.67127
1924.41,2.99145
1924.58,3.07098
1924.79,2.94503
1925.04,2.54135
1925.52,1.51445
1925.71,1.1884
1925.88,0.978401
1926.06,0.830725
1926.24,0.742493
1926.47,0.688364
1926.75,0.66912
1926.84,0.66911
1927.21,0.690975
1927.42,0.726385
1927.64,0.797665
1927.8,0.892514
1927.96,1.04197
1928.12,1.26536
1928.28,1.57928
1928.46,2.06875
1928.78,3.12308
1929.03,3.98358
1929.25,4.47773
1929.43,4.61477
1929.64,4.43054
1929.85,3.90832
1930.37,2.21279
1930.55,1.74645
1930.7,1.48566
1930.83,1.34613
1930.97,1.28128
1931.01,1.28
1931.15,1.33238
1931.31,1.50044
1931.49,1.81542
1931.71,2.36455
1932.26,4.01012
1932.53,4.55204
1932.83,4.76661
1932.96,4.78141
1933.61,4.6175
1933.92,4.24821
1934.21,3.61215
1934.71,2.24417
1934.93,1.78839
1935.1,1.54198
1935.3,1.34583
1935.47,1.24899
1935.71,1.18634
1935.83,1.17781
1936.19,1.20954
1936.56,1.32494
1936.81,1.48598
1937.0,1.69075
1937.19,2.0111
1937.37,2.46613
1937.55,3.13883
1937.76,4.15149
1938.33,7.47485
1938.53,8.25708
1938.71,8.47814
1938.89,8.1765
1939.1,7.28541
1939.47,4.8115
1939.7,3.38517
1939.86,2.61642
1939.99,2.1055
1940.12,1.78749
1940.22,1.64088
1940.35,1.55565
1940.38,1.55201
1940.53,1.61613
1940.7,1.80741
1941.12,2.43071
1941.36,2.64281
1941.47,2.66793
1941.7,2.57075
1942.06,2.16206
1942.45,1.69767
1942.75,1.46119
1943.1,1.30213
1943.6,1.1678
1944.05,1.11813
1944.51,1.15499
1945.4,1.39667
1945.58,1.41013
1945.89,1.35432
1946.34,1.14657
1946.7,0.97985
1947.0,0.895492
1947.21,0.877842
1947.43,0.905587
1947.61,0.982461
1947.76,1.10393
1947.91,1.29158
1948.05,1.55196
1948.19,1.91381
1948.35,2.50194
1948.54,3.40278
1949.03,6.14272
1949.25,7.0358
1949.46,7.3378
1949.46,7.33781
1949.66,7.05751
1949.91,6.10281
1950.23,4.55583
1950.38,4.04557
1950.51,3.76353
1950.61,3.70383
1950.74,3.81377
1950.9,4.21893
1951.1,5.08397
1951.43,6.58535
1951.64,7.15206
1951.75,7.22993
1951.94,6.97646
1952.17,6.14806
1952.65,3.62969
1952.81,2.95063
1952.97,2.49541
1953.1,2.28488
1953.23,2.20914
1953.35,2.24052
1953.54,2.44183
1954.02,3.21293
1954.24,3.3565
1954.26,3.3572
1954.46,3.24612
1954.71,2.85135
1955.21,1.80903
1955.4,1.50481
1955.54,1.35918
1955.71,1.26168
1955.88,1.23679
1956.13,1.29614
1956.99,1.75275
1957.39,1.83083
1957.68,1.7893
1958.5,1.47525
1958.58,1.4652
1958.74,1.49181
1958.9,1.60178
1959.05,1.81549
1959.2,2.16652
1959.35,2.6791
1959.52,3.47857
1959.79,5.04484
1960.11,7.02042
1960.33,7.95784
1960.51,8.20563
1960.72,7.8749
1960.92,6.9921
1961.44,3.88948
1961.63,2.97574
1961.77,2.45796
1961.92,2.08307
1962.07,1.84558
1962.26,1.69532
1962.56,1.63432
1962.95,1.57873
1963.32,1.38991
1963.56,1.24845
1963.74,1.19019
1963.8,1.18529
1963.92,1.20464
1964.07,1.29425
1964.22,1.46196
1964.43,1.80537
1965.13,3.28163
1965.65,4.06656
1966.22,4.74187
1966.38,4.80249
1966.63,4.62601
1966.91,4.06698
1967.44,2.61267
1967.68,2.13326
1967.96,1.76642
1968.71,1.07117
1968.98,0.877336
1969.12,0.811917
1969.3,0.777865
1969.42,0.793851
1969.55,0.848454
1969.7,0.97164
1969.87,1.18906
1970.08,1.56099
1970.56,2.59757
1970.8,2.936
1970.99,3.0252
1971.21,2.9111
1971.73,2.19173
1971.93,2.0131
1972.1,1.97811
1972.27,2.04757
1972.6,2.37954
1972.97,2.75496
1973.19,2.82796
1973.45,2.70573
1973.72,2.35767
1974.33,1.31362
1974.54,1.0276
1974.72,0.85687
1974.89,0.743397
1975.01,0.692693
1975.2,0.656621
1975.29,0.653395
1975.49,0.675909
1975.77,0.760161
1976.39,1.01849
1976.7,1.07365
1976.78,1.07526
1977.31,1.03275
1977.59,1.0472
1978.32,1.21171
1978.41,1.21597
1978.69,1.18099
1979.41,0.948223
1979.66,0.910144
1979.77,0.908644
1979.98,0.93215
1980.26,1.02162
1980.95,1.35333
1981.26,1.41258
1981.27,1.41265
1981.59,1.3581
1982.01,1.20321
1982.29,1.15247
1982.31,1.1522
1982.53,1.1857
1982.75,1.30295
1982.94,1.4802
1983.13,1.74939
1983.32,2.1526
1983.51,2.71288
1983.72,3.50276
1983.97,4.73507
1984.54,7.95671
1984.82,8.90326
1984.98,9.07111
1985.2,8.78972
1985.41,8.0315
1986.01,5.07904
1986.18,4.45829
1986.37,4.08332
1986.54,3.999
1986.76,4.17264
1987.22,4.79483
1987.34,4.83624
1987.57,4.65684
1987.81,4.1343
1988.38,2.38376
1988.6,1.85703
1988.8,1.52668
1988.97,1.34705
1989.13,1.24055
1989.36,1.19151
1989.55,1.22496
1989.75,1.33089
1989.98,1.54388
1990.64,2.37122
1990.9,2.53227
1990.97,2.54012
1991.23,2.44881
1991.73,2.08751
1991.91,2.04621
1992.13,2.10332
1992.62,2.3571
1992.7,2.36699
1992.94,2.29057
1993.23,2.00298
1993.64,1.51169
1993.85,1.35314
1994.01,1.30712
1994.19,1.34077
1994.41,1.48121
1995.03,2.06151
1995.39,2.23284
1995.8,2.39376
1996.09,2.67697
1996.64,3.44948
1996.86,3.55968
1997.08,3.42298
1997.28,3.10511
1997.85,1.74732
1998.04,1.39353
1998.19,1.20567
1998.36,1.06906
1998.48,1.02005
1998.59,1.0047
1998.82,1.04207
1999.16,1.19833
1999.69,1.5222
1999.97,1.6023
2000.0,1.60261
2000.23,1.53839
2000.45,1.36932
2000.77,0.99844
2001.04,0.674467
2001.21,0.513345
2001.34,0.428549
2001.46,0.372146
2001.53,0.352439
2001.63,0.342746
2001.73,0.352821
2001.84,0.385259
2001.98,0.455486
2002.13,0.57053
2002.39,0.818581
2002.73,1.16463
2002.94,1.2969
2003.1,1.33216
2003.29,1.28564
2003.48,1.14689
2003.77,0.83001
2004.06,0.510818
2004.22,0.363544
2004.35,0.267634
2004.46,0.201349
2004.55,0.156401
2004.65,0.122199
2004.72,0.100744
2004.8,0.0851955
2004.88,0.0751625
2004.94,0.0709146
2004.99,0.0698723
2005.06,0.0716853
2005.13,0.0773942
2005.19,0.0871184
2005.27,0.103814
2005.36,0.130495
2005.47,0.17115
2005.57,0.22424
2005.68,0.299116
2005.82,0.411664
2005.99,0.585996
2006.23,0.894842
2006.69,1.50823
2006.96,1.77102
2007.23,1.91239
2007.9,2.03882
2008.16,2.21866
2008.72,2.80367
2008.91,2.87177
2009.13,2.76479
2009.32,2.49696
2009.68,1.73933
2009.92,1.25801
2010.09,0.996411
2010.23,0.841812
2010.36,0.748532
2010.51,0.700391
2010.61,0.695141
2010.82,0.73241
2011.35,0.88833
2011.78,0.966801
2012.03,1.06174
2012.29,1.24147
2012.72,1.59492
2012.96,1.68278
2012.99,1.68403
2013.2,1.62108
2013.45,1.42103
2013.91,0.918509
2014.12,0.73705
2014.3,0.64142
2014.48,0.592446
2014.6,0.583225
2014.77,0.599486
2014.99,0.66144
2015.25,0.779394
2015.59,0.993661
2015.93,1.28519
2016.19,1.58827
2016.41,1.95289
2016.63,2.4401
2016.85,3.08797
2017.09,4.02724
2017.37,5.43373
2017.69,7.52028
2018.07,10.6572
2018.65,15.9176
2018.87,17.203
2019.05,17.5554
2019.29,16.7905
2019.53,14.6402
2020.12,7.52719
2020.29,5.85721
2020.44,4.74006
2020.57,4.12458
2020.69,3.76005
2020.8,3.58883
2020.85,3.55782
2021.02,3.64186
2021.33,4.21002
2021.62,4.71538
2021.78,4.79521
2021.98,4.64471
2022.22,4.13002
2022.86,2.1075
2023.07,1.55623
2023.26,1.18897
2023.44,0.92055
2023.6,0.746532
2023.75,0.621683
2023.93,0.519522
2024.12,0.455506
2024.29,0.424669
2024.54,0.411686
2024.78,0.426503
2025.19,0.489801
2026.38,0.742805
2027.13,0.901943
2028.38,1.08673
2028.45,1.08941
2028.76,1.06815
2029.17,0.962171
2029.95,0.648499
2030.36,0.48835
2030.62,0.415093
2030.84,0.379351
2030.92,0.37554
2031.07,0.383016
2031.22,0.414006
2031.37,0.472112
2031.52,0.559458
2031.71,0.708449
2032.28,1.2697
2032.49,1.40526
2032.66,1.44395
2032.87,1.39177
2033.09,1.23223
2033.64,0.659392
2033.82,0.515323
2033.96,0.438652
2034.09,0.394153
2034.21,0.38089
2034.32,0.39209
2034.45,0.434662
2034.59,0.51113
2034.77,0.651803
2035.33,1.2166
2035.57,1.3678
2035.79,1.41063
2036.31,1.33167
2036.53,1.36807
2036.78,1.52242
2037.63,2.3243
2037.81,2.59394
2037.98,2.99071
2038.14,3.55377
2038.3,4.34837
2038.53,5.87409
2039.01,9.43133
2039.27,10.706
2039.5,11.1001
2039.72,10.851
2040.08,9.55906
2040.66,6.58993
2041.14,3.93966
2041.38,2.89639
2041.54,2.35915
2041.69,1.99607
2041.81,1.80655
2041.92,1.69625
2042.06,1.65514
2042.26,1.72172
2042.72,2.04463
2042.9,2.08598
2043.11,2.01288
2043.37,1.75292
2043.89,1.02442
2044.1,0.801468
2044.27,0.676494
2044.42,0.60321
2044.58,0.564344
2044.73,0.555574
2044.88,0.573579
2045.07,0.630865
2045.3,0.747543
2045.63,0.982887
2046.03,1.28287
2046.29,1.39452
2046.42,1.40821
2046.69,1.3467
2047.42,0.928758
2047.67,0.840499
2047.91,0.794718
2048.15,0.78211
2048.55,0.807044
2049.09,0.902545
2049.41,1.00595
2049.69,1.14834
2049.97,1.36242
2050.32,1.74316
2050.84,2.37752
2051.15,2.59104
2051.23,2.6085
2051.48,2.54627
2051.78,2.28525
2052.55,1.29795
2052.76,1.09072
2052.9,0.987259
2053.04,0.929174
2053.15,0.914997
2053.32,0.951544
2053.49,1.05786
2053.72,1.28311
2054.16,1.75221
2054.41,1.90546
2054.53,1.92756
2054.77,1.87519
2055.09,1.66051
2055.69,1.16506
2056.04,0.956725
2056.35,0.834967
2057.08,0.633131
2057.48,0.512467
2057.66,0.4841
2057.76,0.480966
2057.91,0.499213
2058.05,0.549471
2058.2,0.635143
2058.37,0.777498
2058.59,1.03673
2059.01,1.5616
2059.25,1.74744
2059.41,1.78698
2059.62,1.72106
2059.86,1.52115
2060.27,1.08437
2060.49,0.922157
2060.7,0.835728
2060.95,0.802565
2061.41,0.777982
2061.68,0.711484
2062.11,0.527402
2062.38,0.416153
2062.55,0.363918
2062.74,0.327901
2062.93,0.316023
2063.1,0.324853
2063.31,0.358242
2063.6,0.435527
2064.03,0.554623
2064.38,0.611286
2064.74,0.658613
2064.91,0.719068
2065.05,0.799883
2065.21,0.952274
2065.37,1.17056
2065.61,1.58738
2065.98,2.31625
2066.2,2.62474
2066.41,2.72547
2066.61,2.64161
2066.97,2.20598
2067.18,1.97238
2067.39,1.85897
2067.44,1.85484
2067.59,1.89832
2067.82,2.10001
2068.48,2.90504
2069.12,3.41273
2069.37,3.49076
2069.65,3.36099
2069.91,2.98155
2070.23,2.22443
2070.56,1.41998
2070.75,1.05561
2070.9,0.831491
2071.03,0.69766
2071.15,0.627895
2071.24,0.61097
2071.32,0.626871
2071.41,0.678488
2071.52,0.788543
2071.62,0.958225
2071.72,1.19393
2071.84,1.55112
2071.99,2.11001
2072.15,2.94215
2072.7,6.15387
2072.91,6.99964
2073.11,7.31496
2073.12,7.31613
2073.32,7.04032
2073.55,6.20025
2073.98,4.18789
2074.16,3.53935
2074.36,3.05884
2074.51,2.85633
2074.86,2.70748
2075.17,2.5554
2075.41,2.2694
2075.73,1.6865
2076.05,1.07851
2076.23,0.795829
2076.38,0.62336
2076.51,0.5107
2076.62,0.450877
2076.73,0.422836
2076.78,0.418529
2076.9,0.434945
2077.02,0.484385
2077.14,0.56629
2077.28,0.712507
2077.46,0.944994
2077.99,1.77896
2078.19,1.99581
2078.38,2.06239
2078.57,1.99289
2078.78,1.76259
2079.29,1.00609
2079.45,0.825646
2079.56,0.739799
2079.66,0.684783
2079.79,0.660695
2079.93,0.684964
2080.08,0.767855
2080.27,0.935304
2080.75,1.4424
2080.96,1.58003
2081.1,1.60844
2081.3,1.55137
2081.53,1.37305
2082.09,0.720157
2082.27,0.557053
2082.42,0.454442
2082.52,0.407009
2082.63,0.379528
2082.68,0.374453
2082.79,0.383187
2082.89,0.419655
2083.0,0.487479
2083.11,0.590672
2083.23,0.754014
2083.36,0.994109
2083.5,1.35147
2083.7,1.93622
2084.18,3.57373
2084.41,4.0935
2084.61,4.26321
2084.62,4.26413
2084.8,4.15839
2085.05,3.7078
2085.59,2.38996
2085.88,1.81902
2086.19,1.37734
2086.45,1.08952
2086.65,0.943972
2086.78,0.899845
2086.82,0.895141
2086.93,0.910228
2087.04,0.969706
2087.17,1.10593
2087.31,1.34461
2087.45,1.67442
2087.68,2.33659
2088.02,3.45639
2088.23,3.9431
2088.43,4.14876
2088.46,4.15223
2088.65,4.00557
2088.84,3.58438
2089.38,1.865
2089.55,1.43302
2089.69,1.18029
2089.81,1.05231
2089.91,0.989102
2089.99,0.974091
2090.15,1.00894
2090.38,1.15714
2090.72,1.39677
2090.94,1.45959
2090.96,1.46054
2091.18,1.41774
2091.78,1.0779
2091.98,1.01978
2092.05,1.0151
2092.25,1.0473
2092.51,1.16551
2092.91,1.37175
2093.12,1.40803
2093.39,1.34936
2093.85,1.15116
2093.95,1.13515
2094.09,1.15477
2094.24,1.23759
2094.41,1.41198
2094.65,1.79362
2095.0,2.38263
2095.22,2.60933
2095.34,2.64472
2095.55,2.54572
2095.76,2.24557
2096.3,1.1787
2096.46,0.921668
2096.59,0.767113
2096.7,0.666276
2096.82,0.603851
2096.95,0.578477
2097.05,0.589424
2097.16,0.630568
2097.29,0.720557
2097.5,0.91943
2097.97,1.44838
2098.17,1.59406
2098.32,1.62872
2098.51,1.57859
2098.7,1.42497
2099.02,1.03817
2099.29,0.69694
2099.47,0.517355
2099.61,0.404179
2099.75,0.329835
2099.86,0.288179
2099.97,0.266924
2100.05,0.26429
2100.16,0.278439
2100.25,0.305542
2100.35,0.355483
2100.47,0.438296
2100.58,0.552249
2100.71,0.718363
2100.86,0.974106
2101.05,1.38018
2101.52,2.50273
2101.77,2.91128
2101.99,3.07123
2102.04,3.0763
2102.3,2.95663
2103.28,1.94175
2104.09,1.14089
2104.37,0.934795
2104.72,0.747861
2105.34,0.505786
2105.69,0.396778
2105.94,0.343308
2106.17,0.314963
2106.36,0.307889
2106.52,0.314819
2106.67,0.33477
2106.85,0.381372
2107.0,0.441088
2107.14,0.524752
2107.34,0.677041
2107.6,0.949349
2108.0,1.38929
2108.21,1.54165
2108.39,1.58508
2108.58,1.53103
2108.8,1.36059
2109.35,0.734841
2109.53,0.575429
2109.68,0.478173
2109.82,0.416286
2109.94,0.392513
2110.01,0.389509
2110.11,0.3989
2110.25,0.437065
2110.38,0.503871
2110.54,0.616028
2110.76,0.83019
2111.33,1.46706
2112.04,2.07518
2112.35,2.49282
2112.79,3.21992
2113.03,3.42477
2113.08,3.43181
2113.3,3.29889
2113.49,2.96801
2113.79,2.2091
2114.08,1.41203
2114.26,1.02703
2114.4,0.768658
2114.53,0.593745
2114.65,0.470486
2114.77,0.378609
2114.89,0.312132
2115.01,0.265683
2115.14,0.230491
2115.3,0.20276
2115.5,0.18351
2115.76,0.170295
2115.92,0.167529
2116.11,0.172135
2116.25,0.184057
2116.38,0.207348
2116.5,0.238911
2116.61,0.284911
2116.72,0.348647
2116.86,0.450525
2116.99,0.584065
2117.16,0.80409
2117.42,1.22389
2117.78,1.80621
2118.01,2.06195
2118.21,2.13971
2118.4,2.08212
2118.65,1.83739
2119.17,1.16721
2119.37,0.966265
2119.54,0.856974
2119.68,0.808424
2119.77,0.798145
2119.91,0.817432
2120.05,0.880292
2120.22,1.02536
2120.41,1.26172
2120.7,1.75155
2121.06,2.38909
2121.29,2.63905
2121.45,2.69571
2121.66,2.6069
2121.92,2.29383
2122.32,1.70634
2122.51,1.52925
2122.66,1.47868
2122.79,1.51752
2122.95,1.66606
2123.13,1.9726
2123.41,2.6343
2123.72,3.41278
2123.95,3.78812
2124.11,3.87394
2124.32,3.73564
2124.58,3.24133
2124.97,2.32049
2125.16,2.00969
2125.31,1.89573
2125.36,1.88952
2125.47,1.93164
2125.62,2.10642
2125.79,2.45546
2126.12,3.41017
2126.39,4.13884
2126.61,4.48262
2126.71,4.51914
2126.93,4.34083
2127.17,3.78737
2127.7,2.18222
2127.9,1.71996
2128.09,1.39622
2128.24,1.22638
2128.34,1.14238
2128.55,1.03948
2128.8,0.998326
2128.83,0.998225
2129.11,1.03761
2129.34,1.12756
2129.57,1.28098
2129.83,1.54342
2130.49,2.42215
2130.78,2.63683
2130.92,2.66442
2131.17,2.58322
2131.95,1.98474
2132.79,1.5079
2133.29,1.19132
2133.5,1.09439
2133.77,1.02508
2134.05,1.00696
2134.85,1.07784
2135.89,1.21203
2136.23,1.30582
2136.54,1.45481
2136.9,1.73351
2137.52,2.30631
2137.84,2.44273
2137.92,2.448
2138.28,2.35985
2138.95,2.09027
2139.61,2.02138
2140.32,2.09375
2140.97,2.31279
2141.74,2.74016
2142.4,3.27357
2143.45,4.4448
2144.42,5.79058
2145.2,7.27105
2145.93,9.23935
2146.46,10.6025
2146.77,10.883
2147.15,10.4664
2148.13,7.7657
2148.71,6.67626
2149.99,4.73491
2150.21,4.58182
2150.43,4.68164
2150.63,5.09565
2150.83,5.87712
2151.09,7.37562
2151.75,12.0239
2152.19,14.1304
2152.99,17.3185
2153.15,17.5342
2153.41,16.8737
2153.65,14.978
2153.97,11.2
2154.3,6.95887
2154.49,5.02426
2154.65,3.73686
2154.79,2.90383
2154.93,2.28346
2155.06,1.84259
2155.18,1.58735
2155.31,1.39591
2155.42,1.29786
2155.58,1.25631
2155.73,1.30337
2155.89,1.433
2156.07,1.68966
2156.28,2.1093
2156.86,3.53583
2157.12,3.9219
2157.32,4.00738
2157.68,3.80352
2157.95,3.62302
2158.05,3.61062
2158.31,3.76135
2158.95,4.65966
2159.18,4.7638
2159.58,4.54835
2160.14,4.22771
2160.55,3.98386
2160.83,3.53681
2161.18,2.64667
2161.52,1.73622
2161.71,1.32279
2161.86,1.05279
2162.02,0.850194
2162.18,0.706502
2162.34,0.61201
2162.5,0.556184
2162.69,0.529977
2162.72,0.529486
2162.9,0.549108
2163.09,0.613418
2163.22,0.697659
2163.37,0.835587
2163.52,1.03017
2163.69,1.32411
2163.89,1.78702
2164.37,3.03515
2164.6,3.44227
2164.81,3.58101
2165.02,3.45358
2165.25,3.05134
2165.69,2.07247
2165.9,1.74556
2166.09,1.55875
2166.33,1.45062
2166.82,1.34735
2167.14,1.17263
2167.46,0.96564
2167.66,0.895217
2167.73,0.890517
2167.87,0.924434
2168.01,1.02445
2168.15,1.19162
2168.33,1.50876
2168.63,2.19271
2168.93,2.86453
2169.15,3.17618
2169.29,3.23605
2169.49,3.1347
2169.76,2.72573
2170.13,2.01606
2170.29,1.79362
2170.45,1.66104
2170.58,1.62528
2170.76,1.67674
2171.06,1.92645
2171.33,2.14284
2171.51,2.19446
2171.72,2.11413
2171.96,1.85616
2172.53,0.917116
2172.71,0.695813
2172.85,0.556381
2172.96,0.483563
2173.07,0.437634
2173.18,0.417212
2173.22,0.415727
2173.34,0.428193
2173.48,0.473443
2173.67,0.572567
2174.25,0.944338
2174.72,1.14407
2175.02,1.29091
2175.27,1.48794
2175.82,2.05399
2176.06,2.16456
