92-U-238(n,total fission) ENDF/B-VII.1
5736.99,1.43058E-4
5737.12,1.09124E-4
5737.24,8.3874E-5
5737.36,6.44107E-5
5737.47,5.07366E-5
5737.58,4.01153E-5
5737.69,3.19135E-5
5737.82,2.48302E-5
5737.94,1.98314E-5
5738.07,1.5714E-5
5738.21,1.27537E-5
5738.36,1.04139E-5
5738.51,8.75852E-6
5738.69,7.36312E-6
5738.93,6.12312E-6
5739.19,5.20701E-6
5739.55,4.31895E-6
5739.97,3.58979E-6
5740.55,2.87212E-6
5741.21,2.28355E-6
5741.85,1.86855E-6
5742.62,1.49949E-6
5743.51,1.1942E-6
5744.42,9.6336E-7
5745.53,7.58413E-7
5746.63,6.10001E-7
5747.93,4.81089E-7
5749.34,3.79848E-7
5750.77,3.04011E-7
5752.37,2.40608E-7
5754.07,1.90658E-7
5756.46,1.3857E-7
5758.17,1.05938E-7
5759.09,9.54867E-8
5764.09,5.89918E-8
5766.57,4.54604E-8
5769.08,3.51483E-8
5771.79,2.67045E-8
5774.5,2.03752E-8
5777.33,1.53561E-8
5780.06,1.16868E-8
5782.62,9.03658E-9
5785.34,6.86705E-9
5787.79,5.36254E-9
5790.87,3.80842E-9
5792.58,3.30316E-9
5795.86,2.50968E-9
5798.49,2.05591E-9
5800.98,1.77562E-9
5803.01,1.63613E-9
5805.73,1.55375E-9
5806.51,1.54927E-9
5809.81,1.61027E-9
5813.61,1.759E-9
5813.8,1.75902E-9
5814.43,1.75648E-9
5815.56,1.81447E-9
5818.03,2.17375E-9
5826.57,3.13611E-9
5829.01,3.26092E-9
5831.56,3.82851E-9
5837.67,4.68019E-9
5838.06,4.69049E-9
5839.68,4.5843E-9
5840.63,4.73745E-9
5842.38,5.36992E-9
5849.73,6.58576E-9
5859.79,8.07269E-9
5861.29,7.82445E-9
5862.32,7.5777E-9
5863.27,7.86828E-9
5864.62,8.66953E-9
5867.42,9.30794E-9
5872.45,9.9571E-9
5873.43,9.94173E-9
5875.46,1.03432E-8
5880.52,1.12559E-8
5915.76,1.5946E-8
5917.42,1.55536E-8
5919.32,1.32047E-8
5919.64,1.30948E-8
5920.3,1.35727E-8
5921.96,1.61187E-8
5923.23,1.68319E-8
5967.65,2.19451E-8
5968.13,2.19553E-8
5969.61,2.18955E-8
5973.47,2.25132E-8
5975.54,2.22943E-8
5981.7,2.34238E-8
5994.76,2.4667E-8
5997.82,2.36456E-8
6000.97,2.52731E-8
6033.42,2.81562E-8
6035.34,2.75958E-8
6036.42,2.55675E-8
6037.6,2.19959E-8
6038.12,2.14118E-8
6038.68,2.20912E-8
6040.43,2.74321E-8
6041.71,2.88143E-8
6047.62,2.95419E-8
6049.2,2.8909E-8
6051.05,2.68754E-8
6051.09,2.68743E-8
6052.14,2.78889E-8
6053.56,2.97282E-8
6057.74,3.0412E-8
6059.35,2.96168E-8
6061.43,2.51009E-8
6061.67,2.49927E-8
6062.39,2.59226E-8
6063.61,2.91819E-8
6064.65,3.0608E-8
6074.84,3.1952E-8
6090.52,3.32535E-8
6093.45,3.24495E-8
6097.75,3.38976E-8
6162.72,3.89816E-8
6166.72,3.81458E-8
6167.8,3.63847E-8
6168.49,3.38215E-8
6170.08,2.41672E-8
6170.61,2.24906E-8
6170.8,2.23636E-8
6171.31,2.31523E-8
6175.04,3.71847E-8
6176.33,3.93213E-8
6182.7,4.08595E-8
6192.5,4.17579E-8
6194.39,4.08195E-8
6196.09,3.88151E-8
6198.87,4.17734E-8
6200.29,3.99676E-8
6201.63,3.7557E-8
6201.71,3.7546E-8
6202.83,3.92923E-8
6204.41,4.2204E-8
6221.25,4.42426E-8
6229.91,4.49461E-8
6231.7,4.40719E-8
6233.7,4.07097E-8
6233.75,4.07065E-8
6234.92,4.24596E-8
6236.58,4.51994E-8
6244.79,4.624E-8
6246.54,4.53543E-8
6248.69,3.997E-8
6248.89,3.98825E-8
6249.73,4.1272E-8
6251.32,4.57103E-8
6253.4,4.69249E-8
6296.72,5.09571E-8
6299.29,5.0549E-8
6314.21,5.26681E-8
6319.23,5.3103E-8
6322.54,5.12246E-8
6325.8,5.37245E-8
6339.87,5.51033E-8
6341.83,5.37431E-8
6343.89,4.83731E-8
6344.05,4.83177E-8
6345.21,5.05885E-8
6346.9,5.49168E-8
6351.4,5.63393E-8
6378.94,5.91757E-8
6381.51,5.83983E-8
6387.86,6.02407E-8
6392.06,6.06321E-8
6393.82,6.05346E-8
6413.23,6.29641E-8
6415.54,6.22255E-8
6421.2,6.40435E-8
6428.23,6.48064E-8
6430.59,6.44861E-8
6442.67,6.65279E-8
6445.14,6.46462E-8
6446.36,6.32242E-8
6449.8,6.74278E-8
6455.32,6.79386E-8
6458.13,6.69068E-8
6459.25,6.32418E-8
6460.26,5.51E-8
6461.09,4.75156E-8
6461.66,4.53098E-8
6461.7,4.53013E-8
6462.16,4.66422E-8
6462.9,5.28603E-8
6463.81,6.15211E-8
6464.69,6.63193E-8
6466.05,6.87435E-8
6503.79,7.47201E-8
6505.52,7.34763E-8
6507.04,6.70244E-8
6508.02,6.38175E-8
6508.06,6.3812E-8
6508.97,6.65159E-8
6510.55,7.3973E-8
6512.48,7.60094E-8
6535.79,7.95414E-8
6537.98,7.77416E-8
6539.36,7.01835E-8
6540.33,6.48848E-8
6540.57,6.45918E-8
6541.32,6.70942E-8
6542.87,7.74196E-8
6544.14,8.05309E-8
6547.77,8.15833E-8
6549.57,7.95346E-8
6551.73,6.76652E-8
6551.99,6.73589E-8
6552.75,6.97804E-8
6554.14,7.86581E-8
6555.22,8.18214E-8
6565.33,8.45105E-8
6567.34,8.41793E-8
6593.78,8.9811E-8
6596.3,8.91224E-8
6610.38,9.32008E-8
6632.63,9.78436E-8
6635.13,9.52664E-8
6636.29,9.34704E-8
6639.96,9.94589E-8
6709.81,1.17313E-7
6711.84,1.14941E-7
6713.08,1.05689E-7
6714.18,9.54399E-8
6714.56,9.44444E-8
6715.26,9.78021E-8
6717.04,1.15527E-7
6718.97,1.20347E-7
6738.29,1.26036E-7
6740.03,1.24311E-7
6741.21,1.17186E-7
6742.12,1.03621E-7
6743.19,8.45515E-8
6743.74,8.07832E-8
6743.77,8.07727E-8
6744.29,8.3949E-8
6745.01,9.59731E-8
6745.86,1.11928E-7
6746.83,1.23023E-7
6747.85,1.27551E-7
6757.49,1.33872E-7
6761.21,1.35298E-7
6763.67,1.31737E-7
6764.78,1.29435E-7
6768.52,1.38085E-7
6780.73,1.43244E-7
6783.9,1.38834E-7
6787.81,1.46433E-7
6794.15,1.49156E-7
6797.05,1.45149E-7
6800.68,1.52387E-7
6815.24,1.59301E-7
6816.28,1.59157E-7
6825.23,1.64985E-7
6828.36,1.57669E-7
6831.64,1.68634E-7
6874.82,1.97724E-7
6876.76,1.92911E-7
6877.9,1.76499E-7
6879.07,1.54327E-7
6879.51,1.51702E-7
6880.08,1.56029E-7
6882.03,1.94407E-7
6883.22,2.03289E-7
6890.59,2.11977E-7
6892.48,2.06991E-7
6894.3,1.97753E-7
6896.16,2.07877E-7
6898.17,2.18481E-7
6926.43,2.50983E-7
6927.96,2.46112E-7
6929.84,2.31462E-7
6931.15,2.42372E-7
6932.91,2.58557E-7
6955.27,2.95362E-7
6958.18,2.82673E-7
6960.13,2.98624E-7
6962.18,3.09648E-7
6965.68,3.15998E-7
6966.88,3.12112E-7
6969.24,2.7479E-7
6969.38,2.74515E-7
6970.26,2.85199E-7
6971.5,3.14531E-7
6972.71,3.29549E-7
6999.93,4.15458E-7
7015.37,4.86453E-7
7024.5,5.38717E-7
7026.72,5.23925E-7
7028.1,5.43903E-7
7030.16,5.85293E-7
7042.38,7.159E-7
7051.49,8.63737E-7
7058.26,1.02832E-6
7062.78,1.15794E-6
7062.92,1.15821E-6
7064.58,1.1332E-6
7065.58,1.17282E-6
7068.11,1.44178E-6
7072.91,1.79536E-6
7074.62,1.91362E-6
7075.92,2.15606E-6
7079.25,2.93923E-6
7080.93,3.49651E-6
7082.3,4.13738E-6
7083.65,5.03251E-6
7084.65,5.97441E-6
7085.65,7.30453E-6
7086.47,8.8828E-6
7087.09,1.06046E-5
7087.53,1.23849E-5
7087.84,1.43433E-5
7088.06,1.65216E-5
7088.25,1.92444E-5
7088.4,2.23917E-5
7088.54,2.6854E-5
7088.69,3.32497E-5
7088.82,4.11158E-5
7088.96,5.19361E-5
7089.07,6.52359E-5
7089.18,8.14791E-5
7089.29,1.02518E-4
7089.41,1.29619E-4
7089.52,1.64315E-4
7089.63,2.08441E-4
7089.76,2.76914E-4
7089.89,3.66533E-4
7090.02,4.82518E-4
7090.17,6.46945E-4
7090.31,8.54005E-4
7090.46,0.00112258
7090.62,0.0015086
7090.8,0.00206317
7091.0,0.00281416
7091.21,0.00385774
7091.46,0.00535031
7091.78,0.0077525
7092.67,0.0153811
7093.05,0.0176988
7093.41,0.0185401
7093.44,0.0185439
7093.79,0.0178095
7094.12,0.0159839
7094.66,0.0115199
7095.19,0.0069434
7095.49,0.00487425
7095.73,0.0034736
7095.94,0.00252435
7096.12,0.00188434
7096.29,0.00140624
7096.46,0.00103247
7096.61,7.7782E-4
7096.75,5.79346E-4
7096.89,4.3849E-4
7097.02,3.30762E-4
7097.15,2.4787E-4
7097.27,1.92768E-4
7097.38,1.49534E-4
7097.49,1.18075E-4
7097.59,9.3278E-5
7097.7,7.38465E-5
7097.82,5.66155E-5
7097.94,4.41732E-5
7098.05,3.51518E-5
7098.17,2.80952E-5
7098.3,2.25074E-5
7098.44,1.80505E-5
7098.59,1.48582E-5
7098.75,1.23547E-5
7098.96,1.03405E-5
7099.17,8.95107E-6
7099.49,7.57523E-6
7099.94,6.33486E-6
7100.55,5.24618E-6
7101.31,4.33815E-6
7102.06,3.72581E-6
7102.97,3.23568E-6
7103.92,2.90914E-6
7105.35,2.64786E-6
7106.77,2.56678E-6
7108.4,2.63288E-6
7110.32,2.89538E-6
7112.27,3.3827E-6
7113.86,3.99455E-6
7115.38,4.84391E-6
7116.69,5.8807E-6
7117.9,7.23808E-6
7119.01,9.02285E-6
7119.94,1.11353E-5
7120.71,1.35742E-5
7121.4,1.66539E-5
7121.9,1.96891E-5
7122.38,2.37816E-5
7122.71,2.80847E-5
7122.98,3.29821E-5
7123.21,3.95901E-5
7123.41,4.77868E-5
7123.58,5.83208E-5
7123.75,7.28559E-5
7123.9,9.04425E-5
7124.04,1.13507E-4
7124.18,1.438E-4
7124.32,1.84096E-4
7124.46,2.37319E-4
7124.6,3.07035E-4
7124.75,4.07808E-4
7124.91,5.40223E-4
7125.06,7.09472E-4
7125.21,9.24946E-4
7125.38,0.00123873
7125.58,0.00169311
7125.76,0.00223532
7125.99,0.00307302
7126.25,0.00429473
7126.59,0.00621836
7127.37,0.0111358
7127.77,0.0130154
7128.14,0.0137176
7128.19,0.0137286
7128.53,0.0132331
7128.92,0.0116202
7129.55,0.00770388
7130.01,0.00490947
7130.29,0.0035101
7130.53,0.0025405
7130.74,0.00184854
7130.94,0.00135212
7131.11,0.00101127
7131.28,7.54509E-4
7131.43,5.74547E-4
7131.58,4.36319E-4
7131.73,3.31141E-4
7131.87,2.54414E-4
7132.01,1.95688E-4
7132.15,1.51241E-4
7132.29,1.16477E-4
7132.43,9.17656E-5
7132.58,7.21626E-5
7132.72,5.85424E-5
7132.87,4.82027E-5
7133.04,3.94356E-5
7133.23,3.26998E-5
7133.46,2.71839E-5
7133.69,2.33703E-5
7134.04,1.93509E-5
7134.44,1.62201E-5
7134.94,1.34004E-5
7135.56,1.08291E-5
7136.21,8.88886E-6
7136.98,7.1703E-6
7137.85,5.76128E-6
7138.79,4.64384E-6
7139.88,3.70667E-6
7141.03,2.97926E-6
7142.3,2.39015E-6
7143.72,1.90886E-6
7145.26,1.5185E-6
7146.9,1.20387E-6
7148.5,9.99918E-7
7150.88,7.78352E-7
7153.18,6.19434E-7
7155.57,5.00325E-7
7157.99,4.12464E-7
7161.06,3.32677E-7
7163.87,2.81547E-7
7167.58,2.34682E-7
7170.81,2.04295E-7
7177.6,1.77063E-7
7184.24,1.66634E-7
7186.5,1.61425E-7
7188.7,1.42028E-7
7188.93,1.41656E-7
7189.9,1.47765E-7
7191.55,1.64967E-7
7193.77,1.71254E-7
7201.37,1.82896E-7
7202.86,1.77539E-7
7204.43,1.66064E-7
7204.53,1.66019E-7
7205.48,1.72456E-7
7207.03,1.9182E-7
7209.04,2.02081E-7
7216.82,2.23034E-7
7219.25,2.1438E-7
7220.46,2.21868E-7
7222.18,2.40031E-7
7240.3,3.11875E-7
7248.45,3.51315E-7
7249.19,3.51739E-7
7251.18,3.42726E-7
7252.62,3.56822E-7
7254.77,3.848E-7
7274.66,5.14509E-7
7283.96,5.84361E-7
7285.38,5.6672E-7
7287.3,4.73136E-7
7287.69,4.67135E-7
7288.35,4.84645E-7
7290.39,6.20205E-7
7291.94,6.62692E-7
7303.11,7.95204E-7
7317.7,1.03801E-6
7328.34,1.2757E-6
7339.24,1.62145E-6
7348.52,2.03621E-6
7355.96,2.49432E-6
7362.98,3.10243E-6
7369.45,3.88557E-6
7375.61,4.81245E-6
7382.53,6.81958E-6
7386.66,8.50516E-6
7390.19,1.05175E-5
7393.53,1.31916E-5
7396.18,1.61398E-5
7398.83,2.01438E-5
7401.04,2.4664E-5
7402.77,2.99359E-5
7404.77,3.82257E-5
7406.11,4.5748E-5
7407.45,5.58379E-5
7408.66,6.81285E-5
7409.87,8.51979E-5
7410.92,1.05908E-4
7411.77,1.29185E-4
7412.61,1.61134E-4
7413.31,1.98267E-4
7413.96,2.47102E-4
7414.48,3.0359E-4
7414.85,3.60514E-4
7415.2,4.35006E-4
7415.47,5.20644E-4
7415.7,6.20953E-4
7415.93,7.62064E-4
7416.14,9.40791E-4
7416.32,0.00115383
7416.52,0.00146984
7416.71,0.00188673
7416.88,0.00239542
7417.07,0.00310044
7417.26,0.00404589
7417.46,0.00539331
7417.68,0.00720304
7417.91,0.00973484
7418.16,0.0132003
7418.48,0.018693
7419.0,0.0295822
7419.62,0.0425504
7420.01,0.048025
7420.38,0.0499228
7420.75,0.0480152
7421.13,0.042602
7421.76,0.0293847
7422.28,0.0186319
7422.59,0.0132959
7422.84,0.00985593
7423.07,0.00732005
7423.27,0.00558965
7423.47,0.00419571
7423.67,0.00315437
7423.87,0.00240652
7424.05,0.00187081
7424.24,0.00145426
7424.44,0.00113823
7424.61,9.3339E-4
7424.8,7.65428E-4
7425.03,6.20471E-4
7425.26,5.16935E-4
7425.54,4.28194E-4
7425.86,3.57428E-4
7426.26,2.95524E-4
7426.77,2.40879E-4
7427.39,1.93912E-4
7428.12,1.54933E-4
7428.91,1.24683E-4
7429.84,9.92837E-5
7430.92,7.76905E-5
7432.0,6.19502E-5
7432.91,5.26109E-5
7434.19,4.37084E-5
7436.15,3.36779E-5
7437.81,2.73256E-5
7439.82,2.17254E-5
7442.06,1.72827E-5
7444.56,1.3749E-5
7447.35,1.09149E-5
7450.36,8.72649E-6
7453.56,7.0318E-6
7456.92,5.72385E-6
7461.12,4.52945E-6
7465.47,3.63839E-6
7470.62,2.87544E-6
7475.83,2.31631E-6
7480.83,1.91485E-6
7487.17,1.53801E-6
7494.37,1.22629E-6
7504.08,9.26202E-7
7515.57,7.09062E-7
7521.36,6.1532E-7
7523.85,5.23428E-7
7524.31,5.19699E-7
7526.87,5.55915E-7
7527.04,5.55942E-7
7538.65,4.5801E-7
7541.52,3.95996E-7
7541.77,3.95026E-7
7544.54,4.22173E-7
7559.69,3.57711E-7
7562.27,3.19693E-7
7562.44,3.19372E-7
7565.4,3.4577E-7
7565.97,3.46217E-7
7579.86,3.28992E-7
7586.31,3.27214E-7
7588.24,3.27248E-7
7590.94,3.20074E-7
7592.69,2.86487E-7
7593.61,2.75569E-7
7594.47,2.85481E-7
7596.03,3.20054E-7
7597.5,3.32347E-7
7614.48,3.66609E-7
7616.18,3.60784E-7
7617.88,3.46073E-7
7619.19,3.59664E-7
7620.79,3.83404E-7
7623.52,3.94224E-7
7625.38,3.90038E-7
7630.61,4.27835E-7
7643.13,4.98916E-7
7656.98,6.10619E-7
7670.67,7.6528E-7
7681.2,9.28618E-7
7681.42,9.28742E-7
7682.83,9.21878E-7
7684.24,9.52065E-7
7687.03,1.06176E-6
7697.32,1.31831E-6
7698.73,1.27093E-6
7700.03,1.19394E-6
7700.13,1.19292E-6
7700.9,1.22794E-6
7702.95,1.48961E-6
7704.49,1.59607E-6
7712.8,2.01218E-6
7720.23,2.52072E-6
7727.0,3.1676E-6
7733.32,3.93263E-6
7735.34,4.17177E-6
7743.16,6.22169E-6
7747.55,7.83151E-6
7750.95,9.55871E-6
7754.37,1.19437E-5
7757.23,1.47181E-5
7759.96,1.84025E-5
7762.34,2.29059E-5
7764.5,2.8678E-5
7766.39,3.57746E-5
7768.06,4.44813E-5
7769.51,5.51162E-5
7770.7,6.70839E-5
7771.91,8.40184E-5
7772.87,1.02647E-4
7773.78,1.2705E-4
7774.62,1.58793E-4
7775.35,1.98129E-4
7775.96,2.44511E-4
7776.49,3.03217E-4
7776.89,3.6613E-4
7777.26,4.48198E-4
7777.58,5.53401E-4
7777.85,6.76162E-4
7778.12,8.48177E-4
7778.37,0.00107729
7778.62,0.00138382
7778.85,0.00177655
7779.08,0.0022977
7779.32,0.00300408
7779.56,0.00391257
7779.85,0.00530583
7780.17,0.00726271
7780.63,0.0106736
7781.41,0.0170228
7781.87,0.0196854
7782.27,0.0205342
7782.29,0.0205359
7782.68,0.0198194
7783.09,0.0176023
7783.82,0.0117915
7784.34,0.00772397
7784.68,0.00558751
7784.96,0.00416845
7785.2,0.00320577
7785.46,0.00240896
7785.7,0.00184439
7785.94,0.00142214
7786.18,0.00110856
7786.42,8.82965E-4
7786.66,7.1767E-4
7786.93,5.81217E-4
7787.22,4.77846E-4
7787.59,3.88321E-4
7787.99,3.1964E-4
7788.45,2.63788E-4
7789.03,2.15225E-4
7789.73,1.74121E-4
7790.4,1.46381E-4
7791.25,1.21053E-4
7792.19,1.01569E-4
7793.31,8.59747E-5
7794.57,7.50315E-5
7795.84,6.90701E-5
7796.99,6.73693E-5
7798.23,6.95562E-5
7799.19,7.46888E-5
7799.99,8.20674E-5
7800.79,9.3489E-5
7801.59,1.1114E-4
7802.23,1.32699E-4
7802.77,1.60184E-4
7803.13,1.87202E-4
7803.44,2.21154E-4
7803.74,2.67888E-4
7803.98,3.24674E-4
7804.19,3.9332E-4
7804.4,4.88833E-4
7804.58,5.96775E-4
7804.75,7.39143E-4
7804.94,9.38295E-4
7805.14,0.00122613
7805.34,0.00160993
7805.54,0.00211329
7805.75,0.00279759
7805.96,0.00371516
7806.22,0.00509889
7806.52,0.00712368
7806.9,0.0102249
7807.82,0.0188368
7808.24,0.021464
7808.62,0.0223311
7808.97,0.0216227
7809.34,0.0194951
7809.9,0.014547
7810.5,0.00892197
7810.84,0.0062993
7811.11,0.00461807
7811.34,0.00342412
7811.58,0.00251976
7811.77,0.00192428
7811.98,0.00145426
7812.16,0.00112701
7812.36,8.61731E-4
7812.54,6.81421E-4
7812.72,5.45892E-4
7812.92,4.33112E-4
7813.13,3.51098E-4
7813.36,2.86911E-4
7813.59,2.41891E-4
7813.87,2.03591E-4
7814.21,1.72087E-4
7814.68,1.42175E-4
7815.25,1.17061E-4
7815.92,9.60051E-5
7816.69,7.84587E-5
7817.59,6.37864E-5
7818.6,5.20317E-5
7819.7,4.28293E-5
7820.89,3.55572E-5
7822.5,2.85441E-5
7824.29,2.31142E-5
7826.3,1.87888E-5
7828.73,1.51281E-5
7831.22,1.24556E-5
7834.08,1.02319E-5
7837.34,8.39273E-6
7844.0,5.66457E-6
7846.93,5.12901E-6
7849.15,4.60515E-6
7854.13,3.95412E-6
7860.37,3.20229E-6
7867.71,2.56969E-6
7876.34,2.04582E-6
7885.65,1.64518E-6
7895.59,1.33695E-6
7908.75,1.02895E-6
7910.93,9.60808E-7
7911.31,9.58996E-7
7912.77,9.63754E-7
7931.9,7.24026E-7
7947.79,5.81068E-7
7962.96,4.79542E-7
7977.47,4.05524E-7
7980.74,3.68205E-7
7980.85,3.68136E-7
7983.39,3.79565E-7
8004.83,3.06645E-7
8033.68,2.30922E-7
8035.28,2.14135E-7
8036.75,1.94452E-7
8037.08,1.9348E-7
8038.23,2.02707E-7
8039.31,2.1501E-7
8040.69,2.19594E-7
8044.79,2.10779E-7
8046.24,2.00809E-7
8047.37,1.80184E-7
8048.69,1.47563E-7
8049.35,1.41065E-7
8049.38,1.41052E-7
8049.87,1.44264E-7
8050.91,1.6554E-7
8051.67,1.81005E-7
8052.85,1.92964E-7
8054.1,1.9509E-7
8093.45,1.44767E-7
8101.78,1.34339E-7
8102.86,1.29632E-7
8104.03,1.17042E-7
8105.43,9.57967E-8
8106.08,9.21076E-8
8106.77,9.60288E-8
8108.32,1.16822E-7
8109.45,1.24874E-7
8110.8,1.2666E-7
8137.64,1.04869E-7
8139.13,9.78734E-8
8140.65,8.92914E-8
8140.96,8.88922E-8
8142.23,9.28964E-8
8143.85,9.94228E-8
8144.73,1.00448E-7
8153.25,9.47411E-8
8155.29,9.31217E-8
8156.36,9.32115E-8
8202.58,6.89189E-8
8204.0,6.54349E-8
8206.0,5.45581E-8
8206.51,5.36685E-8
8207.28,5.56266E-8
8209.03,6.44813E-8
8210.73,6.6617E-8
8213.32,6.54772E-8
8214.84,6.27396E-8
8217.21,5.13151E-8
8217.61,5.07849E-8
8218.44,5.27754E-8
8220.04,6.01563E-8
8221.44,6.2246E-8
8221.73,6.22828E-8
8223.77,6.02208E-8
8224.99,5.49889E-8
8226.34,4.7769E-8
8226.83,4.69603E-8
8227.67,4.8965E-8
8229.15,5.58267E-8
8230.56,5.84404E-8
8231.05,5.86179E-8
8260.52,4.94919E-8
8261.78,4.72458E-8
8263.1,4.14416E-8
8264.14,3.69249E-8
8264.58,3.63597E-8
8265.28,3.76544E-8
8266.85,4.43215E-8
8267.98,4.67372E-8
8269.45,4.72462E-8
8288.44,4.24505E-8
8290.05,3.96308E-8
8291.57,3.56243E-8
8291.99,3.53224E-8
8292.97,3.66361E-8
8294.38,3.98023E-8
8295.92,4.0804E-8
8324.78,3.50753E-8
8326.6,3.39915E-8
8328.25,3.05278E-8
8329.34,2.85412E-8
8329.56,2.8479E-8
8330.62,2.97949E-8
8332.09,3.25579E-8
8333.77,3.32962E-8
8355.41,2.9635E-8
8357.56,2.73268E-8
8358.69,2.64674E-8
8361.8,2.8603E-8
8362.54,2.86496E-8
8398.66,2.36402E-8
8401.82,2.14321E-8
8401.86,2.14308E-8
8404.73,2.28627E-8
8405.33,2.29219E-8
8409.28,2.23444E-8
8412.19,2.0778E-8
8415.46,2.17539E-8
8465.16,1.68197E-8
8465.79,1.68211E-8
8493.61,1.45811E-8
8496.76,1.32537E-8
8496.8,1.32533E-8
8500.04,1.41583E-8
8500.42,1.41662E-8
8529.22,1.21656E-8
8530.73,1.1395E-8
8532.33,1.00333E-8
8532.85,9.89959E-9
8533.73,1.02593E-8
8535.58,1.1546E-8
8537.3,1.17797E-8
8557.17,1.06219E-8
8559.22,1.04067E-8
8561.36,1.04772E-8
8591.68,9.02438E-9
8594.38,8.65969E-9
8597.23,8.83166E-9
8611.59,8.18286E-9
8614.16,7.76207E-9
8617.39,8.03826E-9
8636.1,7.34618E-9
8637.46,7.07101E-9
8639.59,6.23263E-9
8639.92,6.20565E-9
8641.07,6.4813E-9
8642.79,7.03127E-9
8644.17,7.11331E-9
8655.17,6.72724E-9
8657.64,6.46163E-9
8660.65,6.62113E-9
8706.85,5.42257E-9
8708.62,5.14178E-9
8709.67,4.65083E-9
8711.05,3.68212E-9
8711.71,3.40909E-9
8711.96,3.38575E-9
8712.46,3.48144E-9
8713.14,3.85381E-9
8714.52,4.74033E-9
8715.46,5.0645E-9
8717.45,5.23139E-9
8718.28,5.23675E-9
8731.74,4.99999E-9
8734.19,4.84625E-9
8737.38,4.94105E-9
8769.69,4.47489E-9
8772.82,4.02758E-9
8772.87,4.02729E-9
8774.28,4.19444E-9
8775.87,4.39926E-9
8777.03,4.43031E-9
8820.98,4.10139E-9
8823.2,4.00034E-9
8828.08,4.1201E-9
8843.14,4.05564E-9
8844.79,3.83502E-9
8846.38,3.50922E-9
8846.7,3.49543E-9
8847.73,3.62628E-9
8849.37,3.9787E-9
8851.81,4.09456E-9
8852.62,4.0966E-9
8855.18,3.99754E-9
8857.2,3.81321E-9
8860.5,4.08876E-9
8885.4,4.21415E-9
8887.72,4.13677E-9
8890.33,3.67743E-9
8890.5,3.67332E-9
8891.64,3.8266E-9
8893.12,4.14342E-9
8895.38,4.26962E-9
8923.4,4.57702E-9
8925.56,4.5615E-9
8943.59,4.88279E-9
8945.75,4.74561E-9
8947.43,4.56783E-9
8949.01,4.76405E-9
8951.31,5.0253E-9
8960.08,5.20029E-9
8962.02,5.05684E-9
8964.21,4.47076E-9
8964.52,4.45306E-9
8965.54,4.63946E-9
8967.01,5.13583E-9
8968.44,5.36001E-9
9012.9,6.76774E-9
9016.97,6.90363E-9
9019.39,6.66794E-9
9020.43,6.56356E-9
9022.33,6.90166E-9
9025.03,7.2599E-9
9035.14,7.69625E-9
9037.41,7.62299E-9
9044.17,8.19342E-9
9053.87,8.68637E-9
9055.48,8.46491E-9
9057.68,7.49989E-9
9057.93,7.4781E-9
9058.91,7.7798E-9
9060.58,8.7783E-9
9062.61,9.24487E-9
9090.44,1.13509E-8
9092.94,1.11871E-8
9097.65,1.20786E-8
9125.96,1.53625E-8
9140.05,1.73982E-8
9143.12,1.66653E-8
9144.54,1.72682E-8
9146.93,1.86499E-8
9162.34,2.16502E-8
9163.99,2.10343E-8
9165.25,1.89287E-8
9166.38,1.66864E-8
9166.91,1.63329E-8
9167.52,1.68088E-8
9168.67,1.95302E-8
9169.52,2.16152E-8
9170.91,2.34673E-8
9200.05,3.38361E-8
9214.58,4.10025E-8
9216.24,3.97756E-8
9217.64,3.83511E-8
9218.76,3.97137E-8
9221.04,4.48794E-8
9242.33,6.31983E-8
9257.14,8.46335E-8
9267.99,1.06574E-7
9277.17,1.32535E-7
9285.98,1.67219E-7
9292.33,2.02261E-7
9298.99,2.51789E-7
9306.97,3.34821E-7
9313.43,4.52882E-7
9317.76,5.64739E-7
9321.24,6.90068E-7
9324.56,8.55659E-7
9327.95,1.09452E-6
9329.94,1.30513E-6
9331.96,1.61205E-6
9333.63,1.96043E-6
9335.04,2.37068E-6
9336.35,2.90752E-6
9337.42,3.54337E-6
9338.25,4.25579E-6
9338.82,4.97034E-6
9339.25,5.81945E-6
9339.56,6.80861E-6
9339.8,8.07053E-6
9340.01,9.73004E-6
9340.19,1.19248E-5
9340.34,1.46599E-5
9340.49,1.81618E-5
9340.63,2.29538E-5
9340.78,2.94875E-5
9340.92,3.83483E-5
9341.06,5.02832E-5
9341.2,6.49269E-5
9341.33,8.41602E-5
9341.47,1.0901E-4
9341.6,1.40849E-4
9341.76,1.87863E-4
9341.91,2.48909E-4
9342.07,3.27201E-4
9342.24,4.40423E-4
9342.43,5.98822E-4
9342.63,8.15704E-4
9342.83,0.001092
9343.05,0.00148445
9343.3,0.00203611
9343.6,0.00286615
9343.99,0.00417264
9344.89,0.00758271
9345.35,0.00881036
9345.76,0.00926111
9345.8,0.00926572
9346.21,0.00890814
9346.61,0.00791735
9347.23,0.00564807
9347.82,0.00347458
9348.14,0.0024676
9348.42,0.00176565
9348.67,0.00127838
9348.88,9.48334E-4
9349.06,7.18615E-4
9349.25,5.36749E-4
9349.42,4.01403E-4
9349.59,3.00232E-4
9349.75,2.28719E-4
9349.9,1.73134E-4
9350.05,1.30463E-4
9350.19,1.0093E-4
9350.33,7.8119E-5
9350.47,6.06638E-5
9350.6,4.74254E-5
9350.74,3.74739E-5
9350.87,3.07755E-5
