28-Ni-58(n,&gamma;) ENDF/B-VII.1
167108.0,0.795344
167117.0,0.507423
167122.0,0.353536
167126.0,0.260435
167129.0,0.196671
167132.0,0.15309
167135.0,0.121025
167138.0,0.0957846
167141.0,0.0772743
167144.0,0.062344
167148.0,0.0515279
167152.0,0.042146
167156.0,0.0350842
167162.0,0.0289294
167167.0,0.0241473
167174.0,0.0196255
167183.0,0.0159248
167191.0,0.0132387
167202.0,0.0108307
167214.0,0.00895289
167229.0,0.00732674
167244.0,0.00619761
167265.0,0.00513623
167286.0,0.00441799
167311.0,0.00382414
167344.0,0.00330446
167389.0,0.00288402
167437.0,0.00262028
167513.0,0.00240671
167617.0,0.00231122
167637.0,0.00230801
167782.0,0.00239094
167923.0,0.00262724
168047.0,0.00298741
168152.0,0.0034659
168248.0,0.0041292
168320.0,0.00486637
168380.0,0.00575655
168428.0,0.0067941
168461.0,0.00784523
168490.0,0.00917641
168512.0,0.0107738
168527.0,0.0124502
168539.0,0.0145043
168547.0,0.016635
168555.0,0.0197707
168561.0,0.0232795
168565.0,0.027029
168568.0,0.0318253
168571.0,0.0378485
168575.0,0.0464598
168577.0,0.0567871
168580.0,0.0708071
168583.0,0.0917164
168586.0,0.119666
168589.0,0.159352
168593.0,0.216802
168604.0,0.416819
168608.0,0.468232
168612.0,0.483526
168616.0,0.464477
168620.0,0.41258
168631.0,0.206866
168635.0,0.153257
168638.0,0.116713
168641.0,0.0908663
168644.0,0.0715851
168646.0,0.058922
168649.0,0.0487873
168653.0,0.0403666
168657.0,0.0339738
168661.0,0.0294037
168667.0,0.0258779
168674.0,0.023366
168684.0,0.0216188
168698.0,0.0206321
168703.0,0.020549
168728.0,0.0211697
168769.0,0.0241031
168851.0,0.0318786
168888.0,0.0341908
168913.0,0.0346598
168954.0,0.0332649
169003.0,0.0288761
169091.0,0.0196567
169143.0,0.0153151
169193.0,0.0122431
169244.0,0.00988049
169295.0,0.0081147
169359.0,0.00651828
169424.0,0.00538077
169501.0,0.00441009
169591.0,0.00362498
169694.0,0.00301104
169823.0,0.00249779
169977.0,0.00209766
170152.0,0.00180463
170358.0,0.00158133
170605.0,0.00140974
170935.0,0.0012697
171346.0,0.00117407
171666.0,0.00114695
171943.0,0.00118475
172046.0,0.00123778
172149.0,0.00135183
172214.0,0.00149114
172264.0,0.00168245
172303.0,0.00193645
172337.0,0.00228894
172362.0,0.00270531
172381.0,0.00319106
172398.0,0.00381327
172412.0,0.00455984
172424.0,0.00546787
172434.0,0.00653137
172444.0,0.00797246
172452.0,0.00967261
172459.0,0.0117717
172465.0,0.0142993
172470.0,0.0175383
172474.0,0.0209401
172478.0,0.0246947
172481.0,0.0299508
172484.0,0.0368246
172487.0,0.045686
172489.0,0.0567343
172491.0,0.0712017
172493.0,0.0916423
172495.0,0.115976
172498.0,0.152206
172500.0,0.198207
172503.0,0.266795
172505.0,0.359891
172509.0,0.499066
172514.0,0.767415
172520.0,1.09166
172524.0,1.2575
172528.0,1.3155
172528.0,1.31568
172531.0,1.27935
172535.0,1.15215
172541.0,0.863161
172546.0,0.545575
172550.0,0.382807
172553.0,0.287357
172555.0,0.214066
172558.0,0.165244
172560.0,0.126074
172562.0,0.0983365
172564.0,0.0774589
172566.0,0.0618993
172568.0,0.050081
172571.0,0.0401415
172574.0,0.0330734
172577.0,0.0273229
172580.0,0.0227499
172584.0,0.0191197
172588.0,0.0158693
172594.0,0.0130154
172600.0,0.0106729
172608.0,0.00873983
172618.0,0.00707246
172628.0,0.00582475
172641.0,0.00477063
172654.0,0.00399282
172669.0,0.00335614
172688.0,0.00283197
172710.0,0.00240479
172740.0,0.00202609
172775.0,0.00174705
172822.0,0.00152011
172880.0,0.00135787
172971.0,0.00121785
173069.0,0.00113547
173242.0,0.00106463
173589.0,0.00101835
173719.0,0.00101557
174110.0,0.00104707
174370.0,0.00112613
174554.0,0.00125622
174663.0,0.00140191
174757.0,0.00162129
174825.0,0.00188078
174879.0,0.00220419
174927.0,0.00263703
174963.0,0.00312458
174997.0,0.00380686
175025.0,0.0046172
175048.0,0.0055676
175069.0,0.00681658
175088.0,0.00846814
175105.0,0.0104531
175119.0,0.0128572
175131.0,0.0157875
175142.0,0.0193496
175151.0,0.0236227
175160.0,0.0291539
175169.0,0.0366497
175177.0,0.0460409
175183.0,0.0571878
175190.0,0.0728273
175197.0,0.0934436
175203.0,0.120415
175210.0,0.159917
175226.0,0.261052
175233.0,0.286135
175237.0,0.29151
175244.0,0.279158
175251.0,0.244955
175267.0,0.143615
175274.0,0.109703
175281.0,0.0848861
175287.0,0.066547
175294.0,0.0528829
175300.0,0.0428719
175308.0,0.0347593
175316.0,0.0278125
175325.0,0.0227834
175336.0,0.0182469
175347.0,0.014914
175360.0,0.0120506
175374.0,0.00990888
175391.0,0.00801878
175411.0,0.00650215
175434.0,0.00527063
175460.0,0.00430051
175487.0,0.00358377
175521.0,0.00297162
175561.0,0.00248986
175609.0,0.00210356
175663.0,0.00181126
175731.0,0.00157438
175812.0,0.00139753
175920.0,0.00127017
175975.0,0.00124987
176036.0,0.00129366
176060.0,0.00136771
176078.0,0.00147806
176091.0,0.00163827
176099.0,0.00179962
176108.0,0.00206847
176112.0,0.00229283
176115.0,0.00258428
176118.0,0.00302116
176121.0,0.00356748
176123.0,0.00431574
176125.0,0.00529096
176127.0,0.0064871
176128.0,0.00811877
176130.0,0.0103233
176132.0,0.0133022
176134.0,0.017507
176136.0,0.0230568
176137.0,0.0302296
176140.0,0.040771
176142.0,0.055422
176144.0,0.0752592
176147.0,0.106884
176154.0,0.186805
176159.0,0.238307
176162.0,0.265249
176165.0,0.272189
176169.0,0.262137
176173.0,0.23187
176179.0,0.157397
176184.0,0.101385
176187.0,0.0728549
176189.0,0.0528657
176192.0,0.0389205
176194.0,0.0290362
176195.0,0.0224067
176197.0,0.0172297
176199.0,0.0132561
176201.0,0.0102567
176202.0,0.00802257
176204.0,0.00647331
176206.0,0.00519824
176208.0,0.00428841
176210.0,0.0035636
176212.0,0.00306757
176215.0,0.00265278
176218.0,0.00233342
176222.0,0.00208398
176229.0,0.0018093
176237.0,0.0016042
176248.0,0.00145048
176262.0,0.00132371
176276.0,0.00124354
176304.0,0.00114991
176358.0,0.00106596
176448.0,0.00100627
176668.0,9.4946E-4
177252.0,8.96934E-4
178086.0,8.79011E-4
179327.0,9.07642E-4
179767.0,9.59344E-4
180033.0,0.00104498
180170.0,0.00114448
180262.0,0.00126854
180330.0,0.00142936
180388.0,0.00165532
180428.0,0.00191017
180463.0,0.00226233
180491.0,0.00267985
180514.0,0.00319602
180533.0,0.00384597
180551.0,0.00469607
180566.0,0.00574204
180579.0,0.0070457
180589.0,0.00856848
180599.0,0.0105308
180607.0,0.0129062
180614.0,0.0158808
180621.0,0.0195567
180626.0,0.023778
180631.0,0.0291311
180635.0,0.0352715
180639.0,0.0439818
180642.0,0.0539097
180646.0,0.0671986
180650.0,0.0869629
180653.0,0.112613
180657.0,0.149822
180662.0,0.206612
180673.0,0.355973
180678.0,0.40187
180682.0,0.420661
180683.0,0.421027
180688.0,0.406881
180692.0,0.363563
180706.0,0.186654
180710.0,0.136808
180714.0,0.105192
180717.0,0.0816779
180721.0,0.0640541
180724.0,0.0521117
180728.0,0.0426488
180732.0,0.0343317
180737.0,0.0276062
180741.0,0.0226941
180747.0,0.0188572
180753.0,0.0151948
180761.0,0.0122212
180771.0,0.0098607
180780.0,0.00811529
180792.0,0.00658474
180805.0,0.00543191
180821.0,0.00449648
180838.0,0.00376461
180858.0,0.00316358
180881.0,0.00271313
180910.0,0.00234309
180944.0,0.00206788
180985.0,0.00188418
181040.0,0.00180008
181080.0,0.00183918
181120.0,0.00198702
181150.0,0.00221693
181175.0,0.0025462
181195.0,0.00296888
181212.0,0.00352056
181227.0,0.0042267
181239.0,0.0051011
181249.0,0.00624733
181257.0,0.00748218
181264.0,0.00897155
181271.0,0.0108934
181276.0,0.013126
181281.0,0.0158527
181285.0,0.0193372
181289.0,0.0240077
181294.0,0.0303902
181297.0,0.037776
181301.0,0.048632
181305.0,0.0635785
181311.0,0.0876397
181323.0,0.154933
181328.0,0.17069
181332.0,0.177146
181336.0,0.172997
181341.0,0.15775
181348.0,0.119474
181356.0,0.0785126
181361.0,0.0576964
181365.0,0.044109
181369.0,0.0340989
181374.0,0.0266728
181378.0,0.0211001
181382.0,0.0174252
181387.0,0.0142114
181392.0,0.0115507
181398.0,0.00952746
181405.0,0.00780442
181414.0,0.00639532
181423.0,0.00527035
181435.0,0.0043574
181448.0,0.00359823
181462.0,0.00307268
181479.0,0.00261381
181499.0,0.00224755
181527.0,0.00191202
181558.0,0.00167059
181606.0,0.00145394
181657.0,0.00132068
181737.0,0.0012029
181843.0,0.00112388
182056.0,0.00106379
182269.0,0.00105167
182737.0,0.00109373
182992.0,0.00115319
183280.0,0.00127842
183453.0,0.00141532
183586.0,0.00160301
183669.0,0.00181744
183729.0,0.0020862
183769.0,0.00239643
183794.0,0.0026919
183818.0,0.0031471
183838.0,0.00373569
183852.0,0.00438347
183864.0,0.00514482
183874.0,0.00611465
183882.0,0.00733092
183890.0,0.00893479
183895.0,0.0106563
183899.0,0.0126419
183903.0,0.0151764
183907.0,0.0183902
183909.0,0.0222895
183912.0,0.0269993
183914.0,0.0335546
183916.0,0.0409665
183918.0,0.0525664
183920.0,0.0671414
183923.0,0.0863753
183925.0,0.111938
183927.0,0.146202
183930.0,0.197387
183933.0,0.268385
183936.0,0.37509
183946.0,0.708564
183950.0,0.815498
183954.0,0.854494
183954.0,0.854759
183958.0,0.829622
183962.0,0.734576
183968.0,0.518227
183974.0,0.336359
183977.0,0.244954
183979.0,0.183968
183982.0,0.135854
183984.0,0.104431
183986.0,0.0808056
183989.0,0.0627611
183991.0,0.049188
183993.0,0.0387465
183995.0,0.0315058
183998.0,0.0253977
184000.0,0.0210668
184003.0,0.0175757
184006.0,0.0145689
184010.0,0.0123847
184015.0,0.0105006
184022.0,0.00872882
184028.0,0.00752484
184038.0,0.00636263
184049.0,0.00546514
184061.0,0.00488127
184078.0,0.004347
184095.0,0.00404894
184118.0,0.00385248
184141.0,0.00380283
184179.0,0.00392978
184217.0,0.00425626
184266.0,0.00495597
184306.0,0.00584564
184342.0,0.00704471
184376.0,0.00859309
184404.0,0.0104505
184429.0,0.0128198
184451.0,0.0157102
184472.0,0.0193766
184489.0,0.0237992
184507.0,0.0299415
184522.0,0.0372566
184537.0,0.0466553
184551.0,0.0595858
184564.0,0.0751169
184579.0,0.0992506
184609.0,0.16097
184619.0,0.176125
184630.0,0.182087
184639.0,0.177089
184652.0,0.157952
184682.0,0.0969938
184695.0,0.0755295
184708.0,0.0599025
184721.0,0.048136
184734.0,0.0389019
184750.0,0.0311403
184767.0,0.0247476
184785.0,0.0200679
184804.0,0.0163598
184827.0,0.0132099
184852.0,0.0107742
184877.0,0.00896507
184909.0,0.00733966
184945.0,0.00605637
184988.0,0.00498159
185034.0,0.00419722
185082.0,0.00362172
185146.0,0.00311823
185209.0,0.00281113
185275.0,0.00266411
185291.0,0.00265964
185329.0,0.00271401
185367.0,0.00293431
185386.0,0.0031699
185404.0,0.00354328
185418.0,0.0040354
185429.0,0.0046586
185438.0,0.00552655
185446.0,0.00653555
185450.0,0.0074276
185454.0,0.00874459
185457.0,0.0100623
185460.0,0.0120227
185463.0,0.0145224
185465.0,0.0176328
185466.0,0.0212208
185468.0,0.0260589
185470.0,0.0325665
185472.0,0.040767
185473.0,0.0527893
185475.0,0.0687436
185477.0,0.0895845
185479.0,0.116377
185481.0,0.155605
185483.0,0.2077
185486.0,0.287012
185489.0,0.400449
185493.0,0.604181
185500.0,0.941293
185504.0,1.0805
185508.0,1.13128
185508.0,1.13146
185512.0,1.08617
185516.0,0.948755
185527.0,0.425886
185531.0,0.298371
185533.0,0.218888
185535.0,0.163185
185537.0,0.12296
185539.0,0.092797
185541.0,0.0712376
185543.0,0.0546992
185545.0,0.0422064
185547.0,0.0328968
185549.0,0.0258576
185551.0,0.020747
185552.0,0.0170425
185555.0,0.0139086
185557.0,0.0114533
185560.0,0.00967461
185564.0,0.00826714
185569.0,0.00699313
185574.0,0.00603298
185581.0,0.00521308
185589.0,0.00456798
185600.0,0.00398835
185613.0,0.00352068
185624.0,0.00326957
185643.0,0.00297413
185673.0,0.00276307
185703.0,0.00270535
185741.0,0.00278525
185780.0,0.00303671
185814.0,0.00346132
185840.0,0.00397816
185861.0,0.00462598
185881.0,0.00554228
185898.0,0.00671053
185913.0,0.00819259
185925.0,0.00999004
185936.0,0.0122501
185944.0,0.0149074
185952.0,0.0179581
185958.0,0.0218119
185965.0,0.0269701
185970.0,0.0331981
185975.0,0.0411827
185980.0,0.0518612
185984.0,0.0657767
185989.0,0.0837717
185993.0,0.108642
185998.0,0.145809
186005.0,0.211948
186014.0,0.298187
186020.0,0.338587
186024.0,0.348541
186029.0,0.33813
186034.0,0.304583
186049.0,0.1556
186054.0,0.116249
186059.0,0.0883492
186063.0,0.0691834
186067.0,0.0558428
186071.0,0.0454598
186075.0,0.0374308
186080.0,0.0304827
186086.0,0.0246753
186093.0,0.0198003
186100.0,0.0161495
186109.0,0.0132306
186118.0,0.0108502
186129.0,0.00901106
186141.0,0.00739799
186156.0,0.00609027
186172.0,0.0051203
186192.0,0.00426316
186217.0,0.0035535
186244.0,0.00304936
186281.0,0.00258951
186328.0,0.00223197
186389.0,0.00195925
186462.0,0.0017716
186583.0,0.00161413
186686.0,0.00156846
186753.0,0.00161143
186778.0,0.00167713
186795.0,0.00178152
186806.0,0.00190355
186813.0,0.00207562
186817.0,0.0022367
186821.0,0.00253207
186824.0,0.00288187
186826.0,0.00336899
186828.0,0.00399621
186830.0,0.00490736
186832.0,0.00612263
186834.0,0.00781959
186836.0,0.00985091
186837.0,0.0128865
186839.0,0.0169059
186841.0,0.0221275
186843.0,0.0295922
186845.0,0.0401311
186848.0,0.0546999
186851.0,0.0758024
186855.0,0.113972
186862.0,0.175688
186866.0,0.204427
186870.0,0.21488
186870.0,0.215033
186874.0,0.207418
186878.0,0.184185
186884.0,0.128291
186889.0,0.0811934
186892.0,0.0574328
186894.0,0.0423183
186897.0,0.0314792
186899.0,0.0235949
186901.0,0.0180478
186902.0,0.0137557
186904.0,0.0104998
186906.0,0.00807648
186908.0,0.00630318
186910.0,0.00502668
186912.0,0.00408514
186914.0,0.00338695
186916.0,0.00291988
186919.0,0.00252681
186922.0,0.00224633
186928.0,0.00201774
186938.0,0.00182145
186953.0,0.00168862
186973.0,0.00160192
187013.0,0.0015257
187131.0,0.00146797
187210.0,0.00146226
187517.0,0.00152024
187600.0,0.00160449
187631.0,0.00168862
187652.0,0.00181981
187665.0,0.00199725
187671.0,0.00214135
187676.0,0.00232485
187679.0,0.00259639
187682.0,0.00297734
187684.0,0.00343548
187686.0,0.00401812
187688.0,0.00476509
187690.0,0.00594917
187692.0,0.00741498
187693.0,0.00939311
187695.0,0.0120291
187697.0,0.0154838
187699.0,0.0205744
187701.0,0.0270339
187703.0,0.0360406
187705.0,0.04892
187708.0,0.0668831
187711.0,0.0949478
187721.0,0.193903
187725.0,0.22104
187729.0,0.229998
187732.0,0.222289
187736.0,0.200714
187741.0,0.149093
187747.0,0.0909398
187751.0,0.0629775
187753.0,0.045795
187756.0,0.0333893
187758.0,0.024659
187760.0,0.0186136
187762.0,0.0144521
187763.0,0.0112423
187765.0,0.00880414
187767.0,0.0069818
187768.0,0.00563688
187770.0,0.00460368
187772.0,0.00383521
187775.0,0.00323416
187777.0,0.00279936
187780.0,0.00252823
187784.0,0.00228729
187790.0,0.00207836
187801.0,0.00190924
187822.0,0.00175327
187861.0,0.00165381
187950.0,0.00160839
188314.0,0.001701
188759.0,0.00190737
189083.0,0.0021401
189218.0,0.00231601
189299.0,0.00254534
189331.0,0.00274173
189355.0,0.00302361
189371.0,0.00336414
189383.0,0.00380128
189391.0,0.00427487
189398.0,0.00489851
189402.0,0.00547665
189405.0,0.00621549
189407.0,0.00710969
189410.0,0.00845689
189412.0,0.0102219
189414.0,0.012382
189416.0,0.0153825
189418.0,0.0195321
189420.0,0.0252052
189422.0,0.0328631
189423.0,0.0430391
189425.0,0.0563239
189427.0,0.0752605
189430.0,0.10115
189432.0,0.137422
189435.0,0.19146
189439.0,0.281571
189447.0,0.501597
189451.0,0.582128
189455.0,0.619199
189456.0,0.621277
189459.0,0.599356
189463.0,0.540412
189469.0,0.394269
189474.0,0.243963
189478.0,0.172286
189480.0,0.125701
189483.0,0.0915926
189485.0,0.0681463
189487.0,0.0515677
189489.0,0.0388619
189490.0,0.030525
189492.0,0.0233878
189494.0,0.0185194
189496.0,0.0148944
189498.0,0.0118964
189500.0,0.00978987
189502.0,0.00830826
189504.0,0.00704789
189507.0,0.00620967
189511.0,0.00536451
189515.0,0.00478708
189523.0,0.00420283
189532.0,0.00377768
189544.0,0.00343187
189556.0,0.0032184
189580.0,0.00298302
189617.0,0.00283515
189679.0,0.00277435
189849.0,0.00289468
190152.0,0.00334383
190483.0,0.00404524
190815.0,0.00501391
191113.0,0.00620776
191270.0,0.00709556
191344.0,0.00787262
191378.0,0.00857288
191399.0,0.00937455
191414.0,0.0103532
191427.0,0.0117556
191435.0,0.013276
191441.0,0.0149383
191445.0,0.0168633
191448.0,0.0193159
191451.0,0.02224
191454.0,0.0265509
191457.0,0.0322295
191459.0,0.0388234
191461.0,0.0477217
191463.0,0.0595972
191465.0,0.0752347
191467.0,0.0991891
191470.0,0.131866
191473.0,0.178377
191476.0,0.244551
191480.0,0.350273
191488.0,0.585654
191492.0,0.671003
191496.0,0.708771
191497.0,0.709589
191500.0,0.687464
191504.0,0.616393
191510.0,0.453913
191516.0,0.283738
191520.0,0.202766
191523.0,0.148383
191525.0,0.110428
191528.0,0.0840644
191530.0,0.0659843
191532.0,0.0522758
191534.0,0.0430457
191537.0,0.0345348
191539.0,0.0285223
191542.0,0.0235979
191545.0,0.0201477
191548.0,0.0176164
191553.0,0.0154799
191560.0,0.0135668
191569.0,0.012079
191581.0,0.0109844
191600.0,0.0100417
191631.0,0.00936508
191680.0,0.00901951
191717.0,0.00896788
192077.0,0.0093309
192324.0,0.00903616
192609.0,0.00812609
192628.0,0.00833495
192648.0,0.00910811
192650.0,0.00911327
192659.0,0.00883794
192676.0,0.00798579
192694.0,0.00775465
193241.0,0.00552303
193568.0,0.00450334
193785.0,0.00401094
193867.0,0.00392203
193911.0,0.00401255
193933.0,0.00424923
193942.0,0.00447546
193947.0,0.0047739
193950.0,0.00519717
193954.0,0.00585336
193956.0,0.00674706
193958.0,0.00797
193960.0,0.00950136
193962.0,0.0116541
193964.0,0.0146374
193966.0,0.0184796
193967.0,0.0237458
193969.0,0.0306416
193971.0,0.0405113
193973.0,0.0545059
193976.0,0.0740019
193978.0,0.101148
193982.0,0.140779
193987.0,0.225861
193993.0,0.313687
193997.0,0.353469
194000.0,0.367249
194004.0,0.354686
194008.0,0.316643
194014.0,0.229357
194019.0,0.14277
194022.0,0.0999879
194025.0,0.0735672
194027.0,0.0546683
194029.0,0.0406088
194031.0,0.0306867
194033.0,0.0237496
194035.0,0.0184482
194037.0,0.014821
194039.0,0.0117968
194040.0,0.00959527
194042.0,0.0080145
194044.0,0.00671018
194047.0,0.00574019
194050.0,0.00508023
194054.0,0.00462213
194059.0,0.00426012
194069.0,0.00398269
194089.0,0.00371211
194141.0,0.00343326
194272.0,0.00314755
194702.0,0.00264947
194960.0,0.00243661
195305.0,0.00223781
195788.0,0.0020896
195819.0,0.00208808
195971.0,0.00211849
196074.0,0.00222613
196123.0,0.00235314
196165.0,0.00256653
196197.0,0.0028693
196219.0,0.00322834
196235.0,0.00367241
196249.0,0.00424933
196261.0,0.00495342
196271.0,0.00591663
196279.0,0.00714975
196285.0,0.00856705
196291.0,0.0103311
196295.0,0.0124242
196298.0,0.0148439
196301.0,0.0179804
196305.0,0.0224333
196307.0,0.0278789
196310.0,0.0351407
196312.0,0.0441943
196315.0,0.0559618
196318.0,0.0720694
196321.0,0.0961374
196325.0,0.133345
196330.0,0.201032
196338.0,0.291253
196342.0,0.326794
196346.0,0.340087
196350.0,0.32922
196354.0,0.293788
196362.0,0.202718
196367.0,0.133851
196371.0,0.0987472
196374.0,0.0741136
196377.0,0.0563568
196380.0,0.0433611
196383.0,0.0336553
196385.0,0.0265386
196388.0,0.0214495
196391.0,0.0172866
196395.0,0.0140432
196398.0,0.0116703
196403.0,0.00978652
196408.0,0.00829109
196414.0,0.00699444
196421.0,0.0058973
196431.0,0.00495182
196441.0,0.00431103
196455.0,0.00369777
196473.0,0.0031909
196498.0,0.0027894
196531.0,0.00248097
196565.0,0.00230373
196636.0,0.002109
196739.0,0.0019907
196954.0,0.00190961
197104.0,0.00189762
197420.0,0.00195339
197578.0,0.00202154
197688.0,0.00212878
197793.0,0.00232376
197865.0,0.00257489
197925.0,0.00294654
197970.0,0.00342749
198003.0,0.00399927
198031.0,0.00476004
198052.0,0.00563043
198070.0,0.00672269
198086.0,0.00815613
198099.0,0.00985259
198111.0,0.0119793
198120.0,0.0144909
198128.0,0.0174981
198136.0,0.0216161
198143.0,0.0265084
198148.0,0.0319133
198153.0,0.0387054
198156.0,0.0467019
198160.0,0.0578147
198163.0,0.0719591
198166.0,0.0899905
198169.0,0.112052
198172.0,0.141883
198174.0,0.183801
198177.0,0.239778
198180.0,0.314498
198183.0,0.420091
198187.0,0.583344
198192.0,0.882391
198199.0,1.29254
198204.0,1.47382
198208.0,1.5487
198208.0,1.54946
198213.0,1.49148
198217.0,1.30348
198229.0,0.635504
198233.0,0.461885
198236.0,0.34563
198239.0,0.259813
198241.0,0.204368
198244.0,0.16049
198247.0,0.124672
198249.0,0.0984226
198252.0,0.0792763
198255.0,0.0657286
198258.0,0.0534454
198261.0,0.0446614
198266.0,0.0365466
198271.0,0.0300195
198276.0,0.0245367
198282.0,0.0205063
198291.0,0.0166235
198300.0,0.0134838
198310.0,0.0112103
198322.0,0.0093193
198336.0,0.00763356
198354.0,0.00630534
198375.0,0.00522326
198396.0,0.00446848
198427.0,0.00377471
198462.0,0.00327354
198501.0,0.00291387
198567.0,0.00256064
198646.0,0.00233297
198751.0,0.00217632
198856.0,0.00209618
199160.0,0.00202645
199250.0,0.00202259
199969.0,0.00212236
200381.0,0.0022552
200450.0,0.00234348
200473.0,0.00243639
200483.0,0.00255587
200487.0,0.00267869
200491.0,0.002934
200494.0,0.0033035
200496.0,0.00381877
200498.0,0.00459636
200500.0,0.00562586
200503.0,0.0070907
200504.0,0.00887098
200506.0,0.0115581
200509.0,0.0151292
200511.0,0.0197591
200513.0,0.0263666
200516.0,0.0362012
200519.0,0.0510061
200524.0,0.0805183
