E(MeV)  pendfb7/Pu239:102
3.50770192e-07  933.554682
3.51883292e-07  911.443949
3.5299952e-07  889.833506
3.54115747e-07  868.778982
3.55241437e-07  848.100673
3.56367127e-07  827.970349
3.57495997e-07  808.323701
3.58631229e-07  789.101801
3.59766461e-07  770.405961
3.60908109e-07  752.123583
3.62052965e-07  734.300825
3.6319782e-07  716.977743
3.64352381e-07  700.001446
3.65506941e-07  683.508343
3.66664764e-07  667.441179
3.67829112e-07  651.747881
3.6899346e-07  636.507484
3.70164387e-07  621.624855
3.71338605e-07  607.134562
3.72512823e-07  593.066322
3.73696994e-07  579.293529
3.74881166e-07  565.924591
3.76068684e-07  552.911012
3.77262894e-07  540.208792
3.78457104e-07  527.880234
3.79658062e-07  515.846882
3.80862396e-07  504.135371
3.82066729e-07  492.768529
3.83281272e-07  481.643004
3.84495814e-07  470.845471
3.85713788e-07  460.335922
3.86938626e-07  450.07811
3.88163464e-07  440.12173
3.89395224e-07  430.402878
3.90630446e-07  420.942616
3.91865666e-07  411.759002
3.93111359e-07  402.768188
3.9435705e-07  394.039954
3.95606262e-07  385.54174
3.96862514e-07  377.244061
3.98118765e-07  369.186995
3.99382116e-07  361.318727
4.00649018e-07  353.656239
4.01915918e-07  346.214146
4.03193559e-07  338.924493
4.04471199e-07  331.843848
4.0575245e-07  324.945869
4.07040921e-07  318.206671
4.08329392e-07  311.658874
4.09625145e-07  305.260469
4.10924538e-07  299.025364
4.12223931e-07  292.965564
4.1353434e-07  287.025857
4.14844748e-07  281.252449
4.16158859e-07  275.624021
4.17480376e-07  270.121205
4.18801893e-07  264.770789
4.20130878e-07  259.538604
4.21463597e-07  254.436155
4.22796316e-07  249.473444
4.24140333e-07  244.605393
4.25484349e-07  239.87002
4.26832164e-07  235.250008
4.28187574e-07  230.729609
4.29542983e-07  226.330988
4.30906053e-07  222.026204
4.32272953e-07  217.824867
4.33639852e-07  213.735383
4.3501834e-07  209.720745
4.36396826e-07  205.812443
4.37779208e-07  201.996346
4.39169381e-07  198.259576
4.40559553e-07  194.620601
4.41957581e-07  191.05645
4.43359538e-07  187.5752
4.44761495e-07  184.183965
4.46175337e-07  180.852179
4.47589178e-07  177.606091
4.49007014e-07  174.434108
4.5043284e-07  171.325636
4.51858666e-07  168.296158
4.54251159e-07  163.383342
4.56168377e-07  159.594212
4.58101846e-07  155.900012
4.60035316e-07  152.32804
4.61985176e-07  148.844397
4.63935035e-07  145.474903
4.65901424e-07  142.187651
4.67867813e-07  139.007077
4.6985087e-07  135.903131
4.71833928e-07  132.898951
4.73833796e-07  129.966217
4.75833664e-07  127.126852
4.77850485e-07  124.354151
4.79867306e-07  121.668894
4.81901224e-07  119.045882
4.83935142e-07  116.504829
4.85986301e-07  114.021939
4.8803746e-07  111.615923
4.90106007e-07  109.264293
4.92174553e-07  106.984816
4.94260635e-07  104.756225
4.96346717e-07  102.595391
4.98450483e-07  100.482188
5.00554248e-07  98.4326424
5.02675847e-07  96.4276937
5.04797446e-07  94.482575
5.0693703e-07  92.5792286
5.09076614e-07  90.7321477
5.11234336e-07  88.9242193
5.13392057e-07  87.1692483
5.15568069e-07  85.4510101
5.17744081e-07  83.7826601
5.1993854e-07  82.1488091
5.22132998e-07  80.5619975
5.24346059e-07  79.0076146
5.26559119e-07  77.4976154
5.2879094e-07  76.0181185
5.31022761e-07  74.5805217
5.33273501e-07  73.1716286
5.35524241e-07  71.8023106
5.3779406e-07  70.4600156
5.4006388e-07  69.1551173
5.42352941e-07  67.8756712
5.44642001e-07  66.6315828
5.46950467e-07  65.4114791
5.49258932e-07  64.2248225
5.51586966e-07  63.0607801
5.53915e-07  61.9283942
5.56262768e-07  60.8173422
5.58610537e-07  59.7362673
5.60978208e-07  58.6753289
