26-Fe-56(n,elastic) ENDF/B-VII.1
1113700.0,0.403958
1113780.0,0.430821
1114100.0,0.505266
1114360.0,0.669082
1114400.0,0.71848
1114500.0,0.955102
1114550.0,1.00714
1114680.0,1.07331
1114720.0,1.14944
1115000.0,2.05209
1115420.0,3.48341
1115750.0,4.8655
1115800.0,5.00206
1115950.0,4.76042
1116510.0,3.52031
1117080.0,1.67552
1117140.0,1.53333
1117780.0,0.76885
1117850.0,0.739317
1118080.0,0.743651
1118300.0,0.736263
1118750.0,0.497491
1118780.0,0.469814
1118820.0,0.416202
1118880.0,0.283339
1118910.0,0.24626
1118920.0,0.230099
1118950.0,0.219911
1119360.0,0.170996
1119400.0,0.177274
1119430.0,0.195643
1120010.0,0.697361
1120070.0,0.755822
1120100.0,0.830087
1120140.0,0.981033
1120210.0,1.33236
1120680.0,2.89345
1121000.0,4.07038
1122800.0,4.67361
1123800.0,3.49316
1123900.0,3.47781
1126100.0,3.6303
1127580.0,1.9524
1128380.0,1.02734
1128400.0,1.01548
1128480.0,1.05155
1129150.0,1.61378
1129220.0,1.72597
1129600.0,2.70344
1129860.0,3.84239
1129900.0,3.93726
1130000.0,3.80317
1130220.0,3.26633
1130680.0,1.66767
1130700.0,1.60597
1130780.0,1.53447
1131400.0,1.28546
1132520.0,1.0538
1132700.0,1.02748
1133580.0,1.29735
1133700.0,1.31648
1133890.0,1.1285
1134000.0,1.09839
1135000.0,1.00801
1135700.0,0.96173
1136500.0,1.40587
1137000.0,2.07631
1137750.0,4.31485
1138000.0,5.02977
1138420.0,4.39005
1139700.0,2.32049
1140700.0,1.66942
1141740.0,1.14541
1142000.0,0.953653
1142400.0,1.03217
1142700.0,0.869676
1143500.0,0.81723
1143880.0,0.872602
1143940.0,0.933055
1144660.0,2.10339
1144700.0,2.15383
1145600.0,2.07295
1145850.0,2.57887
1146540.0,4.07043
1146600.0,4.15154
1146900.0,3.55913
1147280.0,2.72913
1147340.0,2.43809
1147400.0,2.09966
1147450.0,1.96648
1147750.0,1.54497
1147800.0,1.49505
1148400.0,1.58837
1148560.0,1.33949
1148870.0,0.795223
1148900.0,0.759071
1148960.0,0.741999
1149370.0,0.780133
1149420.0,0.832236
1150060.0,2.1443
1150100.0,2.20538
1150550.0,2.01102
1151000.0,1.74419
1151470.0,2.0958
1151560.0,2.27217
1152500.0,4.57242
1154520.0,2.34747
1154900.0,1.92975
1155780.0,1.41897
1156400.0,1.08827
1157190.0,1.45386
1157300.0,1.48298
1157430.0,1.33552
1157610.0,1.12334
1158440.0,0.808991
1158500.0,0.791532
1159160.0,0.819135
1159200.0,0.837414
1159290.0,0.949917
1159700.0,1.51947
1159960.0,2.01391
1160000.0,2.05877
1160250.0,1.95045
1160560.0,1.75681
1161400.0,1.05615
1162400.0,0.947515
1162800.0,0.927752
1162950.0,1.06409
1163550.0,1.66987
1163600.0,1.69602
1163770.0,1.55462
1164500.0,0.821357
1164950.0,0.703245
1165370.0,0.607179
1165420.0,0.625994
1166130.0,1.40769
1166620.0,1.89486
1166700.0,1.9538
1167220.0,1.61001
1167320.0,1.49604
1167560.0,0.853535
1167600.0,0.779881
1167650.0,0.739621
1167800.0,0.698348
1167950.0,0.561157
1168260.0,0.257882
1168300.0,0.232002
1168340.0,0.221007
1168460.0,0.215465
1168500.0,0.201929
1168530.0,0.176716
1168580.0,0.134215
1168590.0,0.121812
1168610.0,0.1166
1168620.0,0.115762
1168650.0,0.121194
1168780.0,0.181492
1169160.0,0.365139
1169200.0,0.398458
1169240.0,0.464815
1169920.0,1.76089
1170160.0,2.34883
1170200.0,2.40706
1170620.0,2.19464
1171900.0,1.47465
1172800.0,1.70933
1173590.0,2.40267
1173700.0,2.47075
1173980.0,2.06341
1174390.0,1.44656
1174510.0,1.38383
1175800.0,0.943097
1175900.0,0.938799
1176000.0,0.939071
1177200.0,0.921706
1177500.0,0.834518
1177700.0,0.894709
1177780.0,0.831097
1177880.0,0.726988
1177900.0,0.715612
1177960.0,0.736462
1178970.0,1.5019
1179030.0,1.59579
1179740.0,3.34414
1179800.0,3.45281
1180400.0,3.22772
1181200.0,4.54237
1181590.0,3.66915
1182100.0,2.49652
1183000.0,1.72714
1183440.0,1.89425
1183520.0,1.96591
1184310.0,3.24169
1184400.0,3.33543
1184580.0,3.02517
1185060.0,2.04069
1185100.0,1.97378
1185800.0,1.87332
1188700.0,2.75951
1189800.0,2.87121
1190410.0,3.50461
1190500.0,3.55254
1190780.0,2.95091
1191370.0,1.60001
1191460.0,1.49369
1192300.0,0.94795
1193220.0,0.680757
1193300.0,0.666839
1193500.0,0.720576
1193620.0,0.656076
1193970.0,0.444054
1194000.0,0.431409
1194600.0,0.447823
1194760.0,0.425648
1194800.0,0.43711
1194850.0,0.487647
1194900.0,0.535697
1194920.0,0.542247
1195040.0,0.502154
1195660.0,0.244255
1195700.0,0.235699
1195740.0,0.242019
1195960.0,0.331258
1195980.0,0.333811
1196010.0,0.326718
1196060.0,0.288668
1196170.0,0.189449
1196200.0,0.170531
1196230.0,0.163869
1196240.0,0.16376
1196350.0,0.178585
1196580.0,0.21054
1196600.0,0.20904
1196650.0,0.194201
1197000.0,0.0386592
1197040.0,0.0226825
1197060.0,0.0165403
1197080.0,0.0134244
1197080.0,0.0118305
1197090.0,0.0110074
1197100.0,0.0109086
1197110.0,0.0112208
1197120.0,0.0123649
1197130.0,0.0146615
1197140.0,0.018831
1197170.0,0.028273
1197250.0,0.0632099
1197280.0,0.0710334
1197300.0,0.0742399
1197320.0,0.0714854
1197360.0,0.0618528
1197430.0,0.0312666
1197450.0,0.0266563
1197460.0,0.0249984
1197470.0,0.0246002
1197480.0,0.0253994
1197480.0,0.0282785
1197490.0,0.0325397
1197500.0,0.0386493
1197510.0,0.0489633
1197520.0,0.0649759
1197540.0,0.0949015
1197590.0,0.182628
1197610.0,0.216798
1197640.0,0.247886
1198180.0,0.590128
1198250.0,0.676462
1198360.0,0.846076
1198400.0,0.933342
1198460.0,1.16529
1198530.0,1.39293
1199400.0,3.45339
1200300.0,3.27656
1201380.0,1.06814
1201440.0,0.998896
1201960.0,0.803066
1202000.0,0.810184
1202070.0,0.885363
1202660.0,1.77965
1202700.0,1.81347
1202780.0,1.75682
1203200.0,1.23488
1203800.0,1.12327
1204000.0,1.09565
1204960.0,1.26419
1205100.0,1.31118
1205300.0,1.63347
1206000.0,2.88488
1206840.0,6.0002
1206900.0,6.12273
1207050.0,5.74631
1207420.0,4.59804
1208100.0,3.01485
1209050.0,2.38285
1209100.0,2.37421
1210200.0,3.57287
1210650.0,4.69726
1210700.0,4.76827
1211000.0,4.22475
1212480.0,1.24677
1212580.0,1.1485
1213060.0,0.809134
1213100.0,0.799393
1213180.0,0.845636
1213520.0,1.1193
1214200.0,1.86357
1214590.0,1.75962
1214900.0,1.33345
1215690.0,0.974887
1215800.0,0.938981
1216050.0,1.06308
1216600.0,1.37461
1217050.0,2.02215
1217100.0,2.06876
1217440.0,1.88555
1217720.0,1.69255
1218380.0,0.824663
1218400.0,0.800295
1218550.0,0.74123
1218920.0,0.62907
1219000.0,0.616625
1219200.0,0.678239
1219280.0,0.625358
1219480.0,0.433357
1219530.0,0.407445
1220450.0,0.231841
1220480.0,0.237108
1220510.0,0.253409
1220540.0,0.29248
1220590.0,0.358996
1220620.0,0.389643
1220750.0,0.40002
1221000.0,0.404641
1221600.0,0.401393
1221820.0,0.451359
1221900.0,0.47542
1222310.0,0.762373
1222460.0,0.872719
1222520.0,0.949347
1223060.0,2.21174
1223160.0,2.53794
1223360.0,3.41065
1223420.0,3.52383
1224340.0,2.25793
1224400.0,2.20017
1224620.0,2.38005
1226250.0,3.8738
1227200.0,4.64956
1228380.0,7.8488
1228500.0,8.10159
1228980.0,6.21693
1229600.0,3.69919
1230340.0,2.97128
1231800.0,1.59364
1232100.0,1.64589
1232200.0,1.69912
1232320.0,1.98759
1232600.0,2.71117
1233260.0,5.3017
1233300.0,5.38025
1233570.0,4.87724
1234260.0,3.357
1234360.0,3.25765
1235000.0,3.25363
1236000.0,3.25777
1236200.0,3.23886
1237100.0,2.07389
1238750.0,1.62205
1240300.0,1.26487
1240680.0,1.3948
1240750.0,1.4895
1241500.0,2.82565
1242150.0,2.64277
1242390.0,2.4073
1242800.0,1.96782
1244300.0,2.61422
1245270.0,1.10136
1245300.0,1.06703
1246000.0,0.980348
1246150.0,0.964612
1246200.0,0.971137
1246450.0,1.17317
1247140.0,1.7614
1247200.0,1.78757
1247350.0,1.6406
1247980.0,0.921981
1248020.0,0.902881
1248500.0,1.08999
1249900.0,2.12272
1250750.0,1.43595
1250820.0,1.40034
1252100.0,1.35861
1252200.0,1.36509
1252700.0,1.62125
1252800.0,1.70334
1252950.0,2.07679
1254100.0,5.10088
1255640.0,3.8494
1257150.0,3.64422
1257280.0,3.75524
1258400.0,5.46372
1259500.0,3.34164
1262300.0,2.51262
1262600.0,2.02685
1264000.0,1.09517
1264700.0,1.07957
1264800.0,1.10009
1264920.0,1.27348
1265650.0,2.42811
1266300.0,3.67921
1266400.0,3.82489
1266740.0,3.33037
1267500.0,2.17276
1268700.0,2.32901
1269900.0,2.52207
1271900.0,2.39687
1275000.0,2.84103
1276200.0,2.98263
1277200.0,3.6862
1277400.0,3.87664
1277990.0,6.04766
1278400.0,7.58437
1278900.0,6.39821
1280000.0,3.60253
1281750.0,2.69152
1282000.0,2.58689
1283200.0,3.36427
1285400.0,1.59724
1286000.0,1.76263
1286600.0,2.35138
1287740.0,1.58121
1288200.0,1.25513
1289120.0,0.980084
1290400.0,0.664545
1290800.0,0.563283
1291150.0,0.609115
1291220.0,0.645685
1291760.0,1.31356
1291850.0,1.4916
1292250.0,2.58535
1293000.0,4.92765
1294120.0,4.57927
1296400.0,3.49256
1297440.0,2.12657
1297500.0,2.07849
1297650.0,2.22838
1298200.0,2.90365
1298300.0,2.99067
1298820.0,2.35705
1299460.0,1.54923
1299500.0,1.51751
1300300.0,1.60599
1301500.0,2.5841
1303000.0,1.82619
1304000.0,2.3384
1304800.0,1.99697
1305600.0,2.34914
1306400.0,1.30249
1306800.0,1.09177
1307700.0,1.08236
1308400.0,1.00418
1308900.0,0.89736
1309100.0,1.00293
1309500.0,0.922805
1311200.0,1.01731
1311400.0,1.12487
1311600.0,1.01617
1312000.0,1.02132
1312200.0,0.907889
1312400.0,0.963188
1312980.0,1.15597
1313050.0,1.10621
1313180.0,0.956774
1313200.0,0.942935
1313260.0,0.957753
1314300.0,1.71682
1314700.0,1.4422
1315050.0,1.1852
1315100.0,1.17024
1315200.0,1.24495
1315900.0,1.92786
1316500.0,2.14751
1317480.0,1.99339
1317800.0,1.93407
1318590.0,2.26819
1318850.0,2.77015
1319040.0,3.20258
1319650.0,5.20695
1319700.0,5.31391
1320080.0,4.7911
1320700.0,3.82998
1321300.0,3.97726
1322000.0,2.79384
1323000.0,2.42642
1325020.0,2.84571
1326400.0,3.45935
1328200.0,2.77344
1328580.0,2.76922
1329700.0,2.79103
1330570.0,3.92723
1331800.0,5.59094
1333300.0,2.08844
1333820.0,1.60503
1333900.0,1.56175
1334080.0,1.6738
1335090.0,2.39761
1335900.0,2.90714
1337300.0,3.16981
1338600.0,4.47263
1340100.0,2.87226
1341400.0,2.79754
1342200.0,3.24638
1343700.0,2.09735
1343900.0,1.98008
1345000.0,2.34036
1346100.0,1.63886
1346180.0,1.63037
1346320.0,1.63186
1347200.0,1.58366
1347980.0,1.922
1348500.0,2.2497
1349200.0,1.72039
1349300.0,1.66448
1349460.0,1.77896
1350400.0,2.619
1351300.0,3.93202
1352490.0,2.41535
1353400.0,1.76228
1354100.0,1.14852
1354400.0,0.986653
1354500.0,0.94869
1354710.0,1.03491
1355390.0,1.37666
1356700.0,2.75072
1358110.0,2.72233
1358200.0,2.73296
1359500.0,3.73663
1360400.0,2.0897
1361500.0,1.6554
1362300.0,1.96526
1363090.0,3.26804
1363200.0,3.39846
1363480.0,3.01097
1364470.0,1.44468
1364580.0,1.36717
1365400.0,1.06097
1367050.0,0.931862
1367600.0,0.906589
1367750.0,1.05094
1368160.0,1.48881
1368200.0,1.51181
1368540.0,1.39267
1369330.0,1.06844
1369400.0,1.06726
1369780.0,1.07899
1369850.0,1.1452
1370330.0,1.85721
1370400.0,1.93001
1370600.0,1.8351
1371950.0,1.18216
1372020.0,1.10368
1372180.0,0.829443
1372200.0,0.804417
1372400.0,0.880205
1372480.0,0.837702
1372660.0,0.680933
1372700.0,0.660956
1373100.0,0.706919
1373200.0,0.639983
1373280.0,0.577655
1373300.0,0.568131
1373350.0,0.579592
1373480.0,0.652812
1373500.0,0.658183
1373580.0,0.63429
1373760.0,0.535934
1373800.0,0.52841
1373870.0,0.55191
1374180.0,0.730256
1374280.0,0.835574
1374900.0,1.55346
1374970.0,1.56897
1375310.0,1.54283
1375970.0,0.924156
1376000.0,0.900632
1376600.0,0.831157
1376800.0,0.813695
1376890.0,0.82242
1376980.0,0.892305
1377460.0,1.3946
1377500.0,1.42277
1377840.0,1.31302
1378400.0,1.10856
1379100.0,1.43524
1381500.0,0.997086
1383000.0,1.55832
1383300.0,1.65119
1384600.0,3.59301
1385100.0,4.40817
1386700.0,3.18757
1387600.0,4.43948
1388200.0,5.84408
1388960.0,4.41508
1390000.0,3.01198
1392100.0,1.9271
1393200.0,2.19087
1395900.0,1.12662
1396400.0,1.101
1398140.0,0.787955
1399070.0,0.562198
1399120.0,0.574082
1399300.0,0.682481
1399520.0,0.6567
1400090.0,0.560055
1400200.0,0.54866
1401360.0,0.93082
1401420.0,0.982321
1401840.0,1.80071
1402930.0,4.08351
1403000.0,4.17759
1403850.0,3.07646
1405200.0,1.46372
1405300.0,1.34154
1406800.0,0.533697
1407080.0,0.374429
1407110.0,0.367169
1407190.0,0.383589
1408500.0,0.811593
1408590.0,0.815286
1409110.0,0.807916
1409200.0,0.822557
1409310.0,0.929411
1409760.0,1.41602
1409800.0,1.43747
1409900.0,1.4029
1410930.0,0.770746
1411000.0,0.743157
1411140.0,0.786597
1411550.0,0.957208
1412100.0,1.15317
1413190.0,2.4855
1413800.0,3.04922
1414500.0,2.65821
1414790.0,3.06972
1415310.0,3.94175
1415400.0,4.03452
1415680.0,3.53925
1416470.0,1.96987
1416540.0,1.9008
1416590.0,1.89902
1417200.0,1.92732
1418200.0,1.85804
1419100.0,1.93196
1420680.0,1.14135
1420730.0,1.17077
1422600.0,3.92129
1424180.0,2.08197
1424400.0,1.99793
1426620.0,1.39725
1427700.0,1.06987
1428600.0,1.19642
1428700.0,1.2254
1429710.0,2.35558
1430390.0,3.22239
1430500.0,3.3227
1430740.0,2.95144
1431480.0,1.66195
1431570.0,1.58962
1432420.0,1.24801
1432450.0,1.24769
1432600.0,1.2547
1434100.0,1.19239
1435810.0,1.99511
1436200.0,2.27762
1436990.0,3.46509
1437100.0,3.59138
1437400.0,3.16657
1438260.0,1.8209
1438300.0,1.78366
1438800.0,1.89869
1439800.0,2.5041
1441100.0,2.60685
1441400.0,2.63241
1442380.0,1.74564
1442380.0,1.74505
1442450.0,1.80927
1444000.0,4.7369
1445900.0,2.54035
1447420.0,3.13342
1448600.0,4.18337
1451200.0,2.12078
1452420.0,2.55947
1453400.0,3.589
1454810.0,2.21375
1457500.0,2.02361
1458780.0,2.0394
1459700.0,2.108
1460900.0,3.53912
1461800.0,6.13081
1463800.0,4.41028
1465000.0,4.7197
1466500.0,2.66078
1467900.0,2.74102
1469900.0,5.40599
1472580.0,2.18043
1473200.0,2.00131
1474300.0,1.73148
1474790.0,1.67892
1477150.0,1.28635
1477500.0,1.2422
1478700.0,1.59082
1479630.0,1.12336
1479730.0,1.08799
1481900.0,1.07617
1482000.0,1.08115
1483700.0,1.69486
1485220.0,1.20913
1486230.0,1.20644
1486400.0,1.21607
1488200.0,2.31577
1490300.0,1.50452
1491200.0,1.11134
1493620.0,0.919175
1493700.0,0.936357
1493790.0,1.05427
1494640.0,2.32539
1494700.0,2.3915
1495700.0,1.9779
1496700.0,1.3608
1497700.0,1.29878
1499000.0,0.685976
1500200.0,0.558764
1500460.0,0.425395
1500500.0,0.418797
1500550.0,0.434634
1500680.0,0.505578
1500700.0,0.511246
1500760.0,0.498066
1501170.0,0.314743
1501220.0,0.302336
1501260.0,0.300562
1501460.0,0.309715
1501500.0,0.325654
1501570.0,0.378758
1502460.0,1.34035
1502560.0,1.38341
1503000.0,1.34553
1503250.0,1.05084
1503470.0,0.783332
1503520.0,0.750815
1503550.0,0.749526
1504300.0,0.880221
1504480.0,0.771587
1504960.0,0.437254
1505010.0,0.415804
1505020.0,0.414869
1505400.0,0.486425
1505800.0,0.56604
1506300.0,0.606411
1506640.0,0.808467
1506800.0,0.893236
1507300.0,0.858563
1507660.0,1.06476
1508190.0,1.40974
1508710.0,1.83981
1508800.0,1.89001
1509370.0,1.55352
1510020.0,1.14446
1510100.0,1.11443
1510220.0,1.19324
1511150.0,1.94869
1511900.0,2.7251
1513020.0,2.20076
1513700.0,2.0124
1514780.0,0.942647
1514980.0,0.718534
1515090.0,0.667976
1515670.0,0.517461
1515680.0,0.51744
1515720.0,0.532285
1515980.0,0.737678
1516050.0,0.766477
1516500.0,0.812983
1517310.0,1.39298
1517800.0,1.7307
1518800.0,1.42469
1519900.0,1.90226
1520560.0,1.27904
1520900.0,0.952947
1521350.0,0.850555
1521800.0,0.757604
1522150.0,0.637598
1522200.0,0.633785
1522290.0,0.678025
1522660.0,0.935803
1522720.0,1.02486
1524000.0,3.91199
1524800.0,5.07836
1527510.0,3.16541
1527900.0,2.93702
1529540.0,2.44067
1530500.0,2.03561
1532300.0,2.73938
1533900.0,3.2262
1536190.0,2.44746
1540000.0,2.35488
1542000.0,2.12981
1543800.0,4.05756
1545380.0,3.36339
1545900.0,3.19336
1546950.0,4.02352
1547300.0,4.14951
1549400.0,4.52488
1551020.0,2.49902
1553100.0,2.1636
1557500.0,3.66925
1558400.0,3.996
1564300.0,2.07857
1565900.0,2.9059
1567300.0,3.97211
1569330.0,1.72483
1569400.0,1.67045
1570600.0,1.8709
1570860.0,1.81934
1572630.0,1.01792
1572700.0,1.0018
1573120.0,1.18626
1574010.0,1.61847
1574600.0,2.07957
1576150.0,1.02077
1576200.0,1.00397
1576380.0,1.08861
1576860.0,1.38985
1577510.0,1.94855
1577600.0,1.99464
1577880.0,1.73448
1578400.0,1.21164
1579200.0,0.776243
1579800.0,0.660575
1580000.0,0.634083
1580220.0,0.726455
1581310.0,1.2486
1581490.0,1.36792
1582800.0,2.47906
1584660.0,1.58725
1585160.0,1.14395
1585460.0,0.876416
1585530.0,0.84042
1585590.0,0.837061
1586270.0,0.854202
1586360.0,0.913745
1587400.0,1.97609
1588680.0,1.79614
1589100.0,1.71363
1592400.0,2.57299
1593500.0,3.51941
1594600.0,2.40041
1596320.0,2.47503
1597100.0,3.15274
1598500.0,2.13367
1601250.0,2.8914
1601800.0,3.0486
1604290.0,1.48179
1604600.0,1.26768
1606000.0,1.05167
1607650.0,2.00891
1609100.0,2.8571
1610940.0,1.45591
1611000.0,1.42887
1611340.0,1.59003
1612200.0,2.02811
1613300.0,3.12818
1613390.0,3.14245
1613680.0,3.13733
1615800.0,3.65766
1617100.0,3.19859
1618400.0,2.92969
1619500.0,1.97526
1623420.0,3.0418
1624000.0,3.17819
1626540.0,1.92958
1626900.0,1.76385
1627250.0,2.08181
1628300.0,3.11327
1630090.0,2.0134
1630900.0,1.4799
1633090.0,1.78311
1633260.0,1.83013
1635200.0,2.85458
1636100.0,2.82014
1637200.0,2.66582
1638900.0,1.36007
1640350.0,1.07055
1640840.0,0.963937
1641000.0,0.942019
1641200.0,1.04553
1641580.0,0.976077
1642700.0,0.69359
1643280.0,0.709394
1643420.0,0.786201
1643730.0,0.994371
1643800.0,1.02372
1643950.0,0.972029
1644100.0,0.917163
1644400.0,1.02849
1644570.0,0.955112
1645240.0,0.600119
1645300.0,0.580781
1645500.0,0.608425
1645700.0,0.645588
1646680.0,0.72718
1647000.0,0.766467
1647180.0,0.910019
1647840.0,1.51748
1648800.0,2.48295
1650200.0,3.34839
1651970.0,2.10432
1652300.0,1.8378
1655110.0,0.779833
1655200.0,0.760878
1655320.0,0.817476
1655970.0,1.21252
1657850.0,2.6241
1659000.0,3.00587
1661720.0,1.874
1662410.0,1.13575
1662500.0,1.04611
1663060.0,0.94425
1663340.0,0.902522
1663430.0,0.928704
1664130.0,1.64964
1664300.0,1.78164
1664580.0,1.63979
1665750.0,0.952642
1665800.0,0.942285
1665950.0,1.02593
1666620.0,1.54844
1666700.0,1.63166
1667000.0,2.30733
1667820.0,4.23031
1667900.0,4.35123
1668600.0,3.5671
1669300.0,2.74939
1672980.0,3.48615
1673500.0,3.61002
1675000.0,4.79841
1676800.0,2.69895
1678300.0,3.63779
1680400.0,2.06627
1681900.0,1.88858
1683400.0,0.939069
1684800.0,0.903678
1685200.0,0.868103
1686100.0,1.23862
1686650.0,0.986903
1686950.0,0.848155
1687000.0,0.843877
1687130.0,0.924325
1689100.0,2.38797
1691630.0,1.57026
1691800.0,1.53472
1692180.0,1.86707
1693000.0,2.61508
1693360.0,2.34151
1694500.0,1.35109
1695300.0,1.16724
1696050.0,1.07017
1696300.0,1.05626
1696500.0,1.24237
1697600.0,2.32978
1698800.0,2.99811
1699700.0,2.62954
1700600.0,2.37544
1701950.0,2.51184
1702400.0,2.52208
1704600.0,2.49181
1705800.0,2.59991
1707600.0,1.81858
1709500.0,2.70681
1712750.0,1.93706
1713120.0,1.78741
1713500.0,1.60108
1715750.0,0.88306
1715900.0,0.846844
1716300.0,0.995396
1716600.0,1.12134
1717500.0,1.79974
1719250.0,2.02605
1719700.0,2.10129
1720600.0,2.43124
1722100.0,1.904
1723400.0,2.02952
1725150.0,0.99108
1725320.0,0.934899
1726200.0,0.764103
1727700.0,0.994997
1728700.0,1.3436
1729600.0,1.38022
1731200.0,2.17893
1732520.0,1.56519
1733400.0,1.08428
1735300.0,1.27551
1736280.0,2.1749
1736800.0,2.68905
1738400.0,3.14546
1739980.0,2.08364
1740600.0,1.60688
1742800.0,1.1876
1744400.0,1.21642
1746600.0,0.893275
1748500.0,1.37743
1749800.0,2.751
1750700.0,4.37594
1753000.0,4.68387
1754660.0,2.8295
1754900.0,2.56952
1758700.0,1.8436
1759100.0,1.74116
1760220.0,0.94446
1760300.0,0.907897
1760500.0,0.965629
1760950.0,1.13766
1761020.0,1.19946
1761900.0,2.49
1762000.0,2.50992
1762700.0,2.47546
1763200.0,2.49793
1763900.0,2.02121
1765800.0,2.84723
1767700.0,1.55043
1769400.0,2.12615
1770700.0,1.51918
1771950.0,1.67643
1773200.0,1.89958
1774900.0,3.18074
1777100.0,1.55687
1780100.0,1.81478
1780950.0,2.88463
1781400.0,3.4708
1783000.0,2.83182
1784300.0,3.61047
1786050.0,2.2045
1786300.0,1.99991
1787800.0,1.27523
1787900.0,1.24584
1788090.0,1.35187
1788960.0,1.95172
1790200.0,3.09909
1791600.0,1.86965
1793200.0,2.55923
1795210.0,1.523
1795500.0,1.37634
1796800.0,1.38985
1797200.0,1.38386
1799820.0,1.67653
1800200.0,1.72393
1800780.0,1.72576
1802500.0,1.68418
1804100.0,3.38909
1806100.0,2.4808
1807800.0,2.7872
1809200.0,1.84426
1811200.0,1.5112
1812200.0,0.92485
1813500.0,0.871874
1815200.0,1.53062
1816200.0,1.02917
1817500.0,0.894404
1819600.0,1.26323
1820350.0,1.04275
1820600.0,0.975671
1820710.0,1.03976
1821290.0,1.49944
1822190.0,2.68436
1822300.0,2.79347
1824000.0,1.94252
1825280.0,2.09607
1827400.0,2.26357
1828000.0,1.84876
1829800.0,2.02355
1830100.0,2.09037
1831400.0,3.61054
1832360.0,2.50242
1832800.0,2.00195
1834300.0,2.12318
1836600.0,2.17024
1838900.0,1.53131
1840000.0,1.79437
1841400.0,1.67351
1843100.0,1.75606
1844100.0,2.02229
1848600.0,2.99234
1850980.0,2.8099
1852400.0,1.79408
1855500.0,2.57541
1857900.0,2.82989
1858820.0,2.21071
1860000.0,1.36505
1861800.0,1.17873
1862800.0,1.5882
1863900.0,1.26903
1864960.0,1.85459
1865600.0,2.19452
1867340.0,1.08679
1867400.0,1.06306
1867920.0,1.15559
1870200.0,1.73065
1872300.0,3.31457
1873990.0,1.92948
1874100.0,1.85832
1875080.0,2.36578
1875800.0,2.81922
1875930.0,2.83094
1880100.0,2.82221
1882200.0,3.20064
1884700.0,1.81881
1885200.0,1.93679
1886100.0,2.08187
1887500.0,3.93563
1890030.0,1.8315
1891100.0,1.20861
1892500.0,1.0019
1893600.0,1.48527
1894900.0,0.875288
1895400.0,0.636906
1896800.0,0.635792
1897180.0,0.457435
1897200.0,0.452245
1897270.0,0.459026
1897820.0,0.606809
1898160.0,0.68372
1898300.0,0.702347
1898450.0,0.639529
1898600.0,0.575966
1898980.0,0.63177
1899910.0,0.79977
1900100.0,0.820868
1900360.0,0.700074
1900400.0,0.694241
1900510.0,0.734414
1902270.0,1.65521
1902910.0,1.86499
1904400.0,2.4687
1905350.0,3.01885
1905500.0,3.07383
1907300.0,1.5556
1908000.0,1.31907
1909720.0,1.46355
1911300.0,1.66103
1912400.0,2.69128
1913100.0,3.63489
1914200.0,4.36689
1915720.0,2.36053
1916000.0,1.99313
1917800.0,1.94936
1919700.0,3.16867
1921100.0,2.07968
1923000.0,2.2035
1924000.0,2.18993
1924100.0,2.19953
1926300.0,3.56398
1929600.0,3.83891
1932320.0,2.16195
1932500.0,2.07616
1933220.0,2.59869
1935800.0,4.83294
1938100.0,3.84997
1942200.0,5.67674
1944400.0,2.84383
1948500.0,2.5213
1949720.0,1.43552
1950040.0,1.14651
1950660.0,0.744062
1950700.0,0.730189
1950800.0,0.757318
1952350.0,1.42925
1954500.0,2.17895
1956080.0,2.02375
1956800.0,1.87977
1959300.0,1.13092
1959400.0,1.11522
1962000.0,1.6701
1964650.0,1.05915
1964730.0,1.08492
1965730.0,2.01074
1965800.0,2.05037
1966180.0,1.85172
1967300.0,1.18809
1967700.0,1.17767
1967980.0,0.935675
1968080.0,0.855197
1968100.0,0.849511
1968180.0,0.887072
1968500.0,1.16371
1969600.0,1.15516
1971500.0,2.19566
1972520.0,1.701
1973280.0,1.40702
1973400.0,1.37584
1973820.0,1.63249
1974670.0,2.22645
1976100.0,3.27853
1977560.0,2.69824
1977890.0,2.30723
1978660.0,1.29213
1978700.0,1.25427
1979300.0,1.1611
1979900.0,1.10105
1980590.0,1.48616
1981000.0,1.69852
1982600.0,3.34033
1984120.0,2.07688
1985220.0,2.04272
1985300.0,2.05235
1986400.0,2.77986
1988630.0,1.23283
1988700.0,1.20644
1988840.0,1.2758
1989920.0,1.97606
1990860.0,2.95738
1991000.0,3.07312
1991820.0,2.26107
1992120.0,1.95388
1992200.0,1.90239
1992650.0,2.11188
1994500.0,3.084
1997560.0,2.60012
1998150.0,2.45296
2000000.0,1.6242
2001970.0,2.48275
2003700.0,2.53613
2009100.0,2.03604
2010900.0,1.54449
2014400.0,2.89885
2016100.0,2.69169
2017900.0,2.05807
2019600.0,1.82327
2021400.0,1.98802
2023100.0,2.83605
2024900.0,2.97918
2030200.0,2.34919
2032000.0,2.36579
2033400.0,2.97177
2039100.0,3.22885
2042600.0,3.04159
2044600.0,2.2864
2048700.0,1.04283
2051620.0,1.09451
2058800.0,2.96795
2062180.0,2.4817
2065550.0,2.39122
2067800.0,2.35364
2071500.0,3.0268
2076900.0,1.92315
2080680.0,2.48706
2082400.0,2.93294
2093800.0,1.65887
2095800.0,1.57061
2097200.0,1.85997
2098800.0,1.50896
2100720.0,1.77311
2104600.0,2.96144
2106500.0,2.20067
2109700.0,2.35865
2110300.0,2.40277
2112100.0,2.03865
2114000.0,2.1339
2115900.0,2.88079
2117800.0,3.02328
