94-Pu-240(n,total fission) ENDF/B-VII.1
2156.01,0.00760097
2156.09,0.00588262
2156.17,0.00458715
2156.25,0.00361835
2156.33,0.00285346
2156.41,0.00231635
2156.5,0.00187726
2156.61,0.00153792
2156.72,0.00128648
2156.86,0.00109082
2157.05,9.28198E-4
2157.3,7.90164E-4
2157.66,6.6891E-4
2158.07,5.77303E-4
2158.58,5.0013E-4
2159.27,4.33239E-4
2160.13,3.80232E-4
2161.0,3.47313E-4
2162.74,3.10779E-4
2165.03,2.90431E-4
2166.74,2.86461E-4
2169.49,2.96268E-4
2171.54,3.19339E-4
2173.22,3.56145E-4
2174.45,4.03489E-4
2175.44,4.64238E-4
2176.18,5.33362E-4
2176.89,6.33346E-4
2177.5,7.64333E-4
2178.0,9.27296E-4
2178.4,0.0011162
2178.72,0.00134778
2178.94,0.00157141
2179.12,0.00182484
2179.27,0.00214335
2179.4,0.00253839
2179.51,0.00300474
2179.63,0.00371238
2179.72,0.00448328
2179.81,0.00552124
2179.9,0.00691739
2179.99,0.00878656
2180.08,0.0112697
2180.17,0.0146093
2180.26,0.0187752
2180.37,0.0249478
2180.47,0.0329323
2180.58,0.0442653
2180.71,0.060656
2180.85,0.0837978
2181.02,0.119223
2181.58,0.252425
2181.78,0.28697
2181.98,0.30068
2182.0,0.300746
2182.19,0.289976
2182.38,0.26002
2182.69,0.187829
2182.99,0.115954
2183.16,0.0811586
2183.31,0.0580577
2183.44,0.0422465
2183.54,0.0319882
2183.64,0.0244617
2183.74,0.0185969
2183.84,0.0141086
2183.94,0.010729
2184.02,0.00858658
2184.1,0.0069286
2184.2,0.00543656
2184.3,0.00435332
2184.4,0.0035674
2184.5,0.00294115
2184.64,0.00242125
2184.77,0.00206375
2184.94,0.00173791
2185.15,0.00148082
2185.44,0.00123252
2185.79,0.00103077
2186.16,8.78235E-4
2186.67,7.3673E-4
2187.18,6.40003E-4
2187.95,5.44144E-4
2188.68,4.87698E-4
2189.77,4.40247E-4
2190.97,4.23673E-4
2192.1,4.39992E-4
2192.94,4.79689E-4
2193.62,5.41104E-4
2194.12,6.1554E-4
2194.53,7.0607E-4
2194.88,8.26996E-4
2195.16,9.69738E-4
2195.38,0.00114539
2195.54,0.00134577
2195.68,0.00159163
2195.82,0.00193866
2195.94,0.0024075
2196.04,0.00297484
2196.15,0.00375534
2196.26,0.00482286
2196.36,0.00626798
2196.46,0.00809225
2196.56,0.0104579
2196.67,0.0139003
2196.79,0.0186454
2196.92,0.0246436
2197.07,0.0343729
2197.26,0.0489349
2197.75,0.092686
2197.97,0.10684
2198.17,0.112213
2198.2,0.112291
2198.38,0.108691
2198.58,0.0980495
2198.87,0.0730075
2199.19,0.0447394
2199.36,0.0319545
2199.5,0.0235309
2199.63,0.0176459
2199.74,0.0133715
2199.85,0.0100474
2199.95,0.00776928
2200.06,0.00597819
2200.16,0.0046017
2200.27,0.00358621
2200.37,0.00284409
2200.47,0.00232658
2200.57,0.00194444
2200.7,0.00160195
2200.85,0.00132276
2201.0,0.00113315
2201.2,9.61062E-4
2201.46,8.12224E-4
2201.81,6.79488E-4
2202.24,5.73262E-4
2202.74,4.88201E-4
2203.34,4.19855E-4
2204.06,3.65422E-4
2205.03,3.18613E-4
2206.23,2.82222E-4
2208.16,2.4877E-4
2210.78,2.24959E-4
2215.15,2.06723E-4
2221.77,1.98016E-4
2222.32,1.97926E-4
2228.4,2.04754E-4
2231.74,2.20071E-4
2233.75,2.42266E-4
2234.96,2.67988E-4
2235.76,2.97244E-4
2236.36,3.32095E-4
2236.87,3.77206E-4
2237.26,4.32511E-4
2237.55,4.99807E-4
2237.73,5.68826E-4
2237.88,6.55543E-4
2238.01,7.72948E-4
2238.12,9.24271E-4
2238.21,0.00112364
2238.31,0.0013818
2238.4,0.00173994
2238.49,0.00223383
2238.57,0.002823
2238.65,0.0035937
2238.74,0.00473431
2238.83,0.00608672
2238.91,0.00784937
2239.01,0.0104846
2239.11,0.0138561
2239.22,0.0187512
2239.35,0.0256198
2239.5,0.0360771
2239.7,0.0533953
2240.16,0.0969481
2240.38,0.111964
2240.58,0.117427
2240.6,0.11747
2240.78,0.113692
2240.98,0.102124
2241.28,0.0747553
2241.59,0.0449915
2241.75,0.0321847
2241.89,0.0231213
2242.02,0.0169682
2242.13,0.0126108
2242.22,0.0095663
2242.32,0.00719041
2242.41,0.00550543
2242.5,0.00420789
2242.59,0.00322329
2242.68,0.00248618
2242.76,0.00198911
2242.85,0.00156856
2242.94,0.00126476
2243.03,0.00104637
2243.14,8.67995E-4
2243.26,7.31884E-4
2243.41,6.24279E-4
2243.59,5.4599E-4
2243.81,4.89898E-4
2244.08,4.43805E-4
2244.62,3.89009E-4
2245.16,3.58343E-4
2245.88,3.36712E-4
2246.85,3.27199E-4
2248.15,3.37617E-4
2249.45,3.73117E-4
2250.32,4.16535E-4
2251.19,4.86976E-4
2251.81,5.66053E-4
2252.38,6.76219E-4
2252.81,8.02614E-4
2253.17,9.57621E-4
2253.46,0.00114144
2253.69,0.00136424
2253.88,0.00163596
2254.02,0.00193712
2254.13,0.00229078
2254.25,0.00278421
2254.36,0.00342562
2254.47,0.00431186
2254.58,0.00553245
2254.67,0.00692936
2254.78,0.00908681
2254.88,0.0118033
2254.98,0.0153124
2255.1,0.0203905
2255.23,0.0274997
2255.36,0.0370421
2255.53,0.0521026
2255.78,0.0796075
2256.15,0.122461
2256.38,0.140555
2256.58,0.147138
2256.6,0.147175
2256.81,0.141459
2257.01,0.12567
2257.36,0.0860759
2257.64,0.0547699
2257.81,0.0393753
2257.94,0.0295201
2258.08,0.0215798
2258.19,0.0163476
2258.3,0.0124567
2258.41,0.00947127
2258.52,0.00722296
2258.62,0.00555641
2258.73,0.00433642
2258.83,0.00352324
2258.93,0.00288921
2259.06,0.00234508
2259.18,0.00196435
2259.33,0.0016552
2259.5,0.00140057
2259.72,0.00119031
2260.03,9.93703E-4
2260.4,8.3954E-4
2260.81,7.24411E-4
2261.23,6.44456E-4
2261.85,5.64495E-4
2262.75,4.97441E-4
2263.81,4.60761E-4
2264.86,4.50362E-4
2266.32,4.6706E-4
2267.78,5.18161E-4
2269.06,6.00738E-4
2270.17,7.15043E-4
2270.95,8.36508E-4
2271.67,9.93439E-4
2272.37,0.001216
2272.94,0.0014794
2273.44,0.00180838
2273.87,0.00220889
2274.25,0.00272296
2274.55,0.00326978
2274.82,0.00399768
2275.05,0.0048681
2275.25,0.00593419
2275.42,0.00722174
2275.58,0.00891765
2275.73,0.0111559
2275.87,0.0141642
2276.0,0.0177369
2276.13,0.0224186
2276.28,0.0293892
2276.41,0.0378748
2276.57,0.0504524
2276.76,0.0691362
2277.05,0.104784
2277.45,0.154917
2277.68,0.173847
2277.9,0.180791
2278.12,0.174091
2278.35,0.154865
2278.77,0.101001
2279.06,0.0672459
2279.25,0.0484617
2279.41,0.036321
2279.56,0.027435
2279.7,0.0210627
2279.85,0.0162895
2279.98,0.0130743
2280.12,0.0103277
2280.28,0.00828074
2280.45,0.0066719
2280.63,0.00550768
2280.85,0.0044928
2281.09,0.00370905
2281.39,0.00303397
2281.73,0.00249589
2282.13,0.00205596
2282.59,0.00170502
2283.1,0.00143132
2283.62,0.00124088
2284.19,0.00109562
2284.76,0.00100165
2285.33,9.49571E-4
2285.91,9.37699E-4
2286.49,9.75121E-4
2286.88,0.00103947
2287.27,0.00115464
2287.59,0.00131232
2287.83,0.00150617
2288.04,0.00177666
2288.19,0.00207152
2288.34,0.00250587
2288.46,0.00304084
2288.58,0.00369429
2288.69,0.00457924
2288.8,0.0057684
2288.91,0.0073479
2289.04,0.00966653
2289.16,0.0125925
2289.29,0.0167313
2289.44,0.0228787
2289.62,0.0321069
2289.9,0.0496926
2290.27,0.07324
2290.47,0.082285
2290.69,0.0860638
2290.7,0.0860757
2290.9,0.083177
2291.13,0.073191
2291.52,0.0480167
2291.78,0.0321145
2291.96,0.0227971
2292.11,0.0168579
2292.23,0.0128355
2292.36,0.00969806
2292.47,0.00757686
2292.58,0.00593937
2292.69,0.00469398
2292.81,0.0036712
2292.92,0.00298265
2293.05,0.00240233
2293.18,0.00199202
2293.33,0.00166287
2293.49,0.00142132
2293.7,0.00119957
2293.96,0.0010134
2294.25,8.70538E-4
2294.66,7.31828E-4
2295.16,6.19745E-4
2295.79,5.24879E-4
2296.54,4.51103E-4
2297.28,4.02038E-4
2298.42,3.55849E-4
2299.5,3.35657E-4
2299.77,3.3483E-4
2300.25,3.42568E-4
2300.46,3.55659E-4
2300.67,3.86075E-4
2300.82,4.33186E-4
2300.96,5.02192E-4
2301.06,5.8853E-4
2301.17,7.15492E-4
2301.26,8.72382E-4
2301.35,0.00108593
2301.44,0.00137219
2301.53,0.0017496
2301.63,0.00223882
2301.73,0.00297722
2301.84,0.00391052
2301.96,0.00526763
2302.09,0.00720074
2302.26,0.0102173
2302.51,0.0157737
2302.87,0.0239059
2303.09,0.0273955
2303.3,0.0285916
2303.3,0.0285922
2303.49,0.0275914
2303.71,0.024241
2304.06,0.0165328
2304.31,0.0107971
2304.48,0.00766371
2304.61,0.00561075
2304.73,0.00422161
2304.85,0.00312699
2304.94,0.00239577
2305.04,0.00182381
2305.13,0.00144102
2305.22,0.00114369
2305.3,9.15982E-4
2305.39,7.43806E-4
2305.47,6.15219E-4
2305.58,5.04405E-4
2305.68,4.28165E-4
2305.78,3.76103E-4
2305.92,3.31445E-4
2306.13,2.94748E-4
2306.4,2.71492E-4
2306.95,2.5029E-4
2308.3,2.26863E-4
2310.48,2.10479E-4
2314.78,1.97316E-4
2318.63,1.94034E-4
2322.87,1.99749E-4
2325.56,2.13224E-4
2327.48,2.35739E-4
2328.76,2.66678E-4
2329.62,3.04079E-4
2330.28,3.52714E-4
2330.72,4.04231E-4
2331.05,4.62889E-4
2331.27,5.24563E-4
2331.48,6.13393E-4
2331.63,7.15463E-4
2331.75,8.39057E-4
2331.85,9.95998E-4
2331.95,0.00122127
2332.04,0.00149191
2332.14,0.00188218
2332.22,0.00236402
2332.3,0.00300466
2332.39,0.00384907
2332.48,0.00507689
2332.58,0.00669813
2332.67,0.00880625
2332.77,0.0117797
2332.87,0.0155875
2332.99,0.0210274
2333.12,0.0289651
2333.27,0.0405921
2333.47,0.0594141
2333.96,0.112409
2334.19,0.129346
2334.4,0.134916
2334.4,0.134919
2334.6,0.12992
2334.79,0.116631
2335.1,0.0852518
2335.41,0.0519538
2335.58,0.0364178
2335.72,0.0267314
2335.84,0.0197055
2335.95,0.0145539
2336.06,0.010969
2336.16,0.00818407
2336.25,0.00621881
2336.34,0.0047137
2336.44,0.00357815
2336.52,0.00279973
2336.61,0.00216053
2336.7,0.0017312
2336.79,0.00139754
2336.88,0.00115349
2336.98,9.50265E-4
2337.08,8.08362E-4
2337.2,6.96102E-4
2337.35,6.02616E-4
2337.53,5.29699E-4
2337.77,4.6475E-4
2338.15,4.01083E-4
2338.66,3.47944E-4
2339.16,3.13576E-4
2339.93,2.81004E-4
2340.69,2.61043E-4
2342.22,2.40658E-4
2343.75,2.35436E-4
2345.2,2.41498E-4
2346.16,2.54017E-4
2346.88,2.72436E-4
2347.48,3.01264E-4
2347.84,3.34211E-4
2348.07,3.76443E-4
2348.22,4.26606E-4
2348.36,4.98443E-4
2348.48,5.9449E-4
2348.57,7.11351E-4
2348.67,8.75884E-4
2348.77,0.00110565
2348.86,0.00138652
2348.94,0.001758
2349.04,0.00230529
2349.14,0.00302959
2349.24,0.00397106
2349.34,0.0053077
2349.46,0.00718743
2349.59,0.00978754
2349.74,0.0137408
2349.92,0.019674
2350.45,0.0399016
2350.68,0.0459592
2350.88,0.0481621
2350.9,0.0481776
2351.1,0.0464107
2351.31,0.0410119
2351.65,0.028578
2351.93,0.017985
2352.1,0.0127014
2352.24,0.00918768
2352.36,0.00678873
2352.47,0.00516236
2352.57,0.0038852
2352.67,0.00297671
2352.77,0.00227731
2352.85,0.00180022
2352.94,0.00143271
2353.02,0.00115296
2353.12,9.12787E-4
2353.22,7.4246E-4
2353.31,6.37387E-4
2353.42,5.39266E-4
2353.56,4.61752E-4
2353.73,4.08057E-4
2353.9,3.77445E-4
2354.13,3.53879E-4
2354.58,3.30657E-4
2355.26,3.17744E-4
2355.48,3.16492E-4
2356.7,3.26227E-4
2357.93,3.59756E-4
2359.01,4.14854E-4
2359.83,4.81638E-4
2360.51,5.65778E-4
2361.07,6.67844E-4
2361.6,8.1214E-4
2361.98,9.62433E-4
2362.34,0.00116395
2362.59,0.00136979
2362.85,0.00166896
2363.03,0.00199344
2363.2,0.00242233
2363.35,0.00296616
2363.48,0.00362226
2363.61,0.00453108
2363.72,0.00566515
2363.84,0.00727622
2363.97,0.00944612
2364.08,0.0121644
2364.21,0.0160341
2364.34,0.0210005
2364.49,0.028448
2364.66,0.0394952
2364.9,0.0579315
2365.33,0.0934597
2365.58,0.107284
2365.8,0.111866
2365.8,0.111867
2366.0,0.108048
2366.25,0.0946354
2366.89,0.0429822
2367.08,0.030473
2367.23,0.0222532
2367.37,0.0168458
2367.5,0.0126521
2367.62,0.00980728
2367.73,0.0076036
2367.85,0.00594991
2367.97,0.0047227
2368.09,0.00381763
2368.21,0.00313024
2368.36,0.00253959
2368.53,0.00207697
2368.7,0.00175706
2368.91,0.00148715
2369.14,0.00126556
2369.44,0.00107055
2369.85,8.88651E-4
2370.29,7.6025E-4
2370.62,7.04178E-4
2370.78,6.95844E-4
2370.95,7.11655E-4
2371.12,7.6896E-4
2371.25,8.68977E-4
2371.36,0.00100068
2371.47,0.00119636
2371.59,0.00148295
2371.7,0.00188225
2371.81,0.00240867
2371.93,0.00319368
2372.06,0.00421399
2372.21,0.00581123
2372.39,0.00819278
2372.73,0.0137643
2373.03,0.0183301
2373.25,0.0204064
2373.4,0.0208512
2373.59,0.0201229
2373.82,0.017616
2374.21,0.0113738
2374.46,0.00740871
2374.63,0.00522346
2374.77,0.00380035
2374.9,0.00284433
2375.01,0.00216109
2375.12,0.00163739
2375.22,0.00127701
2375.32,0.00100618
2375.42,8.06571E-4
2375.52,6.62022E-4
2375.62,5.59025E-4
2375.74,4.75008E-4
2375.87,4.20721E-4
2376.03,3.77262E-4
2376.23,3.48598E-4
2376.55,3.27738E-4
2377.51,3.06651E-4
2378.46,3.01123E-4
2379.5,3.06702E-4
2380.54,3.27276E-4
2381.32,3.59048E-4
2381.97,4.05731E-4
2382.36,4.50448E-4
2382.76,5.23032E-4
2382.96,5.84769E-4
2383.13,6.65459E-4
2383.27,7.66923E-4
2383.39,9.0299E-4
2383.49,0.00107592
2383.59,0.00132767
2383.68,0.00162383
2383.77,0.00205451
2383.85,0.00260222
2383.94,0.00333698
2384.02,0.00431351
2384.11,0.00559749
2384.19,0.00726651
2384.28,0.00967979
2384.37,0.0126948
2384.47,0.0169581
2384.57,0.0223762
2384.68,0.0300594
2384.8,0.0401945
2384.95,0.0561389
2385.15,0.0820886
2385.63,0.155575
2385.86,0.181726
2386.07,0.191465
2386.1,0.191665
2386.3,0.184678
2386.5,0.165251
2386.81,0.118888
2387.11,0.0741172
2387.28,0.0525041
2387.43,0.0373033
2387.55,0.0276254
2387.66,0.020633
2387.75,0.0157894
2387.85,0.0120089
2387.94,0.00905712
2388.03,0.00679104
2388.12,0.00520378
2388.2,0.00402127
2388.28,0.00315857
2388.36,0.0025002
2388.44,0.00200178
2388.52,0.00162679
2388.61,0.00130666
2388.7,0.00107876
2388.8,9.16271E-4
2388.9,7.8575E-4
2389.03,6.76393E-4
2389.18,5.96644E-4
2389.43,5.14756E-4
2389.72,4.54506E-4
2390.21,3.91358E-4
2390.79,3.45115E-4
2391.7,3.014E-4
2392.79,2.72567E-4
2394.24,2.51986E-4
2396.43,2.38687E-4
2397.84,2.36359E-4
2399.86,2.41192E-4
2401.12,2.53702E-4
2401.63,2.64815E-4
2402.04,2.83831E-4
2402.27,3.08457E-4
2402.42,3.3923E-4
2402.57,3.92274E-4
2402.69,4.56087E-4
2402.8,5.51364E-4
2402.9,6.6447E-4
2402.99,8.18668E-4
2403.09,0.00102594
2403.19,0.00133486
2403.3,0.0017398
2403.4,0.0022668
2403.52,0.00306447
2403.65,0.00408744
2403.79,0.00559822
2403.97,0.00799722
2404.28,0.0129496
2404.55,0.0174104
2404.78,0.0199928
2404.99,0.0208743
2405.0,0.0208749
2405.2,0.0201401
2405.41,0.0178332
2405.76,0.0123617
2406.03,0.0079542
2406.2,0.00569209
2406.34,0.00420041
2406.46,0.00315914
2406.59,0.00234517
2406.69,0.00180623
2406.8,0.00137657
2406.9,0.0010703
2407.01,8.43987E-4
2407.11,6.79975E-4
2407.21,5.63202E-4
2407.32,4.8139E-4
2407.44,4.18396E-4
2407.55,3.77698E-4
2407.67,3.51659E-4
2407.87,3.27687E-4
2408.26,3.10648E-4
2408.68,3.07351E-4
2409.69,3.19647E-4
2410.62,3.50549E-4
2411.38,3.97025E-4
2411.95,4.54338E-4
2412.41,5.27241E-4
2412.75,6.14869E-4
2412.99,7.1495E-4
2413.17,8.35662E-4
2413.32,9.93704E-4
2413.43,0.00118383
2413.54,0.00142176
2413.64,0.00175644
2413.74,0.00218014
2413.83,0.00271481
2413.92,0.00342277
2414.02,0.00445927
2414.12,0.00583899
2414.22,0.00764754
2414.31,0.00997985
2414.42,0.0132368
2414.54,0.0178726
2414.68,0.0247006
2414.82,0.0336512
2415.02,0.0491139
2415.54,0.0949788
2415.77,0.109714
2415.98,0.115217
2416.0,0.115275
2416.21,0.110952
2416.4,0.0996595
2416.72,0.0726056
2417.04,0.0441567
2417.21,0.0312334
2417.36,0.022447
2417.49,0.016368
2417.61,0.0120712
2417.72,0.00907718
2417.82,0.00694741
2417.92,0.00530599
2418.02,0.00406109
2418.12,0.00313018
2418.21,0.00249692
2418.3,0.00202028
2418.39,0.00164829
2418.5,0.00134223
2418.62,0.00110456
2418.75,9.28017E-4
2418.92,7.90804E-4
2419.1,6.88946E-4
2419.4,5.9172E-4
2419.76,5.18507E-4
2420.23,4.56671E-4
2420.83,4.09028E-4
2421.72,3.69776E-4
2423.03,3.46208E-4
2423.68,3.43394E-4
2425.33,3.5628E-4
2426.57,3.86118E-4
2427.57,4.2952E-4
2428.46,4.92282E-4
2429.2,5.75611E-4
2429.79,6.78541E-4
2430.23,7.92516E-4
2430.58,9.21996E-4
2430.91,0.00109633
2431.17,0.00129512
2431.41,0.0015631
2431.59,0.00187777
2431.73,0.0022521
2431.86,0.00271438
2431.99,0.00336165
2432.1,0.00412257
2432.22,0.00521964
2432.34,0.00670552
2432.46,0.00869413
2432.57,0.0113136
2432.69,0.0146034
2432.81,0.0190962
2432.96,0.0257378
2433.12,0.0353738
2433.34,0.051045
2433.85,0.0904816
2434.08,0.103145
2434.3,0.107293
2434.49,0.103965
2434.72,0.0924054
2435.08,0.0647722
2435.39,0.0409929
2435.57,0.0297307
2435.73,0.0216136
2435.87,0.0159845
2436.0,0.0119264
2436.12,0.00913543
2436.24,0.00698255
2436.35,0.00551036
2436.46,0.00440001
2436.58,0.00356895
2436.7,0.00286191
2436.84,0.002322
2437.0,0.00191026
2437.18,0.00159035
2437.4,0.00132358
2437.62,0.00114084
2437.95,9.5203E-4
2438.35,7.9965E-4
2438.78,6.85126E-4
2439.37,5.79776E-4
2439.96,5.08536E-4
2440.79,4.41907E-4
2441.85,3.88345E-4
2443.27,3.46449E-4
2445.39,3.14117E-4
2447.52,2.99904E-4
2449.4,2.96157E-4
2452.2,3.05186E-4
2453.94,3.26798E-4
2454.99,3.56282E-4
2455.67,3.93142E-4
2456.12,4.38987E-4
2456.4,4.95511E-4
2456.57,5.57719E-4
2456.71,6.43409E-4
2456.82,7.47669E-4
2456.93,8.93648E-4
2457.02,0.00107514
2457.12,0.00132614
2457.21,0.00167059
2457.3,0.00213852
2457.39,0.0027664
2457.49,0.00359757
2457.58,0.0046817
2457.67,0.00610352
2457.77,0.00800088
2457.89,0.0107701
2458.01,0.014763
2458.14,0.0197752
2458.31,0.028076
2458.55,0.0424982
2458.95,0.0675185
2459.17,0.0775625
2459.39,0.0812197
2459.4,0.0812329
2459.61,0.077987
2459.82,0.0690284
2460.17,0.0475588
2460.44,0.0308195
2460.61,0.0220122
2460.76,0.0157967
2460.88,0.0116911
2460.99,0.00889263
2461.09,0.00668343
2461.2,0.00497888
2461.3,0.00378584
2461.39,0.0029015
2461.48,0.00227908
2461.57,0.00180629
2461.65,0.00145126
2461.75,0.00116259
2461.85,9.56964E-4
2461.95,8.11489E-4
2462.06,6.92301E-4
2462.18,6.13651E-4
2462.34,5.47573E-4
2462.57,4.92777E-4
2462.88,4.55184E-4
2463.41,4.24861E-4
2464.24,4.08831E-4
2465.27,4.19766E-4
2465.95,4.45335E-4
2466.63,4.9356E-4
2467.13,5.55976E-4
2467.46,6.21895E-4
2467.7,7.01952E-4
2467.91,8.14271E-4
2468.05,9.42276E-4
2468.17,0.00110879
2468.27,0.00130952
2468.38,0.00161232
2468.48,0.00199639
2468.57,0.00252573
2468.67,0.00324929
2468.77,0.00422738
2468.87,0.0055323
2468.96,0.00724756
2469.06,0.00956014
2469.16,0.0125244
2469.28,0.0168522
2469.41,0.0230935
2469.56,0.0322304
2469.73,0.045514
2470.01,0.0716597
2470.33,0.103269
2470.57,0.119581
2470.78,0.125345
2470.8,0.125376
2471.01,0.120335
2471.24,0.105174
2471.85,0.0471383
2472.03,0.0332224
2472.18,0.0237499
2472.31,0.0173703
2472.42,0.0132619
2472.52,0.0101448
2472.62,0.00770307
2472.72,0.00582594
2472.8,0.00461657
2472.89,0.00357643
2472.99,0.00280353
2473.08,0.00222688
2473.17,0.00180035
2473.28,0.00144955
2473.37,0.00122985
2473.47,0.00104948
2473.6,8.96147E-4
2473.77,7.75228E-4
2474.0,6.73601E-4
2474.28,5.9905E-4
2474.63,5.4274E-4
2475.32,4.76605E-4
2476.19,4.34381E-4
2477.46,4.1053E-4
2478.1,4.08773E-4
2479.51,4.26135E-4
2480.45,4.60961E-4
2481.16,5.11071E-4
2481.63,5.68062E-4
2482.01,6.46846E-4
2482.22,7.25864E-4
2482.4,8.3807E-4
2482.55,9.88013E-4
2482.65,0.00116096
2482.76,0.00141486
2482.85,0.00171564
2482.94,0.00212915
2483.03,0.00270622
2483.12,0.00346
2483.21,0.00446537
2483.29,0.00579139
2483.38,0.00751836
2483.48,0.0100185
2483.58,0.0132644
2483.67,0.0174007
2483.79,0.0237422
2483.92,0.0328016
2484.07,0.0457669
2484.25,0.0656042
2484.54,0.105181
2484.86,0.14823
2485.08,0.168907
2485.29,0.176647
2485.3,0.176663
2485.5,0.170551
2485.72,0.151183
2486.04,0.107922
2486.34,0.0667747
2486.51,0.0480383
2486.65,0.0354173
2486.78,0.0256931
2486.9,0.0189239
2487.0,0.0142807
2487.1,0.010661
2487.2,0.00805054
2487.29,0.00614545
2487.38,0.00469217
2487.47,0.0035986
2487.56,0.00278591
2487.65,0.00218855
2487.74,0.00175342
2487.83,0.00143854
2487.94,0.00117161
2488.04,0.00100798
2488.18,8.53321E-4
2488.35,7.40928E-4
2488.58,6.53856E-4
2488.92,5.7984E-4
2489.48,5.10374E-4
2490.36,4.52554E-4
2491.68,4.11477E-4
2493.65,3.87431E-4
2496.37,3.79938E-4
2500.97,3.91105E-4
2506.75,4.31205E-4
2509.52,4.66362E-4
2511.54,5.07829E-4
2513.56,5.7964E-4
2514.61,6.43223E-4
2515.49,7.25157E-4
2516.19,8.26221E-4
2516.81,9.63706E-4
2517.25,0.00111444
2517.6,0.00129629
2517.88,0.00152302
2518.09,0.00179338
2518.25,0.00210532
2518.38,0.00248722
2518.51,0.00304336
2518.61,0.00367232
2518.72,0.00453145
2518.82,0.00570089
2518.93,0.00728136
2519.04,0.00939413
2519.14,0.0121812
2519.25,0.0161444
2519.37,0.0215199
2519.5,0.0292738
2519.65,0.0402645
2519.81,0.055391
2520.02,0.0803245
2520.55,0.151419
2520.78,0.17197
2520.99,0.179429
2521.0,0.179433
2521.21,0.17305
2521.43,0.153753
2521.78,0.10843
2522.07,0.069346
2522.26,0.0487126
2522.41,0.0353074
2522.54,0.0262422
2522.67,0.0196246
2522.77,0.0151091
2522.88,0.0116003
2522.99,0.00892241
2523.1,0.00692881
2523.2,0.00542092
2523.31,0.00431879
2523.42,0.00351903
2523.54,0.00288646
2523.66,0.00244295
2523.81,0.00207687
2523.98,0.00178463
2524.16,0.00158984
2524.42,0.00139602
2524.77,0.00123099
2525.21,0.00109973
2525.85,9.85833E-4
2526.82,9.05283E-4
2527.78,8.82302E-4
2528.98,9.04811E-4
2530.17,9.78468E-4
2531.28,0.00110552
2532.24,0.00128534
2533.03,0.00152126
2533.67,0.00180838
2534.23,0.00218533
2534.62,0.00257672
2534.96,0.00304383
2535.26,0.00362888
2535.53,0.00440173
2535.74,0.00529271
2535.9,0.00626105
2536.05,0.00762687
2536.19,0.00930969
2536.33,0.0116524
2536.47,0.0148648
2536.6,0.0188532
2536.72,0.0241482
2536.85,0.0311984
2536.98,0.0408427
2537.12,0.053934
2537.29,0.07389
2537.49,0.102384
2537.87,0.171085
2538.17,0.221683
2538.39,0.246248
2538.6,0.255054
2538.82,0.245564
2539.05,0.218127
2539.47,0.145174
2539.75,0.0966985
2539.93,0.0704509
2540.09,0.0523643
2540.23,0.0397152
2540.37,0.0300522
2540.5,0.023389
2540.62,0.0183072
2540.74,0.0146714
2540.87,0.0117808
2540.99,0.0096396
2541.14,0.00783084
2541.3,0.00639163
2541.48,0.00533294
2541.66,0.00458891
2541.9,0.00389306
2542.2,0.00330084
2542.59,0.00278876
2543.02,0.00241257
2543.57,0.00212336
2544.19,0.00195639
2544.72,0.00192035
2545.23,0.00198618
2545.62,0.00212502
2545.87,0.00229039
2546.12,0.00257065
2546.32,0.00293143
2546.47,0.0034216
2546.6,0.00402437
2546.71,0.00478902
2546.82,0.00586047
2546.93,0.00727279
2547.03,0.00921257
2547.13,0.0118496
2547.24,0.0153885
2547.34,0.0200669
2547.45,0.0266108
2547.56,0.0350888
2547.69,0.047346
2547.83,0.0648006
2547.99,0.0908597
2548.17,0.127162
2548.72,0.253279
2548.95,0.290531
2549.17,0.306685
2549.2,0.306968
2549.4,0.296737
2549.6,0.268144
2549.91,0.19959
2550.25,0.121116
2550.44,0.084671
2550.59,0.0620124
2550.72,0.0456925
2550.85,0.0340598
2550.96,0.0257699
2551.06,0.019686
2551.17,0.015016
2551.27,0.0114911
2551.38,0.00886912
2551.47,0.00709386
2551.57,0.00572187
2551.68,0.00460546
2551.78,0.00389835
2551.89,0.00330999
2552.03,0.00280046
2552.19,0.0023975
2552.42,0.0020575
2552.73,0.00176418
2553.14,0.00152092
2553.66,0.00132658
2554.29,0.00117642
2554.91,0.00107693
2556.16,9.57739E-4
2557.41,8.93586E-4
2559.48,8.43996E-4
2561.56,8.30002E-4
2564.77,8.52101E-4
2567.17,9.07667E-4
2568.82,9.84695E-4
2570.09,0.00109923
2570.93,0.00124061
2571.53,0.00141527
2571.89,0.00158583
2572.15,0.00179593
2572.33,0.0020247
2572.46,0.00228626
2572.6,0.00267872
2572.71,0.0031617
2572.82,0.00385715
2572.92,0.00474147
2573.02,0.0059635
2573.12,0.00763882
2573.22,0.00991092
2573.32,0.012952
2573.42,0.0169618
2573.52,0.021948
2573.62,0.0287991
2573.74,0.0388431
2573.86,0.0515946
2574.0,0.0709904
2574.16,0.0976107
2574.39,0.146495
2574.8,0.236969
2575.05,0.278895
2575.26,0.294113
2575.3,0.29447
2575.51,0.283257
2575.71,0.255045
2576.02,0.18944
2576.36,0.113825
2576.54,0.0803415
2576.68,0.0597528
2576.81,0.0443651
2576.93,0.0331304
2577.03,0.0253772
2577.13,0.0192932
2577.23,0.0149032
2577.33,0.0114381
2577.43,0.00882076
2577.53,0.00687054
