26-Fe-56(n,&gamma;) ENDF/B-VII.1
61679.7,9.32937E-5
62235.4,9.5545E-5
62605.8,1.02218E-4
62796.5,1.10601E-4
62915.6,1.21006E-4
63011.0,1.34723E-4
63082.5,1.52387E-4
63142.1,1.77299E-4
63186.7,2.05558E-4
63222.5,2.40647E-4
63253.0,2.85361E-4
63279.1,3.41576E-4
63301.4,4.09645E-4
63320.8,4.95727E-4
63338.7,6.11201E-4
63353.6,7.50051E-4
63367.1,9.29173E-4
63377.7,0.00112497
63388.0,0.00139454
63396.8,0.00171802
63405.1,0.00214923
63411.6,0.00262373
63417.9,0.00325801
63423.3,0.00402776
63428.0,0.00496905
63432.1,0.00612101
63435.7,0.00750795
63438.5,0.00904
63441.0,0.0110562
63442.8,0.0131201
63444.3,0.0156467
63445.8,0.0190883
63446.9,0.0231157
63448.1,0.0287457
63449.1,0.0353689
63450.2,0.0442575
63451.1,0.0558654
63452.2,0.0719618
63453.2,0.0932893
63454.3,0.121212
63455.3,0.157269
63456.5,0.210569
63457.7,0.284718
63459.1,0.388116
63460.6,0.529154
63462.3,0.728972
63464.8,1.09045
63468.9,1.71558
63471.4,2.00174
63473.6,2.10925
63474.0,2.11146
63476.2,2.03489
63478.2,1.83852
63481.6,1.34668
63485.0,0.825361
63486.9,0.589526
63488.4,0.432844
63489.8,0.31992
63491.0,0.236749
63492.2,0.179345
63493.3,0.134872
63494.3,0.104383
63495.4,0.0808362
63496.3,0.0638543
63497.3,0.0507968
63498.2,0.0408267
63499.2,0.0332487
63500.3,0.026527
63501.5,0.0215352
63502.8,0.0177335
63504.2,0.0146365
63505.7,0.0124595
63507.8,0.0102962
63510.4,0.00852326
63513.4,0.00702983
63516.7,0.0058564
63521.3,0.00468823
63525.8,0.00385258
63531.5,0.00310447
63537.4,0.00254203
63544.7,0.00204573
63552.8,0.00165277
63561.9,0.00133846
63572.8,0.00107573
63583.5,8.90927E-4
63597.2,7.22879E-4
63613.8,5.81167E-4
63631.5,4.76801E-4
63652.1,3.92579E-4
63677.6,3.21973E-4
63702.1,2.75598E-4
63736.4,2.3153E-4
63775.6,1.98119E-4
63822.7,1.72097E-4
63893.2,1.48543E-4
63987.4,1.31315E-4
64081.5,1.21396E-4
64269.7,1.1217E-4
64691.7,1.06542E-4
64759.3,1.06451E-4
65510.1,1.1043E-4
66406.6,1.22005E-4
67260.1,1.38437E-4
68113.6,1.62054E-4
68860.4,1.9347E-4
69393.9,2.25811E-4
69860.8,2.63595E-4
70367.9,3.22522E-4
70706.0,3.77176E-4
71001.8,4.39389E-4
71365.2,5.43989E-4
71669.5,6.72365E-4
71906.2,8.12385E-4
72142.8,0.00100908
72328.8,0.0012288
72483.9,0.00148861
72606.0,0.00177823
72690.5,0.00207272
72756.4,0.00242094
72804.6,0.00283105
72836.7,0.00327469
72858.3,0.00373537
72877.5,0.00436083
72891.2,0.00503554
72903.5,0.00592625
72913.6,0.00702029
72922.1,0.00835553
72929.5,0.0100598
72936.1,0.0123239
72941.2,0.0148372
72945.6,0.0179861
72949.3,0.021764
72952.4,0.026299
72955.0,0.0320627
72957.1,0.0388662
72959.0,0.0475065
72960.7,0.0589465
72962.1,0.0724656
72963.6,0.0909636
72965.0,0.116209
72966.3,0.147503
72967.8,0.193659
72969.3,0.254638
72970.8,0.332062
72972.5,0.452815
72974.5,0.620634
72977.1,0.900788
72982.8,1.57601
72985.3,1.77612
72987.8,1.85862
72988.0,1.85901
72990.4,1.79526
72992.8,1.60939
72996.8,1.15561
73000.5,0.72754
73002.6,0.519489
73004.4,0.383797
73006.1,0.286309
73007.6,0.217759
73009.0,0.166977
73010.2,0.13331
73011.5,0.107226
73013.0,0.0837977
73014.5,0.0668496
73015.9,0.0545908
73017.6,0.0446355
73019.7,0.036388
73022.0,0.0299025
73024.7,0.0248786
73028.2,0.0205011
73032.5,0.0168219
73037.5,0.0139105
73043.0,0.0117193
73050.2,0.00977809
73059.0,0.00820646
73067.4,0.00721407
73077.5,0.00641055
73090.8,0.00572765
73110.9,0.00513672
73133.9,0.00481273
73172.1,0.00466912
73233.3,0.00487459
73309.8,0.00551888
73401.6,0.00671609
73478.2,0.00811507
73554.7,0.010004
73631.2,0.0125447
73707.7,0.0159605
73791.8,0.0209078
73952.5,0.0322141
73995.6,0.034287
74047.4,0.0352207
74108.6,0.033829
74186.6,0.0291303
74323.5,0.0193935
74403.9,0.0149575
74472.7,0.0120439
74549.2,0.00958786
74625.8,0.0077578
74717.6,0.00614111
74809.4,0.00496454
74916.5,0.00396556
75038.9,0.00315173
75161.3,0.0025669
75314.3,0.00204431
75467.3,0.00167277
75650.9,0.00135592
75834.5,0.00112921
76048.8,9.40351E-4
76293.6,7.94105E-4
76538.4,7.02433E-4
76691.4,6.78437E-4
76783.2,6.96975E-4
76859.7,7.63479E-4
76890.3,8.2398E-4
76920.9,9.22898E-4
76943.9,0.00105223
76963.0,0.00122553
76978.1,0.00143788
76991.6,0.00172841
77000.7,0.00201253
77008.9,0.0023792
77016.4,0.00285069
77022.4,0.00337542
77028.5,0.00410747
77033.7,0.00502195
77038.2,0.00614402
77041.8,0.00740205
77044.6,0.00878076
77047.4,0.0107418
77049.7,0.0130267
77051.7,0.0159016
77053.4,0.0193847
77055.0,0.0242754
77056.5,0.0298728
77058.0,0.0379308
77059.5,0.0488362
77061.0,0.0634153
77062.5,0.0825709
77063.9,0.106777
77065.8,0.145196
77067.8,0.200566
77070.4,0.286816
77076.5,0.515834
77079.3,0.587732
77082.0,0.612783
77082.0,0.612784
77084.4,0.59274
77087.0,0.530917
77091.2,0.37615
77094.8,0.242431
77097.2,0.170765
77099.0,0.127105
77100.7,0.0954744
77102.2,0.0733328
77103.8,0.0558337
77105.2,0.0438973
77106.6,0.0348372
77108.1,0.0275724
77109.5,0.0224661
77111.2,0.0181265
77113.1,0.0146428
77115.1,0.012068
77117.5,0.00995908
77120.5,0.00814622
77124.1,0.00665253
77128.4,0.00541192
77133.4,0.00440601
77139.4,0.00357638
77146.1,0.00293279
77153.8,0.0024204
77162.4,0.00201768
77171.0,0.00173025
77183.4,0.0014405
77197.8,0.00121722
77216.0,0.00103199
77235.1,9.03539E-4
77258.1,8.00526E-4
77296.4,6.95333E-4
77334.6,6.32446E-4
77394.0,5.75765E-4
77489.7,5.24657E-4
77671.6,4.78472E-4
77962.7,4.48512E-4
78319.6,4.39485E-4
78944.0,4.73006E-4
79271.2,5.2186E-4
79449.6,5.61814E-4
79687.5,6.38213E-4
79865.9,7.27129E-4
80016.1,8.42411E-4
80141.2,9.89905E-4
80235.1,0.00115666
80310.2,0.00135184
80382.1,0.00162842
80436.9,0.00193705
80483.8,0.00231856
80522.9,0.00276948
80562.0,0.00341849
80593.3,0.00417013
80619.9,0.00507197
80644.9,0.00626916
80666.8,0.00777075
80685.6,0.00959459
80702.0,0.0118353
80716.1,0.014505
80729.8,0.0181425
80741.0,0.0223026
80751.6,0.0278066
80761.3,0.0349044
80769.0,0.0427399
80776.3,0.0531565
80782.9,0.0662183
80788.5,0.0818572
80793.8,0.102629
80798.2,0.126724
80802.2,0.157534
80805.5,0.192981
80808.6,0.240767
80811.2,0.294678
80813.8,0.368352
80816.1,0.459257
80818.6,0.587669
80821.0,0.752892
80823.7,1.00163
80827.0,1.38352
80835.8,2.63299
80838.6,2.91821
80841.9,3.04796
80842.0,3.0481
80844.8,2.95712
80848.0,2.65929
80854.4,1.75576
80858.2,1.23517
80861.2,0.909075
80863.9,0.685739
80866.4,0.530462
80869.0,0.413662
80871.3,0.335516
80873.7,0.273698
80876.3,0.22465
80879.5,0.181837
80883.0,0.147726
80887.2,0.118586
80892.1,0.0946548
80897.6,0.0758934
80903.3,0.061818
80909.4,0.0506959
80916.6,0.0413167
80925.1,0.0331888
80935.1,0.0264624
80945.0,0.0216462
80957.4,0.0173707
80970.7,0.0141237
80986.8,0.0113239
81003.9,0.00921454
81023.9,0.00747689
81043.8,0.00623665
81067.6,0.00517694
81100.8,0.00417554
81134.0,0.00348756
81173.9,0.002931
81211.9,0.00256881
81257.5,0.0022689
81318.3,0.00201176
81379.1,0.00185272
81439.9,0.00175736
81561.4,0.00168284
81591.8,0.00168076
81728.6,0.00173158
81903.3,0.00190209
82078.1,0.00218349
82275.6,0.00265499
82457.9,0.00328331
82625.1,0.00409468
82777.1,0.00509594
82944.2,0.00660408
83117.4,0.00869759
83445.7,0.0133556
83555.1,0.0142334
83615.8,0.0143667
83737.4,0.0138067
83883.3,0.0120373
84156.8,0.00804377
84327.0,0.00610911
84478.9,0.00480826
84630.9,0.00384316
84782.9,0.00311661
84965.2,0.0024761
85147.5,0.00200843
85360.3,0.00161073
85603.4,0.00128458
85876.9,0.00102444
86180.8,8.2082E-4
86484.8,6.75054E-4
86849.4,5.50129E-4
87274.9,4.47997E-4
87700.4,3.78226E-4
88125.9,3.31791E-4
88490.6,3.06756E-4
88733.7,2.9979E-4
88976.8,3.03285E-4
89219.9,3.2413E-4
89371.9,3.54328E-4
89493.5,3.94859E-4
89615.0,4.58609E-4
89706.2,5.36201E-4
89782.2,6.36431E-4
89839.2,7.4355E-4
89896.1,8.92387E-4
89947.4,0.00108999
89987.3,0.00130939
90024.4,0.00159377
90057.6,0.00195119
90086.1,0.00236681
90112.7,0.00291695
90135.5,0.00357295
90155.4,0.00436208
90175.4,0.00546253
90192.5,0.00678574
90207.0,0.00833994
90219.7,0.0101899
90231.3,0.0125066
90242.5,0.015615
90251.8,0.019163
90260.7,0.0239178
90268.7,0.0298498
90275.6,0.0369516
90281.4,0.0451997
90286.8,0.0556518
90291.7,0.0689362
90296.1,0.085196
90300.4,0.107042
90304.3,0.134991
90307.8,0.168332
90311.1,0.211844
90314.8,0.275613
90318.7,0.361558
90325.0,0.538271
90330.4,0.690135
90334.6,0.771148
90338.0,0.7928
90341.8,0.765845
90346.5,0.668664
90357.0,0.36984
90361.2,0.275225
90364.7,0.214699
90368.1,0.170501
90371.6,0.136025
90375.5,0.107794
90379.6,0.0866613
90384.0,0.0700054
90389.2,0.0559447
90394.6,0.0454162
90400.7,0.0366887
90407.4,0.0297841
90415.3,0.0239603
90424.2,0.0191944
90434.0,0.0154558
90444.4,0.0125877
90456.2,0.0102136
90470.3,0.00816341
90484.6,0.00667222
90501.3,0.00540983
90520.0,0.00437946
90542.4,0.00350078
90564.8,0.00287046
90592.8,0.00230488
90623.6,0.00186502
90657.2,0.00152295
90690.8,0.00127418
90732.8,0.00104842
90783.2,8.55945E-4
90842.0,7.00094E-4
90909.2,5.77242E-4
90993.3,4.73262E-4
91077.3,4.02408E-4
91189.3,3.38483E-4
91323.7,2.88508E-4
91469.3,2.53844E-4
91659.7,2.26653E-4
91861.3,2.14333E-4
91906.1,2.13439E-4
92040.6,2.18263E-4
92132.9,2.29445E-4
92204.1,2.43854E-4
92287.2,2.75881E-4
92346.6,3.16001E-4
92388.2,3.5927E-4
92423.8,4.09936E-4
92458.4,4.84375E-4
92487.8,5.77403E-4
92514.8,7.01836E-4
92536.0,8.44592E-4
92554.2,0.00101737
92571.8,0.00125486
92586.3,0.00153495
92598.5,0.00186172
92609.6,0.00227945
92619.4,0.00278449
92628.3,0.0034296
92635.8,0.00418046
92642.5,0.00510262
92648.3,0.00618268
92654.0,0.00768094
92658.8,0.00943795
92663.1,0.0116791
92666.5,0.0141717
92669.3,0.0171542
92671.4,0.0204442
92673.4,0.0245828
92675.0,0.0296796
92676.7,0.0368685
92678.1,0.0454438
92679.6,0.057525
92681.0,0.0730842
92682.4,0.093963
92683.8,0.121694
92685.2,0.156853
92686.6,0.204874
92688.2,0.273737
92690.0,0.371332
92691.9,0.509083
92694.3,0.718143
92698.4,1.15979
92702.5,1.60004
92705.3,1.80177
92708.0,1.87024
92710.8,1.79523
92713.8,1.57653
92721.7,0.718258
92724.1,0.506698
92726.1,0.365512
92727.9,0.270779
92729.4,0.205007
92730.8,0.156984
92732.3,0.120018
92733.5,0.0947703
92734.9,0.0737104
92736.3,0.0580128
92737.7,0.0463868
92739.1,0.037793
92740.7,0.0309564
92742.3,0.0255213
92744.2,0.021132
92746.6,0.0173521
92749.0,0.0147071
92752.6,0.0119334
92756.9,0.00965421
92761.5,0.00795298
92767.1,0.00645974
92773.0,0.00533144
92779.7,0.00440837
92787.5,0.00364201
92795.5,0.00308581
92805.1,0.00261701
92816.6,0.00224742
92826.2,0.00205688
92837.6,0.00194463
92843.4,0.00193458
92852.5,0.00198952
92861.6,0.00215868
92868.5,0.00239909
92875.3,0.0027994
92880.6,0.00329864
92884.4,0.00383371
92887.4,0.00447301
92889.7,0.00519163
92891.5,0.00607885
92893.2,0.00725942
92894.8,0.00888801
92896.1,0.0108351
92897.4,0.0135603
92898.6,0.0169334
92899.8,0.0214807
92900.9,0.0270213
92902.0,0.0344969
92903.2,0.0441923
92904.3,0.0566261
92905.6,0.0753576
92907.0,0.10154
92908.5,0.136237
92910.0,0.184512
92911.9,0.257659
92914.2,0.368419
92917.5,0.567978
92922.0,0.851778
92925.1,0.99074
92927.8,1.03774
92928.0,1.03792
92930.7,0.997061
92933.4,0.884132
92937.9,0.606806
92941.5,0.384739
92943.7,0.274193
92945.5,0.20028
92947.1,0.147054
92948.7,0.108295
92950.0,0.081493
92951.4,0.0607886
92952.6,0.0462504
92953.8,0.0360436
92954.9,0.0281552
92956.0,0.022119
92957.1,0.0175408
92958.3,0.013893
92959.6,0.0109941
92961.0,0.00892016
92962.3,0.00742869
92963.9,0.00616364
92965.4,0.00527679
92967.6,0.00443212
92970.2,0.00374656
92974.0,0.00308894
92978.5,0.00255135
92983.8,0.0021114
92990.1,0.00173979
92998.1,0.00141593
93007.5,0.00115476
93017.0,9.73933E-4
93029.3,8.10715E-4
93041.5,6.94288E-4
93056.7,5.90679E-4
93077.6,4.92671E-4
93098.5,4.25649E-4
93131.6,3.55007E-4
93168.2,3.03369E-4
93203.1,2.70691E-4
93258.9,2.33398E-4
93321.6,2.06289E-4
93405.3,1.83985E-4
93468.0,1.70665E-4
93579.6,1.55715E-4
93691.1,1.45878E-4
93962.4,1.32506E-4
94236.7,1.27043E-4
94395.6,1.2571E-4
94768.0,1.29761E-4
95042.2,1.40995E-4
95224.1,1.54974E-4
95375.6,1.7504E-4
95496.9,1.99773E-4
95607.0,2.31985E-4
95687.8,2.68197E-4
95770.3,3.22375E-4
95834.3,3.849E-4
95885.6,4.53896E-4
95937.5,5.5498E-4
95982.2,6.83111E-4
96016.4,8.25592E-4
96045.0,9.92168E-4
96070.9,0.00121086
96090.0,0.00144401
96106.4,0.00172991
96119.1,0.00205224
96129.1,0.0024178
96137.9,0.00288964
96144.3,0.00339424
96149.6,0.00402184
96153.5,0.00474322
96156.2,0.00556774
96158.2,0.0065427
96159.9,0.00777278
96161.3,0.00918868
96162.7,0.0111705
96163.9,0.0136823
96165.1,0.0167455
96166.2,0.0207798
96167.3,0.0260551
96168.5,0.0328911
96169.6,0.041654
96171.0,0.0552927
96172.3,0.0730689
96173.9,0.0989888
96175.4,0.132185
96177.1,0.178585
96179.1,0.248103
96182.0,0.365655
96187.9,0.644164
96191.1,0.74704
96193.8,0.781873
96194.0,0.782017
96196.7,0.752015
96199.6,0.664029
96204.3,0.449554
96207.8,0.289531
96210.2,0.203142
96212.0,0.149776
96213.6,0.110758
96215.0,0.0844244
96216.5,0.0638341
96217.9,0.0481082
96219.3,0.0367236
96220.5,0.0288389
96221.8,0.0229511
96223.1,0.0186143
96224.5,0.015165
96225.9,0.0127692
96227.6,0.0108589
96229.5,0.00949414
96231.2,0.0087843
96234.6,0.00805391
96238.6,0.00776452
96240.3,0.00773675
96247.0,0.00796332
96253.8,0.00859035
96262.3,0.00989136
96270.8,0.0118962
96277.7,0.0142073
96283.9,0.0171429
96289.9,0.0210497
96295.0,0.0257263
96299.9,0.0319248
96303.9,0.0390801
96307.6,0.0483398
96310.7,0.0591774
96313.8,0.0741227
96316.6,0.0920845
96319.6,0.118639
96322.4,0.152125
96325.4,0.199023
96329.0,0.273173
96339.5,0.530864
96343.4,0.591107
96346.0,0.603199
96349.6,0.579556
96353.6,0.508217
96362.9,0.275613
96366.4,0.203517
96369.4,0.155603
96372.3,0.119783
96375.3,0.0929276
96377.9,0.075845
96380.7,0.0616231
96384.1,0.0492539
96387.7,0.0401482
96391.6,0.0326925
96396.3,0.0264712
96401.4,0.0215696
96407.1,0.0176472
96413.9,0.0142842
96421.9,0.0115302
96431.0,0.00934645
96440.0,0.00782892
96450.9,0.00655387
96462.7,0.00560623
96477.0,0.00488343
96494.0,0.00444522
96505.4,0.00437084
96518.7,0.00450816
96532.0,0.00494171
96542.0,0.00554076
96551.9,0.00649856
96559.8,0.00763931
96566.9,0.00914948
96572.8,0.0109575
96578.3,0.0133554
96582.8,0.0161598
96586.5,0.0194846
96589.5,0.0232678
96591.8,0.0274221
96594.2,0.0333557
96596.2,0.0409389
96598.0,0.0502352
96599.6,0.0625419
96601.2,0.0785608
96602.7,0.100483
96604.3,0.130275
96605.8,0.168858
96607.4,0.22317
96609.0,0.294155
96610.8,0.393391
96612.8,0.541517
96615.2,0.762279
96618.5,1.14266
96624.0,1.81453
96627.1,2.07489
96630.0,2.16039
96632.6,2.0919
96635.6,1.85425
96640.4,1.28895
96644.2,0.827795
96646.8,0.580633
96648.6,0.434784
96650.4,0.326012
96651.9,0.249141
96653.5,0.189495
96655.1,0.143694
96656.7,0.110353
96658.2,0.0857182
96659.8,0.0676743
96661.4,0.0541537
96663.1,0.0438509
96665.0,0.0355608
96667.0,0.0297246
96669.5,0.0244207
96672.5,0.0202045
96676.0,0.016665
96680.0,0.013731
96685.3,0.0110621
96691.4,0.00888622
96698.2,0.00720629
96705.9,0.0058255
96714.7,0.00472561
96724.2,0.00387045
96735.5,0.00314838
96749.2,0.00253641
96763.6,0.00207971
96779.9,0.00170959
96799.0,0.00140267
96822.0,0.00114245
96846.5,9.46292E-4
96875.6,7.8165E-4
96910.7,6.41671E-4
96949.2,5.333E-4
97000.0,4.35837E-4
97053.6,3.63255E-4
97121.3,3.00795E-4
97189.0,2.56752E-4
97262.6,2.23837E-4
97361.7,1.9077E-4
97463.8,1.67155E-4
97591.4,1.46656E-4
97744.6,1.30531E-4
97897.7,1.1824E-4
98153.0,1.0531E-4
98459.3,9.57082E-5
98867.6,8.88052E-5
99480.2,8.51566E-5
99684.4,8.48417E-5
100093.0,8.67501E-5
100614.0,9.45208E-5
100952.0,1.05458E-4
101206.0,1.19722E-4
101431.0,1.40737E-4
101601.0,1.65939E-4
101742.0,1.97852E-4
101847.0,2.32986E-4
101953.0,2.8414E-4
102038.0,3.43848E-4
102112.0,4.18482E-4
102175.0,5.09151E-4
102228.0,6.14116E-4
102275.0,7.42878E-4
102319.0,9.08479E-4
102359.0,0.00111554
102394.0,0.00137111
102425.0,0.00168001
102452.0,0.00204145
102478.0,0.00254771
102502.0,0.00318313
102523.0,0.00395518
102540.0,0.00484251
102556.0,0.0059565
102571.0,0.00739099
102584.0,0.00919549
102596.0,0.0112875
102607.0,0.0140833
102616.0,0.0176224
102625.0,0.0218004
102633.0,0.0271682
102639.0,0.0336919
102646.0,0.0421897
102651.0,0.0525581
102656.0,0.0658138
102661.0,0.0811146
102665.0,0.102301
102669.0,0.129883
102674.0,0.170123
102679.0,0.22608
102691.0,0.405583
102696.0,0.448734
102700.0,0.463937
102705.0,0.44495
102710.0,0.393673
102722.0,0.219979
102727.0,0.165394
102731.0,0.127679
102735.0,0.100669
102739.0,0.0806463
102744.0,0.0636457
102749.0,0.0513807
102755.0,0.0416243
102761.0,0.0333031
102768.0,0.0265533
102776.0,0.0213763
102785.0,0.0172612
102794.0,0.0138481
102805.0,0.0112186
102817.0,0.00901011
102830.0,0.00740786
102844.0,0.0060088
102861.0,0.0048676
102878.0,0.00404021
102899.0,0.0033231
102920.0,0.00283017
102947.0,0.00243041
102964.0,0.00228821
102982.0,0.00225657
102994.0,0.00232228
103007.0,0.00249526
103016.0,0.00273828
103025.0,0.00315093
103032.0,0.00367787
103038.0,0.00428286
103042.0,0.00498867
103046.0,0.00590417
103049.0,0.00688767
103051.0,0.00812388
103053.0,0.00971475
103055.0,0.0116571
103056.0,0.0144778
103058.0,0.0181255
103059.0,0.0226206
103061.0,0.0284332
103062.0,0.036556
103063.0,0.0474124
103064.0,0.0617273
103066.0,0.080353
103067.0,0.106756
103069.0,0.144001
103070.0,0.191607
103072.0,0.261486
103074.0,0.366402
103077.0,0.540246
103084.0,0.976223
103087.0,1.11854
103090.0,1.17856
103090.0,1.17973
103093.0,1.14043
103095.0,1.03104
103099.0,0.777286
103104.0,0.465028
103106.0,0.327536
103108.0,0.240327
103110.0,0.174545
103112.0,0.129983
103113.0,0.0983264
103114.0,0.075227
103116.0,0.0573861
103117.0,0.0437997
103119.0,0.0335967
103120.0,0.0264899
103121.0,0.0213218
103122.0,0.0174105
103124.0,0.0139582
103125.0,0.0114861
103127.0,0.00945304
103129.0,0.00786351
103131.0,0.00656094
103134.0,0.00556087
103137.0,0.00470017
103141.0,0.00395724
103146.0,0.00329624
103153.0,0.00272136
103160.0,0.00225588
103169.0,0.00187797
103180.0,0.0015621
103192.0,0.00131219
103204.0,0.00113502
103221.0,9.65851E-4
103241.0,8.15673E-4
103266.0,6.90853E-4
103294.0,5.90498E-4
103338.0,4.86636E-4
103388.0,4.05321E-4
103448.0,3.40045E-4
103527.0,2.81266E-4
103626.0,2.32603E-4
103725.0,1.99498E-4
103844.0,1.71579E-4
104009.0,1.46956E-4
104174.0,1.3204E-4
104284.0,1.23813E-4
104504.0,1.15423E-4
104725.0,1.13679E-4
104972.0,1.21198E-4
105110.0,1.32615E-4
105193.0,1.43578E-4
105303.0,1.65831E-4
105385.0,1.93311E-4
105454.0,2.29077E-4
105506.0,2.67854E-4
105557.0,3.22371E-4
105603.0,3.93577E-4
105637.0,4.70878E-4
105670.0,5.73364E-4
105700.0,7.07159E-4
105726.0,8.69845E-4
105747.0,0.00105861
105766.0,0.00128544
105783.0,0.00157941
105798.0,0.00192087
105812.0,0.00234537
105825.0,0.00290976
105837.0,0.00360016
105848.0,0.00449976
105856.0,0.00553328
105865.0,0.00693139
105872.0,0.00858857
105879.0,0.0106467
105884.0,0.0131668
105889.0,0.0160883
105893.0,0.0195533
105897.0,0.0239409
105899.0,0.0284939
105902.0,0.0349243
105904.0,0.0419304
105906.0,0.0516562
105908.0,0.0637127
105910.0,0.0803748
105911.0,0.10166
105913.0,0.130087
105915.0,0.16791
105916.0,0.217455
105918.0,0.286954
105920.0,0.372913
105922.0,0.504066
105925.0,0.701322
105929.0,1.09896
105933.0,1.52225
105937.0,1.73615
105940.0,1.8241
105940.0,1.82554
105943.0,1.7567
105946.0,1.55755
105952.0,1.02975
105955.0,0.681009
105958.0,0.493174
105960.0,0.364325
105962.0,0.271216
105964.0,0.207075
105966.0,0.157993
105967.0,0.122629
105969.0,0.0961068
105971.0,0.0764105
105972.0,0.0618445
105974.0,0.0497363
105976.0,0.0402242
105979.0,0.0334744
105981.0,0.0274919
105984.0,0.0228489
105988.0,0.0190451
105992.0,0.0157244
105997.0,0.0126369
106002.0,0.0102689
106009.0,0.00832039
106016.0,0.00674102
106025.0,0.00541811
106034.0,0.00437881
106045.0,0.00351564
106057.0,0.00281089
106070.0,0.00228462
106085.0,0.00183666
106102.0,0.00148378
106120.0,0.00121607
106141.0,9.82464E-4
106163.0,8.10471E-4
106189.0,6.6404E-4
106219.0,5.42236E-4
106255.0,4.3811E-4
106293.0,3.64117E-4
106335.0,3.03729E-4
106387.0,2.51552E-4
106430.0,2.21185E-4
106499.0,1.84794E-4
106568.0,1.59732E-4
106654.0,1.38148E-4
106758.0,1.21385E-4
106862.0,1.08706E-4
106965.0,9.97082E-5
107103.0,9.15185E-5
107379.0,8.15106E-5
107794.0,7.41091E-5
108484.0,6.88531E-5
109404.0,6.76346E-5
110439.0,7.16262E-5
110899.0,7.64499E-5
111243.0,8.34134E-5
111531.0,9.46393E-5
111732.0,1.08795E-4
111847.0,1.21668E-4
111962.0,1.40125E-4
112062.0,1.65324E-4
112134.0,1.92038E-4
112195.0,2.22719E-4
112260.0,2.71056E-4
112307.0,3.20059E-4
112351.0,3.85978E-4
112391.0,4.67251E-4
112428.0,5.77951E-4
112460.0,7.13694E-4
112488.0,8.74929E-4
112512.0,0.00108343
112534.0,0.00134018
112554.0,0.00167261
112572.0,0.00207895
112588.0,0.00260894
112602.0,0.00325298
112614.0,0.00407257
112625.0,0.00506156
112634.0,0.0062684
112642.0,0.00769733
112649.0,0.00943941
112656.0,0.0115225
112662.0,0.0142046
112667.0,0.0176122
112671.0,0.0217335
112675.0,0.0265083
112678.0,0.0320561
112681.0,0.0381233
112684.0,0.0474811
112686.0,0.0590805
112688.0,0.0733749
112690.0,0.0901518
112692.0,0.115871
112694.0,0.150663
112696.0,0.194713
112699.0,0.255428
112701.0,0.341765
112704.0,0.473492
112709.0,0.758337
112713.0,0.987183
112717.0,1.11346
112720.0,1.15487
112723.0,1.12451
112726.0,1.01914
112731.0,0.763405
112736.0,0.474598
112739.0,0.346276
112741.0,0.259705
112744.0,0.19749
112746.0,0.149898
112748.0,0.11719
112750.0,0.0911314
112752.0,0.0748336
112754.0,0.0596396
112756.0,0.048254
112759.0,0.0389253
112762.0,0.0322749
112765.0,0.0261379
112769.0,0.0211953
112774.0,0.0170398
112779.0,0.0139635
112785.0,0.0112017
112791.0,0.00920659
112799.0,0.00739732
112808.0,0.00592594
112817.0,0.00483906
112828.0,0.00391523
112841.0,0.00313194
112855.0,0.00251598
112869.0,0.00205066
112887.0,0.0016455
112908.0,0.00131655
112930.0,0.00106794
112953.0,8.77631E-4
112980.0,7.19124E-4
113011.0,5.86223E-4
113044.0,4.84428E-4
113079.0,4.08432E-4
113122.0,3.39609E-4
113168.0,2.86288E-4
113223.0,2.40921E-4
113277.0,2.09524E-4
113360.0,1.7557E-4
113463.0,1.48094E-4
113567.0,1.30085E-4
113691.0,1.16375E-4
113774.0,1.0871E-4
113939.0,9.91254E-5
114187.0,9.08646E-5
114601.0,8.41327E-5
115264.0,8.11041E-5
116257.0,8.3205E-5
117250.0,8.78058E-5
118575.0,9.97164E-5
119324.0,1.11261E-4
120018.0,1.26814E-4
120539.0,1.46123E-4
120822.0,1.63804E-4
120895.0,1.72381E-4
120935.0,1.82329E-4
120955.0,1.93436E-4
120967.0,2.08457E-4
120973.0,2.21654E-4
120977.0,2.42719E-4
120979.0,2.72193E-4
120981.0,3.1209E-4
120983.0,3.65818E-4
120984.0,4.29355E-4
120986.0,5.18956E-4
120987.0,6.50853E-4
120988.0,8.17264E-4
120990.0,0.00104099
120991.0,0.00133843
120992.0,0.00172789
120994.0,0.00223138
120995.0,0.00299359
120996.0,0.00398208
120998.0,0.00523632
121000.0,0.00704111
121002.0,0.00972769
121004.0,0.0137032
121007.0,0.0207218
121013.0,0.0341099
121017.0,0.0393615
121020.0,0.0410316
121020.0,0.0410318
121023.0,0.0394612
121026.0,0.0350182
121031.0,0.0243048
121035.0,0.0155718
121038.0,0.0109593
121040.0,0.00800772
121041.0,0.00593029
121043.0,0.00446336
121044.0,0.00331286
121046.0,0.00252983
121047.0,0.00192181
121049.0,0.00145774
121050.0,0.00115348
121051.0,9.18669E-4
121052.0,7.16807E-4
