Batch-based tally statistics for PINSPEC
Tally name: total
Tally type: Flux
Tally Domain: Geometry
Logarithmically spaced bins with width = 0.001800
# batches: 10	, # bins: 5000
Bin center, Mu, Variance, Std Dev, Rel Err
0.0272082702, 0.0036064325, 0.0000000196, 0.0001398615, 0.0387811344
0.0273212731, 0.0038965920, 0.0000000243, 0.0001560031, 0.0400357792
0.0274347453, 0.0041143821, 0.0000000112, 0.0001059852, 0.0257596764
0.0275486888, 0.0037884265, 0.0000000213, 0.0001460152, 0.0385424317
0.0276631055, 0.0035061827, 0.0000000137, 0.0001168999, 0.0333410606
0.0277779974, 0.0038287263, 0.0000000186, 0.0001363221, 0.0356050887
0.0278933665, 0.0040932432, 0.0000000128, 0.0001132841, 0.0276758881
0.0280092147, 0.0034340106, 0.0000000236, 0.0001537581, 0.0447750754
0.0281255441, 0.0038091864, 0.0000000189, 0.0001376201, 0.0361284838
0.0282423566, 0.0042355082, 0.0000000151, 0.0001230523, 0.0290525366
0.0283596543, 0.0039839201, 0.0000000153, 0.0001236898, 0.0310472483
0.0284774392, 0.0037615348, 0.0000000270, 0.0001644659, 0.0437230818
0.0285957132, 0.0041994001, 0.0000000137, 0.0001170651, 0.0278766210
0.0287144785, 0.0043669496, 0.0000000058, 0.0000762987, 0.0174718595
0.0288337370, 0.0040469874, 0.0000000155, 0.0001243204, 0.0307192361
0.0289534908, 0.0040532716, 0.0000000249, 0.0001579519, 0.0389689965
0.0290737420, 0.0043477033, 0.0000000225, 0.0001501239, 0.0345294679
0.0291944927, 0.0043552660, 0.0000000280, 0.0001673786, 0.0384313212
0.0293157448, 0.0042523652, 0.0000000159, 0.0001262171, 0.0296816136
0.0294375005, 0.0042451823, 0.0000000298, 0.0001727414, 0.0406911695
0.0295597620, 0.0044793828, 0.0000000190, 0.0001377445, 0.0307507668
0.0296825312, 0.0043708369, 0.0000000322, 0.0001794746, 0.0410618455
0.0298058103, 0.0039150553, 0.0000000080, 0.0000896590, 0.0229010847
0.0299296014, 0.0041983277, 0.0000000109, 0.0001042437, 0.0248298131
0.0300539066, 0.0044201323, 0.0000000342, 0.0001849552, 0.0418438129
0.0301787281, 0.0040678993, 0.0000000162, 0.0001273364, 0.0313027376
0.0303040680, 0.0044001445, 0.0000000222, 0.0001489941, 0.0338611908
0.0304299285, 0.0044629403, 0.0000000061, 0.0000783143, 0.0175476807
0.0305563118, 0.0043268908, 0.0000000136, 0.0001164779, 0.0269195445
0.0306832199, 0.0041591587, 0.0000000135, 0.0001160760, 0.0279085234
0.0308106551, 0.0043515991, 0.0000000251, 0.0001584620, 0.0364146510
0.0309386196, 0.0047822825, 0.0000000179, 0.0001338750, 0.0279939474
0.0310671155, 0.0043531521, 0.0000000123, 0.0001107730, 0.0254466223
0.0311961452, 0.0041542217, 0.0000000150, 0.0001223891, 0.0294613844
0.0313257107, 0.0042397477, 0.0000000205, 0.0001431560, 0.0337652167
0.0314558143, 0.0049453447, 0.0000000224, 0.0001495164, 0.0302337737
0.0315864583, 0.0041532362, 0.0000000203, 0.0001424114, 0.0342892717
0.0317176449, 0.0044044891, 0.0000000468, 0.0002163849, 0.0491282562
0.0318493763, 0.0047546830, 0.0000000166, 0.0001289582, 0.0271223485
0.0319816549, 0.0050766198, 0.0000000328, 0.0001811397, 0.0356811605
0.0321144828, 0.0043286785, 0.0000000456, 0.0002135681, 0.0493379509
0.0322478624, 0.0047007050, 0.0000000243, 0.0001558578, 0.0331562559
0.0323817960, 0.0050146402, 0.0000000201, 0.0001417515, 0.0282675353
0.0325162858, 0.0046622678, 0.0000000157, 0.0001251260, 0.0268380223
0.0326513342, 0.0045168979, 0.0000000088, 0.0000936313, 0.0207291158
0.0327869435, 0.0044043056, 0.0000000114, 0.0001067581, 0.0242394821
0.0329231160, 0.0051117671, 0.0000000185, 0.0001358908, 0.0265839127
0.0330598541, 0.0045221169, 0.0000000298, 0.0001725870, 0.0381650878
0.0331971601, 0.0045738193, 0.0000000170, 0.0001305486, 0.0285425719
0.0333350363, 0.0051455970, 0.0000000151, 0.0001227589, 0.0238570778
0.0334734852, 0.0052368521, 0.0000000283, 0.0001680862, 0.0320967920
0.0336125091, 0.0045306800, 0.0000000441, 0.0002099955, 0.0463496601
0.0337521104, 0.0047898461, 0.0000000336, 0.0001834076, 0.0382909077
0.0338922915, 0.0049683913, 0.0000000149, 0.0001222234, 0.0246002037
0.0340330548, 0.0049622294, 0.0000000274, 0.0001654507, 0.0333420032
0.0341744027, 0.0049517895, 0.0000000187, 0.0001367605, 0.0276183954
0.0343163377, 0.0047204429, 0.0000000146, 0.0001209856, 0.0256301418
0.0344588621, 0.0051203575, 0.0000000131, 0.0001144311, 0.0223482725
0.0346019785, 0.0050350744, 0.0000000021, 0.0000459871, 0.0091333547
0.0347456894, 0.0049397180, 0.0000000134, 0.0001156729, 0.0234169102
0.0348899970, 0.0049364226, 0.0000000140, 0.0001182257, 0.0239496650
