Batch-based tally statistics for PINSPEC
Tally type: Flux
Tally Domain: Region
Logarithmically spaced bins
# batches: 20	, # bins: 2000
Bin center, Mu, Variance, Std Dev, Rel Err
0.1549729244, 0.0047106547, 0.0000008776, 0.0009368223, 0.1988730666
0.1565870450, 0.0042632935, 0.0000015536, 0.0012464452, 0.2923667233
0.1582179774, 0.0046349746, 0.0000012217, 0.0011053064, 0.2384708735
0.1598658968, 0.0048959761, 0.0000013307, 0.0011535496, 0.2356117660
0.1615309802, 0.0051731990, 0.0000019079, 0.0013812499, 0.2670011152
0.1632134062, 0.0044738975, 0.0000022692, 0.0015063982, 0.3367082448
0.1649133555, 0.0042308254, 0.0000015230, 0.0012341021, 0.2916929919
0.1666310106, 0.0048783322, 0.0000007738, 0.0008796618, 0.1803201883
0.1683665560, 0.0049979261, 0.0000011989, 0.0010949435, 0.2190795624
0.1701201780, 0.0044239663, 0.0000009917, 0.0009958656, 0.2251069580
0.1718920648, 0.0045275449, 0.0000005821, 0.0007629838, 0.1685204274
0.1736824067, 0.0045761472, 0.0000015762, 0.0012554840, 0.2743539300
0.1754913959, 0.0050671516, 0.0000016394, 0.0012804070, 0.2526877202
0.1773192266, 0.0048313692, 0.0000023163, 0.0015219360, 0.3150113229
0.1791660951, 0.0052121812, 0.0000018410, 0.0013568319, 0.2603193960
0.1810321997, 0.0042577042, 0.0000020903, 0.0014457877, 0.3395697959
0.1829177406, 0.0052071369, 0.0000013668, 0.0011690932, 0.2245174694
0.1848229204, 0.0050184469, 0.0000021812, 0.0014768971, 0.2942936647
0.1867479437, 0.0050752756, 0.0000018185, 0.0013485278, 0.2657053373
0.1886930170, 0.0044358764, 0.0000016004, 0.0012650875, 0.2851944971
0.1906583492, 0.0050938341, 0.0000011423, 0.0010687866, 0.2098196636
0.1926441513, 0.0048497159, 0.0000018250, 0.0013509215, 0.2785568253
0.1946506366, 0.0046769942, 0.0000018171, 0.0013480149, 0.2882224786
0.1966780204, 0.0050265580, 0.0000011008, 0.0010492067, 0.2087326375
0.1987265204, 0.0050992559, 0.0000017314, 0.0013158354, 0.2580445906
0.2007963566, 0.0051402680, 0.0000025248, 0.0015889759, 0.3091231640
0.2028877512, 0.0048081115, 0.0000017097, 0.0013075518, 0.2719470685
0.2050009286, 0.0051428390, 0.0000015535, 0.0012463843, 0.2423533625
0.2071361159, 0.0049458458, 0.0000013040, 0.0011419351, 0.2308877260
0.2092935422, 0.0052243991, 0.0000020937, 0.0014469619, 0.2769623473
0.2114734392, 0.0048613066, 0.0000015406, 0.0012412200, 0.2553264245
0.2136760410, 0.0043788273, 0.0000012242, 0.0011064500, 0.2526818185
0.2159015839, 0.0052685115, 0.0000013941, 0.0011807190, 0.2241086589
0.2181503069, 0.0048962052, 0.0000020418, 0.0014289033, 0.2918389252
0.2204224516, 0.0051908785, 0.0000016106, 0.0012690846, 0.2444835876
0.2227182617, 0.0051769381, 0.0000010602, 0.0010296420, 0.1988901596
0.2250379839, 0.0048763843, 0.0000023038, 0.0015178252, 0.3112603717
0.2273818672, 0.0049887498, 0.0000017680, 0.0013296692, 0.2665335499
0.2297501631, 0.0044892166, 0.0000009441, 0.0009716255, 0.2164354234
0.2321431261, 0.0053404866, 0.0000013878, 0.0011780370, 0.2205860808
0.2345610129, 0.0046106275, 0.0000020980, 0.0014484416, 0.3141528046
0.2370040833, 0.0054300518, 0.0000019482, 0.0013957911, 0.2570493137
0.2394725994, 0.0046603908, 0.0000008124, 0.0009013184, 0.1933997421
0.2419668264, 0.0044863915, 0.0000011025, 0.0010499857, 0.2340379197
0.2444870320, 0.0050280498, 0.0000012393, 0.0011132360, 0.2214051319
0.2470334868, 0.0050055527, 0.0000018988, 0.0013779757, 0.2752894296
0.2496064642, 0.0054124422, 0.0000015376, 0.0012399950, 0.2291008232
0.2522062405, 0.0050236890, 0.0000017659, 0.0013288606, 0.2645188752
0.2548330947, 0.0047457972, 0.0000013913, 0.0011795508, 0.2485463872
0.2574873090, 0.0056469833, 0.0000012220, 0.0011054191, 0.1957539163
0.2601691682, 0.0056874030, 0.0000012313, 0.0011096349, 0.1951039631
0.2628789603, 0.0054821193, 0.0000012963, 0.0011385324, 0.2076810768
0.2656169762, 0.0050528960, 0.0000015781, 0.0012562101, 0.2486118978
0.2683835100, 0.0046071994, 0.0000005818, 0.0007627671, 0.1655598254
0.2711788586, 0.0054218114, 0.0000012817, 0.0011321061, 0.2088058847
0.2740033221, 0.0054459864, 0.0000009988, 0.0009994174, 0.1835144817
0.2768572039, 0.0055995242, 0.0000020307, 0.0014250161, 0.2544887748
0.2797408102, 0.0049459813, 0.0000007361, 0.0008579493, 0.1734639221
0.2826544508, 0.0052664672, 0.0000012989, 0.0011396783, 0.2164028013
0.2855984384, 0.0056342171, 0.0000008354, 0.0009140293, 0.1622282778
0.2885730890, 0.0054440615, 0.0000014119, 0.0011882222, 0.2182602531
0.2915787222, 0.0049816767, 0.0000014029, 0.0011844451, 0.2377603320
0.2946156605, 0.0052218774, 0.0000013601, 0.0011662378, 0.2233368775
0.2976842301, 0.0053035196, 0.0000022497, 0.0014998864, 0.2828096265
0.3007847604, 0.0051444485, 0.0000017475, 0.0013219398, 0.2569643327
0.3039175842, 0.0054887364, 0.0000018310, 0.0013531580, 0.2465336180
0.3070830379, 0.0057060424, 0.0000026698, 0.0016339518, 0.2863546487
0.3102814615, 0.0059066908, 0.0000009692, 0.0009844647, 0.1666694142
0.3135131982, 0.0059158808, 0.0000014674, 0.0012113709, 0.2047659346
0.3167785951, 0.0060608753, 0.0000019485, 0.0013958744, 0.2303090493
0.3200780027, 0.0057335172, 0.0000014672, 0.0012112722, 0.2112616294
0.3234117753, 0.0058391099, 0.0000016572, 0.0012873071, 0.2204628985
0.3267802708, 0.0055521584, 0.0000013751, 0.0011726384, 0.2112040566
0.3301838509, 0.0060333136, 0.0000008531, 0.0009236261, 0.1530876935
0.3336228810, 0.0058098796, 0.0000017378, 0.0013182704, 0.2269014921
0.3370977303, 0.0053629414, 0.0000020899, 0.0014456626, 0.2695652461
0.3406087719, 0.0061233832, 0.0000022560, 0.0015020061, 0.2452902416
0.3441563827, 0.0063013054, 0.0000023858, 0.0015445903, 0.2451222819
0.3477409437, 0.0064784997, 0.0000017613, 0.0013271260, 0.2048508173
0.3513628397, 0.0062552786, 0.0000018766, 0.0013698980, 0.2189987174
0.3550224595, 0.0059515386, 0.0000014116, 0.0011881242, 0.1996331187
0.3587201962, 0.0067377269, 0.0000016257, 0.0012750167, 0.1892354414
0.3624564465, 0.0062826739, 0.0000024701, 0.0015716457, 0.2501555442
