Batch-based tally statistics for PINSPEC
Tally type: Flux
Logarithmically spaced bins
# batches: 20	, # bins: 2000
Bin center, Mu, Variance, Std Dev, Rel Err
0.2496064642, 0.0222451819, 0.0000110749, 0.0033278943, 0.1496006784
0.2522062405, 0.0211324135, 0.0000153737, 0.0039209310, 0.1855410868
0.2548330947, 0.0213870748, 0.0000114485, 0.0033835597, 0.1582058209
0.2574873090, 0.0236455615, 0.0000180559, 0.0042492238, 0.1797049230
0.2601691682, 0.0228043944, 0.0000145562, 0.0038152614, 0.1673037810
0.2628789603, 0.0225624565, 0.0000107326, 0.0032760599, 0.1451996114
0.2656169762, 0.0212536850, 0.0000132799, 0.0036441607, 0.1714601809
0.2683835100, 0.0209120634, 0.0000062703, 0.0025040645, 0.1197425856
0.2711788586, 0.0226065163, 0.0000093259, 0.0030538295, 0.1350862479
0.2740033221, 0.0233561909, 0.0000099874, 0.0031602776, 0.1353079204
0.2768572039, 0.0223006452, 0.0000092714, 0.0030448913, 0.1365382590
0.2797408102, 0.0212861749, 0.0000122821, 0.0035045880, 0.1646415099
0.2826544508, 0.0223644936, 0.0000185638, 0.0043085729, 0.1926523779
0.2855984384, 0.0231235829, 0.0000107246, 0.0032748401, 0.1416233873
0.2885730890, 0.0224050066, 0.0000138792, 0.0037254807, 0.1662789392
0.2915787222, 0.0200455444, 0.0000164061, 0.0040504417, 0.2020619431
0.2946156605, 0.0226195991, 0.0000164034, 0.0040501108, 0.1790531650
0.2976842301, 0.0222822830, 0.0000130550, 0.0036131684, 0.1621543174
0.3007847604, 0.0225003789, 0.0000208030, 0.0045610336, 0.2027091900
0.3039175842, 0.0230443858, 0.0000123482, 0.0035139995, 0.1524883117
0.3070830379, 0.0228489031, 0.0000193299, 0.0043965839, 0.1924199105
0.3102814615, 0.0233256151, 0.0000172520, 0.0041535470, 0.1780680606
0.3135131982, 0.0231500046, 0.0000112544, 0.0033547610, 0.1449140515
0.3167785951, 0.0242487120, 0.0000091702, 0.0030282297, 0.1248820834
0.3200780027, 0.0222559298, 0.0000104819, 0.0032375752, 0.1454702300
0.3234117753, 0.0240769149, 0.0000171528, 0.0041415931, 0.1720151081
0.3267802708, 0.0244995790, 0.0000140543, 0.0037489120, 0.1530194467
0.3301838509, 0.0235164749, 0.0000139182, 0.0037307087, 0.1586423434
0.3336228810, 0.0248965271, 0.0000172400, 0.0041521087, 0.1667746122
0.3370977303, 0.0244014378, 0.0000183728, 0.0042863459, 0.1756595617
