Batch-based tally statistics for PINSPEC
Tally type: Flux
Tally Domain: Region
Logarithmically spaced bins
# batches: 20	, # bins: 2000
Bin center, Mu, Variance, Std Dev, Rel Err
0.1946506366, 0.0255916679, 0.0000291646, 0.0054004226, 0.2110226914
0.1966780204, 0.0272939495, 0.0000448755, 0.0066989191, 0.2454360489
0.1987265204, 0.0266421511, 0.0000265008, 0.0051478939, 0.1932236571
0.2007963566, 0.0261173311, 0.0000186460, 0.0043181038, 0.1653348028
0.2028877512, 0.0263541417, 0.0000316091, 0.0056221963, 0.2133325505
0.2050009286, 0.0252286856, 0.0000189563, 0.0043538880, 0.1725768857
0.2071361159, 0.0250111796, 0.0000241040, 0.0049095808, 0.1962954517
0.2092935422, 0.0270888460, 0.0000343942, 0.0058646562, 0.2164970838
0.2114734392, 0.0271930086, 0.0000163586, 0.0040445734, 0.1487357810
0.2136760410, 0.0260828421, 0.0000194735, 0.0044128746, 0.1691868787
0.2159015839, 0.0260656537, 0.0000392752, 0.0062669945, 0.2404311286
0.2181503069, 0.0260044942, 0.0000330441, 0.0057483997, 0.2210540844
0.2204224516, 0.0253678933, 0.0000212619, 0.0046110656, 0.1817677776
0.2227182617, 0.0267035338, 0.0000184299, 0.0042930075, 0.1607655192
0.2250379839, 0.0255010363, 0.0000146848, 0.0038320785, 0.1502714835
0.2273818672, 0.0258544121, 0.0000160998, 0.0040124520, 0.1551940934
0.2297501631, 0.0258697422, 0.0000305615, 0.0055282457, 0.2136954296
0.2321431261, 0.0258867706, 0.0000304221, 0.0055156236, 0.2130672739
0.2345610129, 0.0251702332, 0.0000283305, 0.0053226368, 0.2114655327
0.2370040833, 0.0241103124, 0.0000253576, 0.0050356307, 0.2088579600
0.2394725994, 0.0271124521, 0.0000274835, 0.0052424703, 0.1933602431
0.2419668264, 0.0256607252, 0.0000305026, 0.0055229172, 0.2152284166
0.2444870320, 0.0278361505, 0.0000202057, 0.0044950747, 0.1614833447
0.2470334868, 0.0245194732, 0.0000150369, 0.0038777435, 0.1581495424
0.2496064642, 0.0262554202, 0.0000184947, 0.0043005438, 0.1637964175
0.2522062405, 0.0253193143, 0.0000306477, 0.0055360325, 0.2186485942
0.2548330947, 0.0261558235, 0.0000238103, 0.0048795795, 0.1865580547
0.2574873090, 0.0281433059, 0.0000392346, 0.0062637567, 0.2225664852
0.2601691682, 0.0268326695, 0.0000285606, 0.0053442103, 0.1991680425
0.2628789603, 0.0266948373, 0.0000257780, 0.0050772075, 0.1901943586
0.2656169762, 0.0254511390, 0.0000331601, 0.0057584802, 0.2262562853
0.2683835100, 0.0255650765, 0.0000221568, 0.0047071039, 0.1841224261
0.2711788586, 0.0269451891, 0.0000222356, 0.0047154666, 0.1750021719
0.2740033221, 0.0282271096, 0.0000207764, 0.0045581176, 0.1614801385
0.2768572039, 0.0258732185, 0.0000142900, 0.0037802138, 0.1461052803
0.2797408102, 0.0254144682, 0.0000290193, 0.0053869586, 0.2119642464
0.2826544508, 0.0268606235, 0.0000441069, 0.0066413054, 0.2472506030
0.2855984384, 0.0275515305, 0.0000215200, 0.0046389609, 0.1683739819
0.2885730890, 0.0264080163, 0.0000275510, 0.0052489064, 0.1987618578
0.2915787222, 0.0235302992, 0.0000340208, 0.0058327335, 0.2478818250
0.2946156605, 0.0272038850, 0.0000393927, 0.0062763614, 0.2307156289
0.2976842301, 0.0266918388, 0.0000409363, 0.0063981461, 0.2397042077
0.3007847604, 0.0271472295, 0.0000369586, 0.0060793553, 0.2239401737
0.3039175842, 0.0274019269, 0.0000275717, 0.0052508728, 0.1916242163
0.3070830379, 0.0268758993, 0.0000346128, 0.0058832684, 0.2189049880
0.3102814615, 0.0272028324, 0.0000386842, 0.0062196585, 0.2286401081
0.3135131982, 0.0271344828, 0.0000280623, 0.0052973867, 0.1952271116
0.3167785951, 0.0285506866, 0.0000206340, 0.0045424631, 0.1591017121
0.3200780027, 0.0259770370, 0.0000242227, 0.0049216555, 0.1894617721
0.3234117753, 0.0287660927, 0.0000284228, 0.0053313025, 0.1853328698
0.3267802708, 0.0302557483, 0.0000314920, 0.0056117719, 0.1854778748
0.3301838509, 0.0273191097, 0.0000364227, 0.0060351181, 0.2209119595
0.3336228810, 0.0302696083, 0.0000420293, 0.0064829994, 0.2141752004
0.3370977303, 0.0306037277, 0.0000274276, 0.0052371400, 0.1711275190
0.3406087719, 0.0309982618, 0.0000397850, 0.0063075319, 0.2034801807
0.3441563827, 0.0276280281, 0.0000225507, 0.0047487592, 0.1718819461
0.3477409437, 0.0282178916, 0.0000254315, 0.0050429609, 0.1787150132
0.3513628397, 0.0312724958, 0.0000274348, 0.0052378234, 0.1674897784
0.3550224595, 0.0317336588, 0.0000267401, 0.0051710870, 0.1629527500
0.3587201962, 0.0305534708, 0.0000185532, 0.0043073407, 0.1409771325
0.3624564465, 0.0317558735, 0.0000281564, 0.0053062650, 0.1670955463
0.3662316119, 0.0299010370, 0.0000322363, 0.0056777060, 0.1898832464
0.3700460974, 0.0338960257, 0.0000186679, 0.0043206363, 0.1274673409
