94-Pu-240(n,&gamma;) ENDF/B-VII.1
3957.15,0.10264
3957.27,0.0845601
3957.4,0.0708812
3957.55,0.0597154
3957.72,0.0503014
3957.95,0.0418646
3958.24,0.0349438
3958.57,0.0295752
3958.99,0.0248704
3959.48,0.0209045
3960.13,0.0173809
3960.84,0.014825
3961.54,0.0131132
3962.45,0.0117173
3963.4,0.0109484
3964.34,0.0107101
3965.33,0.0109768
3966.32,0.0118172
3967.31,0.0134059
3968.17,0.0157126
3968.9,0.0187112
3969.5,0.0223987
3970.04,0.0271866
3970.44,0.0323473
3970.78,0.038487
3971.03,0.0451232
3971.23,0.0527266
3971.4,0.0622592
3971.56,0.0738771
3971.71,0.0904178
3971.84,0.112
3971.97,0.139262
3972.1,0.176591
3972.22,0.227513
3972.35,0.296434
3972.47,0.385242
3972.59,0.497105
3972.72,0.663998
3972.85,0.881694
3973.0,1.18963
3973.14,1.55741
3973.32,2.14746
3973.52,2.99875
3973.76,4.26377
3974.42,8.14367
3974.71,9.3489
3974.98,9.80134
3975.0,9.80346
3975.27,9.42506
3975.54,8.37799
3975.98,5.80206
3976.34,3.71074
3976.57,2.60226
3976.75,1.90545
3976.92,1.40278
3977.07,1.03905
3977.21,0.769358
3977.34,0.580154
3977.47,0.435738
3977.59,0.340936
3977.7,0.266461
3977.83,0.205301
3977.95,0.160263
3978.08,0.127305
3978.21,0.103244
3978.35,0.0832026
3978.5,0.0691366
3978.68,0.0574233
3978.88,0.0481723
3979.12,0.0409669
3979.46,0.0338593
3979.88,0.0280354
3980.38,0.0232415
3980.92,0.0196913
3981.63,0.0165211
3982.34,0.0145024
3983.21,0.0131246
3983.97,0.0127476
3984.75,0.0132387
3985.23,0.0141519
3985.7,0.0159138
3986.02,0.0181327
3986.25,0.0211054
3986.41,0.0243229
3986.55,0.0285183
3986.68,0.0339935
3986.81,0.042241
3986.92,0.0527897
3987.04,0.0674514
3987.15,0.0850995
3987.25,0.108407
3987.36,0.138908
3987.46,0.178417
3987.57,0.233815
3987.7,0.311505
3987.82,0.411922
3987.94,0.539402
3988.08,0.730213
3988.24,0.995303
3988.41,1.35575
3988.62,1.8929
3988.94,2.91162
3989.41,4.49637
3989.71,5.21648
3989.98,5.47116
3990.0,5.47285
3990.25,5.28768
3990.5,4.77006
3990.87,3.5778
3991.3,2.14466
3991.53,1.50282
3991.7,1.10545
3991.87,0.803323
3992.02,0.585551
3992.16,0.433356
3992.29,0.321319
3992.41,0.242198
3992.53,0.181546
3992.64,0.139415
3992.75,0.107187
3992.86,0.0828026
3992.96,0.0648425
3993.07,0.0514071
3993.18,0.0414129
3993.3,0.0331131
3993.42,0.0272149
3993.54,0.0230003
3993.7,0.0193287
3993.88,0.0164008
3994.07,0.0143858
3994.38,0.0121682
3994.77,0.0103659
3995.31,0.00870103
3996.03,0.00721177
3996.9,0.00604636
3997.8,0.00524325
3999.07,0.00449122
4000.66,0.00390747
4002.57,0.00349849
4005.13,0.00323257
4007.7,0.00316014
4010.78,0.00329036
4012.83,0.00352268
4015.4,0.00403935
4017.37,0.004699
4018.83,0.00544535
4020.29,0.00653906
4021.53,0.00792536
4022.48,0.00945013
4023.43,0.0116296
4024.17,0.0140493
4024.89,0.0174108
4025.51,0.0215553
4026.04,0.0266736
4026.46,0.0325583
4026.77,0.0386495
4027.01,0.0455354
4027.22,0.0540074
4027.41,0.0647966
4027.57,0.0781563
4027.7,0.0937208
4027.83,0.11513
4027.96,0.144747
4028.08,0.179471
4028.2,0.229416
4028.32,0.296353
4028.45,0.385203
4028.57,0.501758
4028.7,0.658704
4028.84,0.880143
4028.98,1.16493
4029.14,1.59383
4029.31,2.16981
4029.52,3.0632
4029.8,4.54413
4030.41,8.07943
4030.7,9.29936
4030.98,9.74312
4031.0,9.74607
4031.25,9.41476
4031.51,8.48923
4031.91,6.27821
4032.34,3.76589
4032.56,2.70375
4032.74,1.97812
4032.91,1.44271
4033.07,1.05776
4033.22,0.785492
4033.34,0.60584
4033.46,0.465518
4033.59,0.357508
4033.7,0.283176
4033.81,0.225546
4033.92,0.181193
4034.03,0.147245
4034.16,0.116953
4034.29,0.0950565
4034.43,0.0782516
4034.59,0.0648785
4034.78,0.0540804
4035.01,0.0447424
4035.29,0.0373267
4035.65,0.0309562
4036.07,0.0255805
4036.61,0.0207028
4037.23,0.0168634
4037.88,0.0139844
4038.62,0.0116404
4039.48,0.009694
4040.52,0.00805749
4041.71,0.00677203
4043.15,0.00572465
4044.95,0.00489147
4047.0,0.00429359
4049.05,0.00393694
4051.11,0.00373737
4053.84,0.00364151
4057.17,0.00373334
4061.47,0.00412319
4064.89,0.00474758
4067.34,0.00545484
4069.73,0.00649839
4071.7,0.00779498
4073.23,0.00924531
4074.62,0.0112045
4075.61,0.0132141
4076.61,0.0161398
4077.47,0.0197995
4078.13,0.023855
4078.73,0.0290553
4079.24,0.0355019
4079.65,0.0432318
4079.92,0.0503497
4080.15,0.0592304
4080.35,0.0703219
4080.52,0.0845885
4080.68,0.104309
4080.83,0.128517
4080.94,0.156036
4081.06,0.192605
4081.19,0.245549
4081.32,0.31986
4081.45,0.419919
4081.59,0.55285
4081.72,0.726775
4081.86,0.977733
4082.02,1.32536
4082.19,1.81436
4082.38,2.50617
4082.6,3.54596
4082.95,5.5072
4083.44,8.28448
4083.73,9.41236
4084.0,9.78598
4084.26,9.45128
4084.51,8.51654
4084.92,6.26885
4085.34,3.83962
4085.58,2.68568
4085.77,1.95835
4085.94,1.44547
4086.08,1.0869
4086.23,0.80784
4086.36,0.616577
4086.5,0.469495
4086.63,0.359926
4086.74,0.284266
4086.86,0.226591
4086.98,0.18296
4087.1,0.150127
4087.24,0.122148
4087.37,0.102634
4087.53,0.0854133
4087.73,0.0715992
4087.96,0.0611092
4088.29,0.0518034
4088.72,0.0442765
4089.22,0.039
4089.71,0.035747
4090.2,0.033836
4090.93,0.0327915
4091.84,0.033871
4092.76,0.0376325
4093.48,0.0429559
4094.13,0.0503568
4094.67,0.0594232
4095.17,0.0717173
4095.61,0.0872701
4095.89,0.102164
4096.18,0.123608
4096.42,0.149498
4096.61,0.179777
4096.77,0.216105
4096.93,0.266522
4097.09,0.337022
4097.25,0.429235
4097.39,0.546561
4097.53,0.702316
4097.68,0.90639
4097.84,1.20716
4098.01,1.62779
4098.18,2.155
4098.38,2.94603
4098.62,4.10367
4099.11,6.97556
4099.48,9.04343
4099.76,10.0463
4100.0,10.3317
4100.25,10.0102
4100.54,8.93996
4100.98,6.42309
4101.39,4.04541
4101.64,2.85255
4101.83,2.13045
4102.0,1.59883
4102.16,1.20808
4102.32,0.907441
4102.47,0.697919
4102.61,0.552
4102.74,0.440086
4102.88,0.354977
4103.03,0.281505
4103.2,0.227242
4103.36,0.188241
4103.55,0.155894
4103.76,0.130207
4104.03,0.108318
4104.32,0.0922102
4104.68,0.0780114
4105.19,0.0643966
4105.69,0.0550734
4106.32,0.0470673
4106.95,0.0416613
4107.87,0.0367584
4108.86,0.0340488
4109.86,0.0332752
4110.85,0.0341135
4112.09,0.0374603
4113.08,0.0423943
4114.08,0.0503581
4114.88,0.0598194
4115.54,0.0710596
4116.18,0.0866174
4116.76,0.10677
4117.25,0.131776
4117.65,0.160477
4117.98,0.194509
4118.27,0.238669
4118.49,0.28449
4118.72,0.352962
4118.93,0.441216
4119.12,0.553091
4119.3,0.701481
4119.48,0.903302
4119.66,1.17165
4119.85,1.54895
4120.04,2.05028
4120.27,2.78576
4120.52,3.86855
4120.93,5.98133
4121.42,8.49721
4121.74,9.58245
4122.0,9.87317
4122.25,9.593
4122.58,8.49536
4123.1,5.81713
4123.48,3.86803
4123.74,2.76137
4123.97,2.02231
4124.16,1.51868
4124.35,1.16466
4124.53,0.896519
4124.7,0.700189
4124.88,0.555072
4125.06,0.448363
4125.26,0.362977
4125.48,0.293992
4125.73,0.240189
4126.02,0.197538
4126.35,0.163945
4126.75,0.135875
4127.24,0.111842
4127.82,0.0931792
4128.4,0.0810351
4128.86,0.0747942
4129.52,0.0707539
4129.59,0.0707152
4129.92,0.0720214
4130.15,0.0752344
4130.38,0.0820388
4130.55,0.091303
4130.72,0.106583
4130.87,0.126426
4131.01,0.155848
4131.14,0.193818
4131.27,0.246581
4131.4,0.318843
4131.53,0.416232
4131.66,0.545237
4131.8,0.72312
4131.94,0.964514
4132.08,1.27209
4132.25,1.70733
4132.43,2.34199
4132.68,3.37446
4133.44,7.18023
4133.72,8.1227
4133.99,8.47137
4134.0,8.47156
4134.27,8.13806
4134.57,7.13407
4135.08,4.54891
4135.41,2.96813
4135.63,2.11132
4135.81,1.54456
4135.96,1.16162
4136.11,0.862216
4136.24,0.660994
4136.37,0.503372
4136.49,0.382129
4136.62,0.290444
4136.75,0.224585
4136.86,0.177116
4136.98,0.141799
4137.1,0.115735
4137.24,0.0943277
4137.39,0.077813
4137.56,0.0657175
4137.73,0.0578005
4137.95,0.0511149
4138.25,0.045776
4138.63,0.0418344
4139.23,0.0383963
4140.12,0.0367037
4141.12,0.0381817
4141.79,0.0410675
4142.62,0.0474176
4143.3,0.0558719
4143.8,0.0653689
4144.31,0.0793368
4144.67,0.0938601
4145.0,0.112823
4145.26,0.135269
4145.45,0.159406
4145.63,0.191743
4145.82,0.238043
4145.98,0.295503
4146.14,0.375589
4146.3,0.4832
4146.45,0.620207
4146.6,0.801753
4146.74,1.03874
4146.89,1.34254
4147.06,1.77779
4147.25,2.40596
4147.47,3.33944
4147.77,4.88258
4148.38,8.42403
4148.7,9.74241
4148.99,10.1674
4149.0,10.1682
4149.26,9.83946
4149.55,8.74873
4150.01,6.20647
4150.41,3.93799
4150.66,2.77652
4150.85,2.06084
4151.03,1.52325
4151.2,1.14467
4151.35,0.884098
4151.5,0.683161
4151.63,0.54324
4151.77,0.43227
4151.91,0.348307
4152.07,0.276212
4152.23,0.224479
4152.42,0.181832
4152.59,0.155252
4152.81,0.130046
4153.09,0.108664
4153.42,0.0914327
4153.79,0.0783413
4154.25,0.0672196
4154.81,0.0587054
4155.36,0.0538702
4155.92,0.0520972
4156.34,0.0529446
4156.7,0.055739
4157.05,0.062029
4157.29,0.070186
4157.47,0.0803043
4157.62,0.0930635
4157.77,0.111825
4157.89,0.133021
4158.01,0.161785
4158.14,0.205104
4158.26,0.257871
4158.37,0.327495
4158.5,0.429936
4158.64,0.565385
4158.77,0.741437
4158.9,0.980493
4159.05,1.31064
4159.22,1.77149
4159.41,2.45918
4159.66,3.55199
4160.43,7.58646
4160.73,8.67919
4161.0,9.01918
4161.25,8.72373
4161.5,7.89675
4161.86,6.11075
4162.35,3.50993
4162.58,2.49767
4162.76,1.83652
4162.93,1.33203
4163.08,0.995447
4163.22,0.762829
4163.35,0.579847
4163.48,0.438541
4163.6,0.333926
4163.72,0.263167
4163.83,0.208568
4163.94,0.16679
4164.05,0.135043
4164.19,0.106976
4164.32,0.0876431
4164.47,0.0715804
4164.64,0.0593902
4164.84,0.0496687
4165.04,0.043124
4165.31,0.0371335
4165.67,0.0316929
4166.21,0.026206
4166.75,0.0224257
4167.57,0.0184766
4168.56,0.0153908
4169.75,0.0129791
4171.24,0.0110875
4173.1,0.0096755
4175.33,0.00872099
4177.71,0.00831953
4178.5,0.008291
4181.36,0.00859355
4184.21,0.00960233
4186.12,0.010806
4188.17,0.012823
4189.93,0.0155044
4191.34,0.0186753
4192.57,0.0226505
4193.62,0.0274639
4194.56,0.0334468
4195.38,0.0407299
4196.11,0.0497617
4196.73,0.0602136
4197.29,0.0731616
4197.8,0.0896652
4198.24,0.109376
4198.6,0.1322
4198.9,0.157334
4199.19,0.192705
4199.42,0.23316
4199.64,0.287001
4199.84,0.355689
4200.03,0.446128
4200.2,0.560625
4200.37,0.715615
4200.54,0.923548
4200.71,1.18786
4200.88,1.55174
4201.09,2.09466
4201.31,2.86986
4201.57,3.99473
4202.39,8.24026
4202.71,9.36558
4203.0,9.7347
4203.29,9.36435
4203.61,8.23824
4204.47,3.82785
4204.73,2.70803
4204.94,2.00699
4205.12,1.55191
4205.29,1.1882
4205.47,0.901862
4205.65,0.695085
4205.83,0.542309
4206.0,0.430404
4206.19,0.343975
4206.38,0.281704
4206.61,0.226766
4206.87,0.185168
4207.16,0.152349
4207.51,0.124845
4207.91,0.102959
4208.42,0.0829742
4208.96,0.0681133
4209.58,0.0560885
4210.3,0.0461981
4211.03,0.0390866
4211.91,0.0331809
4212.96,0.0287158
4214.02,0.0264806
4214.72,0.0262025
4215.43,0.0271263
4215.95,0.0289452
4216.48,0.0324135
4216.83,0.0365911
4217.1,0.0419466
4217.27,0.0476075
4217.45,0.056217
4217.59,0.0666545
4217.73,0.0810971
4217.87,0.10178
4217.99,0.127859
4218.11,0.163553
4218.24,0.211963
4218.36,0.276883
4218.47,0.352805
4218.6,0.468795
4218.73,0.619982
4218.86,0.813428
4219.01,1.09532
4219.18,1.50116
4219.35,2.00993
4219.57,2.83853
4219.9,4.37252
4220.4,6.80672
4220.7,7.82196
4220.98,8.19167
4221.0,8.19299
4221.26,7.91145
4221.52,7.12554
4221.92,5.27464
4222.35,3.16747
4222.6,2.20014
4222.79,1.5757
4222.96,1.15318
4223.11,0.852571
4223.25,0.637405
4223.38,0.487936
4223.51,0.366353
4223.63,0.281022
4223.75,0.215808
4223.85,0.170481
4223.96,0.13567
4224.07,0.109128
4224.2,0.0865549
4224.32,0.0701562
4224.46,0.0569983
4224.61,0.046899
4224.77,0.0399399
4224.99,0.0334258
4225.26,0.0282029
4225.61,0.0238934
4226.04,0.0202478
4226.57,0.0171833
4227.25,0.0143873
4228.07,0.0120955
4229.03,0.0102605
4230.16,0.00879005
4231.56,0.00753328
4233.25,0.00654209
4235.45,0.00571351
4237.66,0.00518593
4240.97,0.0047869
4244.23,0.0046684
4247.48,0.00483165
4250.73,0.00531034
4253.55,0.00609036
4255.84,0.00715715
4257.47,0.00832419
4259.08,0.0100303
4260.42,0.0121578
4261.48,0.0145925
4262.34,0.017402
4263.2,0.0214097
4263.87,0.0258748
4264.44,0.0312403
4264.92,0.0374583
4265.38,0.0458362
4265.74,0.0555238
4266.03,0.0670601
4266.22,0.0781681
4266.41,0.093933
4266.58,0.113751
4266.72,0.137485
4266.86,0.170185
4267.0,0.21211
4267.12,0.264476
4267.25,0.333527
4267.38,0.423887
4267.5,0.540923
4267.64,0.702827
4267.79,0.936658
4267.94,1.23822
4268.11,1.68671
4268.3,2.31857
4268.52,3.2346
4268.85,4.89738
4269.41,7.91877
4269.7,9.00987
4269.99,9.41288
4270.0,9.41329
4270.26,9.10489
4270.52,8.24125
4270.9,6.30275
4271.38,3.70642
4271.63,2.59513
4271.82,1.9078
4271.99,1.41973
4272.15,1.05084
4272.3,0.791502
4272.44,0.614035
4272.56,0.481576
4272.69,0.378738
4272.81,0.299785
4272.94,0.239733
4273.06,0.194356
4273.21,0.154722
4273.36,0.126452
4273.51,0.106155
4273.69,0.0889362
4273.9,0.0751761
4274.19,0.06275
4274.53,0.0533121
4274.94,0.045464
4275.5,0.0386678
4276.2,0.0335256
4277.03,0.030267
4277.94,0.029086
4278.72,0.029605
4279.69,0.0322142
4280.47,0.0361745
4281.28,0.0426752
4281.93,0.0506633
4282.47,0.0602304
4282.95,0.0720997
4283.4,0.0883753
4283.78,0.108398
4284.06,0.130154
4284.28,0.153801
4284.5,0.187299
4284.69,0.229233
4284.85,0.279185
4285.01,0.34492
4285.16,0.430555
4285.31,0.545113
4285.46,0.697082
4285.62,0.899498
4285.78,1.18679
4285.97,1.59683
4286.16,2.16556
4286.37,2.9324
4286.64,4.14858
4287.38,8.0622
4287.67,9.18357
4287.96,9.65114
4288.0,9.65884
4288.26,9.35861
4288.57,8.29523
4289.05,5.79757
4289.46,3.69415
4289.7,2.67327
4289.91,1.94583
4290.09,1.45702
4290.26,1.11151
4290.41,0.85723
4290.57,0.662115
4290.72,0.514738
4290.88,0.402151
4291.04,0.323306
4291.21,0.257479
4291.38,0.210239
4291.58,0.172316
4291.8,0.142646
4292.07,0.116964
4292.4,0.0952921
4292.79,0.0779628
4293.25,0.0637406
4293.77,0.0521705
4294.36,0.0428333
4295.07,0.0347142
4295.85,0.0284477
4296.76,0.0232732
4297.72,0.0194198
4298.93,0.0159769
4300.41,0.0131653
4301.93,0.0112341
4303.44,0.00993263
4304.66,0.00921375
4306.8,0.00845942
4308.93,0.00821819
4311.47,0.00856157
4313.16,0.00922202
4314.85,0.0103596
4316.53,0.0121773
4317.98,0.0146318
4319.17,0.0176135
4320.19,0.0213099
4321.06,0.0257968
4321.87,0.0316889
4322.6,0.0392359
4323.23,0.0486401
4323.74,0.0592893
4324.18,0.0719894
4324.55,0.0872236
4324.86,0.105181
4325.14,0.128566
4325.38,0.157898
4325.59,0.19519
4325.77,0.241927
4325.93,0.297334
4326.09,0.375414
4326.23,0.470343
4326.38,0.595502
4326.53,0.758894
4326.69,0.993454
4326.86,1.32904
4327.05,1.80368
4327.26,2.49069
4327.51,3.51611
4327.89,5.43553
4328.37,7.94156
4328.67,9.07348
4328.96,9.54343
4329.0,9.5504
4329.28,9.20223
4329.6,8.09062
4330.16,5.14161
4330.51,3.42091
4330.75,2.4299
4330.96,1.76226
4331.14,1.32422
4331.3,1.0161
4331.46,0.77757
4331.62,0.595402
4331.77,0.47022
4331.91,0.375258
4332.08,0.295
4332.24,0.238547
4332.42,0.192682
4332.63,0.156035
4332.84,0.13033
4333.12,0.106223
4333.43,0.0878026
4333.8,0.0722396
4334.24,0.0592997
4334.74,0.0486504
4335.32,0.0396924
4336.05,0.031761
4336.78,0.0261136
4337.61,0.0214332
4338.48,0.0178467
4339.64,0.0144221
4340.98,0.0117064
4342.39,0.00968342
4344.14,0.00794714
4346.13,0.00660804
4348.13,0.00569709
4350.62,0.0049484
4353.62,0.00443284
4356.33,0.00425002
4357.24,0.00424144
4359.34,0.00433859
4361.98,0.00474064
4363.56,0.00521673
4365.14,0.00598731
4366.57,0.00708549
4367.66,0.00837214
4368.57,0.00995006
4369.36,0.0119352
4370.03,0.0143831
4370.62,0.0174628
4371.13,0.021297
4371.47,0.0249525
4371.78,0.029811
4372.0,0.035088
4372.2,0.0419456
4372.37,0.0506515
4372.51,0.0610502
4372.64,0.0748499
4372.77,0.0929002
4372.9,0.11763
4373.02,0.151377
4373.15,0.197115
4373.28,0.258493
4373.4,0.339903
4373.53,0.443072
4373.65,0.57517
4373.79,0.768736
4373.94,1.04376
4374.11,1.42968
4374.28,1.91492
4374.5,2.69398
4374.79,3.95832
4375.39,6.82882
4375.71,7.86805
4375.99,8.21785
4376.0,8.21859
4376.26,7.9344
4376.53,7.14104
4376.93,5.33699
4377.37,3.22037
4377.62,2.24635
4377.81,1.64045
4377.98,1.19843
4378.14,0.883706
4378.27,0.677427
4378.4,0.520587
4378.53,0.397842
4378.65,0.30329
4378.78,0.231492
4378.91,0.177688
4379.03,0.139726
4379.15,0.109939
4379.27,0.0902879
4379.41,0.0723877
4379.55,0.0598133
4379.72,0.0494814
4379.89,0.0424511
4380.12,0.0362026
4380.42,0.0314607
4380.77,0.0280991
4381.24,0.0258434
4381.48,0.0254908
4381.81,0.0261017
4382.09,0.0284081
4382.28,0.031734
4382.42,0.0358649
4382.56,0.0421695
4382.68,0.0498149
4382.79,0.0604917
4382.91,0.0752608
4383.03,0.0954776
4383.15,0.122835
4383.26,0.159583
4383.38,0.208462
4383.5,0.272214
4383.63,0.363473
4383.76,0.481482
4383.9,0.646517
4384.05,0.868326
4384.23,1.19384
4384.43,1.67994
4384.7,2.4603
4385.4,4.83182
4385.7,5.54177
4385.98,5.80731
4386.0,5.80835
4386.26,5.61183
4386.54,5.01091
4386.95,3.67091
4387.38,2.20923
4387.6,1.58619
4387.79,1.14322
4387.96,0.840812
4388.11,0.621851
4388.24,0.473622
4388.37,0.356802
4388.5,0.2665
4388.62,0.20295
4388.74,0.157138
4388.85,0.120004
4388.97,0.0922504
4389.09,0.0717479
4389.21,0.0567595
4389.33,0.0458943
4389.45,0.038068
4389.59,0.0316834
4389.72,0.0273494
4389.88,0.0240523
4390.09,0.0214068
4390.25,0.0200665
4390.58,0.0185193
4391.08,0.017605
4391.24,0.0175248
4391.89,0.0180579
4392.38,0.0193547
4392.96,0.022113
4393.37,0.0253598
4393.69,0.0293963
4393.92,0.0336002
4394.13,0.0396528
4394.32,0.047607
4394.47,0.05744
4394.61,0.0700924
4394.75,0.0879726
4394.86,0.107884
4394.98,0.136977
4395.1,0.176167
4395.23,0.228492
4395.35,0.297603
4395.47,0.387754
4395.59,0.503775
4395.73,0.6694
4395.87,0.88088
4396.02,1.18255
4396.18,1.57881
4396.37,2.16753
4396.62,3.13671
4397.39,6.66237
4397.7,7.67292
4397.99,8.02444
4398.0,8.02522
4398.28,7.70849
4398.57,6.8334
4399.04,4.70212
4399.4,3.02065
4399.65,2.09703
4399.84,1.51318
4400.01,1.11185
4400.17,0.825223
4400.3,0.627509
4400.44,0.471133
4400.56,0.364678
4400.67,0.281599
4400.8,0.215986
4400.92,0.167588
4401.04,0.13108
4401.16,0.103756
4401.27,0.0834162
4401.39,0.0683146
4401.54,0.0549567
4401.69,0.0452446
4401.86,0.037812
4402.07,0.0317881
4402.31,0.0270701
4402.58,0.0233434
4402.96,0.0196904
4403.44,0.0164981
4404.01,0.013812
4404.71,0.0115562
4405.46,0.00988465
4406.5,0.00835003
4407.45,0.00747041
4408.87,0.00671269
4410.29,0.00644273
4411.6,0.00657337
4412.92,0.00711909
4413.91,0.00790028
4414.9,0.00918584
4415.66,0.0107414
4416.28,0.0126185
4416.8,0.0148653
4417.28,0.0179063
4417.61,0.0209576
4417.87,0.0245758
4418.09,0.0294167
4418.26,0.0345764
4418.41,0.0417183
4418.54,0.0501247
4418.67,0.0617514
4418.8,0.077874
4418.92,0.0976133
4419.04,0.123925
4419.15,0.156557
4419.26,0.201573
4419.38,0.260035
4419.5,0.335089
4419.63,0.448276
4419.78,0.602649
4419.92,0.805568
4420.09,1.09276
4420.26,1.46794
4420.46,2.03178
4420.73,2.95468
4421.37,5.35601
4421.68,6.22342
4421.97,6.53982
4422.0,6.54296
4422.26,6.32168
4422.54,5.65596
4422.96,4.13217
4423.38,2.53787
4423.61,1.82184
4423.79,1.35221
4423.98,0.976619
4424.14,0.715246
4424.28,0.532603
4424.41,0.406029
4424.54,0.309818
4424.67,0.23658
4424.79,0.180812
4424.9,0.142228
4425.02,0.112748
4425.13,0.0904097
4425.26,0.071954
4425.38,0.0587115
4425.51,0.0490806
4425.65,0.0412235
4425.83,0.0345865
4426.01,0.0302025
4426.22,0.0267213
4426.54,0.0235586
4426.88,0.0215251
4427.4,0.0200398
4427.74,0.0198257
4428.25,0.020641
4428.59,0.0222335
4428.84,0.0244511
4429.05,0.0275688
4429.24,0.0319936
4429.38,0.0371878
4429.52,0.0447761
4429.65,0.0542612
4429.77,0.0674854
4429.9,0.0858283
4430.0,0.106962
4430.11,0.134549
4430.22,0.170254
4430.34,0.222255
4430.46,0.291685
4430.58,0.381391
4430.7,0.495551
4430.84,0.665435
4430.99,0.889941
4431.16,1.21373
4431.36,1.6984
4431.6,2.42892
4432.01,3.96242
4432.41,5.44205
4432.72,6.23449
4433.0,6.478
4433.26,6.26092
4433.54,5.59282
4433.98,4.01995
4434.38,2.49586
4434.62,1.75264
4434.8,1.30217
4434.97,0.959682
4435.12,0.713007
4435.26,0.537869
4435.39,0.400982
4435.52,0.302959
4435.64,0.230278
4435.77,0.174662
4435.89,0.132661
4435.99,0.105916
4436.11,0.0824329
4436.23,0.0643388
4436.35,0.0511507
4436.47,0.0415665
4436.61,0.0338705
4436.76,0.027957
4436.95,0.0232221
4437.15,0.0197774
4437.39,0.0170444
4437.72,0.0146189
4438.21,0.0122153
4438.84,0.0101575
4439.64,0.00851016
4440.59,0.00727129
4441.78,0.00636766
4443.08,0.00587454
4444.39,0.00573556
4445.72,0.00591624
4447.05,0.00643275
4448.06,0.0070993
4449.22,0.00833374
4450.12,0.00979932
4450.92,0.0116993
4451.59,0.0139592
4452.19,0.0168273
4452.69,0.0201749
4453.11,0.0240434
4453.46,0.0285903
4453.73,0.0334894
4453.96,0.0396494
4454.16,0.0473965
4454.34,0.05733
4454.49,0.0695428
4454.64,0.0868881
4454.76,0.10693
4454.89,0.133966
4455.01,0.170322
4455.13,0.213407
4455.25,0.276028
4455.38,0.358198
4455.5,0.46469
4455.63,0.600844
4455.77,0.80806
4455.94,1.09976
4456.11,1.51
4456.3,2.06726
4456.52,2.90028
4456.87,4.45022
4457.4,6.97504
4457.69,7.94388
4457.98,8.317
4458.0,8.31802
4458.27,8.02557
4458.55,7.18497
4458.97,5.2461
4459.39,3.24995
4459.63,2.3246
4459.83,1.68136
4460.0,1.23438
4460.15,0.931196
4460.3,0.693221
4460.44,0.528647
4460.56,0.411578
4460.68,0.317049
4460.81,0.244534
4460.93,0.189548
4461.06,0.148248
4461.18,0.117457
4461.3,0.095262
4461.43,0.0781482
4461.58,0.0632968
4461.73,0.0527736
4461.9,0.0441223
4462.1,0.0372639
4462.34,0.0316934
4462.67,0.0262267
4463.07,0.0217024
4463.57,0.0177194
4464.16,0.0144383
4464.76,0.0120104
4465.58,0.00966238
4466.47,0.00788547
4467.41,0.00654638
4468.55,0.00540692
4469.86,0.00448795
4471.53,0.00368919
4473.47,0.00305467
4475.42,0.00262161
4478.2,0.00221001
4481.54,0.00190687
4485.32,0.00168562
4489.77,0.00153242
4495.11,0.00143972
4501.07,0.00140706
4510.27,0.00146943
4517.8,0.00160889
4524.07,0.0018078
4531.6,0.00218141
4536.62,0.00256814
4541.43,0.00311749
4545.09,0.00372683
4548.23,0.00444451
4551.24,0.00545232
4553.73,0.00667637
4555.69,0.00806382
4557.45,0.00983068
4559.02,0.0121132
4560.34,0.0149003
4561.47,0.0183541
4562.35,0.0221687
4563.1,0.026715
4563.76,0.032228
4564.32,0.0387586
4564.79,0.0462185
4565.26,0.0567292
4565.62,0.0681408
4565.9,0.0813008
4566.11,0.0952941
4566.33,0.116102
4566.52,0.142745
4566.69,0.175224
4566.85,0.220712
4567.01,0.281006
4567.15,0.352096
4567.28,0.445433
4567.42,0.566785
4567.58,0.748165
4567.74,0.998631
4567.91,1.34004
4568.1,1.81879
4568.31,2.47401
4568.57,3.52864
4569.35,7.25603
4569.67,8.38633
4569.97,8.79794
4570.0,8.80218
4570.29,8.47451
4570.59,7.51579
4571.09,5.17592
4571.49,3.27924
4571.73,2.36624
4571.93,1.73388
4572.12,1.27504
4572.29,0.949745
4572.45,0.722149
4572.6,0.548517
4572.74,0.432672
4572.88,0.343802
4573.02,0.274596
4573.16,0.22278
4573.33,0.178693
4573.49,0.147303
4573.67,0.122966
4573.87,0.104447
4574.14,0.0870672
4574.46,0.0741589
4574.86,0.0632683
4575.32,0.0552074
4575.87,0.0489517
4576.6,0.0441611
4577.33,0.0420449
4577.7,0.0417553
4578.46,0.0425869
4579.42,0.0463255
4580.19,0.0518246
4580.97,0.0605841
4581.7,0.0730025
4582.33,0.0888108
4582.87,0.108689
4583.3,0.131759
4583.69,0.161775
4583.98,0.193293
4584.24,0.233625
4584.48,0.285061
4584.7,0.354928
4584.91,0.446967
4585.1,0.561441
4585.29,0.716612
4585.46,0.907338
4585.66,1.19424
4585.86,1.57068
4586.06,2.07893
4586.3,2.80446
4586.64,4.08133
4587.34,7.08086
4587.67,8.06369
4587.96,8.42825
4588.0,8.43334
4588.27,8.19403
4588.61,7.25635
4589.16,4.9685
4589.56,3.30381
4589.84,2.35882
4590.07,1.72779
4590.28,1.29788
4590.47,0.995746
4590.67,0.766955
4590.85,0.599483
4591.04,0.47575
4591.23,0.384806
4591.44,0.312094
4591.67,0.253423
4591.94,0.207768
4592.26,0.170048
4592.61,0.142393
4593.05,0.118802
4593.57,0.100222
