24-Cr-52(n,elastic) ENDF/B-VII.1
1520780.0,1.41596
1521560.0,1.60399
1522330.0,1.91148
1523200.0,2.68288
1524080.0,3.58625
1524660.0,4.06486
1524850.0,4.07785
1525440.0,4.06659
1526990.0,3.22271
1528550.0,2.83392
1529720.0,3.0968
1530110.0,3.21696
1530990.0,3.93181
1532260.0,5.27791
1532450.0,5.45851
1533230.0,5.68835
1534410.0,4.58408
1535000.0,4.03289
1535580.0,3.62767
1536370.0,3.31601
1537940.0,2.95719
1540300.0,2.87829
1541090.0,3.10967
1541880.0,3.14818
1543460.0,3.72495
1544250.0,4.06288
1545040.0,4.72087
1546630.0,5.51438
1547420.0,5.61762
1548220.0,5.43985
1550200.0,4.18097
1550600.0,3.9144
1551600.0,3.53901
1552200.0,3.22964
1554590.0,2.59243
1555790.0,2.6926
1556190.0,2.74065
1557400.0,2.40104
1557800.0,2.27036
1558500.0,2.25535
1558800.0,2.33626
1559400.0,2.58698
1560200.0,3.09083
1561010.0,3.27873
1563020.0,2.99477
1564640.0,2.63069
1565440.0,2.54756
1565840.0,2.52437
1566650.0,2.29269
1567460.0,1.92379
1568270.0,1.68693
1569180.0,1.95648
1570500.0,2.64952
1570900.0,2.93343
1571520.0,3.42764
1572330.0,3.36762
1573140.0,2.86322
1573960.0,2.03665
1574770.0,1.50513
1575590.0,1.18829
1575690.0,1.18234
1577220.0,1.20533
1578040.0,1.11865
1579060.0,1.20368
1579670.0,1.30391
1580590.0,2.14865
1581310.0,2.91941
1582130.0,3.46856
1583370.0,3.16641
1583780.0,3.08884
1584600.0,2.8174
1585420.0,3.04459
1586240.0,3.11668
1587150.0,3.62757
1587900.0,3.60395
1588920.0,3.20803
1589540.0,2.87553
1590370.0,2.68812
1591200.0,2.31398
1592030.0,2.39193
1592860.0,2.32993
1593690.0,2.41489
1595350.0,3.17041
1596180.0,3.26934
1597010.0,3.26117
1598050.0,3.71442
1599510.0,4.49873
1600340.0,4.60047
1601600.0,4.4624
1602850.0,4.22618
1603800.0,3.69045
1604530.0,3.00308
1605470.0,2.55061
1606200.0,2.03219
1607050.0,1.98024
1607890.0,2.33757
1608730.0,3.09359
1609570.0,3.47299
1610410.0,3.39991
1611680.0,2.46219
1612100.0,2.18016
1613790.0,1.71339
1614640.0,1.73979
1616330.0,2.28369
1617180.0,2.40605
1618870.0,2.80405
1620140.0,2.27311
1620780.0,1.99708
1621850.0,1.65641
1622280.0,1.54223
1623130.0,1.63404
1623980.0,1.55348
1624840.0,1.77749
1625690.0,1.87694
1627400.0,1.46362
1629120.0,1.50169
1630830.0,1.86886
1631690.0,2.11814
1632660.0,2.57493
1634270.0,3.66677
1635140.0,3.97024
1636000.0,3.99775
1639240.0,2.7518
1639460.0,2.66512
1639890.0,2.66206
1640320.0,2.66237
1641190.0,2.4781
1642060.0,2.61821
1642920.0,2.49197
1643790.0,2.58965
1644660.0,2.94775
1645530.0,3.67061
1646400.0,3.8082
1647280.0,3.59618
1648200.0,3.05283
1648260.0,3.0519
1649020.0,3.06388
1649890.0,3.59946
1650770.0,3.91393
1651640.0,3.57621
1652520.0,2.79192
1653400.0,2.40571
1655590.0,1.79671
1656030.0,1.69135
1656910.0,1.56293
1657790.0,1.75251
1658670.0,1.77963
1660650.0,2.20852
1661320.0,2.42037
1662420.0,3.15356
1663080.0,3.52361
1663970.0,3.54013
1664860.0,3.19535
1665740.0,2.66836
1666630.0,2.49784
1667960.0,2.8029
1668400.0,2.93854
1669290.0,3.51395
1671520.0,4.07097
1671970.0,4.20689
1673530.0,3.52015
1673750.0,3.41568
1674640.0,3.32289
1675540.0,3.73756
1676430.0,3.98311
1678440.0,3.25216
1680020.0,2.40455
1681140.0,2.01842
1682720.0,1.65041
1683620.0,1.51194
1684520.0,1.48742
1685420.0,1.55885
1686320.0,1.51674
1688360.0,1.22674
1689040.0,1.10354
1689940.0,1.10805
1690850.0,1.06474
1691760.0,1.2094
1692660.0,1.54878
1693570.0,2.11399
1694480.0,2.25531
1695390.0,2.26851
1696300.0,2.25433
1697210.0,2.07377
1698360.0,1.69808
1699040.0,1.51987
1699960.0,1.77691
1701780.0,2.09698
1702700.0,1.93287
1703620.0,1.56249
1704530.0,1.42288
1705450.0,1.40621
1706370.0,1.63683
1709130.0,1.91651
1710050.0,2.17034
1711440.0,2.33305
1711900.0,2.37177
1712830.0,2.74049
1713750.0,3.4699
1715600.0,5.51045
1716530.0,5.68273
1717460.0,5.41818
1718390.0,5.39419
1719320.0,5.05329
1720480.0,4.18838
1721180.0,3.57023
1722340.0,2.8926
1723040.0,2.55449
1724440.0,2.29965
1724910.0,2.23427
1725840.0,2.26367
1726780.0,2.11884
1727720.0,1.84059
1728650.0,1.79976
1729590.0,1.60524
1731240.0,2.07475
1731590.0,2.13478
1732410.0,2.12808
1733350.0,1.96865
1734290.0,2.14591
1735230.0,2.43646
1737120.0,2.29241
1738070.0,2.05932
1739020.0,2.11747
1740200.0,2.87062
1740900.0,3.25369
1742320.0,3.45824
1742800.0,3.48625
1743990.0,3.13062
1744820.0,2.77963
1745650.0,2.25571
1746840.0,1.87345
1747560.0,1.59606
1748510.0,1.40004
1749460.0,1.4708
1750420.0,1.46296
1752330.0,1.97561
1753410.0,2.56385
1754240.0,3.12822
1755200.0,3.3995
1756160.0,3.10755
1757240.0,2.5003
1758080.0,1.85232
1759050.0,1.39605
1760010.0,1.21183
1760980.0,1.57916
1762060.0,2.5077
1763380.0,3.42895
1763870.0,3.72984
1764830.0,4.02173
1765800.0,4.13197
1766770.0,3.64689
1767740.0,3.53154
1768710.0,3.67823
1769680.0,3.54579
1770650.0,3.2546
1771620.0,2.77446
1772600.0,2.65602
1774540.0,3.11957
1775640.0,3.70242
1776500.0,4.414
1777470.0,4.92812
1778450.0,5.1162
1779430.0,4.7936
1780660.0,4.10502
1781390.0,3.81135
1782370.0,4.30913
1783350.0,5.04354
1784340.0,4.85761
1785320.0,4.42195
1787290.0,3.9578
1788280.0,3.99026
1790250.0,3.72852
1792230.0,2.5733
1793220.0,2.32255
1794210.0,2.29125
1795820.0,3.44286
1796190.0,3.72001
1797190.0,4.12243
1798180.0,4.19094
1799420.0,3.43313
1801420.0,2.41502
1802170.0,2.0884
1803160.0,1.80874
1804160.0,1.73853
1805160.0,1.87991
1806160.0,2.4419
1807170.0,2.72885
1807420.0,2.7325
1808170.0,2.71822
1809170.0,2.11179
1811180.0,1.56035
1812190.0,1.59398
1813190.0,1.52724
1813700.0,1.52553
1814200.0,1.52619
1815210.0,1.59363
1817230.0,1.53432
1818240.0,1.46558
1819250.0,1.53353
1820260.0,1.42587
1821280.0,1.58221
1822290.0,1.85299
1823310.0,2.36797
1824320.0,2.72774
1825340.0,2.691
1826360.0,2.57762
1827380.0,2.8594
1829420.0,3.85498
1830440.0,4.06682
1833500.0,2.44576
1836060.0,1.91189
1836580.0,1.82386
1837610.0,1.79673
1838640.0,1.80825
1839660.0,1.71951
1841730.0,1.85782
1842760.0,1.81574
1843790.0,1.67536
1845080.0,1.38653
1845860.0,1.24992
1846890.0,1.22705
1847920.0,1.45656
1850000.0,2.4325
1851040.0,2.96216
1853120.0,3.49605
1854420.0,3.13004
1856240.0,2.48436
1857290.0,2.28435
1858340.0,2.35972
1859380.0,2.72757
1860420.0,3.61614
1861470.0,4.12697
1862780.0,3.68213
1863700.0,3.22512
1864620.0,2.61545
1866200.0,2.52149
1866720.0,2.51573
1868300.0,2.59786
1868830.0,2.6036
1870940.0,2.34942
1872260.0,1.96485
1873050.0,1.79099
1874110.0,1.81266
1875170.0,1.73516
1876230.0,1.74266
1877290.0,1.61579
1878350.0,1.78151
1879940.0,2.56276
1880600.0,2.88696
1881540.0,3.48281
1882600.0,3.82339
1883670.0,3.64083
1884740.0,3.074
1885800.0,2.74385
1886870.0,2.58561
1889010.0,3.5271
1890080.0,3.41876
1891430.0,2.92284
1892230.0,2.69906
1894380.0,2.28699
1895460.0,2.0213
1896530.0,2.04057
1897610.0,1.90482
1898690.0,1.88683
1899770.0,2.05835
1900850.0,2.02271
1902200.0,1.83111
1903010.0,1.66689
1904100.0,1.80278
1905180.0,2.30858
1907350.0,4.06088
1908440.0,4.33621
1909530.0,3.66592
1911710.0,2.78387
1913890.0,2.36408
1914980.0,2.32111
1917170.0,1.74053
1918260.0,1.86084
1919360.0,2.03761
1920460.0,2.04864
1921560.0,2.03009
1922660.0,1.78852
1923760.0,1.67012
1924860.0,1.61072
1925960.0,1.81604
1927060.0,1.85884
1928170.0,1.68177
1929270.0,1.81359
1930660.0,2.23329
1931490.0,2.43244
1932590.0,3.03473
1933700.0,3.29271
1935360.0,3.44792
1937040.0,3.48991
1938150.0,3.22848
1939260.0,3.24792
1941490.0,2.90481
1943730.0,2.44993
1944840.0,2.4393
1945960.0,2.4626
1947080.0,2.43044
1948210.0,2.07923
1949330.0,1.86818
1950450.0,1.97544
1951850.0,2.66754
1952700.0,3.14702
1953830.0,3.479
1955100.0,2.85865
1956080.0,2.15794
1957210.0,1.8431
1958340.0,1.78106
1959470.0,1.82037
1960600.0,1.772
1961740.0,1.62958
1962880.0,1.79402
1964150.0,2.26316
1965280.0,2.86776
1966280.0,3.5119
1967420.0,3.66611
1969980.0,2.63329
1971120.0,2.22164
1971980.0,1.8597
1973120.0,1.7661
1974260.0,1.98275
1975410.0,2.05912
1977130.0,1.97707
1977700.0,1.93514
1980580.0,2.04267
1981150.0,2.08101
1982300.0,2.04326
1983450.0,1.85026
1984610.0,1.4426
1986050.0,1.21392
1986910.0,1.11251
1988070.0,1.1211
1989380.0,1.54163
1990390.0,1.96727
1991540.0,2.18424
1993870.0,1.78935
1995900.0,2.17837
1997350.0,2.48936
1998520.0,2.24693
1999690.0,2.1894
2002020.0,2.24719
2004360.0,2.0261
2005530.0,2.14849
2006700.0,2.44392
2007880.0,3.13339
2009050.0,3.26715
2011400.0,1.94114
2012580.0,1.5185
2013760.0,1.59711
2014940.0,2.06782
2017300.0,4.11998
2018480.0,4.3713
2019660.0,3.96871
2020850.0,3.05335
2022040.0,2.63276
2023220.0,2.80221
2024410.0,3.12348
2025600.0,3.2882
2026790.0,3.11409
2027980.0,3.23643
2029170.0,3.5132
2030370.0,4.04179
2031560.0,4.01719
2032910.0,3.36491
2034100.0,2.55457
2035150.0,1.98992
2036350.0,1.74426
2039050.0,2.59188
2039950.0,2.9453
2041750.0,2.8096
2043560.0,2.61655
2044770.0,2.27958
2046280.0,2.48053
2047480.0,2.77054
2049600.0,3.50107
2050810.0,4.18638
2052020.0,4.3724
2053240.0,4.22198
2055670.0,3.44591
2056880.0,2.85945
2059320.0,1.99726
2060540.0,2.13754
2061760.0,2.18543
2062980.0,2.36464
2064200.0,2.20598
2065430.0,2.1752
2066650.0,1.94201
2067880.0,2.14677
2069720.0,2.37722
2071570.0,2.644
2072800.0,2.56314
2074030.0,2.30662
2076490.0,2.05077
2079280.0,2.43189
2081440.0,2.92558
2082680.0,3.43934
2084310.0,2.97793
2086410.0,2.25354
2087650.0,2.2181
2088900.0,1.97848
2090460.0,2.15041
2092020.0,2.38991
2092950.0,2.54034
2095140.0,3.08547
2096390.0,3.01386
2100150.0,1.7065
2101410.0,1.43543
2102660.0,1.3714
2103920.0,1.60274
2105180.0,2.02661
2106440.0,2.66931
2108020.0,3.85536
2108970.0,4.45431
2110230.0,4.77685
2111500.0,4.81831
2113080.0,4.16379
2115300.0,3.5014
2116570.0,3.25668
2117840.0,3.28737
2119110.0,3.44238
2120700.0,2.9143
2121660.0,2.5055
2122940.0,2.30247
2124220.0,2.63628
2125490.0,2.86518
2126770.0,2.91612
2128050.0,2.57841
2129330.0,2.40781
2130620.0,2.50086
2131900.0,2.44351
2133180.0,2.54081
2135760.0,2.45415
2137050.0,2.23953
2139630.0,2.05343
2142210.0,2.10698
2143510.0,2.26217
2144800.0,2.30806
2146100.0,2.515
2147400.0,2.87838
2148690.0,2.90207
2150000.0,2.56939
2151300.0,2.49943
2152600.0,2.2967
2153900.0,2.5204
2155210.0,2.49043
2158480.0,2.71932
2159130.0,2.78411
2160440.0,2.57154
2161750.0,2.60588
2163060.0,2.76597
2164370.0,3.02218
2165680.0,3.00103
2167000.0,2.85754
2168320.0,2.61564
2169640.0,2.58584
2170960.0,2.71193
2172280.0,3.01249
2173600.0,3.00859
2174920.0,3.0504
2177240.0,2.53845
2177570.0,2.45889
2178900.0,2.34541
2181560.0,2.99611
2182890.0,3.17022
2184220.0,3.44388
2185550.0,3.30424
2186880.0,2.85221
2188220.0,2.91439
2189560.0,2.86445
2191560.0,3.13137
2192230.0,3.18713
2193570.0,3.15875
2197600.0,3.37999
2198940.0,3.33582
2200630.0,2.86507
2201640.0,2.65464
2202990.0,2.69963
2205020.0,3.00962
2205690.0,3.08421
2207210.0,2.71691
2211100.0,2.14038
2213820.0,2.50857
2215180.0,2.35809
2216540.0,1.94233
2217900.0,1.72818
2219270.0,1.64388
2220640.0,1.83691
2222000.0,2.28347
2223360.0,2.5186
2226100.0,2.6923
2228850.0,3.28926
2230220.0,3.30029
2232280.0,2.87847
2232970.0,2.76941
2234350.0,3.00791
2235730.0,3.49458
2237800.0,3.0536
2239870.0,2.63225
2243340.0,2.75196
2245410.0,2.85489
2246800.0,3.18624
2248540.0,3.97994
2249580.0,4.36966
2250980.0,4.31134
2252540.0,3.68455
2253770.0,2.97609
2255160.0,2.50905
2256560.0,2.59804
2257960.0,2.90254
2259360.0,2.88621
2264980.0,2.33458
2267790.0,1.95067
2269200.0,2.04183
2270530.0,2.03392
2272030.0,2.43917
2274860.0,3.46183
2276270.0,3.76836
2278400.0,4.05573
2280530.0,4.42465
2281960.0,4.1082
2283740.0,3.35465
2284800.0,2.98149
2286230.0,2.85776
2287650.0,2.87703
2289800.0,2.67824
2290510.0,2.58283
2292120.0,2.11204
2293370.0,1.6171
2294800.0,1.70062
2296240.0,1.96406
2298400.0,2.64701
2299120.0,2.84952
2302000.0,3.38113
2303440.0,3.82301
2304880.0,3.87231
2306320.0,3.64583
2307770.0,3.15246
2309220.0,3.25968
2311400.0,2.9373
2312120.0,2.79689
2313570.0,2.32419
2315020.0,2.14036
2316480.0,2.1931
2317930.0,2.16919
2319390.0,2.38804
2323770.0,2.3062
2325970.0,2.40118
2328160.0,2.6218
2329630.0,2.68531
2331100.0,2.98199
2332750.0,2.92902
2336980.0,2.16035
2338460.0,2.54506
2339930.0,3.40502
2341410.0,3.73298
2343260.0,3.17448
2345110.0,2.48908
2347340.0,1.79301
2348820.0,1.67126
2350310.0,1.43788
2351800.0,1.55331
2353280.0,2.0289
2354770.0,2.39671
2356270.0,2.62976
2357760.0,2.55767
2359260.0,2.31014
2362250.0,2.11141
2363750.0,2.24819
2365250.0,2.2664
2366750.0,2.01433
2369760.0,2.05446
2371640.0,2.52885
2374280.0,3.36566
2375790.0,3.45852
2378820.0,2.56105
2384120.0,2.40462
2384880.0,2.39522
2386790.0,1.975
2387930.0,1.67793
2390220.0,1.32974
2390980.0,1.23009
2394030.0,1.50246
2395750.0,1.78536
2397280.0,2.17375
2400160.0,3.23235
2401690.0,3.28121
2403230.0,2.94635
2405540.0,2.90539
2406310.0,2.86553
2409390.0,2.44935
2412480.0,2.26936
2414030.0,2.2375
2415580.0,2.27838
2417130.0,2.26679
2418680.0,2.44334
2420230.0,2.27655
2423340.0,2.40925
2424900.0,2.78601
2426460.0,3.32344
2428020.0,3.59657
2429580.0,3.58889
2431140.0,3.38601
2437410.0,4.26317
2438990.0,3.94265
2441340.0,4.00248
2442130.0,4.0527
2443710.0,4.46206
2445290.0,5.22053
2446860.0,5.19628
2450030.0,4.10316
2452800.0,2.73171
2453200.0,2.55452
2454780.0,2.50085
2457160.0,3.45618
2457960.0,3.73254
2459550.0,3.42666
2461140.0,2.82101
2462740.0,2.43726
2464340.0,2.74256
2465930.0,3.43513
2467530.0,3.83396
2469530.0,3.5384
2471130.0,3.14365
2472340.0,2.77841
2473940.0,2.76417
2476360.0,2.53809
2481180.0,2.29705
2483610.0,2.15371
2487240.0,2.55844
2490480.0,3.14537
2491700.0,3.42252
2493330.0,3.52319
2494960.0,3.43896
2496580.0,3.2316
2498210.0,3.22114
2499840.0,3.50709
2501470.0,3.47447
2503510.0,2.91007
2504740.0,2.63743
2506380.0,1.92496
2508830.0,1.81176
2510480.0,1.72817
2511300.0,1.70489
2512940.0,1.90475
2514580.0,1.93959
2516230.0,2.14854
2517880.0,1.9779
2519530.0,1.95256
2521180.0,2.29367
2524490.0,2.54263
2526970.0,2.10984
2527800.0,1.99326
2529460.0,2.15024
2531120.0,2.20206
2533200.0,2.48747
2534450.0,2.70078
2536950.0,2.4536
2537780.0,2.35214
2539450.0,2.47666
2542380.0,3.14581
2542800.0,3.24563
2544480.0,3.23208
2546150.0,2.75074
2547830.0,2.6045
2549500.0,2.64749
2551190.0,2.5619
2557930.0,3.51972
2560890.0,2.97356
2563000.0,2.65536
2564690.0,2.61813
2566390.0,2.63012
2568090.0,2.58398
2569790.0,2.75012
2571490.0,2.74545
2573190.0,2.60984
2575110.0,1.92095
2576600.0,1.52604
2578310.0,1.69038
2581730.0,2.80483
2583440.0,3.16084
2585580.0,2.87143
2586870.0,2.62267
2590310.0,3.73769
2592040.0,3.67055
2593760.0,3.40275
2595480.0,2.83954
2599800.0,2.7079
2600670.0,2.69901
2604130.0,2.22726
2605870.0,2.16812
2610220.0,2.56519
2611090.0,2.65763
2612830.0,2.46025
2614570.0,2.49462
2616320.0,2.71383
2619820.0,3.89016
2622440.0,4.78559
2623320.0,5.02928
2625080.0,4.59517
2626830.0,3.66579
2629030.0,3.07014
2630350.0,2.8002
2632110.0,2.57963
2633880.0,2.72292
2635640.0,3.03255
2637410.0,3.62024
2641060.0,3.49927
2642720.0,2.96889
2644490.0,2.76579
2648050.0,2.64515
2649830.0,2.82878
2651610.0,2.42769
2653390.0,2.59174
2655170.0,2.5582
2656960.0,2.34055
2658750.0,2.34986
2660540.0,2.74145
2662330.0,3.53513
2664130.0,3.7017
2667840.0,3.44675
2672220.0,2.15371
2673120.0,1.91893
2674930.0,1.9582
2676740.0,2.17359
2678540.0,2.20425
2681260.0,2.71664
2682170.0,2.90646
2683980.0,2.95463
2685800.0,3.17701
2687610.0,3.25464
2689430.0,3.15711
2694900.0,3.68653
2698560.0,2.99715
2704060.0,2.67777
2705900.0,2.88001
2707730.0,3.35253
2709570.0,3.65331
2711420.0,3.66183
2714190.0,3.4811
2715570.0,3.31306
2718800.0,2.7088
2720650.0,2.66107
2722510.0,2.31925
2724360.0,2.58239
2726220.0,3.29018
2728080.0,3.35065
2730180.0,3.27418
2733670.0,2.8703
2735530.0,2.2828
2737400.0,2.31624
2739270.0,2.12327
2741150.0,2.13449
2743020.0,2.03332
2744900.0,2.0859
2746780.0,2.02872
2748660.0,2.22916
2750540.0,1.87218
2753370.0,2.29469
2754310.0,2.42111
2757140.0,3.25541
2758090.0,3.50297
2759980.0,3.66793
2761880.0,3.60184
2763770.0,2.9991
2765660.0,2.78124
2767560.0,2.76115
2769470.0,2.63848
2771370.0,2.64351
2773270.0,2.34315
2775180.0,2.52902
2779000.0,2.16297
2780920.0,2.4322
2784750.0,2.66657
2786670.0,2.92137
2788590.0,2.98609
2790510.0,2.82724
2792440.0,3.18733
2794370.0,3.76872
2796300.0,4.03806
2800160.0,4.10673
2802580.0,3.59635
2805480.0,2.83643
2807420.0,2.48031
2807910.0,2.40523
2809860.0,2.50095
2811800.0,2.31762
2813750.0,2.63129
2817650.0,3.61601
2819600.0,3.60422
2821560.0,3.6604
2823520.0,3.46018
2827440.0,3.3248
2831370.0,2.51329
2834320.0,2.30275
2836300.0,2.16259
2839250.0,2.04071
2843210.0,2.22307
2845680.0,2.6311
2847170.0,2.9338
2849160.0,2.80993
2851140.0,2.24061
2853130.0,1.91865
2855120.0,1.84305
2858110.0,2.38669
2859110.0,2.58358
2861100.0,2.67585
2863100.0,2.46737
2865100.0,2.49824
2869110.0,2.87133
2871120.0,2.40555
2873130.0,2.24793
2875140.0,2.62107
2877910.0,3.5566
2879170.0,4.02258
2882200.0,4.24223
2883210.0,4.34463
2886240.0,3.65932
2887760.0,3.29594
2889280.0,3.01236
2893340.0,2.92767
2895370.0,2.98288
2899440.0,2.76844
2901480.0,2.73942
2903530.0,2.55152
2905570.0,2.6735
2907620.0,2.22503
2911710.0,2.20245
2914790.0,2.56654
2915820.0,2.70753
2917880.0,2.63669
2923030.0,1.91534
2924060.0,1.79345
2926130.0,1.70119
2928200.0,1.80652
2930260.0,2.1824
2932340.0,2.31879
2935450.0,2.68095
2936490.0,2.82749
2938560.0,3.30941
2944810.0,2.84464
2946900.0,2.77705
2948990.0,2.84672
2952130.0,2.71718
2953180.0,2.65114
2967900.0,3.21276
2970020.0,2.98789
2974240.0,2.77311
2976360.0,2.57854
2978480.0,2.10692
2980610.0,2.26934
2982730.0,2.1779
2984860.0,2.40394
2986990.0,2.49409
2989120.0,2.45678
2991260.0,2.32708
2993390.0,1.88953
2997680.0,1.51036
2999820.0,1.86328
3001970.0,2.08338
3009500.0,2.43789
3012370.0,2.97732
3013810.0,2.98029
3015250.0,2.97937
3019580.0,3.07319
3021030.0,3.13195
3023920.0,3.4042
3032620.0,3.26622
3035530.0,3.34393
3038450.0,3.04887
3041360.0,2.45743
3044920.0,2.56646
3047210.0,2.73079
3048310.0,2.8261
3052710.0,2.03482
3054910.0,1.8944
3059330.0,1.97579
3061540.0,2.56414
3063750.0,2.96883
3065970.0,2.80009
3068190.0,2.38309
3070410.0,2.66763
3073740.0,2.92605
3074850.0,2.98414
3078200.0,2.50131
3079310.0,2.36652
3081540.0,2.20982
3083780.0,2.33576
3086020.0,2.27601
3090500.0,1.8863
3092740.0,2.0361
3096680.0,2.65895
3097240.0,2.73467
3099490.0,2.42884
3101740.0,2.26724
3104000.0,2.30235
3106260.0,2.50284
3108520.0,2.53319
3110790.0,2.42482
3114180.0,2.73797
3115320.0,2.86639
3117590.0,2.94295
3122150.0,2.61501
3124420.0,2.63559
3126710.0,2.44262
3131280.0,3.04834
3133570.0,2.65995
3135860.0,2.68383
3138160.0,2.47729
3140450.0,2.37516
3142750.0,2.13949
3145060.0,2.22014
3148510.0,3.07794
3149660.0,3.33537
3151970.0,3.42173
3154860.0,2.91318
3156600.0,2.53255
3158920.0,2.51997
3161240.0,2.62411
3165500.0,2.56444
3167050.0,2.56367
3170150.0,2.42688
3173260.0,2.69423
3177940.0,2.59502
3179490.0,2.53842
3182620.0,2.12558
3185750.0,2.0606
3188880.0,2.16107
3192020.0,2.53817
3195950.0,2.78652
3198310.0,2.99795
3201460.0,2.83783
3204610.0,2.85889
3207780.0,2.66277
3212520.0,2.55062
3214110.0,2.49397
3218880.0,2.75338
3223650.0,2.92441
3226840.0,2.69941
3230030.0,2.66851
3236440.0,3.09409
3241260.0,2.85506
3242860.0,2.74809
3246080.0,2.70797
3249300.0,2.73572
3259000.0,2.36033
3262240.0,2.44265
3265480.0,2.82909
3268740.0,2.9703
3271990.0,2.79817
3276070.0,3.18326
3278520.0,3.47104
3285070.0,3.15073
3289170.0,2.63103
3291630.0,2.26487
3294920.0,2.37296
3298220.0,2.76703
3301520.0,2.50325
3304830.0,2.32439
3308140.0,2.47008
3314770.0,2.10168
3318100.0,2.24041
3321430.0,2.45228
3324770.0,2.27729
3328110.0,2.41282
3331450.0,2.80263
3334800.0,2.85829
3338160.0,2.84457
3341520.0,2.953
3344890.0,2.94498
3348260.0,2.67807
3351640.0,2.74185
3355020.0,2.95142
3358400.0,2.96107
3361790.0,3.10219
3366890.0,2.91338
3373700.0,2.66559
3375410.0,2.624
3382250.0,2.21031
3385680.0,2.12902
3392550.0,2.65902
3396000.0,2.37689
3399450.0,1.95984
3402900.0,1.894
3407220.0,2.24765
3413290.0,2.85009
3416770.0,2.74146
3422870.0,2.19817
3423740.0,2.13111
3427230.0,2.29056
3430720.0,2.58148
3437730.0,2.87375
3441240.0,2.81748
3444760.0,2.66589
3448290.0,2.65928
3451820.0,2.69519
3455350.0,3.0573
3462440.0,3.12133
3465990.0,3.03386
3473110.0,3.38142
3476680.0,3.3373
3480250.0,3.02618
3487410.0,2.85181
3491000.0,3.1362
3494590.0,2.89265
3498190.0,2.75841
3505410.0,2.65742
3509030.0,2.517
3516280.0,2.74645
3519910.0,2.60111
3527200.0,3.01358
3534510.0,2.54283
3540000.0,2.50567
3543680.0,2.39451
3545510.0,2.32075
3549200.0,2.37403
3552880.0,2.67521
3562120.0,3.00324
3563970.0,3.04077
3571390.0,2.21973
3575110.0,2.07573
3578840.0,2.2048
3582570.0,2.2315
3590050.0,2.02249
3597550.0,2.23494
3605080.0,2.39204
3608860.0,2.59211
3612640.0,2.56258
3616420.0,2.2495
3620210.0,2.22023
3624010.0,2.52443
3627810.0,2.63553
3631620.0,2.34219
3635430.0,2.375
3639260.0,2.50721
3643080.0,2.40617
3648830.0,2.43385
3650750.0,2.43367
3654600.0,2.33134
3658450.0,2.44032
3662310.0,2.46622
3673920.0,2.36685
3677800.0,2.66927
3681690.0,2.83546
3685580.0,2.87114
3691440.0,2.52918
3693390.0,2.39631
3699260.0,2.69947
3702200.0,2.85863
3705140.0,3.09286
3709080.0,2.90798
3713010.0,2.4957
3716960.0,2.54031
3720910.0,2.92626
3724870.0,3.07133
3728830.0,3.09626
3732800.0,3.03018
3737770.0,2.68581
3740760.0,2.42241
3744740.0,2.36168
3748740.0,2.43268
3752740.0,2.21367
3756750.0,2.11835
3760760.0,2.26334
3764780.0,2.16652
3769820.0,2.54406
3772840.0,2.83132
3776880.0,2.66991
3780930.0,2.738
3789040.0,2.54388
3793110.0,2.31772
3801260.0,2.1865
3805350.0,2.27253
3809440.0,2.1473
3813540.0,2.22792
3817640.0,2.66893
3821760.0,2.67761
3825880.0,2.61116
3830000.0,2.22848
3834130.0,2.56536
3838270.0,2.40019
3842420.0,2.32012
3846580.0,2.56748
3850730.0,2.60154
3859070.0,2.3928
3867440.0,2.01025
3873730.0,2.15807
3880040.0,2.30209
3884250.0,2.19695
3892700.0,2.24774
3896930.0,2.2945
3905420.0,2.10968
3909680.0,2.15616
3913940.0,1.78964
3918220.0,2.30783
3926770.0,2.82725
3931060.0,2.70162
3935360.0,2.38733
3939660.0,2.31756
3943970.0,2.49786
3952620.0,2.32376
3956950.0,2.39062
3961290.0,2.33246
3965640.0,2.54217
3969990.0,2.56477
3974350.0,2.73924
3979000.0,2.62595
3983650.0,2.34897
3989130.0,2.30749
3994620.0,2.33576
4000120.0,2.26884
4005640.0,2.72293
4011170.0,2.65013
4018090.0,2.20864
4022250.0,1.98712
4027820.0,2.01212
4033390.0,1.99717
4038980.0,2.4308
4044570.0,2.62216
4050180.0,2.53232
4055800.0,2.52116
4067070.0,2.80467
4078390.0,2.55083
4084070.0,2.74075
4089760.0,2.56367
4101180.0,2.52787
4112640.0,2.90827
4118390.0,2.7481
4124160.0,2.39605
4129930.0,2.28327
4141520.0,2.61579
4147340.0,2.56279
4153150.0,2.28711
4158990.0,2.35985
4170700.0,1.96699
4176580.0,2.16907
4182450.0,2.49561
4188350.0,2.52234
4194260.0,2.79222
4200190.0,2.90773
4207620.0,2.60352
4212070.0,2.34358
4218030.0,2.25849
4224000.0,2.32107
4229990.0,2.30212
4239000.0,2.45048
4242000.0,2.47505
4251040.0,2.30555
4254060.0,2.23287
4260110.0,2.30627
4266180.0,2.21212
4272260.0,2.24547
4278340.0,2.3913
4284440.0,2.33086
4290560.0,2.36098
4302830.0,2.3045
4308980.0,2.18331
4315160.0,2.20392
4321330.0,2.39254
4327530.0,2.0959
4333740.0,2.15529
4346190.0,2.09624
4352440.0,2.55352
4361840.0,2.34607
4364980.0,2.29493
4371270.0,2.28592
4377580.0,2.31029
4383890.0,2.44752
